用户名,时间,评论
"
                                匿名用户
                                ","
2024-02-22 19:31                            
                            ","
肉真的足足的，四个人都吃不完。一位叫“小豆同学”的姐姐人超级好，看我们碗里没有南瓜羹了，就给我们拿过来，还给我们烤肉，服务超级nice！下次再来。	                        "
"
                                野生美食家
                                ","
2024-02-22 19:16                            
                            ","
                            锅包肉有点点惊艳，虽然是有些创新的味道，但也是好吃的，得抓紧时间吃，不然会粘着盘子夹不出来，像拔丝地瓜那样
牛板筋喜欢
肉类味道也还不错
伙计们服务也不错
冷面劲道 调味也是喜欢的
吃得很饱 人均才九十多，也挺划算的
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-02-22 12:26                            
                            ","
味道非常非常好吃工作人员非常热心换烤盘非常利索，这里的服务超级好，炸鸡也非常好吃肉质非常好	                        "
"
                                能干开朗咕哝蟾
                                ","
2024-02-21 21:37                            
                            ","
今天第一次吃到这么好吃的烤肉
下次一定还会再来，没见过这么丰富的烤肉店
有拌饭 有韩式的种种小吃 还帮烤肉 服务真的太好了！	                        "
"
                                追辛草
                                ","
2024-02-21 11:38                            
                            ","
                            我最近去了一家名为肉本家的餐厅用餐,它主打各种烧烤肉类菜肴。店里烧烤 techniques 和味道都非常地道和正宗,像烤牛扒、烤猪排都很入味。除了烤肉,他们家的特色冷盘也非常可口。价格方面属于中等偏上,但是考虑到食材的质量和味道的正宗,整体来说性价比还是比较高的。空间装修风格简单大方。服务人员工作效率高、态度热情。如果喜欢烧烤肉类菜肴,这个餐厅是很好的选择
                            

		                            收起评价


"
"
                                桃胶酱花椒油
                                ","
2024-02-21 10:23                            
                            ","
                            这家肉本家餐厅就在我小区楼下，取号就直接回家等哈哈哈等叫号再下去吃！味道不错，性价比也比较高，喜欢吃猪五花，黑猪肉很香，蘸料也不错子最喜欢的还是烤牛舌，店里装修也不错，很适合聚餐炸鸡也好吃😋有时间就去肉本家吃烤肉
                            

		                            收起评价


"
"
                                祝
                                ","
2024-02-20 18:42                            
                            ","
                            这家店是分店，店铺更大位置更多，但是也是需要排队的周末来吃的话，人会很多这家店的味道跟以前煮店的味道一样「醇香芝士蛋卷」这个芝士卷特别好吃，每次都是必点的「校村原味炸鸡」他家的炸鸡也很好吃，但是吃多了会很腻的
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-02-20 12:38                            
                            ","
求求开放大众点评取号吧，对上班族太不友好了，下班过来队伍好长	                        "
"
                                阿周
                                ","
2024-02-19 17:04                            
                            ","
                            基本每次去都要排队，所以建议错开高峰期就餐。虽然店面很大。
典型的韩式烤肉。小料小菜都是。
肉的分量和质量都很可以。
氛围很不错，口感也很棒。
可能人太多了，服务员都招呼不过来了。
不过总体来说是很棒的就餐体验。
                            

		                            收起评价


"
用户名,时间,评论
"
                                馥芮白
                                ","
2024-02-24 21:19                            
                            ","
                            [薄荷]环境：
环境很好 有九十年代首尔那种复古的感觉 很适合拍照 整个餐厅的主题是模仿《请回答1988》来的 刚好这个是我很喜欢的一个韩剧！ 门口还有演员的很多剧照 
[服务铃]菜品：
这是城西烤肉榜一了可以说是 我个人特别爱吃 从小学它刚开的时候吃到现在高中 每次周末的排队王 我们暑假七月份周一吃的人就不多不用排队
他们家肉很好吃 泡菜我也挺喜欢的
「肉本家M8韩牛」「雪花肥牛薄片（调味）」「超满足牛肉拌饭」「首尔泡菜部队锅」
「辛拉面」「泡菜饼」这两个还是蛮辣的
                            

		                            收起评价


"
"
                                笑笑而已21
                                ","
2024-02-22 21:21                            
                            ","
                            [薄荷]环境：
文鼎国际店的肉本家还是第一次来，线上提前叫号了，可还是排队等了很久很久，人气很旺，门口专门有搭了蓬给大家坐着排队，也有热水，大冬天不然会很冷，想的还是很周到的
「南瓜粥」「济州岛黑猪五花肉（厚切）」「安格斯牛肋条」「醇香芝士蛋卷」「奶油蒜香味炸鸡」「蛋液」「海带汤」四个人一起来吃，可以点很多好吃的，这个就适合人多来比较好，因为每个都想点
那个饭团也很好吃呢，牛肋排 厚切五花肉 满足了吃肉的胃 ，性价比也很好 值得推荐
                            

		                            收起评价


"
"
                                咕叽咕叽咕咕叽
                                ","
2024-02-18 15:20                            
                            ","
                            [薄荷]环境：
老来吃的啦，跟浙大店挨得很近了，地铁方便。

[服务铃]服务：
一样的，服务可以，阿姨热情‍🔥
「南瓜粥」蛮厚的，好喝，就是容易喝饱啦
「济州岛黑猪五花肉（厚切）」厚切是必须的！
「雪花肥牛薄片（调味）」
「醇香芝士蛋卷」
「奶香芝士玉米」芝士是必点品！
「济州岛黑猪梅花肉（厚切）」必点！
「辣炒鱿鱼」甜辣口味
「鱿鱼炒五花肉」点重复了，其实一份鱿鱼就行，味道差不多
                            

		                            收起评价


"
"
                                小野
                                ","
2024-02-23 11:24                            
                            ","
                            总之….总之吃到扶墙出

[薄荷]环境：
敞开式的，大冬天去吃，一进屋里有东北那味儿，热热闹闹的，每桌都飘出烤肉香，肉次次冒油
[服务铃]服务：
店里的服务好评，虽然不似海底捞每桌配一个服务员，但也是有求必应。会帮忙烤肉安排吃食
口味：
和朋友两个人点了一堆，肉很厚实，牛肉比较好吃。厚切猪五花点了完全吃不下其他的，石锅拌饭口味一般吧
总结：性价比高，食欲满满
                            

		                            收起评价


"
"
                                匿名用户
                                ","
                                2024-02-23
  更新于2024-02-24 00:30                            
                            ","
                            [薄荷]环境:环境布置的很有韩剧那味~空间很大位置很多但是一定要提前约，人很多不然会等很久的，可见味道多好次
[服务铃]服务：服务态度很nice，不会因为人多就懈怠，换炭换水帮忙切肉都很快基本不用等太久，很热情
烤肉很好吃，四个人去没有一个撑着出来的，因为好吃总忍不住吃很多，绵绵冰也很爽甜甜的


		                            收起评价


"
"
                                叙述人
                                ","
2024-02-01 00:02                            
                            ","
                            [薄荷]环境：
装修很1988那种老式韩国餐厅风格
很多旧电影旧电视的海报
收银台还有1988主演签名海报（虽然不知道真假）
很多人排队 商家在门口做了两个简易暖房
这点还挺贴心的

[服务铃]服务：
小菜小料包括生菜都可以免费续 这点超棒
烤牛肉和猪肉的盘子也不一样 讲究啊
「济州岛黑猪五花肉（厚切）」
冬天就是要吃油滋滋的烤五花呀
「香辣海灵珠」
温州朋友极力推荐 说是特产
我也是第一次吃 好吃哎 是章鱼的吸盘
爆炒甜辣味的 非常脆 又带一点韧劲儿
                            

		                            收起评价


"
"
                                坑坑0811
                                ","
2024-02-13 10:23                            
                            ","
                            [薄荷]环境：
环境还不错，店挺大的，也很好找，非工作日的中午时候都要排队。
[服务铃]服务：
服务不错，小菜，调料，南瓜粥都是可以免费随时续的，喜欢吃就多服务员，都很快！
「南瓜粥」一坐下就是一人一碗，口感甜而不腻，香糯，好吃。「辛辣火鸡爪」鸡爪个人最爱，感觉是炖烂了以后再炒的，脱骨，入味，就是有丢丢辣，不过我可以接受的。「甜辣炸鸡」这边炸鸡吃过好多种，都好吃，如果人多的话可以点双拼「辛拉面」好吃，汤都给你都喝完，如果点石锅拌饭的话，我汤还要倒饭里「肉类拼盘」有个冠军组合的肉类拼盘，性价比比较高，肉也很足，强推。
整体肉本家虽然没什么大活动，但是他整体价格比较稳定，也不是特别贵的那种，适合聚会选择，味道杠杠的，没吃过的一定要试一次，很正宗的韩国料理！
                            

		                            收起评价


"
"
                                宅大福
                                ","
2024-01-24 20:06                            
                            ","
                            排队排的好厉害的烤肉店
工作日下班去一定会排队，我们7个人等到一个圆桌，吃的很开心，一份肉烤熟，一人一筷子就吃完的欢乐。
凳子里面可以放包包和外套，我们每人带了一瓶林德曼店家也没介意，整体感受也太好了。
推荐4人选择这里。
                            

		                            收起评价


"
"
                                S呆桃的狮纸猫
                                ","
2024-01-31 23:54                            
                            ","
                            终于也是吃过肉本家的人了！！！
[薄荷]环境：
这家位于三坝地铁站附近，交通非常方便！

[服务铃]服务：
呆了很久，各司其职而且服务非常周到，感叹现在的餐饮可真卷！
「南瓜粥」这个我炫了两碗吧，一定要趁热非常好喝！！！
「肉类拼盘」
个人觉得肉的话拼盘就好了非常过瘾！！！味道也好无雷区。
「蜂蜜芥末炸鸡」
炸鸡真的就是用心在做了，虽然隔得有点久了就是整体要比其他吃的更有记忆点。
「海苔金枪鱼拌饭」
服务员还帮忙拌好啦，真棒！！
「热带芒果绵绵冰」不过这个甜品希望老板改良，这个酱真的太甜了，非常影响口感。
整体作为烤肉店肉本家选择非常多，这次三个人点的也不少，但是很多没吃到，本着不浪费原则下次再约吧，然后服务非常细致，给了很好的体验感，装修也很有特色。
                            

		                            收起评价


"
"
                                onlyxiaokate
                                ","
2024-02-04 13:57                            
                            ","
                            [薄荷]环境：
这家肉本家，在文鼎苑附近，和之前吃过的不一样

[服务铃]服务：
我们是晚上9:30去的服务，还是很热情高涨，进门就有人引导
「南瓜粥」每次必点，无限续杯，非常满意
「雪花肥牛薄片（调味）」我喜欢吃别人烤的，服务人员烤得很好吃
「超满足牛肉拌饭」果然和名字一样，吃完就超满足，饱饱的
「醇香芝士蛋卷」蛋卷很香，裹的芝士和番茄酱，咬起来软软的
「小菜」小菜很适合中场休息的时候开胃
「校村原味炸鸡」这个炸鸡很好吃，不是很辣，再加上白芝士很好吃
「蛋羹」蛋羹是不断续的
「金枪鱼拌饭」金枪鱼新鲜，酱料香甜可口


		                            收起评价


"
"
                                匿名用户
                                ","
2024-02-02 09:07                            
                            ","
                            吃货日记来肉本家吃烤肉一定要这样吃！
店铺整体的装修风格很有韩国80年代感觉吧？也有请回答1988的主题风格，很适合打卡拍照吧。价格不贵，特别适合学生党。
菜品：
『猪肉系列：猪肉一定要吃后切的，他家的后切猪肉都吃过，黑猪五花肉、黑猪梅花肉、香猪五花肉都不错，不踩雷。烤的滋滋冒油后用剪刀剪成
条状，再烤到金黄，裹上生菜吃起来特别香！（ATIDs:生菜可以无限续，记得吃完了让店员帮忙
②牛肉系列：推荐雪花肥牛薄片、雪花牡蛎牛肉，肥牛有调味和原味的，我喜欢调味，味道更浓郁，薄薄的放上烤盘一会熟。蘸上店里特制的烧烤
粉和烧烤酱，用生菜裹上，再加点蒜片和辣椒圈，入口就是享受啊
                            

		                            收起评价


"
"
                                TYSKkkkKY
                                ","
2024-02-02 16:09                            
                            ","
                            作为必吃榜店铺
我不认为肉本家有多么好吃
甚至我不觉得它好吃
但是作为普通韩式烤肉店
这一年我就回头了四五六七次

食材新鲜 
最爱的烤肉是黑猪五花肉，在吃过各种拼盘、牛肋条、肥牛片以后，烤肉还是肥瘦相间，焦焦脆脆来的好吃，现在入座不用由于来个两三份黑猪五花肉吃到爽~~
泡菜五花肉拌饭也是我常点的主食之一，泡菜的味道特别正，符合我对泡菜五花肉拌饭的所有预期~
偶尔会点个肥牛豆腐汤，一份热气腾腾的锅物上桌，让冬日再添加了几分暖意
韩式炸鸡也很正哦，原味最好吃啦
还有桃子酒，几个朋友聚餐拿碗装酒来碰一杯，韩式氛围感十足，

性价比高
生菜、泡菜、萝卜、南瓜粥、蛋液都是无限续，吃到爽
烤蛋液比较费时，爱吃的朋友可以入座就让服务员加满两个坑位，这样可以减少一些等待的时间~
服务周到
上百桌的排号是肉本家常有的事~但是服务员叫号带位都很nice，吃的过程中有求必应，体贴周到。
印象很深刻来了这么多次，每次都看到一个小姐姐忙碌的身影，忙里忙外，忙前忙后，我甚至好奇难道她都不休息的吗，特别谢谢小豆子的周到服务，让我记起来，我需要来写条真实餐食的体验感受~
（图片很随意 感受很真实）
                            

		                            收起评价


"
"
                                在大兴安岭听音乐的糖果
                                ","
2024-01-27 17:11                            
                            ","
                            食材选择：肉本家注重选用新鲜优质的原材料，如五花肉选材新鲜，肥瘦层次分明，并且加入了特制的水果和汁调料进行腌制，确保了烤肉的美味和丰富的口感。
烤肉制作：五花肉在烤制过程中发出“滋滋”声，外酥里嫩，呈现出诱人的金黄色泽。烤肉的制作过程和服务态度得到了顾客的高度评价。
店面环境：肉本家的店面环境明亮而简约，用餐区域宽敞，尽管有些许油烟味，但整体给人以清新舒适的感觉。
服务质量：顾客对肉本家的服务表示满意，服务人员热情周到，能够及时响应顾客的需求，并且在烤肉完成后主动提供打包服务。
                            

		                            收起评价


"
"
                                吃不饱的小龙
                                ","
2023-12-24 22:50                            
                            ","
                            [薄荷]环境:
好漂亮！第一次在一家韩料店感觉热闹！背景音乐很好，店里也很有圣诞氛围，喜欢！

[服务铃]服务:
公司团建点了好多菜，服务员摆了很久哈哈哈
「雪花肥牛薄片（调味）」「安格斯牛肋条」「雪花猪颈肉」「深海大虾」点了很多肉hhh都挺好吃的，本人更喜欢薄的哈哈其他的烤起来都感觉容易烤不好
「校村原味炸鸡」好吃，正常的炸鸡口感
「功夫冷面」非常棒！必点！很清爽，吃烤肉和大酱途中来一口这个真的爽死
「泡菜饼」好吃，辣辣的，味道很不错
「牛舌」这个太棒了，全场第一，吃起来口感有点像肝和松软的牛肉，很香，炒的味道很好！
「友利双拼炸鸡酱」好好好
「德善锅包肉」踩雷，咬了一口就不行了，太甜了，表皮也不是很脆
「糙米汁」好喝！最好喝的饮料
「海鲜煎饼」好吃，这个不辣，香香的
「打糕」同事很喜欢哈哈哈，我不爱糯叽叽，塞了一口给我干懵了，喜欢糯叽叽的可以冲
「草莓冰沙」好吃好吃！奶油草莓都不错，一口下去冰死
「传统大酱汤（肥牛）」一般般，刻板韩国大酱味，不是很好吃
「醇香芝士蛋卷」好吃！奶香十足，蛋味也是香的，融的很好
「奶香芝士玉米」一般般，我吃的时候有点冷了，不太好吃
「酸辣猪皮」还行，喜欢的会很喜欢哈哈哈

真的点了很多，可以说是把想吃的都点了，好好吃！下次还来～～
                            

		                            收起评价


"
"
                                甜芬倪
                                ","
2024-01-04 23:04                            
                            ","
                            吃烤肉又又又又来肉本家了

只要在这附近想吃烤肉，大概率都回来肉本家，虽然每次都是排队排队排队，但是每次也吃得很满足

「超满足牛肉拌饭」拌饭是必点的，太喜欢拌饭的味道了，每一款都好吃，能全部造完
「辛辣火鸡爪」第一次点鸡爪，emmm，酱味很浓但是感觉差点意思，但是量还挺够
「牛舌」这次也尝了牛舌，好吃但量少配菜较多
「友利双拼炸鸡酱」依旧是双拼炸鸡，开头吃一个巨巨巨香，超级酥脆，鲜嫩多汁，但每次都吃不完打包
「海鲜大酱汤」汤就中规中矩，零散有个虾和蛤蜊做点缀，毕竟其他汤也不想喝
「肉类拼盘」他家肉肉都挺好吃，看着就新鲜干净，没什么太多花里胡哨的调味，简单点点拼盘也足够了
                            

		                            收起评价


"
"
                                超级拿破仑葡挞
                                ","
2024-02-24 22:28                            
                            ","
                            哈哈哈，除了排队，应该没什么毛病了吧！
肉本家一直是我觉得在杭州性价比最高的烤肉店！味道也确实很不错，烤肉首选～
这回去又打卡了一些新的菜品，觉得不错的推荐！
「宫廷牛肉汤」第一回吃！绝了，打call！！！很惊艳，很鲜！
「冠军组合」也是头回点！感觉还挺省事，不知道点什么肉的话，推荐！

[服务铃]服务：
肉本家店内服务一直挺好的，结账的时候小姐姐也会提醒团购！感觉就很好！
                            

		                            收起评价


"
"
                                易颉大大
                                ","
2024-02-14 11:27                            
                            ","
                            烤肉店很火 每次来排队的时间都非常的长店内装修很韩式 看了几家店评分都很高 
团乐套餐过来炸鸡的分量很足，根本吃不完  可能因为生意比较火爆，所以没有小哥哥来帮你烤肉，只能靠自己小菜里面的土豆泥和南瓜粥很不错，还可以续
                            

		                            收起评价


"
"
                                酱酱
                                ","
2024-02-19 12:12                            
                            ","
                            [薄荷]环境：
满满韩剧贴纸海报～

除了排队让人自闭以外，性价比还是蛮高的，免费小菜量还蛮多的，
「济州岛黑猪五花肉（厚切）」肉很新鲜，配上生菜油脂和生菜结合起来绝了～
「香烤护心肉」很嫩，推荐
「南瓜粥」南瓜粥可以续耶～我很喜欢～
                            

		                            收起评价


"
"
                                扁肉粉丝
                                ","
2024-01-07 17:21                            
                            ","
                            之前就听说这家好吃，这次终于吃上了，确实不错。晚上刚营业就去了，所以不用排队，很好，等吃完外面已经超多人等位了。

服务挺好，会经常过来换烤盘，也会询问是否需要续南瓜粥。但感觉环境有点太暗了，是那种看不到室外的，只能靠灯光，感觉有点不舒服。

「南瓜粥」一进来服务员就会端上来，蛮好喝的，喝了两碗。

「醇香芝士蛋卷」好吃！夹起来芝士拉丝，上面的番茄酱和沙拉酱在进嘴的时候完美和蛋卷、芝士混合在一起，很不错。

「超满足牛肉拌饭」也好吃，就是主食点多了实在吃不下，没吃多少。

另外还点了「济州岛黑猪五花肉（厚切）」「雪花肥牛薄片（调味）」「安格斯牛肋条」
                            

		                            收起评价


"
"
                                夜雨2020
                                ","
2024-02-03 21:25                            
                            ","
                            年前最后一次光顾了，一家反反复复都会去的一家店。实惠量足一直在线，有一段时间没来了，更新了很多新菜，我们还是走老路线。「安格斯牛肋条」「雪花肥牛薄片（调味）」牛肋条必点，一份换成了肥牛片，搭配一下。「辛辣火鸡爪」必点，辣归辣好吃是真好吃。「辛拉面炒年糕」也是主打一个辣「浪漫豆腐汤」辣辣的豆腐汤，也是真的辣，冬天都吃出汗的感觉。
好啦，明天开春继续来！
                            

		                            收起评价


"
"
                                沙拉酱
                                ","
2024-01-02 11:50                            
                            ","
                            吃肉本家已经第4次了 这家分店是第一次来
不愧是肉本家依旧好吃 
「辛辣火鸡爪」辣鸡爪甜辣口味的 是脱骨的鸡爪 挺香的 我这种爱吃鸡爪的人爱住了
「奶香芝士玉米」奶香奶香的芝士搭配玉米粒 要趁热吃哦 还可以拉丝的
「仁川海鲜葱饼」海鲜饼我第一次尝试 和鸡蛋饼的味道差不多 里面会有虾仁🍤 配上秘制的蘸料 趁热吃巨香
「济州岛黑猪五花肉（厚切）」五花肉多烤一会 把肥肉烤没没那么腻 配上生菜和蘸料别提多爽了
「草莓冰沙」草莓冰沙 上面是一层奶油 下面是冰沙 冰沙打的特别细 旁边的草莓也很好吃
服务员服务态度也挺好的 下次还会五刷
                            

		                            收起评价


"
"
                                不愿透露姓名的用户
                                ","
2024-02-13 19:29                            
                            ","
                            上次来吃貌似是挺久之前了，这次晚上赶来吃还稍微排了排队等了一会才有位，点的每一道都不踩雷，冷面好吃，炒饭特别香，鸡翅和麦当劳不相上下吧，很不错，点了一杯手打柠檬茶，很喜欢，服务也蛮不错的，很适合朋友来一起聚个餐
                            

		                            收起评价


"
"
                                臭屁静
                                ","
2023-12-26 16:13                            
                            ","
                            工作日到了饭点人也蛮多的，周末人更多!建议搜索公众号【美味不用等]线上排队取号
环境:店铺非常大，大桌(5-7人)小桌(1-4人)，整体可容纳70-80桌人!风格很韩国，装修都蛮好看的，随便一拍，都很出片!
服务:店员热情，服务态度好，打招呼他们会立马回应，可以请店员帮忙烤肉，上菜速度也很快
推荐菜:
济州岛黑猪五花肉(厚切)
肉很厚实，酱料，腌萝卜泡菜都很入味，裹着生菜，醯酱一口超级满足
雪花肥牛薄片
肉都非常新鲜，入口汁水也很丰富!
                            

		                            收起评价


"
"
                                芝麻汤圆饭团亲妈
                                ","
2024-01-16 20:38                            
                            ","
                            离公司近，不想选择就吃这个了，快八点到了，还需要再排队等位，人是真的多，估计周末人会更多。今天尝试了这个无骨凤爪，还是挺不错的。糯糯的。烤肉依然是厚有厚的味道，薄切有薄的味道，很不错奥。最爱南瓜汤。干完四碗。好nice。「超满足牛肉拌饭」出奇的让我一个不爱米饭的人觉得还不错。「小菜」可以不停加很棒奥，萝卜泡菜都很赞
                            

		                            收起评价


"
"
                                轻快轻灵咕哝蝶
                                ","
2024-02-26 19:37                            
                            ","
放心来就对了，体验感一级棒，总之非常推荐各位来打卡整体不错，店里放的音乐🎵也很不错，让人心情非常好！	                        "
"
                                _辛小辛_
                                ","
2024-02-26 16:47                            
                            ","
                            日常想不到吃什么就会来吃肉本家，可以说是夜宵食堂了，2018年从它开业就开始吃了。
开了新的分店，但是人还是很多，日常会点的菜点评一下吧：
「元气牛肉海带汤」这个是经常点点菜，吃了这么多年味道也不太变，暖暖的很养胃。
「金枪鱼拌饭」人多的时候会点，让服务员小哥帮忙捏成一个个球，吃起来很方便。
「南瓜粥」「小菜」南瓜粥和小菜，每次都要续2次，尤其是蓝莓土豆泥
「肉本家M8韩牛」烤肉感觉质量越来越差了，虽然价格很便宜，但是味道没那么好，个人现在都更偏向肥牛薄片了「雪花肥牛薄片（调味）」
「蛋液」蛋液，我每次点烤肉的唯一原因，蘸着烤肉酱吃非常美味
还有免费生菜，会让我有种错觉，我吃草了、吃的肉肉就不会吸收了


		                            收起评价


"
"
                                咖啡
                                ","
2024-02-26 15:10                            
                            ","
                            [薄荷]环境：
还可以吧，人很多

[服务铃]服务：
服务真的有点好
「校村原味炸鸡」「传统大酱汤」
五个人点了一个拼盘，看起来不多，但是吃着也差不多，单独又加了一个炸鸡一个肉和一个汤
好吃，人气一直很旺的一家店，就是这个排队吧，真的扛不住，要去的早点排队，美味不用等上可以手机先排队
                            

		                            收起评价


"
"
                                可爱
                                ","
2024-02-26 15:04                            
                            ","
菜品都挺好吃的，服务态度也挺好的，推荐大家去吃「肉本家·炭烤肉(耀江文鼎国际店)」	                        "
"
                                焦糖玛琪朵_9052
                                ","
2024-02-26 14:40                            
                            ","
                            不知道为啥，工作日中午都那么多人，服务员都忙不过来了。
这个店离工作的地方不远，步行到店十几分钟。
话不多说，团了个双人餐，可能我食量小，反正俩女生吃不完。
推荐护心肉和猪颈肉，YYDS，很嫩，很好吃，生菜+黄豆酱，赞一个。
                            

		                            收起评价


"
"
                                适合only
                                ","
2024-02-26 14:04                            
                            ","
                            迄今为止发现的最好吃的烤肉店，不夸张。除了排队太太太久之外，基本没毛病。

作为一个标准的韩国胃，也算吃遍了大大小小不少韩式料理店，从街边小摊到商场大店比比皆是。但肉本家真的是让人惊喜的一家。

[薄荷]环境：
以经典韩剧为设计灵感，瞬间穿越至韩国首尔，氛围感拉满。

[服务铃]服务：
态度和海底捞有的一拼，作为每次烤肉都糊一片的手残党，服务员真的会全程服务呀，大写的赞赞赞

最后的重点，都很好吃，至今为止点的就没有踩过雷，放心点点点，建议多人聚餐。因为好吃的太多，人少了只能点几样，就太遗憾啦！
                            

		                            收起评价


"
"
                                小猪头
                                ","
2024-02-26 12:48                            
                            ","
                            「南瓜粥」「肉类拼盘」「半蹄半爪泡面」

[薄荷]环境：
晩市点去的，店里特别热闹，人都坐满了，环境氛围感满满啊～～

[服务铃]服务：
上菜特别快，土豆泥和南瓜粥都特别好吃，南瓜粥喝完了也能免费续上～
晚上吃上一顿，热乎乎的烤肉～真的是太舒服了
                            

		                            收起评价


"
"
                                有肉的瘦
                                ","
2024-02-26 12:27                            
                            ","
味道很好！这个辣炒芝士年糕真的很爱家人们！这家真的能算杭州平价韩料天花板！真心推荐 "
"
                                匿名用户
                                ","
2024-02-26 12:24                            
                            ","
                            「肉本家·炭烤肉(耀江文鼎国际店)」「南瓜粥」南瓜粥每次来先喝两碗，味道真的很赞，其他家都没有的味道。「肉本家M8韩牛」好吃，很嫩「雪花猪颈肉」「济州岛黑猪五花肉（厚切）」周末中午一定要十一点左右第一批进来，不然等位比较久。
                            

		                            收起评价


"
"
                                抹茶自由
                                ","
2024-02-26 09:11                            
                            ","
                            这家店真的是很火呀！每次来都需要排好长时间的队，真的是人满为患。味道确实是不错的，是韩式烤肉。无论是肉的品质还是蘸料，菜的味道方面都挑不出什么毛病。服务也蛮到位的。就是价格稍微有一点点小贵。哈哈哈


		                            收起评价


"
"
                                lynnooo
                                ","
2024-02-25 23:00                            
                            ","
                            「济州岛黑猪五花肉（厚切）」点的全部菜品里最好吃的就是这个厚切五花肉，吱吱冒油的五花肉，吃起来，口感非常的丰富。

[薄荷]环境：
嗯，整体都是韩系的风格，店里面装修的非常的沉浸式感觉，下次来到了韩国。

[服务铃]服务：
虽然店里面人很多，但是烤肉的姐姐阿姨们都非常的敬业，帮助得很及时，体验很好。
性极高
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-02-25 19:46                            
                            ","
一个字香，两个字很香，三个字非常香，主要价格也很实惠。	                        "
"
                                Elva是个胖纸啊
                                ","
2024-02-25 19:38                            
                            ","
                            [薄荷]环境:
一如既往的排队
「半蹄半爪泡面」这个好吃，量足，猪蹄和鸡爪软糯入味，泡面裹着汤汁，还蛮好吃的
「安格斯牛肋条」好吃
「济州岛黑猪五花肉（厚切）」后切猪五花，每次必点，烤焦点裹生菜
「奶香芝士玉米」奶香奶香好吃不腻
                            

		                            收起评价


"
"
                                1天天
                                ","
2024-02-25 17:58                            
                            ","
经常吃的一家烤肉店，每次必点芥末蜂蜜味炸鸡！不过一定要提前取号，人是真的多 "
"
                                匿名用户
                                ","
2024-02-25 16:51                            
                            ","
                            特别冷的下雨天，也很多人排队，说明是有多火爆啊！
韩式烤肉店，想到了1988，里面有些菜品也是和1988有关，朋友点的菜说是没有踩雷的菜品。味道真的挺不错的，我吃过的烤肉店不多。
服务态度非常好，烤焦了盘子就立马给换新的！
                            

		                            收起评价


"
"
                                梦想天空分外蓝
                                ","
2024-02-25 16:08                            
                            ","
                            又又又一次打卡肉本家，真的超值的

[服务铃]服务:
英英服务超好，点了炸鸡会主动问我们是否需要手套，点了汤会帮我们分成两碗，会主动问是否需要大蒜和辣椒，吃烤肉夹大蒜也很香，虽然有点味道，但是不多，切成了蒜片
「凉拌牛板筋」每次来必点的一道菜，真的巨好吃！甜甜辣辣的很劲道
这次点了新口味的炸鸡，之前没吃过，「twotwo顶级辣味炸鸡」这个辣酱裹起来的，入嘴是新的感觉，辣辣的粘粘的，我很喜欢，但是要趁热吃哦
大酱汤和肥牛都很好吃！这次点了刚刚好，超值超好吃，都很满意，谢谢阿英的服务


		                            收起评价


"
"
                                Lee_sssssss
                                ","
2024-02-25 13:10                            
                            ","
                            地理位置在耀江文鼎苑，从三坝地铁口出来，两百米不到，非常方便。
周末人很多，平时晚上人也很多，要吃的朋友早点排队。
吃过好多遍，个人感觉是韩国烤肉天花板，食材最新鲜，价格不是特别贵，味道不用说了，很好吃！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2024-02-25 10:55                            
                            ","
味道不错 可能人太多了服务员还是比较难叫	                        "
"
                                大眼悲伤萝卜胡
                                ","
2024-02-25 08:58                            
                            ","
                            没想到老网红，这么多分店了还是排队～表扬门口等位区，还是很温暖让我心甘情愿等
南瓜粥和小菜还是原来的配方，聊天必备。想让朋友尝试猪皮，没有让我失望，软弹！烤肉还是这么份量足，也有小姐姐帮忙烤肉，虽然小姐姐忙到极限穿梭
                            

		                            收起评价


"
"
                                k崽
                                ","
2024-02-24 23:20                            
                            ","
味道一如既往的好吃 在杭州吃烤肉基本不怎么犹豫就来肉本家了 但就是人很多需要提前等位哈	                        "
"
                                匿名用户
                                ","
2024-02-24 18:50                            
                            ","
                            店里木有大桌，八个人座位有点挤，味道还行，但是也没有很惊艳，现在很多烤肉店都是帮忙烤的，突然又要自己动手有点点不习惯了，蛋羹太稀了就剩蛋皮了emm炸鸡还可以，烤肉太容易粘锅了咋回事…烤一盘肉换一个烤盘，肉的调味一般吧
                            

		                            收起评价


"
"
                                颜颜颜颜值都在
                                ","
2024-02-24 15:15                            
                            ","
                            肉本家已经吃过很多次了，还是一如既往的好吃，菜品新鲜，每场去必点哪几种，两个人吃个一百多真的很撑，特别撑，凉拌猪皮也很好吃，烤肉点个两三个肉就行了，那个辣白菜很好吃，我每次都喜欢把他包进肉里去，真的很赞
                            

		                            收起评价


"
