名称,介绍,详情
徐工 XM405 小型铣刨机,XM405小型铣刨机采用三轮低速，全液压驱动，可以解决爬坡能力不足、打滑现象，后轮为独立的悬挂式支撑轮。右后轮可以向里回摆，便于贴边铣刨。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
天骏机械 JQ5315TFC 内举升式沥青碎石同步封层车,JQ5315TFC内举升式沥青碎石同步封层车一．设备用途沥青碎石同步封层车主要用于公路表面、桥面防水、下封层中的碎石封层工艺。该设备实现将沥青结合料的洒布和石料的撒布同步进行，使沥青结合料和石料之间在较短的时间内具有最充分的表面接触并达到它们之间最大限度粘结性的专用设备，特别适用于沥青结合料要求使用改性沥青或橡胶沥青的洒布。,"
品牌:
天骏机械
类别:
同步封层车
型号:
JQ5315TFC
报价:
暂无
"
运想重工 RS5210微波路面 养护车,运想重工 RS5210微波路面 养护车是运想重工生产制造的养护车。,"
品牌:
运想重工
类别:
养护车/抢修车
型号:
RS5210微波路面
报价:
暂无
"
广通 沥青洒布车 ,广通 沥青洒布车 是广通生产制造的。,"
品牌:
广通
类别:
沥青洒布车
型号:
沥青洒布车
报价:
暂无
"
山推 SM200M-C6 铣刨机,"SM200M-C6铣刨机是集机、电、液于一体的大型、履带式铣刨机，能够很好地满足路面养护中的各种需求，迎合了当今路面铣刨机在规格上向大型化，在控制上向自动化、智能化发展的趋势。该产品适用于高速公路、各等级沥青路面、机场跑道和港口码头等面层病害的大面积清除和剥离作业,以及水泥路面的拉毛，是现代成熟路面养护施工工艺中不可或缺的大型路面养护设备。","
作业宽度:
（900-2000mm）中型 
用途:
路面
凿毛机:
路面凿毛机
驱动方式:
燃油
"
骏强 JQ5252TFC 沥青碎石同步封层车,JQ5252TFC沥青碎石同步封层车工作性能可靠、操作维护方便，性价比高；洒撒布过程中随时可对洒撒布宽度任意调节；伸缩式布料机构，采用辊筒布料，石料撒布更均匀；控制系统采用模块化设计，故障率低，维修方便快捷；超大料仓，节省运输时间及燃油，提高施工效率和效益；智能化控制洒布量，洒布量与车速实时监控，闭环控制；皮带式输送石料，方便隧道、高架桥下以及弯道施工作业；。,"
品牌:
骏强
类别:
同步封层车
型号:
JQ5252TFC
报价:
暂无
"
友一机械 FAHT04DM 路面综合养护车,FAHT04DM路面综合养护车采用牵引式底盘，结构简单、价格低廉、操作方便。带有动力输出轴的30或50四轮拖拉机作为牵引和动力。采用立式拌合、间接加热技术进行旧路面热再生或生产新沥青混合料，确保了旧料再生时沥青不损耗、生产新料时集料和填料不离析。具有以原煤为燃料施工成本低的优点。,"
品牌:
友一机械
类别:
养护车/抢修车
型号:
FAHT04DM
报价:
暂无
"
瑞德 EAGER－RDA12C 沥青洒布车,EAGER－RDA12C沥青洒布车RD系列沥青洒布车是一种专业洒布乳化沥青、稀释沥青、热沥青的智能化高科技产品。该设备操作简便，在吸收国内外同类产品各项技术的基础上，增加了确保施工质量的技术含量和突出改善施工条件、施工环境的人性化设计。其合理可靠的设计确保了沥青的洒布均匀度，工业计算机控制稳定可靠，整机技术性能已达到世界先进水平。该设备经我公司工程部在施工中不断改进、创新完善，有适用于各种工作环境的能力。,"
品牌:
瑞德
类别:
沥青洒布车
型号:
EAGER－RDA12C
报价:
暂无
"
戴纳派克 Dynapac PL 500 铣刨机,DynapacPL500DynapacPL500是一款功能强大、操控灵活的小型铣刨机，配有机械驱动铣刨鼓。无论是三轮驱动式还是可选四轮驱动式铣刨机，均为安全、精确和高效地铣刨沥青和混凝土路面、在井盖周围铣刨以及日常铣刨作业而开发。功能和特点易于维护紧凑操控灵活极小的转弯半径自动开/关水系统自动开/关输料系统。,"
作业宽度:
（300-800mm）小型 
用途:
混凝土
凿毛机:

驱动方式:
燃油
"
山东奥邦 JG5250TFCSD 同步封层车,山东奥邦 JG5250TFCSD 同步封层车是山东奥邦生产制造的同步封层车。,"
品牌:
山东奥邦
类别:
同步封层车
型号:
JG5250TFCSD
报价:
暂无
"
英达 PM180 沥青路面热再生修补车（修路王）,英达科技PM180沥青路面热再生修补车（修路王）配有高效的加热墙、加热恒温料仓、乳化沥青喷洒系统及振动压路机等优点。,"
品牌:
英达
类别:
养护车/抢修车
型号:
PM180
报价:
暂无
"
郴筑 CZL5060GLS 沥青洒布车,CZL5060GLS沥青洒布车采用东风小霸王EQ1060TJ20D1底盘，行车舒适，性能优良；整车结构简单，经济实惠，是小型洒布车的首选设备；适于黑色路面的保养和维护；适于小面积路面的修筑和短距离的液态沥青运输；具有沥青保温、升温、喷洒、抽吸、排放等功能。,"
品牌:
郴筑
类别:
沥青洒布车
型号:
CZL5060GLS
报价:
暂无
"
宝马格 BM 1000/20 CC 国四1米铣刨机,"冷铣创机BM1000/20 CC在同类产品中具有非常出色的生产力，具备超高性价比,
除了非常易于操控外，该机器还以其思虑周密的服务理念而著称,164kw动力搭配 BOMAG 切削技术，成就超高性能。","
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
达刚控股 DGL5310TFC -T406 沥青碎石同步封层车,我公司研制的沥青碎石同步封层车采用了十几项公司独有技术（十三项申请了保护，其中两项国际），产品性能先进，质量可靠。可用于路面的下封层、上封层施工；新旧路面加铺磨耗层施工；沥青路面的层铺法施工；沥青、碎石特殊情况下的分别洒（撒）布。,"
品牌:
达刚控股
类别:
同步封层车
型号:
DGL5310TFC -T406
报价:
暂无
"
达刚控股 DGL5163TYH-055（国V） 沥青路面养护车,DGL5163TYH系列沥青路面养护车是我公司为了满足公路养护需求而研发的新一代多功能沥青路面养护设备。该设备由汽车底盘、液压系统、沥青混合料料箱、燃烧系统、沥青喷洒系统、控制系统和压路机提升结构等部分组成，主要用来完成普通级公路及高等级公路路面坑槽修补等作业。 该设备可对沥青混合料实现保温运输，并能将冷态散装沥青混合料料块加热到145~160 ℃并保温，满足各种长距离施工时对混合料的技术要求。设备带有加热功能的沥青喷洒装置，加热装置独立控制，可随时根据施工要求进行单独加热。料仓采用混合加热方式，加热均匀、无死角。设备施工时可对坑槽底部喷洒热沥青或乳化沥青以提高粘结强度，振动压路机对修补后的路面进行充分压实。,"
品牌:
达刚控股
类别:
养护车/抢修车
型号:
DGL5163TYH-055（国V）
报价:
暂无
"
天骏机械 JQLS0860 沥青洒布车,JQLS0860沥青洒布车一.设备简介该产品已广泛应用在高速公路建设和公路养护工程中，可用于不同等级公路路面的上下封层、透层、防水层、粘结层、沥青表面处置、沥青贯入式路面、雾封层等工程的施工，还可用于液态沥青或其它重质油的运输。,"
品牌:
天骏机械
类别:
沥青洒布车
型号:
JQLS0860
报价:
暂无
"
镇江路机 RM2000 路面铣刨机,RM2000路面铣刨机镇江路机已经形成大、中、小型全系列铣刨机，HM系列产品包含HM2100A、HM1000和HM500三种规格，其可以用于高等级公路、机场、大型广场等路面的铣削和破碎；沥青路面油包、油浪、车辙等病害的铣平和修整；也可对沥青或水泥路面进行拉毛作业。,"
作业宽度:
（900-2000mm）中型 
用途:
路面
凿毛机:

驱动方式:
燃油
"
美通筑机 LMT5256TFCT-S 【国六】沥青碎石同步封层车,"沥青碎石同步封层车系列是浙江美通筑路机械股份有限公司推出的、具有国际先进技术水平的沥青路面施工设备,广泛用于公路的沥青碎石同步封层作业。可实现在同一时间同步洒(撒)布沥青和骨料,也可分别洒(撒)布，适合不同等级的公路施工。该车施工效率高，洒(撒)布计量精准。同步封层施工后路面形成耐磨耗的粗糙纹理，可大大提高通行路面的抗滑性能,提高行车安全性。经过同步封层施工的路面耐磨性、防滑性、防水性更好，施工后能快速恢复交通。","
品牌:
美通筑机
类别:
同步封层车
型号:
LMT5256TFCT-S
报价:
暂无
"
徐工 XLY105T 沥青路面养护车,XZJ5182TYH(XLY105T)路面养护车适用于高速公路、国省干线、市政道路沥青路面坑槽病害快速修补，能满足冷成品混合料快速加热、铣刨旧料再生加热、现场炒制沥青混合料、路面就地再生等多种施工工艺要求。具有一机多能、操作方便，可靠性高的特点。,"
品牌:
徐工
类别:
养护车/抢修车
型号:
XLY105T
报价:
暂无
"
达刚控股 5000L 智能型沥青洒布车,我公司研制的智能型沥青洒布车可用于高等级沥青路面透层、防水层、粘结层的洒布，亦可用于采用层铺法工艺的沥青路面施工。该车可洒布高粘度改性沥青、重交沥青、乳化沥青等。,"
品牌:
达刚控股
类别:
沥青洒布车
型号:
5000L
报价:
暂无
"
宜迅 YX-350D 电动路面铣刨机,"电动路面铣刨机采用15KW纯铜电机，动力强劲；
108片合金耐磨耐高温刀片，精准铣刨 深度凿毛，铣刨效率提升35%，
丹弗斯液压系统，无级变速、全液压自动行走，平稳行走 性价比高
一天铣刨可达12000平","
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:
电动凿毛机
驱动方式:
电动
"
高远圣工 HGY5255TFCZT （B款）同步碎石封层车,　HGY5255TFCS6(B款）同步碎石封层车采用独立的辅助发动机为液压系统提供动力，将罐体内胶结材料通过管道送至喷头管，石料通过自重(料斗倾斜状态时)输送至撒布器，通过电脑程序自动控制洒布，胶结材料与石料同步均匀洒(撒)铺在路面上的专用设备。,"
品牌:
高远圣工
类别:
同步封层车
型号:
HGY5255TFCZT
报价:
暂无
"
美通筑机 LMT5255TYHBSX 【国六】储料式路面养护车,浙江美通筑路机械股份有限公司研制的储料式（保温料箱）沥青路面养护车，主要用于高速公路和一、二级公路以及市政道路坑槽、龟裂、沉陷、翻浆等日常病害处理，养护施工作业。,"
品牌:
美通筑机
类别:
养护车/抢修车
型号:
LMT5255TYHBSX
报价:
暂无
"
美通筑机 LMT5146GLQP-B 【国六】普通型沥青洒布车,浙江美通筑路机械股份有限公司开发研制的普通型沥青洒布车(导热油加热)，可用于公路施工过程中的沥青粘结层洒布作业，可洒布热沥青和乳化沥青。,"
品牌:
美通筑机
类别:
沥青洒布车
型号:
LMT5146GLQP-B
报价:
暂无
"
路霸 LB-250C 铣刨机,小型柴油铣刨机适用于各种混凝土、沥青等不同路面状况，具有动力强劲 性能稳定 精准铣刨 操作方便等优势。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
徐工 XTF100 同步碎石封层车,XZJ5250TFCTBXTF100沥青碎石同步封层车可实现沥青和碎石的同步洒布，改善和提高路面封层质量；可喷洒橡胶沥青、基质沥青、改性沥青、乳化沥青等多种沥青；适用于公路表面、桥面的下封层、上封层施工，新旧路面加铺磨耗层施工，沥青路面的层铺法施工，沥青碎石特殊情况下的分别洒布等。不仅可用于对高等级公路的层间处理和中期养护施工，还可直接用于交通量较小的乡村道路施工。,"
品牌:
徐工
类别:
同步封层车
型号:
XTF100
报价:
暂无
"
高远圣工 HGY5150TYH 路面养护车,GYZGJ0110A型多功能工具车（公告型号HGY5150TYH）是河南省高远公路养护设备有限公司自主研发的综合多功能公路养护车辆，是一种能够适用于多种作业设备类型的多用途移动动力平台，底盘为特殊设计制造，该车采用单台发动机和全液压取力的传动方式工作，发动机可提供包括行走在内的全部作业动力，保证在各种工况下的正常工作，液压动力系统为多种施工作业机具提供了基础动力。,"
品牌:
高远圣工
类别:
养护车/抢修车
型号:
HGY5150TYH
报价:
暂无
"
高远圣工 HGY5185GLQ 沥青洒布车,HGY5185GLQ型全自动沥青洒布车是我公司根据多年来的工程施工和设备设计制造经验，结合当今公路的发展状况，研制开发的既操作简单又经济实用的沥青洒布机械系列化产品之一，它是一种专业洒布乳化沥青、稀释沥青、热沥青、热改性沥青及各种粘合剂的施工设备。,"
品牌:
高远圣工
类别:
沥青洒布车
型号:
HGY5185GLQ
报价:
暂无
"
路得威 RWXB21 铣刨机（铣刨回收车）,面对国内环保要求的不断升级以及用户对产品轻量化、便捷化的使用需求，路得威公司研发更节能高效的新一代铣刨机产品。路得威铣刨机融入了众多智能化技术，具有高效平稳、轻松方便、适用性强等特点。,"
作业宽度:

用途:
路面
凿毛机:

驱动方式:
燃油
"
欧亚机械 VS 738 同步碎石封层车,VS738沥青碎石同步封层车设备可以实现沥青和碎石的同步洒布，改善和提高路面封层质量，目前已经越来越多的用于路面施工和养护中。,"
品牌:
欧亚机械
类别:
同步封层车
型号:
VS 738
报价:
暂无
"
易路美 HOTBOX-S1000-III 热再生综合养护车（分体车载式）,HOTBOX-S1000-III热再生综合养护车（分体车载式）解决沥青路面坑槽及网裂修补时提供的旧料再生、冷 料加热，实现一年四季全天候作业。,"
品牌:
易路美
类别:
养护车/抢修车
型号:
HOTBOX-S1000-III
报价:
暂无
"
徐工 XLS405 沥青洒布车,XLS系列智能型沥青洒布车是专业喷洒乳化沥青、稀释沥青、热沥青、改性沥青的高科技产品，主要用于高速公路、各等级公路和市政道路的建设及养护工程，适合不同等级路面的透层、粘结层、上下封层等沥青的洒布施工。,"
品牌:
徐工
类别:
沥青洒布车
型号:
XLS405
报价:
暂无
"
天顺长城 S2000 铣刨机,S2000铣刨机配置原装进口447 kW康明斯发动机，可以满足国内大深度和大硬度路面的铣刨需求；采用V型悬置技术，阻断发动机、铣刨鼓与机架间的振动传递，提高整机可靠性和操作舒适性。,"
作业宽度:
（900-2000mm）中型 
用途:
路面
凿毛机:

驱动方式:
燃油
"
河南鼎诚 DCLWF0814 沥青碎石螺旋同步封层车,DCLWF0814沥青碎石螺旋同步封层车主车采用中国重汽豪泺国五排放380马力专用自卸底盘，承载能力强、油耗低、操作稳定轻便、制动可靠等优点。独立的动力保障系统，采用玉柴电控73kW辅助发动机，主车与上装施工互不干涉，独立运行，保证设备运行性能稳定可靠，实现零起步喷洒作业。加热系统采用比利时Johnson进口齿轮油泵，进口利雅路柴油双燃烧器，加热效率高，升温快预热时间短，减少施工辅助时间。,"
品牌:
河南鼎诚
类别:
同步封层车
型号:
DCLWF0814
报价:
暂无
"
森远 AD5091TYHRQ型 路面养护车,森远 AD5091TYHRQ型 路面养护车是森远生产制造的路面养护车。,"
品牌:
森远
类别:
养护车/抢修车
型号:
AD5091TYHRQ型
报价:
暂无
"
浙江筑马机械 6立方 沥青洒布车,浙江筑马机械 6立方 沥青洒布车是浙江筑马机械生产制造的沥青洒布车。,"
品牌:
浙江筑马机械
类别:
沥青洒布车
型号:
6立方
报价:
暂无
"
威琈特 LXD120 沥青路面铣刨机,LXD120沥青路面铣刨机是我公司在吸收国内外同类产品先进技术的基础上，自行设计开发的高等级公路养护设备，具有完全自主知识产权。其主要特点是：整体结构布局合理、紧凑；控制精度高；性能稳定，生产率高；操作简单，维护保养方便。,"
作业宽度:
（900-2000mm）中型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
亿龙机械 XC0408D型 吸尘器,亿龙机械 XC0408D型 吸尘器是亿龙机械生产制造的吸尘器。,"
品牌:
亿龙机械
类别:
同步封层车
型号:
XC0408D型
报价:
暂无
"
恒润高科 HHR5164LYH 路面养护车,HHR5164LYH路面养护车最先进的“热再生”沥青路面修补技术，采用加热墙对病损路面进行就地热再生，加入适量料仓中热料，使病损路面形成同一物质的热接缝。料仓采用旋转动态加热，使物料加热均匀，加热速度快。加热墙由热墙框架、远红外加热器组成。采用间歇式热辐射加热技术，修补速度快，效果好。整车采用液化石油气作为燃料，有简化操作，减少施工成本，并减少环境污染的优点。,"
品牌:
恒润高科
类别:
养护车/抢修车
型号:
HHR5164LYH
报价:
暂无
"
杭州市政 6T 智能沥青洒布车,6T智能沥青洒布车普通型沥青洒布车的特点：全液压驱动，可靠，安全无噪音。,"
品牌:
杭州市政
类别:
沥青洒布车
型号:
6T
报价:
暂无
"
信德机械 XD-500 路面刻纹机,XD-500路面刻纹机该机采用汽油机驱动，使用金刚石锯片，是混凝土路面切纹、切缝、大理石、水磨石构件等硬材料的锯切理想机械。特别适合于无电源、野外场合，用于公路施工、建筑工程、石材加工、水泥予制件等行业。采用汽油机驱动、配备电启动、刻纹深度尺，满足高要求工程。结构简单，切割平稳、速度快、平直光洁、操作灵活、效率高。,"
作业宽度:

用途:
路面
凿毛机:

驱动方式:
燃油
"
赛格玛 KALALUX 400 型 纤维封层机,赛格玛 KALALUX 400 型 纤维封层机是赛格玛生产制造的纤维封层机。,"
品牌:
赛格玛
类别:
同步封层车
型号:
KALALUX 400 型
报价:
暂无
"
北方交通 KFM5160TYHLC型 综合养护车,KFM5160TYHLC型综合养护车一车多能，可独立完成路面养护作业，工作效率高，导热油间接加热沥青，循环搅动，加热均匀，热交换快，保证沥青质量。,"
品牌:
北方交通
类别:
养护车/抢修车
型号:
KFM5160TYHLC型
报价:
暂无
"
新友 XY5100GLQ型5立方 全自动沥青洒布车,XY5100GLQ型5立方全自动沥青洒布车XY5100GLQ型沥青洒布车属国内首创，是我公司独立研制开发的，完全拥有自主知识产权的高新技术产品。,"
品牌:
新友
类别:
沥青洒布车
型号:
XY5100GLQ型5立方
报价:
暂无
"
峰源机械 FY-3A 手持式三头混凝土凿毛机,FY-3A手持式三头混凝土凿毛机FY-3A手持式三头混凝土凿毛机手持式三头凿毛机主要适用于高速公路、铁路桥面及箱梁混凝土面层剔凿，建筑物墙体、地面，及市政工程混凝土面层剔除修补翻新加固等领域，在使用过程中不仅提高了工作效率和质量并且使工作面达到粗糙度均匀，去除面层浮浆后铺装混凝土粘结牢固，大大提升工作对象的使用年限及安全系数。,"
作业宽度:

用途:
路面
凿毛机:

驱动方式:

"
圣岳 JC12 沥青碎石同步封层车,JC12沥青碎石同步封层车整机95%以上零部件采用进口件，同行业中配置最高，可靠性高，质量好，使用寿命长，后期维护费用低，最经济。陕汽底盘，同行业最豪华，料仓漏斗式设计，结构合理，载重最安全。全自动阀体由电脑控制，实现真正意义的全自动化，可节省一名操作手，同行业技术最领先。采用自主研制搅拌器，各种沥青均能喷洒（橡胶沥青、SBS改性沥青等）。雷达测速，零速起步强喷，完美接缝。,"
品牌:
圣岳
类别:
同步封层车
型号:
JC12
报价:
暂无
"
威平 WS13 液压切割锯,WS13液压切割锯WS13液压切割锯液压切割锯在公路市政维护、燃气自来水抢修、地震消防救援中能快速完成水泥混凝土、钢筋混凝土、岩石、金属材料管道的切割工作。整体轻巧，易于操作，动力强劲而且耐用。可以长时间高效、舒适的工作。可装置在一个结构简单并带有水箱的手推小车WST13上使用，使其可用于连续精确的切割路面、地面或其他表面。,"
品牌:
威平
类别:
养护车/抢修车
型号:
WS13
报价:
暂无
"
欧亚机械 EA5180GLQMB1Z1 (国VI) 沥青洒布车,EA5180GLQMB1Z1 (国VI)沥青洒布车为1998年推出第一台智能型沥青洒布车，90%的外购件全进口配置，雷达检测车速，每1cm上传一个绝对速度信号，编码器检测泵速，每不到1度上传一个泵速信号。,"
品牌:
欧亚机械
类别:
沥青洒布车
型号:
EA5180GLQMB1Z1 (国VI)
报价:
暂无
"
天骏机械 300型 电动铣刨机,天骏机械 300型 电动铣刨机是天骏机械生产制造的作业宽度为（300-800mm）小型 电动铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
电动
"
骏强 JQ5315TFC 皮带式 沥青碎石同步封层车,JQ5315TFC皮带式工作性能可靠、操作维护方便，性价比高；洒撒布过程中随时可对洒撒布宽度任意调节；伸缩式布料机构，采用辊筒布料，石料撒布更均匀；控制系统采用模块化设计，故障率低，维修方便快捷；超大料仓，节省运输时间及燃油，提高施工效率和效益；智能化控制洒布量，洒布量与车速实时监控，闭环控制；皮带式输送石料，方便隧道、高架桥下以及弯道施工作业；。,"
品牌:
骏强
类别:
同步封层车
型号:
JQ5315TFC 皮带式
报价:
暂无
"
隆瑞机械 LYL5162TXB 沥青路面修补车,LYL5162TXB沥青路面修补车东风天景底盘，国V排放，环保绿色。配置独立的双搅拌热再生料仓；双重加热，确保拌料温度和出料量。单次出料量可达2吨；采用间接和热风同时加热技术；加热速度更快；热再生料质量更高。采用立式强制全封闭拌合，能拌合沥青混凝土。可拌合冷料、旧料、新料、铣刨料适用范围广，可同时完成两种级配混合料。并实现不间断出料。整车采用全液压驱动，操作简单、工作安全。,"
品牌:
隆瑞机械
类别:
养护车/抢修车
型号:
LYL5162TXB
报价:
暂无
"
山东奥邦 SX5200GLQ型10吨 智能沥青洒布车,SX5200GLQ型10吨智能沥青洒布车国内外知名底盘，不锈钢外包装，利于客户整洁，美光。智能化喷头，雾化能力强，喷洒极均匀，具智能洒布效果，形成路面更抗压，抗水透。手喷洒系统灵活，方便，大大提高施工作业的机动性，沥青泵压力高，耐磨性强。全电脑控制喷洒，精确洒布系统，自动化程度高。可广泛用于各种沥青的运输和洒布作业等。管道清洗系统为柴油清洗装置，施工前不必烘烤，方便作业。,"
品牌:
山东奥邦
类别:
沥青洒布车
型号:
SX5200GLQ型10吨
报价:
暂无
"
山联重科 SLXB-30 铣刨机,山联重科 SLXB-30 铣刨机是山联重科生产制造的作业宽度为（300-800mm）小型 铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:

凿毛机:

驱动方式:

"
达刚控股 DGL5250TFC-T386 沥青碎石同步封层车,我公司研制的沥青碎石同步封层车采用了十几项公司独有技术（十三项申请了保护，其中两项国际），产品性能先进，质量可靠。可用于路面的下封层、上封层施工；新旧路面加铺磨耗层施工；沥青路面的层铺法施工；沥青、碎石特殊情况下的分别洒（撒）布。,"
品牌:
达刚控股
类别:
同步封层车
型号:
DGL5250TFC-T386
报价:
暂无
"
英达 PM250 沥青路面热再生修补车（修路王）,英达科技PM250沥青路面热再生修补车（修路王）具备采用就地热再生工艺进行道路日常修补所必需的基本配置，即加热墙、全天候加热保温料仓、振动压路机、乳化沥青喷洒系统、工具箱等。,"
品牌:
英达
类别:
养护车/抢修车
型号:
PM250
报价:
暂无
"
欣融 SLS5090GLQ 5方普导型沥青洒布车,"SLS5090GLQ5方普导型沥青洒布车罐内少量沥青也能加温,可清除破乳的沉淀沥青,沥青泵、管路、喷洒臂都有导热油保温。","
品牌:
欣融
类别:
沥青洒布车
型号:
SLS5090GLQ
报价:
暂无
"
福瑞得 FYCB-250 铣刨机,福瑞得 FYCB-250 铣刨机是福瑞得生产制造的作业宽度为（300-800mm）小型 铣刨机。,"
作业宽度:
（300-800mm）小型 
用途:

凿毛机:

驱动方式:

"
美通筑机 LMT5256TFCT-H 【国六】沥青碎石同步封层车,"沥青碎石同步封层车系列是浙江美通筑路机械股份有限公司推出的、具有国际先进技术水平的沥青路面施工设备,广泛用于公路的沥青碎石同步封层作业。可实现在同一时间同步洒(撒)布沥青和骨料,也可分别洒(撒)布，适合不同等级的公路施工。该车施工效率高，洒(撒)布计量精准。同步封层施工后路面形成耐磨耗的粗糙纹理，可大大提高通行路面的抗滑性能,提高行车安全性。经过同步封层施工的路面耐磨性、防滑性、防水性更好，施工后能快速恢复交通。","
品牌:
美通筑机
类别:
同步封层车
型号:
LMT5256TFCT-H
报价:
暂无
"
徐工 XLY100TA 路面养护车,XZJ5161TYHXLY100TA路面养护车适用于高速公路及国省干线沥青路面坑槽病害快速修补。采用独创的“滚筒料仓+保温料仓”双料仓结构，满足新型养护工艺及大面积坑槽修补施工要求；采用先进的远红外加热技术，使用成本低，节能高效；具有一机多能、操作方便，可靠性高的特点。,"
品牌:
徐工
类别:
养护车/抢修车
型号:
XLY100TA
报价:
暂无
"
河南鼎诚 DCLS0660 沥青洒布车,DCLS0660沥青洒布车1该车设有独立的辅助发动机动力系统装置，确保零起步喷洒。,"
品牌:
河南鼎诚
类别:
沥青洒布车
型号:
DCLS0660
报价:
暂无
"
筑邦 ZP300D 铣刨机,小型铣刨机ZP300D的优势：在施工现场电源不便的情况下，内燃（汽油）式铣刨机的优势非常明显，该款机型配备本田13马力汽油机，高密度120片刀片，另加25KG配重块，便于转向的3轮行走设计，使得铣刨深度和铣刨效率远远优于同类小功率的产品！。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
高远圣工 HGY5316TFCZ6 同步封层车,智能纤维同步封层车采用智能化的控制系统，实现各物料的准确洒布与控制，操作简便一人即可完成操控。新款四组合纤维风送撒布装置，纤维撒布更均匀流畅维护更简便。内举升料仓，螺旋布料器撒布装置，可撒布预拌热料和各种常态石料，撒布更均匀。400马力的重汽豪沃底盘，动力强劲承载能力更强。采用底盘动力驱动液压负载敏感系统，为整机建立充足、稳定、连续的动力源。新款产品适应性更强，可满足行业内各种沥青碎石封层技术的施工需求。,"
品牌:
高远圣工
类别:
同步封层车
型号:
HGY5316TFCZ6
报价:
暂无
"
美通筑机 LMT5180TYHB 【国六】储料式路面养护车,浙江美通筑路机械股份有限公司研制的储料式（保温料箱）沥青路面养护车，主要用于高速公路和一、二级公路以及市政道路坑槽、龟裂、沉陷、翻浆等日常病害处理，养护施工作业。,"
品牌:
美通筑机
类别:
养护车/抢修车
型号:
LMT5180TYHB
报价:
暂无
"
恒端 智能升级型 沥青洒布车,恒端 智能升级型 沥青洒布车是恒端生产制造的沥青洒布车。,"
品牌:
恒端
类别:
沥青洒布车
型号:
智能升级型
报价:
暂无
"
萨奥机械 SYCB-250 汽油小型铣刨机,SYCB-250汽油小型铣刨机主轴轴承选用国际知名NSK外球面向心轴承，可确保机器适应强负荷、高转速的工作状态；刀片采用进口硬质合金，锋利耐磨，使用寿命长；刀鼓采用涨紧套连接，扭矩大抗冲击；单边轴承支撑，机器贴边性能好，更加适合于车间内施工；深度可调，旋转深度调节轮即可。,"
作业宽度:
（300-800mm）小型 
用途:
通用
凿毛机:

驱动方式:
燃油
"
徐工 XTF120A 同步碎石封层车,XZJ5311TFCTBXTF120A沥青碎石同步封层车可实现沥青和碎石的同步洒布，改善和提高路面封层质量；可喷洒橡胶沥青、基质沥青、改性沥青、乳化沥青等多种沥青；适用于公路表面、桥面的下封层、上封层施工，新旧路面加铺磨耗层施工，沥青路面的层铺法施工，沥青碎石特殊情况下的分别洒布等。可用于高等级公路的层间处理和中期养护施工。,"
品牌:
徐工
类别:
同步封层车
型号:
XTF120A
报价:
暂无
"
高远圣工 HGY5250TPH 排水性路面机能恢复车,HGY5250TPH（GYPJH2000）排水性路面机能恢复车是高远圣工在吸收国外技术的基础上自主设计、潜心研制的一种高科技产品，主要用于对排水性铺装的沥青路面的清洗和维护，以保证路面排水机能的稳定、有效地正常发挥，可以大大地延长工作层面的使用寿命。,"
品牌:
高远圣工
类别:
养护车/抢修车
型号:
HGY5250TPH
报价:
暂无
"
内蒙古北方重工 3305F-W 矿用洒水车,内蒙古北方重工 3305F-W 矿用洒水车是内蒙古北方重工生产制造的矿用洒水车。,"
品牌:
内蒙古北方重工
类别:
沥青洒布车
型号:
3305F-W
报价:
暂无
"
思拓瑞克 STSM-250 小型铣刨机,STSM-250小型铣刨机适用范围适用于桥面防水处理拉毛、去除交通线、混凝土浮浆、表面涂层、做防滑表面、刻纹、表面预处理和清洁等。,"
作业宽度:
（300-800mm）小型 
用途:
路面
凿毛机:

驱动方式:

"
欧亚机械 BI 844 同步碎石封层车,BI844沥青碎石同步封层车设备可以实现沥青和碎石的同步洒布，改善和提高路面封层质量，目前已经越来越多的用于路面施工和养护中。,"
品牌:
欧亚机械
类别:
同步封层车
型号:
BI 844
报价:
暂无
"
森远 AD5160TYHRQS 路面养护车,AD5160TYHRQS路面养护车特点：一机多功能，机械化程度高，修补作业质量好，效率高。数字化显示，所有功能均由电器开关操纵，轻便、快捷，灵敏、可靠。修补路面所用沥青混合料加热效率高，时间短，再生质量高。本修补作业是在现场对沥青混合料进行热再生，加热器火焰不直接加热沥青料，通过热风对仓内的沥青料进行加热。料仓做回转式运动，沥青料受热均匀，加热速度快，整个再生过程对环境不产生污染。,"
品牌:
森远
类别:
养护车/抢修车
型号:
AD5160TYHRQS
报价:
暂无
"
