名称,介绍,详情
群峰机械 QFT15-20 砌块成型机,QFT15-20砌块成型机机架结构采用超强结构方管，运用先进的焊接技术焊接而成，四导柱导向，超长型导套，导向更准确，压头同步齿轮齿条确保压头的同步性，外加夹紧油缸夹紧可以更加保证制品的良品率，加粗型同步转臂机构确保模框升降的同步，整机性能稳定可靠。模框连接模具部分采用进口气囊夹紧，实现效果最佳的做砖及减振效果。科学的栈板尺寸及排砖布置。,"
品牌:
群峰机械
类别:
砖机
型号:
QFT15-20
报价:
暂无
"
协兴 XQY4-26B半自动砌块成型机 ,XQY4-26B半自动砌块成型机主要特点:该机型为普通机型，压制闭合高度为920mm基本上满足各种小型路面砌块的生产要求。该机型可以任意增减送板机，皮带输送机，从而改变劳动强度，提高生产效率。,"
品牌:
协兴
类别:
砖机
型号:
XQY4-26B半自动砌块成型机
报价:
暂无
"
恒兴机械 HZY-8500混凝土液压成型机 砖机,HZY-8500混凝土液压成型机砖机HZY-8500混凝土液压成型机砖机产品说明：HZY-8500液压砖机该设备以液压为主，电控系统采用PLC可编程序，实现机、电、气、液一体化，通过推板，布料，强压成型。液压挤出制品等过程，成型快，耗电省，制品结构均匀强度高，无污染，噪声小等节能功效。配有人机界面系统，具有故障自动诊断，远程监控，生产监控等自动操作程序。,"
品牌:
恒兴机械
类别:
砖机
型号:
HZY-8500混凝土液压成型机
报价:
暂无
"
益鑫 QT6-15A全自动混凝土砌块成型机 砖机,"QT6-15A全自动混凝土砌块成型机砖机采用德国砌块机先进技术，厚重沉稳，重量超出国内同产量机型重量的30%,吸震效果显著。采用电脑控制系统，液晶触摸屏调整参数，配备数据输入、输出装置，实现人机对话。电脑控制系统具备自锁功能，上一个动作不到位，下一个动作无法执行，避免了误动作的产生，以免对机台造成损害。并可通过电话线实现远程故障诊断。机体采用厚壁方管，超长导套，保证机体牢固耐震，压头运动精确。","
品牌:
益鑫
类别:
砖机
型号:
QT6-15A全自动混凝土砌块成型机
报价:
暂无
"
贝赛尔 Max Tronic140 工业固废全自动生产线,"Max -Tronic 140系列成型机
是具有百年历史的美国贝赛尔公司的众多机器产品中的经典机型。采用世界驰名的电液控制系统及高强的机械结构设计，使其具备最佳稳定性、可靠性及耐久性等特征。该成型机的振动方式为台振方式。","
品牌:
贝赛尔
类别:
砖机
型号:
Max Tronic140
报价:
暂无
"
宏盛 HS-1500快速自动脱模成型机 砖机,宏盛 HS-1500快速自动脱模成型机 砖机是宏盛生产制造的砖机。,"
品牌:
宏盛
类别:
砖机
型号:
HS-1500快速自动脱模成型机
报价:
暂无
"
祥达 XD3-20型砌块成型机 砖机,祥达 XD3-20型砌块成型机 砖机是祥达生产制造的砖机。,"
品牌:
祥达
类别:
砖机
型号:
XD3-20型砌块成型机
报价:
暂无
"
强力 QJ4-15 免烧砖机,1免烧砖机QJ4-15轻松实现随机信号分析、故障诊断及各种参数设定，全程采用PLC智能控制和人机界面临话系统。保证机器的最佳工作效果。2通过料箱内装有多排搅拌叉。料箱送至模箱上方时，结构独特。采用特殊的下料和破拱机构。搅拌叉工作，对模箱进行强制下料，保证下料顺畅和布料平均，确保制品强度、重量的平均性。,"
品牌:
强力
类别:
砖机
型号:
QJ4-15
报价:
暂无
"
郑州天一 QTJ4—40型砌块成型机 砖机,QTJ440型砌块成型机砖机系列砌块机性能好、效率高、能耗低，符合国家标准。投放市场以来取得了良好的经济效益和社会效益，是生产高品质砌块的理想设备，产品成型后即可堆码3-5层高。,"
品牌:
郑州天一
类别:
砖机
型号:
QTJ4—40型砌块成型机
报价:
暂无
"
虎鼎机械 HSY600T 液压制砖机 静压砖机,HSY600T液压制砖机静压砖机HSY600T液压制砖机静压砖机静压制砖机，该砖机设备以液压为主，电控系统采用国内外优选PLC可编程序，实现机、电、液一体化，通过推板，布料，强压成型。液压挤出制品等过程，成型快，耗电省，制品结构均匀强度高，无污染，噪音小等节能功效。配有人机界面系统，具有故障自动诊断，远程监控，生产监控等全自动操作程序。,"
品牌:
虎鼎机械
类别:
砖机
型号:
HSY600T
报价:
暂无
"
柳氏机械 LS6-15型 全自动液压混凝土砌块成型机,柳氏机械 LS6-15型 全自动液压混凝土砌块成型机是柳氏机械生产制造的全自动液压混凝土砌块成型机。,"
品牌:
柳氏机械
类别:
砖机
型号:
LS6-15型
报价:
暂无
"
德科达 DK12-15C自动砌块成型机(简易生产线) 砖机,德科达 DK12-15C自动砌块成型机(简易生产线) 砖机是德科达生产制造的砖机。,"
品牌:
德科达
类别:
砖机
型号:
DK12-15C自动砌块成型机(简易生产线)
报价:
暂无
"
宏昌 QTJ4-25型砌块成型机 砖机,QTJ4-25型砌块成型机砖机QTJ4-25型砌块成型机砖机特点：QTJ4-25型全自动砌块成型机QTJ4-25型固定式自动混凝土砌块成型机，吸取国内外不同机型优点，并考虑到我国城乡中小型砌块厂生产使用和维修条件而研究开发的新机型。它具有以下特点：自动化程度高。无需人工供板，可设pc电脑自动装置，大大减轻工人的劳动强度。设计合理。传动机械全部采用机械传动，经久耐用有利于维修保养。,"
品牌:
宏昌
类别:
砖机
型号:
QTJ4-25型砌块成型机
报价:
暂无
"
华源机械 QT12-15 全自动混凝土砌块成型机,QT12-15全自动混凝土砌块成型机整机电气控制系统采用PLC系统，电脑界面操作，可实现随机信号分析，故障诊断及参数设定，保证机器的最佳工作效果。布料系统采用独特的强制式破拱装置，适应不同产品的模具模腔布料，布料均匀无死角。避免湿料布料不均现象，产品密实度好，质量高。免除料箱撞击，减少噪音，延长机器使用寿命。,"
品牌:
华源机械
类别:
砖机
型号:
QT12-15
报价:
暂无
"
建丰机械 QT4-30A 半自动砌块成型机 砖机,建丰机械 QT4-30A 半自动砌块成型机 砖机是建丰机械生产制造的砖机。,"
品牌:
建丰机械
类别:
砖机
型号:
QT4-30A 半自动砌块成型机
报价:
暂无
"
雄辉 XH1500路面砖、路沿石液压成型机 砖机,雄辉 XH1500路面砖、路沿石液压成型机 砖机是雄辉生产制造的砖机。,"
品牌:
雄辉
类别:
砖机
型号:
XH1500路面砖、路沿石液压成型机
报价:
暂无
"
恒达 QT4-15砌块成型机 ,QT4-15砌块成型机全机采用PLC控制，电脑界面操作，可实现人机对话功能。模箱直接振动，模箱及混凝土拌合物的振幅与频率振动系统一致。振动功率大，激振力强，振动加速度快，成型周期缩短至15秒左右。混凝土砌块密实度高，产品质量好，砌块强度可达到MU10-MU20。效率高：单班生产标准混凝土砌块9600块。,"
品牌:
恒达
类别:
砖机
型号:
QT4-15砌块成型机
报价:
暂无
"
三联机械 QFT10-15 透水砖机,QFT10-15透水砖机结合德国技术，自主设计，建筑垃圾制砖，助力海绵城市建设西门子智能电控，实现全自动化；伺服电机震动，稳定高效静音；故障报警显示，保护机器运转；手动自动切换，保证生产持续；配方资料存储记忆，随时调取方便。三联透水砖机生产线生产的透水砖具有以下特性：。,"
品牌:
三联机械
类别:
砖机
型号:
QFT10-15
报价:
暂无
"
泉工 德国策尼特940SC 多功能智能免烧砖机设备,德国策尼特940SC多功能智能免烧砖机设备全自动砌块成型机策尼特940型：全能型高效生产设备全自动的移动式多层生产设备策尼特940型，是国际上同类最为先进的设备之一，该设备集多种功能于一体，可大规模生产几乎所有市面上使用的空心砖、铺路砖、路缘石及透水砖等混凝土产品，集高产能、高效率、低故障率为一身，是最具竞争力的明星产品。,"
品牌:
泉工
类别:
砖机
型号:
德国策尼特940SC
报价:
暂无
"
中材建科 QTY9-18型液压全自动砖机 ,QTY9-18型液压全自动砖机设备优点：采用台振与模振全方位振动形式，使砖的密实度更强，为了能让振动力均匀传播，下振动采用双向振动，两个油压马达使两个振动箱互相联系。料车机构采用螺旋网状结构，以达到料车布料均匀，缩短运行时间，从而缩短成型周期。,"
品牌:
中材建科
类别:
砖机
型号:
QTY9-18型液压全自动砖机
报价:
暂无
"
群峰机械 QFTD8-20 免托板砌块机,QFTD8-20免托板砌块机振动采用多动力驱动，解决了振动偏振问题，制砖效果好，设备性能可靠；突破传统一模一板的砌块成型机，减少栈板的使用量，使砌块成型生产线更加紧凑，减少场地占用面积；循环自动准确叠砖。,"
品牌:
群峰机械
类别:
砖机
型号:
QFTD8-20
报价:
暂无
"
协兴 XQY4-26环保砖机 ,XQY4-26环保砖机环保砖机产品技术特点：设计紧凑，性能稳定，维护方便，自动化程度高，出砖量大，占地面积小，综合性价比优。可自动送板、自动上料、强制布料，生产效率高，制品质量稳定。,"
品牌:
协兴
类别:
砖机
型号:
XQY4-26环保砖机
报价:
暂无
"
恒兴机械 HXS8000全自动双压成型机 砖机,HXS8000全自动双压成型机砖机HXS8000全自动双压成型机砖机产品说明：HXS8000型全自动双向液压成型机，由主机、电器、控制系统、液压系统、气动系统、多功能输送系统、码坯机、进给机组成全自动生产线。通过最优化的设计程序，配以优选的性能可靠的国内外知名厂家的液压、电器、元辅件，把各个部分有机地联系起来，实现生产全过程的自动化。,"
品牌:
恒兴机械
类别:
砖机
型号:
HXS8000全自动双压成型机
报价:
暂无
"
益鑫 QT5-15A全自动混凝土砌块成型机 ,"QT5-15A全自动混凝土砌块成型机采用德国砌块机先进技术，厚重沉稳，重量超出国内同产量机型重量的30%,吸震效果显著。采用电脑控制系统，液晶触摸屏调整参数，配备数据输入、输出装置，实现人机对话。电脑控制系统具备自锁功能，上一个动作不到位，下一个动作无法执行，避免了误动作的产生，以免对机台造成损害。并可通过电话线实现远程故障诊断。机体采用厚壁方管，超长导套，保证机体牢固耐震，压头运动精确。","
品牌:
益鑫
类别:
砖机
型号:
QT5-15A全自动混凝土砌块成型机
报价:
暂无
"
贝赛尔 MaxTronic 140120 台振大托板全自动成型机,"Max -Tronic 140系列成型机
是具有百年历史的美国贝赛尔公司的众多机器产品中的经典机型。采用世界驰名的电液控制系统及高强的机械结构设计，使其具备最佳稳定性、可靠性及耐久性等特征。该成型机的振动方式为台振方式。","
品牌:
贝赛尔
类别:
砖机
型号:
MaxTronic 140120
报价:
暂无
"
祥达 XD-1500A型混凝土砌块成型机 砖机,XD-1500A型混凝土砌块成型机砖机快速升降、比老产品升降速度提高了5倍。防尘、确保油温不升高。自动回升、保压、保压时间可任意调节。节能、同等的功率能加快速度，大大提高工作效率。,"
品牌:
祥达
类别:
砖机
型号:
XD-1500A型混凝土砌块成型机
报价:
暂无
"
强力 QTJ4-25 免烧砖机,QTJ4-25免烧砖机结构紧湊，设计公道。实现定向振动，变频刹车、并立刻取消能耗，无需人工给板布料，大大降低了劳动强度。此免烧砖机一机多用，配用不同模具可出产多种规格的砌块。上下加压。特别适合高强度砌块出产，成型后即可堆码35层高。,"
品牌:
强力
类别:
砖机
型号:
QTJ4-25
报价:
暂无
"
郑州天一 QT3-35型液压马路花砖机 ,"QT3-35型液压马路花砖机QT3-35砌块成型机采用独特振动系统,使砌块在1秒内达到高强度,密度均匀的特点,采用液压驱动,配置不同模具,可生产空心砌块,路面砖,多孔砌块,标准砖,地砖,等不同类型规格的砌块,以台振加压为成型方式.。","
品牌:
郑州天一
类别:
砖机
型号:
QT3-35型液压马路花砖机
报价:
暂无
"
虎鼎机械 MT12-25 免托板砖机 免托板砌块成型机,虎鼎机械 MT12-25 免托板砖机 免托板砌块成型机是虎鼎机械生产制造的免托板砖机 免托板砌块成型机。,"
品牌:
虎鼎机械
类别:
砖机
型号:
MT12-25
报价:
暂无
"
柳氏机械 LS6-15 全自动彩砖成型,柳氏机械 LS6-15 全自动彩砖成型是柳氏机械生产制造的全自动彩砖成型。,"
品牌:
柳氏机械
类别:
砖机
型号:
LS6-15
报价:
暂无
"
德科达 DK3半自动(全自动)砌块成型机 砖机,德科达 DK3半自动(全自动)砌块成型机 砖机是德科达生产制造的砖机。,"
品牌:
德科达
类别:
砖机
型号:
DK3半自动(全自动)砌块成型机
报价:
暂无
"
华源机械 QT3-25 半自动液压砌块成型机,QT3-25半自动液压砌块成型机QT3-25半自动液压砌块成型机型砌块成型机是根据我国国情，结合广大新老客户意见改良设计一种新机型，生产质量高，耐用性强，生产效率高，适用于生产各种高强度环保砖，连锁砌块，彩色地砖，停车场植草砖，空心砌块等。QT3-25半自动液压砌块成型机型成型机实现自动运转，采用液压传动，双层布料（基料及彩色面料），具有振动加压，高度与密实度双控功能，激振力大，操作简单，维修方便运转可靠等优点。,"
品牌:
华源机械
类别:
砖机
型号:
QT3-25
报价:
暂无
"
雄辉 XH3000路面砖、路沿石液压成型机 砖机,雄辉 XH3000路面砖、路沿石液压成型机 砖机是雄辉生产制造的砖机。,"
品牌:
雄辉
类别:
砖机
型号:
XH3000路面砖、路沿石液压成型机
报价:
暂无
"
恒达 QT6-15/QT6-15A/QT8-15型砌块成型机 ,QT6-15/QT6-15A/QT8-15型砌块成型机。,"
品牌:
恒达
类别:
砖机
型号:
QT6-15/QT6-15A/QT8-15型砌块成型机
报价:
暂无
"
三联机械 QFT18-15自动砌块成型机 ,三联机械 QFT18-15自动砌块成型机 是三联机械生产制造的。,"
品牌:
三联机械
类别:
砖机
型号:
QFT18-15自动砌块成型机
报价:
暂无
"
泉工 QT6-15砌块成型机 ,QT6-15砌块成型机免烧砖机电气系统：电气系统采用可编程控制器PLC控制，配备数据输入输出装置，控制系统包括安全逻辑控制及故障诊断系统。液压控制系统由大容量的油箱体自动调压变量系统、高低压控制系统、同步脱模装置组成。结合的技术，使设备运转的每一个循环过程一致，因而成型产品稳定性高、废品率低。液压系统：。,"
品牌:
泉工
类别:
砖机
型号:
QT6-15砌块成型机
报价:
暂无
"
中材建科 QTY6-16型液压全自动砖机 ,QTY6-16型液压全自动砖机升降板机调节工作台方便快捷、准确、卸料口用于清理残留的材料，使料车工作板干净、清洁、料车油缸活塞杆不易损坏。摇臂式送板机运用曲柄连杆机构，将曲柄的圆周运动转换为行走架的直线往复运动，保证托板启停时平稳，无冲击，出砖平稳。机台上下滑块用厚板制作，立柱套与滑块用螺丝连接，更换铜套方便。脱模同步机构用齿轮与齿条传动，机械强制两个脱模缸同步，使模提升下降更稳定。,"
品牌:
中材建科
类别:
砖机
型号:
QTY6-16型液压全自动砖机
报价:
暂无
"
群峰机械 QFT10-15G 透水砖机,QFT10-15G透水砖机群峰透水砖机全新德国设计，助力海绵城市建设智能化操控，节省20%人工成本；电液一体技术，同比产量提高10-15%；悬挂式振动，减少10%噪音污染；故障报警系统，缩短30%故障排除时间；智能化启动，提高20%工作效率；配方保存功能，无人为干预，质量提升。,"
品牌:
群峰机械
类别:
砖机
型号:
QFT10-15G
报价:
暂无
"
协兴 XQY6-24水泥砖机 ,XQY6-24水泥砖机水泥砖机产品技术特点：设计合理，采用自动接送板系统，送料分料、强制布料系统，压头同步和模框同步系统，可自动循环生产，生产效率高，出砖量大，制品质量稳定。,"
品牌:
协兴
类别:
砖机
型号:
XQY6-24水泥砖机
报价:
暂无
"
恒兴机械 HXS6500全自动双压成型机 砖机,HXS6500全自动双压成型机砖机HXS6500全自动双压成型机砖机产品说明：HXS6500型全自动双向液压成型机，由主机、电器、控制系统、液压系统、气动系统、多功能输送系统、码坯机、进给机组成全自动生产线。通过最优化的设计程序，配以优选的性能可靠的国内外知名厂家的液压、电器、元辅件，把各个部分有机地联系起来，实现生产全过程的自动化。,"
品牌:
恒兴机械
类别:
砖机
型号:
HXS6500全自动双压成型机
报价:
暂无
"
益鑫 QT4-15A全自动混凝土砌块成型机 ,QT4-15A全自动混凝土砌块成型机QT4-15A全自动混凝土砌块成型机是根据我国国情，结合广大新老客户要求，设计改良一种适合广大中小客户要求全自动成型机，该机采用PLC智能控制，液压传动，成型振动加压等工艺，生产质量好、效率高、运行可靠。注：本机可增加升降式面料机或固定式面料机，一机多用，更换模具可生产各种空心砖、实心砖、多孔砖及彩色路面砖等。,"
品牌:
益鑫
类别:
砖机
型号:
QT4-15A全自动混凝土砌块成型机
报价:
暂无
"
贝赛尔 Max Tronic140 台振模式的混凝土成型机,Max -Tronic 140系列成型机是具有百年历史的美国贝赛尔公司的众多机器产品中的经典机型。采用世界驰名的电液控制系统及高强的机械结构设计，使其具备最佳稳定性、可靠性及耐久性等特征。该成型机的振动方式为台振方式。,"
品牌:
贝赛尔
类别:
砖机
型号:
Max Tronic140
报价:
暂无
"
祥达 XD-3000型混凝土液压成型机 砖机,祥达 XD-3000型混凝土液压成型机 砖机是祥达生产制造的砖机。,"
品牌:
祥达
类别:
砖机
型号:
XD-3000型混凝土液压成型机
报价:
暂无
"
强力 QTJ4-26 免烧砖机,水泥免烧砖机QTJ4-26是根据4-30A先进的台震生产工艺，加上强力多位免烧制砖机专家潜心研发而制成的自动化制砖生产线。该免烧砖机设备使各原料能有效地流填密集，且加上汽动装置，使人工拉模变为汽动拉模，汽动加料减少了劳动者的劳动强度，生产的砌块密实度均匀，强度高，性能可与大型设备媲美，投资少，见效快，本机对多孔砖，轻型墙体砖，有其它机器所不能做到功能。,"
品牌:
强力
类别:
砖机
型号:
QTJ4-26
报价:
暂无
"
郑州天一 HY-250彩色静压制砖机 ,"HY-250彩色静压制砖机该砖机以下移式为加压方式,采用龙门钢结构制作,广泛用于市政,小区,园林,建筑等行业领域,可制作各种花砖,护坡砖,砌块,多联砖等砖块,只要更换模具就可轻易实现多种产品规格生产.。","
品牌:
郑州天一
类别:
砖机
型号:
HY-250彩色静压制砖机
报价:
暂无
"
柳氏机械 LS4-35 砌块成型机,柳氏机械 LS4-35 砌块成型机是柳氏机械生产制造的砌块成型机。,"
品牌:
柳氏机械
类别:
砖机
型号:
LS4-35
报价:
暂无
"
华源机械 QT4-40 半自动混凝土液压砌块成型机,QT4-40半自动混凝土液压砌块成型机集机、电、液于一体，并机自动循环运行工作，每个动作程序互锁，压力自动分配。故障自我诊断显示并预留远程控制端口实现远程技术支持及维护。,"
品牌:
华源机械
类别:
砖机
型号:
QT4-40
报价:
暂无
"
恒达 QT10-15/Q12-15型砌块成型机 ,QT10-15/Q12-15型砌块成型机该机继承了原QT6-15型机的全部优点外，还应用了许多新技术：增加设备投资16%产量却提高60%，能耗反而降低了5%。独特的强制布料设计，使布料时间大大缩短，布料均匀度100%。QTlO-15型机的整机电脑控制系统是行业中的一次革命，整个生产线的异地监控，故障查询，系统升级名都由终端机关执行。,"
品牌:
恒达
类别:
砖机
型号:
QT10-15/Q12-15型砌块成型机
报价:
暂无
"
三联机械 QFT12-15自动砌块成型机 ,三联机械 QFT12-15自动砌块成型机 是三联机械生产制造的。,"
品牌:
三联机械
类别:
砖机
型号:
QFT12-15自动砌块成型机
报价:
暂无
"
泉工 ZN1000C 全自动免烧砖机设备,ZN1000C全自动免烧砖机设备德国设计更高的效率、更低故障率；中国制造更低的成本、更好的服务。成就最具性价比的全自动砌块成型机策尼特ZN系列，德国混凝土砌块设备制造技术，在全球遥遥领先，以严谨和简洁著称，不会过多注重“华而不实”的外观设计，而是更加注重于机械的整体性能、效率和砌块产品质量；。,"
品牌:
泉工
类别:
砖机
型号:
ZN1000C
报价:
暂无
"
中材建科 QTY6-20型液压全自动砖机 ,QTY6-20型液压全自动砖机采用进口PLC程序控制人机界面触摸式操作液压系统驱动变频振动无触点接近开关监控远程调控一机多用更换模具可生产多孔砖、空心砌块、标砖、路面砖、路缘石、植草砖、护坡砖，带次布料装置可生产彩色路面砖;集机、光、电、液、高频振动于一体的高科技产品。环保：生产过程中无废水、废渣、废气产生，符合环保要求。,"
品牌:
中材建科
类别:
砖机
型号:
QTY6-20型液压全自动砖机
报价:
暂无
"
群峰机械 GBJ1100X950型自动供板机 砖机,GBJ1100X950型自动供板机砖机主要功能：将生产现场不整齐的栈板垛进行自动整理并齐，然后逐块自动送入送板机，进入砌块生产线循环使用。卸砖后的栈板可以比较随意的码放，节省卸砖收板时间。栈板垛高度可达1米，节约叉车转运的次数，从而节约成本。栈板不再需要人工放入送板机，降低了劳动强度，同时节约机器操作人员2人。,"
品牌:
群峰机械
类别:
砖机
型号:
GBJ1100X950型自动供板机
报价:
暂无
"
协兴 XQY3-10免烧砖机 ,XQY3-10免烧砖机空心砖机产品技术特点：结构合理，操作、维护、更换模具方便，设备坚固耐用，性能稳定可靠。采用自动接送板系统，送料分料、强制布料系统，压头同步和模框同步系统，可自动循环生产，生产效率高，出砖量大，制品质量稳定，自动码垛系统，可让设备发挥更高效率。,"
品牌:
协兴
类别:
砖机
型号:
XQY3-10免烧砖机
报价:
暂无
"
恒兴机械 HZY-12000全自动液压砌块制砖机 砖机,HZY-12000全自动液压砌块制砖机砖机HZY-12000全自动液压砌块制砖机砖机产品说明：该设备以液压为主，电控系统采用国内外优选PLC可编程序，实现机、电、液一体化，通过推板，布料，强压成型。液压挤出制品等过程，成型快，耗电省，制品结构均匀强度高，无污染，噪音小等节能功效。配有人机界面系统，具有故障自动诊断，远程监控，生产监控等全自动操作程序。,"
品牌:
恒兴机械
类别:
砖机
型号:
HZY-12000全自动液压砌块制砖机
报价:
暂无
"
益鑫 QT4-25A型全自动混凝土砌块成型机 ,QT4-25A型全自动混凝土砌块成型机QT4-25A型全自动混凝土砌块成型机是根据我国国情，结合广大新老客户要求，设计改良一种适合广大中小客户要求全自动成型机，该机采用PLC智能控制，液压传动，成型振动加压等工艺，生产质量好、效率高、运行可靠。本机一机多用更换模具可生产各种空心砖、实心砖、多孔砖、标砖等，和平制品抗压强度高，规格标准、外型美观等优点。,"
品牌:
益鑫
类别:
砖机
型号:
QT4-25A型全自动混凝土砌块成型机
报价:
暂无
"
祥达 大吨位自动液压成型机（500-1500吨） 砖机,祥达 大吨位自动液压成型机（500-1500吨） 砖机是祥达生产制造的砖机。,"
品牌:
祥达
类别:
砖机
型号:
大吨位自动液压成型机（500-1500吨）
报价:
暂无
"
强力 QTJ4-35 免烧砖机,河南强力生产的砌块成型机成自与用户见面就得到用户的首肯，在生产实践中因其出砖速度快，稳定高效更博得用户的信赖，该砌块成型机块数为390190190每模4块，QTJ4-35砌块成型机出产率为2000-2500块。390240190每模3块。托盘尺寸为85047040整机好点2KW。,"
品牌:
强力
类别:
砖机
型号:
QTJ4-35
报价:
暂无
"
郑州天一 YZP160—8A免烧压砖机 ,YZP1608A免烧压砖机转动部分完全密封，压力供油，循环润滑，油液经过多次过滤，特设油液补偿油箱，使转动部分润滑，减少磨损;回转偏心轴同曲轴齿轮分离，使曲轴齿轮副全密封;活塞多重防尘密封，采用高强度橡胶伸缩套;顶塞杆两端采用球面瓦，压力供油润滑;主要受压件选用优质钢材精细加工而成，能满足最大工作压力两倍以上的高度;。,"
品牌:
郑州天一
类别:
砖机
型号:
YZP160—8A免烧压砖机
报价:
暂无
"
柳氏机械 LS4-20型 半自动砌块成型机,柳氏机械 LS4-20型 半自动砌块成型机是柳氏机械生产制造的半自动砌块成型机。,"
品牌:
柳氏机械
类别:
砖机
型号:
LS4-20型
报价:
暂无
"
华源机械 QT4-30 半自动混凝土液压砌块成型机,QT4-30半自动混凝土液压砌块成型机集机、电、液于一体，并机自动循环运行工作，每个动作程序互锁，压力自动分配。故障自我诊断显示并预留远程控制端口实现远程技术支持及维护。生产原料：采用碎石粉、沙子、石子、水泥、可大量添加粉煤灰、炉渣、钢渣、煤矸石、陶粒、珍珠岩等多种工业废料。一机多用，通过更换模具可生产各种规格砌块:多孔砖及空心砖砌块等;陶粒保温砌块;复合保温混凝土砌块.。,"
品牌:
华源机械
类别:
砖机
型号:
QT4-30
报价:
暂无
"
三联机械 QT12(XL)-15型砌块成型机 ,三联机械 QT12(XL)-15型砌块成型机 是三联机械生产制造的。,"
品牌:
三联机械
类别:
砖机
型号:
QT12(XL)-15型砌块成型机
报价:
暂无
"
泉工 ZN600C 全自动水泥制砖机,ZN600C全自动水泥制砖机德国设计更高的效率、更低故障率；中国制造更低的成本、更好的服务。成就最具性价比的策尼特ZN系列，德国混凝土砌块设备制造技术，在全球遥遥领先，以严谨和简洁著称，不会过多注重“华而不实”的外观设计，而是更加注重于机械的整体性能、效率和砌块产品质量。,"
品牌:
泉工
类别:
砖机
型号:
ZN600C
报价:
暂无
"
中材建科 QTY4-25型液压砌块砖机 ,QTY4-25型液压砌块砖机运用摆臂将两脱模缸连为一体，达到稳定的同步效果。压头、模箱的上下位置均设置丝杆限位装置，定位精确，制品高度一致性好。更换不同模具可生产标砖、砌块、空心砖、多孔砖、路面砖、路沿石、护坡砖等。投资小回报快。,"
品牌:
中材建科
类别:
砖机
型号:
QTY4-25型液压砌块砖机
报价:
暂无
"
群峰机械 QFT3-20 砌块成型机,QFT3-20砌块成型机液压系统最简化，可快速掌握整机的操作要领。简易式水平次布料，压振有机结合，成型制品密实度高，性能优良。双电机同步振动成型，成型周期短，效益高。结构紧凑，操作简单，维护方便，稳定可靠，经济实用，适合于中小型客户起步投资。,"
品牌:
群峰机械
类别:
砖机
型号:
QFT3-20
报价:
暂无
"
协兴 XQY10-50制砖机 ,XQY10-50制砖机制砖机产品技术特点：在吸收国际品牌砖机优点的基础上设计，结构新颖合理，操作、维护、更换模具方便，设备坚固耐用，性能稳定可靠，自动化程度高，平均单耗低，综合性价比优。采用自动接送板系统，送料分料、强制布料系统，压头同步和模框同步系统，可自动循环生产，生产效率高，出砖量大，制品质量稳定，自动码垛系统，可让设备发挥更高效率。,"
品牌:
协兴
类别:
砖机
型号:
XQY10-50制砖机
报价:
暂无
"
恒兴机械 HX650A全自动双向液压成型机 砖机,HX650A全自动双向液压成型机砖机HX650A全自动双向液压成型机砖机产品说明：HX650A型全自动双向液压成型机，由主机、电器、控制系统、液压系统、气动系统、多功能输送系统、码坯机、进给机组成全自动生产线。通过最优化的设计程序，配以优选的性能可靠的国内外知名厂家的液压、电器、元辅件，把各个部分有机地联系起来，实现生产全过程的自动化。,"
品牌:
恒兴机械
类别:
砖机
型号:
HX650A全自动双向液压成型机
报价:
暂无
"
益鑫 QT3000型路沿石/路面砖液压成型机 ,"QT3000型路沿石/路面砖液压成型机QT3000型液压成型机具有多功能，自动化程度高，生产速度快,最大压力达3000KN，配备输送带，储料斗自动上料，液压升降机自动卸砖，减轻工人劳动强度，提高生产效率，适用于生产各种大规格路沿石、植草砖，防撞栏，并可加配一套生产彩色路面砖机构。该机可生产长度达1000mm多种大规格马路沿等制品，厚度及外形尺寸可根据用户要求而另行设计模具制作。","
品牌:
益鑫
类别:
砖机
型号:
QT3000型路沿石/路面砖液压成型机
报价:
暂无
"
强力 QTJ4-40 免烧砖机,QTJ4-40免烧砖机免烧砖机结构简练，占地面积小，性能稳定可靠，维护方便;手动操作控制简便，工人上手快;一机多用途，能耗低。采用单串联阀路，具备卸荷功能，压振有机结合，可调节产品成型高度和密实度。自动送板、自动接砖、强制布料，以提高生产效率，降低劳动强度，也可使用简单的接送板装置和布料装置进行生产。,"
品牌:
强力
类别:
砖机
型号:
QTJ4-40
报价:
暂无
"
郑州天一 8-15型砌块成型机 ,8-15型砌块成型机超强钢结构设计，广泛采用进口原件，使机体更加平稳、可靠。全程采用PLC智能控制和人机界面对话系统，轻松实现随机信号分析、故障诊断及各种参数设定，保证机器的最佳工作效果。高效超强的激振系统设计，利用电脑控制液压系统的流量压力、实现垂直同步振动、变频、刹车，并双端合成输出，均衡高效地将振激力传至模箱各部，较大地提高产品密度和模箱的使用寿命。,"
品牌:
郑州天一
类别:
砖机
型号:
8-15型砌块成型机
报价:
暂无
"
柳氏机械 LS4-15型 全自动砌块成型机,柳氏机械 LS4-15型 全自动砌块成型机是柳氏机械生产制造的全自动砌块成型机。,"
品牌:
柳氏机械
类别:
砖机
型号:
LS4-15型
报价:
暂无
"
