名称,介绍,详情
愚公 WYL75X4-8 轮式挖掘机,愚公 WYL75X4-8 轮式挖掘机是愚公生产制造的用途为通用型轮式挖掘机，WYL75X4-8的整机工作质量(kg)为7300。,"
整机工作质量(kg):
7300
铲斗容量(m3):
0.25
额定功率(Kw/rpm):
51.5
发动机型号:
4105
"
国机重工常林 936T 轮式装载机,933装载机转弯半径小，转向灵活，适合狭小场地，具有超大牵引力，优秀铲掘能力，维护保养更方便；,"
整机工作质量(kg):
10200kg
额定斗容(m3):
1.4~3.2m3
额定载重量(kg):
3000Kg
发动机型号:

"
厦金 XJ968-23E 23吨叉装机,23吨厦金叉装机，自重28吨，平叉状态下，700mm载荷中心最大装卸载荷24吨/1.8米。超短轴距（3600mm）设计，转弯半径小，离去角大，堆垛高度在3.2米，操作灵活，能适应多种复杂工况。,"
整机工作质量(kg):
28500
额定载重量(kg):
23000
发动机型号:

额定功率(Kw/rpm):
178
"
宣工 TYS160-3 推土机,TYS160-3推土机半刚性悬挂、液力传动、液压助力操纵的履带推土机，先导工作装置操纵，单杆操纵行星齿轮变速箱。豪华内饰，现代流线型设计覆盖件，特别加强终传动，具有生产效率高、通过能力强、操纵轻便、超宽履带、七个支重轮、超低接地比压、结构简单直观、维修方便且成本低的优点，是油田、沿海滩涂、环卫系统、沼泽地施工的理想产品。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
华菱汽车 HN3310B39B7M6 M5自卸车,HN3310B39B7M6自卸车标配自主研发的汉马发动机、汉马变速箱和汉马车桥，专为工程车辆量身打造，匹配更加科学，更加节能、高效。,"
行走方式:
轮胎式
动力方式:

品牌:
华菱汽车
类别:
自卸车
"
柳工 DR50C 矿用卡车,DR50C矿用自卸车符合欧盟标准的全景驾驶室，配置空气悬浮座椅，盘式行车和驻车制动，提高安全性。,"
行走方式:
轮胎
车架形式:
铰接式
动力方式:

品牌:
柳工
"
早山重工 ZS-30 微型挖掘机,ZS-30微型挖掘机发动机：采用常柴390型发动机，确保机器能胜任各种工作环境。结构件：自主设计、制造，外形美观、耐用，使机器性能充分最大化，达到工作臂与机身的完美结合。操作系统：可选机械式操控和先导操控手柄，轻便灵活的操控手柄，再配合各类仪表参数，能极大的提高操作员舒适度。,"
整机工作质量(kg):

额定斗容(m3):
0.1
额定功率(KW/rpm):
20/2200
发动机型号:
常柴390型
"
凯斯 WX165 轮式挖掘机,WX165轮式挖掘机特性优秀的性能紧凑型的上车体促成了高性能的挖掘和吊装作业表现。采用完全独立的推土板和支腿以及可锁定的支撑垫WX系列轮式挖掘机提供了一个可靠的工作平台。新型的凯斯第3代柴油机所有发动机均具备超长的500小时服务间隔。为了最大限度地降低停机时间设备所有的服务位置和诊断接口都非常容易进入。机油排油口采用了生态型设计，在日常保养操作中减少了玷污环境的危险。,"
整机工作质量(kg):
18500
铲斗容量(m3):
0.27 - 0.95 m3
额定功率(Kw/rpm):
141 hp | 105 kW
发动机型号:

"
晋工 JGM767KN 6吨轮式装载机,JGM767KN轮式装载机性能特点：采用潍柴WP10国Ⅲ电控高压共轨发动机，低速扭矩大，节能环保；单级四元件双涡轮液力变矩器，减少档位，与变速箱、发动机匹配合理牵引力大；双泵合流、转向优先的液压系统，工作效率高，能耗低；全液压同轴流量转向放大系统，转向轻便灵活，工作可靠；液压油箱吸、回油采用高精度纸质滤芯，保证液压系统的清洁度；。,"
整机工作质量(kg):
21000
额定斗容(m3):
3.5
额定载重量(kg):
6000
发动机型号:

"
厦金 XJ968-28卷钢 堆垛机,XJ968-28卷钢堆垛机产品自重31吨；节能型潍柴175KW/h（达235马力）动力，内带多项、节能、稳定、更加适用于灰尘多的作业环境；前轮配装贵州“前进”三颗星25钢丝胎，后轮配“前进”牌25加强胎；现代化、人性化的先导阀操纵，电控换档功能，操作轻便；。,"
整机工作质量(kg):
31000
额定载重量(kg):
28000
发动机型号:

额定功率(Kw/rpm):
178
"
移山 TYD200 环卫型推土机,TYD200环卫型推土机采用闭心式载荷传感系统（CLSS），根据负荷变化自动调整工作装置与行走系统功率分配，达到节能效果。采用静液压动力转向系统（HSS）使左右履带做反向运动，实现以机体为中心的原地转向，适应性更强。采用液压双功流差速转向机构，实现满负荷转向作业。操作系统采用先导控制阀（PPC），实现单手柄集中控制。采用世界上先进的模块化设计方法，结构更科学、更紧凑，便于拆装维修。,"
功率:
120-220
行走:
履带式
用途:
其它（沙漠型、寒带型、森林采伐型）
动力方式:

"
大运 DYX3313 自卸车,DYX3313自卸车◎欧式驾驶室◎法士特变速箱搭载了陕西法士特引进的美国伊顿技术制造的重型汽车变速器。新颖先进的设计，提高了结构精度，换挡更轻便灵活，同时有效降低了噪音，承载能力大幅提升。◎潍柴发动机。,"
行走方式:
轮胎式
动力方式:

品牌:
大运
类别:
自卸车
"
同力重工 TLE90B 纯电非公路宽体自卸车,TLE纯电动系列产品，应用双动力电机驱动系统、多档自动变速器，按需配置的标准化磷酸铁锂动力电池系统，具有动力充沛、高效经济、驾乘舒适和安全可靠的突出优势。结合“运营间歇充电补能、快速换电补能和连续运营换车补能等”系统化解决方案，具有全天侯全工况的适应性与覆盖性。,"
行走方式:
轮胎
车架形式:
刚性
动力方式:
电动
品牌:
同力重工
"
国机重工 ZG3085-9 挖掘机,"ZG3085-9挖掘机ZG3085-9挖掘机液压挖掘机是国机重工拥有自主知识产权的新一代小型液压挖掘机。各项技术性能指标达到世界先进水平，配备日本洋马发动机,高负荷强马力输出,具有高可靠性、燃油消耗低等优点，单泵负载敏感液压系统，可配置多种作业装置如破碎锤、加长斗杆等，标配推土铲，整机机动灵活、工作效率高,更适合狭小空间的施工环境,能够满足市政、交通、园林、绿化、农田、水利等不同工况使用。","
整机工作质量(kg):
8100
额定斗容(m3):
0.37
额定功率(KW/rpm):

发动机型号:

"
灵升 胶轮 挖掘机,灵升 胶轮 挖掘机是灵升生产制造的用途为通用型挖掘机，胶轮的整机工作质量(kg)为5700。,"
整机工作质量(kg):
5700
铲斗容量(m3):
0.23m3/0.30m3
额定功率(Kw/rpm):
42KW/48KW/2300rpm
发动机型号:

"
沃尔沃 L150H 大型轮式装载机,沃尔沃L150H轮式装载机采用更先进的技术，其中包括独特的OptiShift节油技术，可以降低高达18％的燃油消耗并且提高机器性能，从而提高您的盈利能力，体验沃尔沃成熟先进的技术，从终极的质量和耐用性中获益。,"
整机工作质量(kg):
24100 - 25600
额定斗容(m3):
2.7-9.5
额定载重量(kg):
15970
发动机型号:
D13E
"
厦金 XJ953-16卷钢 堆垛机,XJ953-16卷钢堆垛机产品自重23吨，节能型潍柴162kw/h动力，动臂双层加厚了10mm。,"
整机工作质量(kg):

额定载重量(kg):

发动机型号:

额定功率(Kw/rpm):

"
山推 SD17T-G DS （沙漠版） 国四推土机,SD17T-G机械传动系列推土机，采用机械传动，功率强劲、具有生产效率高、可靠性高、油耗低等特点。该设备工作装置操纵轻便，驾驶室视野宽阔，舒适性好，能适应更加恶劣的作业环境，保养维修方便。适用于公路、铁路、矿山、机场等地面的推运、开挖、回填土石方以及其它散料的作业，是国防工程、矿山建设、城乡道路等建筑施工和水利建设等不可缺少的机械设备。,"
功率:
120-220
行走:
履带式
用途:
其它（沙漠型、寒带型、森林采伐型）
动力方式:

"
东正 东风天龙后双桥 自卸车,东正 东风天龙后双桥 自卸车是东正生产制造的行走方式为轮胎式自卸车。,"
行走方式:
轮胎式
动力方式:

品牌:
东正
类别:
自卸车
"
徐工 XDA30 铰接式自卸车,XDA30铰接式自卸车采用矿山专用发动机，技术成熟，动力强劲，满足高效作业要求，燃油消耗低，采用泵控液压系统和负载敏感转向系统，提升了系统的稳定性和故障排查的便捷性，更加节能，应用了徐工独有的行驶控制策略及故障诊断系统，整车更加智能化。,"
行走方式:
轮胎
车架形式:

动力方式:

品牌:
徐工
"
雷道 LD150E 挖掘机,LD150E挖掘机LD150E挖掘机重载型设计，更强动力、更低油耗、更快速度，雷道矿山、采石设备可能效减少单位时间内损耗率，提高作业效率，实现安全、强悍、经济、高效的完美融合。大地在抖动，采石场里的岩石开始退缩，表层泥土，开始变形，巨大的泥块，开始害怕。您以前绝没见过这种挖掘机LD150E挖掘机。只为梦想而超越。,"
整机工作质量(kg):
15000
额定斗容(m3):
0.6
额定功率(KW/rpm):
92/2200
发动机型号:

"
七天阳 SSD80-7全液压轮式 挖掘机,SSD80-7全液压轮式挖掘机主泵、多路阀、马达等液压元件均原装进口，高品质的液压系统确保了挖掘机优异的作业性能。液压系统采用先导控制，自动换档，行走采用液压马达，操作简单轻松。选用著名的玉柴发动机，整机油耗低，噪音小。动力强劲有力。四轮驱动，爬坡能力强，适用于各种恶劣工况场地。采用工程机械桥箱，可靠、耐用。工作时四轮制动，操作安全，性能稳定，工作效率高。,"
整机工作质量(kg):
6900
铲斗容量(m3):
0.1~0.4m3
额定功率(Kw/rpm):
42kw/2200rpm
发动机型号:

"
龙工 LG843N 4吨装载机,LG843N4吨装载机采用国三高压共轨电喷发动机，低噪音、绿色环保、动力高效。,"
整机工作质量(kg):
12460±300
额定斗容(m3):
2.3
额定载重量(kg):
4000
发动机型号:

"
山工机械 SEM816 推土机,"SEM816推土机静液压传动技术静液压传动技术传承于卡特彼勒第三代推土机的自动双回路电控静液压传动系统,作业效率同比高出30%120年卡特彼勒推土机设计及制造经验和40年的静液压传动系统经验带来成熟的技术和高传动效率省去变矩器、变速箱和后桥箱,保养费用节省60%原地转向、动力转向,无极变速,节省工作时间,大大加快作业效率轻松操作。","
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
中际 F10 无棚翻斗车,中际 F10 无棚翻斗车是中际生产制造的行走方式为轮胎式无棚翻斗车。,"
行走方式:
轮胎式
动力方式:

品牌:
中际
类别:
自卸车
"
临工重机 MT50 矿用车,MT50矿用卡车适用于小型矿山、长距离运输、雨季道路维护，松散物料转运、具有灵活机动性。,"
行走方式:
轮胎
车架形式:

动力方式:

品牌:
临工重机
"
临工重机 ME105 矿用挖掘机,ME105矿用挖掘机采用美国原装大功率发动机，德国原装液压系统，整机双独立散热散热系统，高强度 工作装置，高效节能，高原工况适应性好。,"
整机工作质量(kg):
102000
额定斗容(m3):
6-7/8
额定功率(KW/rpm):
570.5
发动机型号:

"
新源重工 B75ECO 国四轮式挖掘机,B75ECO系列是新源重工迎合用户需求，在B75系列平台的高可靠性基础上优化升级，贯彻全新设计理念，自主研发制造的一款经济型轮胎式液压挖掘机。,"
整机工作质量(kg):
6000
铲斗容量(m3):
0.2
额定功率(Kw/rpm):
36.8/2200
发动机型号:
新柴4D32Y40/玉柴F3050-T450
"
厦金 XJ920 装载机,XJ920装载机整机质量重，斗容大；发动机、变矩器、变速箱分开布置，便于维修；发动机耐用可靠，启动性能好；变矩器结构简单，传动效率高；定轴式变速箱传动效率高，易于维修；单泵分流的液压系统，节能高效；全新的外观造型，驾驶室视野广阔，舒适性好，便于操作；开启式侧门机罩，造型美观，维修更方便；可代替XJ91XJ916的功能；增加了整机横向稳定性；。,"
整机工作质量(kg):
5800
额定斗容(m3):

额定载重量(kg):
2000
发动机型号:

"
宣工 T165-2 推土机,T165-2推土机半刚性悬挂、机械传动，单杆先导工作装置操纵。具有生产效率高、通过能力强、操纵简便、结构简单直观、维修方便且成本低的优点。是交通、沙漠、油田、电力、矿山等土石方施工的理想机械。可选配三钩松土器、U型铲（（铲刀容量4M3，用于推煤作业）等多种工作装置.是T165-1推土机的升级产品。,"
功率:
120以下
行走:
履带式
用途:
标准型
动力方式:

"
徐工 XGA3315BEVWE1A 自卸车,徐工 XGA3315BEVWE1A 自卸车是徐工生产制造的行走方式为轮胎式自卸车。,"
行走方式:
轮胎式
动力方式:
电动
品牌:
徐工
类别:
自卸车
"
内蒙古北方重工 TR35C 煤斗型矿用自卸车,内蒙古北方重工 TR35C 煤斗型矿用自卸车是内蒙古北方重工生产制造的行走方式为轮胎煤斗型矿用自卸车。,"
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
内蒙古北方重工
"
欧利德 W30-5 微型无尾挖掘机,欧利德 W30-5 微型无尾挖掘机是欧利德生产制造的吨位(t)为微挖(5吨以下)微型微型无尾挖掘机，W30-5的整机工作质量(kg)为3375。,"
整机工作质量(kg):
3375
额定斗容(m3):
0.09
额定功率(KW/rpm):
19.6
发动机型号:
3TNV88-BSSY
"
徐工 XE210WD 轮式挖掘机,XE210WD 轮式挖掘机采用定制化低速大扭矩发动机，完美的功率匹配，反复试验调试，快速响应负载波动，降低发动机功率损失。,"
整机工作质量(kg):
20800
铲斗容量(m3):
0.86-1
额定功率(Kw/rpm):
135/2050
发动机型号:

"
凯斯 921F 轮式装载机,921F轮式装载机特性通过Tier3认证的凯斯发动机提供强大的动力，实现燃油经济性。三种动力曲线和四种工作模式可精确符合您的具体应用的要求。螺栓固定的加长铲刃有助于更加方便地插进物料堆中。一目了然的控制台仪表和指示灯让您随时了解机器主要功能的状况。宽敞的驾驶室内配备可调节的控制装置，开关触手可及，实现完美的人机协调。,"
整机工作质量(kg):
19857
额定斗容(m3):
3.6 m3
额定载重量(kg):
167 kg
发动机型号:

"
移山 TY230 履带式推土机,TY230履带式推土机配用康明斯NT855-C280S10第三代涡轮增压柴油发动机，动力强劲、性能卓越。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
三一重工 SYM3312ZZX3BEV 423重载换电版自卸车,"SYM3312ZZX3BEV423重载换电版自卸车绿色“芯""动力，无排放升级顾虑,无强制报废风险真正零排放,无污染。","
行走方式:
轮胎式
动力方式:
电动
品牌:
三一重工
类别:
自卸车
"
同力重工 TLD125 矿用自卸车,TLD125矿用自卸车是同力重工自主研发的新一代多轴驱动矿用车，该产品充分应用TLD系列矿用车产品实践成果，配套知名品牌总成资源，对标刚性车整机使用性能和寿命指标要求，开发的一款全路况非公路矿用车。车辆设计承载80T，填补了国内承载70~90T级矿用车市场空白。,"
行走方式:
轮胎
车架形式:

动力方式:

品牌:
同力重工
"
杰工 SDJG-1.5 小型挖掘机,杰工 SDJG-1.5 小型挖掘机是杰工生产制造的吨位(t)为微挖(5吨以下)微型小型挖掘机，SDJG-1.5的整机工作质量(kg)为1500。,"
整机工作质量(kg):
1500
额定斗容(m3):
0.02
额定功率(KW/rpm):
8.2
发动机型号:
风冷单杠柴油机
"
迪万伦 DX125W-9C 轮式挖掘机,"DX125W-9C轮式挖掘机接近15吨级的外观大小,结合独EPOS. SPC3省油技术,以及优秀的作业性能,确保客户租赁收益。","
整机工作质量(kg):
11500/12300
铲斗容量(m3):
0.5
额定功率(Kw/rpm):
86.1/2000
发动机型号:
LDEC DN03
"
雷乔曼 656G 轮式装载机,656G轮式装载机656G轮式装载机装载机是一款适用于重载复杂工况（石料场、湿沙、铁矿等）的5吨装载机，动力十足，马力强劲，坚实耐用。配备豪华驾驶室，自带空调、暖风、报警器，驾驶轻松随心。优化工作液压系统，高效节能，先导操作，快捷省力。采用长轴距，配重更大，负载能力更大，符合国际标准的高压油管和知名品牌转向泵、先导控制阀让整车的可靠性极大提高。公司通过与国内行业一流的零部件厂家合作，让656G轮式装载机产品的参数和性能达到行业最佳水平。产品不仅实现了配置的多样化，同时也可根据客户的实际需求生产不同要求的差异化工作机具。。,"
整机工作质量(kg):
16700
额定斗容(m3):
2.7-4.5
额定载重量(kg):

发动机型号:

"
山推 SD17T-G XL  （加长版） 国四推土机,SD17T-G机械传动系列推土机，采用机械传动，功率强劲、具有生产效率高、可靠性高、油耗低等特点。该设备工作装置操纵轻便，驾驶室视野宽阔，舒适性好，能适应更加恶劣的作业环境，保养维修方便。适用于公路、铁路、矿山、机场等地面的推运、开挖、回填土石方以及其它散料的作业，是国防工程、矿山建设、城乡道路等建筑施工和水利建设等不可缺少的机械设备。,"
功率:
120-220
行走:
履带式
用途:
其它（沙漠型、寒带型、森林采伐型）
动力方式:

"
楚飞 东风天龙-DFL3201AX9 自卸汽车,楚飞 东风天龙-DFL3201AX9 自卸汽车是楚飞生产制造的行走方式为轮胎式自卸汽车。,"
行走方式:
轮胎式
动力方式:

品牌:
楚飞
类别:
自卸车
"
徐工 XDA40 铰接式自卸车,XDA40铰接式自卸车采用原装进口发动机、变速箱及车桥，动力强劲，满足高效作业要求，燃油消耗低。采用泵控液压系统和负载敏感转向系统，提升了系统的稳定性和故障排查的便捷性，更加节能。,"
行走方式:
轮胎
车架形式:
铰接式
动力方式:

品牌:
徐工
"
洛阳路通 LT150-6 履带式液压挖掘机,洛阳路通 LT150-6 履带式液压挖掘机是洛阳路通生产制造的吨位(t)为中挖(13-30吨)中型履带式液压挖掘机，LT150-6的整机工作质量(kg)为14600。,"
整机工作质量(kg):
14600
额定斗容(m3):

额定功率(KW/rpm):
69.9/2200
发动机型号:
4TNV106T
"
晋工 JGM9085LNZ-8G 轮式挖掘机,JGM9085LNZ-8G轮式挖掘机发动机采用国Ⅲ发动机，整机动力性强，降低了发动机的油耗和污染物的排放，上车架加宽，加大了整机的维护保养空间，增加动臂销拆卸孔，拆装方便。,"
整机工作质量(kg):
7240
铲斗容量(m3):

额定功率(Kw/rpm):
55/2400； 55/2200
发动机型号:

"
利勃海尔 L524 静液压装载机,"利勃海尔 L524 静液压装载机是利勃海尔生产制造的吨位为6吨及6吨以上静液压装载机，L524的整机工作质量(kg)为10,400 kg。","
整机工作质量(kg):
10,400 kg
额定斗容(m3):
2.0 m3 ( 1.8t/m3)
额定载重量(kg):
86 kW/117hp
发动机型号:

"
宣工 SD6G 推土机,SD6G推土机采用C6121发动机，扭矩储备系数大，液力机械变矩器高效区宽、效率高。转向、制动联动，制动液压助力；终传动系统齿轮采用大变位设计，承载能力高、使用寿命长；同时终传动采用轴承游隙免调整结构，维修方便；平衡梁采用免润滑结构，降低维护成本；整机布局合理、驾驶舒适、视野开阔。维修方便，工作可靠。同时有三钩松土器、U型铲（铲刀容量4m3）等供用户选购。,"
功率:

行走:
履带式
用途:
标准型
动力方式:

"
华菱汽车 HN3310B35B6M6 M5自卸车,HN3310B35B6M6自卸车标配自主研发的汉马发动机、汉马变速箱和汉马车桥，专为工程车辆量身打造，匹配更加科学，更加节能、高效。,"
行走方式:
轮胎式
动力方式:

品牌:
华菱汽车
类别:
自卸车
"
临工重机 MT106H 矿用卡车,MT106H矿用车安全可靠、舒适高效、盘式制动，适用于大吨位运输需求矿区。,"
行走方式:
轮胎
车架形式:

动力方式:

品牌:
临工重机
"
美斯达 ME385 挖掘机,ME385是美斯达开发的一款适合多种恶劣工况的产品，该系列采取高端配置、精心制造，充分保障了产品的高可靠性和高回报率。,"
整机工作质量(kg):
37900
额定斗容(m3):
1.9(1.6-2.2)
额定功率(KW/rpm):
215/1700
发动机型号:
沃尔沃SD130A
"
劲工 360°夹甘蔗、夹木材夹装机 ,劲工 360°夹甘蔗、夹木材夹装机 是劲工生产制造的用途为特种型，360°夹甘蔗、夹木材夹装机的整机工作质量(kg)为6000。,"
整机工作质量(kg):
6000
铲斗容量(m3):

额定功率(Kw/rpm):

发动机型号:

"
临工集团-临工特机 ZL916F 装载机,ZL916F装载机ZL916F装载机是一款为客户量身打造的高效、节能、可靠、舒适的多工况复合型工业小型装载机。整机紧凑，操作灵活，作业效率高，更适合狭小场地作业，广泛应用于农牧场、木料场、市政建设等场所。,"
整机工作质量(kg):
5660
额定斗容(m3):
1.2
额定载重量(kg):
1600
发动机型号:
云内国三YN4EZ080-30CR
"
移山 TY320C 履带式推土机,TY320C履带式推土机235千瓦智能型液力传动履带式推土机，在国际同类产品中具领先水平，该机功率235KW、机重35900kg、接地比压Mpa0.09前进速度0-15km/h、后退速度0-15km/h、切土深560mm、爬坡30度。其传动形式为目前国际多用的液力机械传动。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
大运 DYX3251 自卸车,DYX3251自卸车◎潍柴WP10柴油机：唯动力，尽叱咤！◎奔驰技术传动轴：。,"
行走方式:
轮胎式
动力方式:

品牌:
大运
类别:
自卸车
"
内蒙古北方重工 TR100C 煤斗型矿用自卸车,内蒙古北方重工 TR100C 煤斗型矿用自卸车是内蒙古北方重工生产制造的行走方式为轮胎煤斗型矿用自卸车。,"
行走方式:
轮胎
车架形式:
刚性
动力方式:

品牌:
内蒙古北方重工
"
山沃机器 SW25-8 微型挖掘机/果园小型挖机,配置英国帕金斯发动机，中日合资液压泵，美国品牌行走、回转马达，美国品牌多路阀。性能强劲，省油低噪，代替人工降低成本。,"
整机工作质量(kg):
2300
额定斗容(m3):
0.08~0.1
额定功率(KW/rpm):
20.9/2200
发动机型号:

"
沃尔沃 EW60C 小型挖掘机,沃尔沃EW60C轮式挖掘机是公路和越野行驶以及挖掘作业的理想机器，具有出色的挖掘性能和高度的灵活性，适用于范围广泛的一系列应用场合。,"
整机工作质量(kg):
5700
铲斗容量(m3):
0.07-0.18
额定功率(Kw/rpm):
40.7/2400
发动机型号:
D3.4DCDE3
"
洛阳路通 LT920 装载机,"LT920轮胎式装载机采用国内名牌增压发动机,动力强劲液力传动技术，分体式结构，可靠性高，便于维修动力换挡变速箱，两进两退档位，软轴操纵，轻便灵活单泵分流工作液压系统，节能效果显著负荷传感全液压转向系统，操纵轻便灵活气顶油助力制动系统，钳盘式制动器具有高位自动放平性能的工作装置铲斗铰接部采用防尘密封润滑装置整体式豪华仪表台新型豪华驾驶室。","
整机工作质量(kg):
5300
额定斗容(m3):
0.9
额定载重量(kg):
1500
发动机型号:

"
山推 SD17T-G LGP  （超湿地版） 国四推土机,SD17T-G机械传动系列推土机，采用机械传动，功率强劲、具有生产效率高、可靠性高、油耗低等特点。该设备工作装置操纵轻便，驾驶室视野宽阔，舒适性好，能适应更加恶劣的作业环境，保养维修方便。适用于公路、铁路、矿山、机场等地面的推运、开挖、回填土石方以及其它散料的作业，是国防工程、矿山建设、城乡道路等建筑施工和水利建设等不可缺少的机械设备。,"
功率:
120-220
行走:
履带式
用途:
湿地型
动力方式:

"
东正 东风天龙前四后八 自卸车,东正 东风天龙前四后八 自卸车是东正生产制造的行走方式为轮胎式自卸车。,"
行走方式:
轮胎式
动力方式:

品牌:
东正
类别:
自卸车
"
同力重工 TLS755 矿用洒水车,"TLS753矿用洒水车单车储水量大、洒布范围宽、续洒里程长、作业效率高。水罐容积40m3-48m3,一次作业里程超过5公里，可布洒面积超过7000m2，洒水作业效率大为提高。","
行走方式:
轮胎
车架形式:

动力方式:

品牌:
同力重工
"
山推挖掘机 SE215-10W 国四中型挖掘机,SE215-10W是山推倾力打造、满足国四排放标准要求的新一代21吨级全能型挖掘机产品，配合全新整机外观造型重点提升作业效率和整机操控性，以客户获得更高投资回报为目标，配置潍柴高端挖掘机专用大功率发动机和自主电控正流量液压系统，动作协调性好，性能稳定。,"
整机工作质量(kg):
22200
额定斗容(m3):
0.45~1.2(1.05)
额定功率(KW/rpm):
140/2000
发动机型号:
WP7H
"
三一重工 SY155W 轮式挖掘机,"SY155W轮胎式液压挖掘机不同于履带挖掘机,其采用轮胎底盘,对路面没有破坏,可以快速在多个工地间灵活穿梭，活动范围更大、功能更加丰富。随着城镇化进程加快。近年来国内市场对轮胎式挖掘机的需求逐年增加。","
整机工作质量(kg):
13500
铲斗容量(m3):
0.22-0.7(0.58)
额定功率(Kw/rpm):
120/2000
发动机型号:

"
远山机械 GK937 装载机,GK937装载机采用道依茨 WP6G125E22 柴油机，动力强劲，扭矩储备大，油耗低，噪音低，性能可靠。,"
整机工作质量(kg):
10000
额定斗容(m3):
1.7
额定载重量(kg):
3000
发动机型号:
WP6G125E22
"
宣工 TS165-2HW 推土机,TS165-2HW推土机半刚性悬挂、机械传动。先导工作装置操纵，特别加强终传动，具有生产效率高、通过能力强、操纵轻便、800mm宽履带、低接地比压，结构简单直观、维修方便且成本低的优点，是升级换代产品，环卫系统施工的理想产品。,"
功率:
120-220
行走:
履带式
用途:
标准型
动力方式:

"
中际 后翻 翻斗车,中际 后翻 翻斗车是中际生产制造的行走方式为轮胎式翻斗车。,"
行走方式:
轮胎式
动力方式:

品牌:
中际
类别:
自卸车
"
徐工 XDA45 铰接式自卸车,XDA45矿用卡车采用矿山专用发动机，技术成熟，动力强劲，满足高效作业要求，燃油消耗低，采用泵控液压系统和负载敏感转向系统，提升了系统的稳定性和故障排查的便捷性，更加节能。,"
行走方式:
轮胎
车架形式:
铰接式
动力方式:

品牌:
徐工
"
加藤 HD2045III 全液压式挖掘机,加藤 HD2045III 全液压式挖掘机是加藤生产制造的吨位(t)为小挖(5-13吨)小型全液压式挖掘机，HD2045III的整机工作质量(kg)为12100。,"
整机工作质量(kg):
12100
额定斗容(m3):
0.5 m3
额定功率(KW/rpm):
68kW/2,050min-1
发动机型号:

"
恒特 HT125W 轮式挖掘机,HT125W挖掘机是帝盟重工自主研发的新一代全液压轮胎式挖掘机，采用高功率低油耗的品牌发动机，保证了整机的强劲动力和功率储备。,"
整机工作质量(kg):
9880
铲斗容量(m3):
0.4
额定功率(Kw/rpm):
62.5/2200
发动机型号:

"
博雷顿 BRT966EV 纯电动装载机,"BRT966EV纯电动装载机配备422.87kWh大容量磷酸铁锂电池组，大功率输出更稳定;电池组配备博雷顿自主研发智能温控系统，自动调节电池包内温度 -30°C-60℃适应,无惧酷暑严寒。","
整机工作质量(kg):
23600
额定斗容(m3):
3.6-5.6
额定载重量(kg):
6500
发动机型号:

"
移山 TSH160 环卫型推土机,移山－TSH160环卫型推土机的发动机标准配置为具有当今国际先进水平的斯泰尔WD615T1-3A柴油机可靠性高、寿命长，平均大修期可达一万小时以上。动力性好，扭矩储备大于20％，提供强劲动力。经型好、燃油、机油消耗低――燃油最低消耗达到208g/kwh，机油消耗率在0.5g/kwh以下。绿色、环保，达到欧洲Ⅰ排放标准。,"
功率:
120-220
行走:
履带式
用途:
其它（沙漠型、寒带型、森林采伐型）
动力方式:

"
徐工 XGA3310BEVWE1A 自卸车,徐工 XGA3310BEVWE1A 自卸车是徐工生产制造的行走方式为轮胎式自卸车。,"
行走方式:
轮胎式
动力方式:
电动
品牌:
徐工
类别:
自卸车
"
临工重机 CMT96 矿用卡车,CMT96矿用卡车安全可靠、舒适高效、大马力、高通过。,"
行走方式:
轮胎
车架形式:

动力方式:

品牌:
临工重机
"
宣工 SR060 小型挖掘机,SR060小型挖掘机SR060小型挖掘机小型液压挖掘机采用先进的液压系统设计，充分利用发动机的输出功率，实现强劲挖掘、节约能源。操作采用先导控制，实现轻松操作，精确控制。适用于城市建设、园林建设、公路养护、农田应用、中小型建筑施工等的工程施工。,"
整机工作质量(kg):
5800
额定斗容(m3):
0.25
额定功率(KW/rpm):

发动机型号:
4TNV94
"
兴皓机械 ZN80W-8 轮式挖掘机,兴皓机械 ZN80W-8 轮式挖掘机是兴皓机械生产制造的用途为通用型轮式挖掘机，ZN80W-8的整机工作质量(kg)为6900。,"
整机工作质量(kg):
6900
铲斗容量(m3):
0.3
额定功率(Kw/rpm):
48/2200
发动机型号:

"
利得 LD952 装载机,LD952装载机改进型发动机风扇、水散热器，作业环境工况更宽，在沿海、高热、高湿环境下，依旧保持合理的油温、水温。宽敞舒适的驾乘空间，采用视野开阔新型钢结构驾驶室，安全可靠，减震降噪配置了改进型液压油散，便于系统的油液及时冷却，在煤炭、坚实原土、碎石、矿石工况下连续作业时间更长。外形美观大方、豪华型驾驶室，内部空间大、视野开阔。掘起力与牵引力均较大，能适应恶劣的工况。,"
整机工作质量(kg):
16200kg
额定斗容(m3):
2.7m3
额定载重量(kg):
5000kg
发动机型号:
WD10G220E21
"
