名称,介绍,详情
稳泰筑机 沥青脱桶设备 ,沥青脱桶设备沥青脱桶装置主要由脱桶箱体、起吊机构、液压推器及电器控制系统等部分组成。箱体分上下两室，上室为桶装沥青熔化室，四周均布有加热盘管，加热管与沥青桶主要以辐射方式换热，达到沥青脱桶的目的。采用整体式结构设计，设备安装、迁移方便快捷；沥青桶连续进入排出，生产稳定；沥青脱桶干净，无挂壁；工人劳动强度小，现场生产环境好；节能环保，热量损失小，比托盘式设备节能在20%以上。,"
品牌:
稳泰筑机
类别:
沥青脱桶设备
型号:
沥青脱桶设备
报价:
暂无
"
飞腾 DL-300 导热油加温沥青库,DL-300导热油加温沥青库由导热油锅炉供热，适用于拌和站配套、大型料场及沥青库集成式管路布局，安装操作方便微机管理系统，可实现仓储、计量、设备监控自动化、智能化，并可实现网络化管理。,"
品牌:
飞腾
类别:
沥青导热油设备
型号:
DL-300
报价:
暂无
"
飞腾 YSXL-15 燃油、导热油双加温橡胶沥青储存罐,YSXL-15燃油、导热油双加温橡胶沥青储存罐设备相当于将导热油锅炉与生产设备完美的结合为一体。不仅节约了导热油炉运输成本，还节省导热油炉占用场地。设备以两台柴油燃烧器为热源，内置式的燃烧炉体热传递更直接，高温尾气再次利用，大幅减少热损失，通过多排烟管及导热油加热盘管使物料快速升温，热利用率非常高。横向鼠笼式搅拌器设计，搅拌强力无死角，使物料充分均混，提高互溶反应速率，即转动平稳，又拆装维修方便，变频调节搅拌转速。,"
品牌:
飞腾
类别:
沥青生产设备
型号:
YSXL-15
报价:
暂无
"
达刚控股 DGL系列 半挂式液态沥青运输车,DGL系列半挂式液态沥青运输车整车式结构转弯半径小；罐体断面为梯圆形，容积大、重心低、结构紧凑；⑵沥青罐设有加热系统，配进口柴油燃烧器，燃烧质量好，无污染；⑶采用独特的导热油系统对沥青泵、阀加热保温；⑷多功能泵送系统，可满足沥青运输中各种需要：a自流卸出：当储油池低于沥青运输车时，可直接自流卸出；b压力排放：当储油池高于沥青运输车时，采用压力泵送；。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
DGL系列
报价:
暂无
"
山东奥邦 LG-30 沥青储存罐,LG-30沥青储存罐RHM6型/RHY6型/RHY10型乳化沥青车间是我公司在总结了国内外同类设备的先进经验基础上，广泛收集用户使用情况去粗取精而开发的适合国情的乳化沥青生产设备，生产能力6t/h或10t/h.。,"
品牌:
山东奥邦
类别:
沥青储存罐
型号:
LG-30
报价:
暂无
"
源流长 LRH6000型 移动式沥青乳化设备,LRH6000型移动式沥青乳化设备该设备由沥青过渡罐、乳化液掺配罐、成品罐、调速沥青泵、乳化主机、成品输送泵、电控柜、大底板管道阀门等组成。该设备油水配比方便精确、配套LR6型乳化机，具有光滑胶体磨、槽式胶体磨相结合的特点，液体通过强力的冲击剪切后经过研磨，最终形成高质量的沥青乳状液。整套设备设计合理，计算准确，操作方便，乳化质量好，是目前乳化沥青生产的最佳设备。,"
品牌:
源流长
类别:
沥青乳化设备
型号:
LRH6000型
报价:
暂无
"
兰亭高科 SG系列 沥青改性设备,SG系列沥青改性设备设备系统组成与特点：加热恒温系统采用全自动燃油导热油加热炉通过一系列管道、阀门的分配，把所需热量送往各个加热部位，并由温控仪进行设定，达到温控自动化。为确保燃烧质量和恒温控制，燃烧器和温控仪分别从德国和日本进口。改性剂添加系统该系统由破碎、计量和提升装置三大部分组成，通过程控器进行自动计量、自动分配，分别把改性剂输入到指定的溶胀釜.预处理溶胀系统。,"
品牌:
兰亭高科
类别:
沥青改性设备
型号:
SG系列
报价:
暂无
"
辽筑 ZHB20 沥青轴弧泵,设计新颖，结构先进、合理。它通过泵体内形成的密闭封油腔体积的变化来实现介质的输送，封油体与泵体磨损小，使用寿命长。泵体设有夹套，以通过导热油来保证沥青的流动性。转轴的动态密封处采用耐高温耐磨损的填料，密封效果好。该泵是沥青等高粘度介质，输送及储存设备的理想选择。,"
品牌:
辽筑
类别:
沥青加热设备
型号:
ZHB20
报价:
暂无
"
恒云科技 DJT-30 沥青脱桶设备,恒云科技 DJT-30 沥青脱桶设备是恒云科技生产制造的沥青脱桶设备。,"
品牌:
恒云科技
类别:
沥青脱桶设备
型号:
DJT-30
报价:
暂无
"
广通 DLK-2000吨X5台型焦化基地 ,广通 DLK-2000吨X5台型焦化基地 是广通生产制造的。,"
品牌:
广通
类别:
沥青导热油设备
型号:
DLK-2000吨X5台型焦化基地
报价:
暂无
"
美通重机 AR10 橡胶沥青设备,"废胎胶粉、橡胶沥青作为-种路面材料，用于沥青路面可改善路面性能，延长使用寿命，减轻废轮胎带来的环境压力,符合我国当前建设节约型社会和发展循环经济的政策。","
品牌:
美通重机
类别:
沥青生产设备
型号:
AR10
报价:
暂无
"
楚飞 解放后双桥12.9吨 沥青运输车,楚飞 解放后双桥12.9吨 沥青运输车是楚飞生产制造的沥青运输车。,"
品牌:
楚飞
类别:
沥青运输设备
型号:
解放后双桥12.9吨
报价:
暂无
"
飞腾 DZJL-20 电加热沥青罐,DZJL-20电加热沥青罐新型电加热更节能更环保电气控制自动化，自动启停导热油间接加热，不损伤沥青内置高温区“罐中罐”布局，小罐内升温快全方位保温层，保温覆盖无“死角”，减少热量损失。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
DZJL-20
报价:
暂无
"
山东奥邦 乳化沥青车间 ,RHM6型/RHY6型/RHY10型乳化沥青车间是我公司在总结了国内外同类设备的先进经验基础上，广泛收集用户使用情况去粗取精而开发的适合国情的乳化沥青生产设备，生产能力6t/h或10t/h.。,"
品牌:
山东奥邦
类别:
沥青乳化设备
型号:
乳化沥青车间
报价:
暂无
"
路虹 改性 沥青设备,路虹 改性 沥青设备是路虹生产制造的沥青设备。,"
品牌:
路虹
类别:
沥青改性设备
型号:
改性
报价:
暂无
"
飞腾 KLR-6 块状沥青融化设备、袋装沥青融化设备,KLR-6块状沥青融化设备、袋装沥青融化设备设备以导热油为载体，通过加热盘管对沥青块进行加热、熔化、升温。该设备具有热效率高、沥青融化速度快、不老化、降低劳动强度、减少污染等特点。设备分为上、下两个箱室。上室为沥青块加热切割室，布置架托沥青块的棱锥型加热管，将沥青大块迅速切割成为小块，落入下室；下室为融化室，布满多层加热盘管，散热面积大，快速将小块沥青加温融化为液态。多个融化室均可独立工作，满足不同生产量需求。,"
品牌:
飞腾
类别:
沥青加热设备
型号:
KLR-6
报价:
暂无
"
美通重机 DJT6Y 沥青脱桶设备,随着公路建设迅速发展，沥青需求量的增加，桶装沥青以运输方便、易储存等特点得到广泛应用，特别是高等级公路采用的高性能进口沥青大多数为桶装形式，这就需要熔化速度快、脱桶干净、又能防止沥青老化的沥青脱桶装置。,"
品牌:
美通重机
类别:
沥青脱桶设备
型号:
DJT6Y
报价:
暂无
"
飞腾 DL-500 导热油加温沥青库,DL-500导热油加温沥青库由导热油锅炉供热，适用于拌和站配套、大型料场及沥青库集成式管路布局，安装操作方便微机管理系统，可实现仓储、计量、设备监控自动化、智能化，并可实现网络化管理。,"
品牌:
飞腾
类别:
沥青导热油设备
型号:
DL-500
报价:
暂无
"
美通筑机 AR300 橡胶沥青设备,橡胶沥青设备AR300符合交通部科学研究院颁布的《橡胶沥清及混合料设计施工指南》以及McDonald麦克唐纳湿式处理法工艺设计。进口大排量专用橡胶沥青泵，配置更合理。采用国际品牌西门子，施耐德电器元件，PLC程控器+工控机控制，实现手动/自动控制。,"
品牌:
美通筑机
类别:
沥青生产设备
型号:
AR300
报价:
暂无
"
美通筑机 LMT9200GLB 沥青运输罐,LMT9200GLB沥青运输罐LMT9200GLB沥青运输罐系列沥青保温运输车是我公司根据公路施工中沥青运输量大的要求，并借鉴同类产品的基础上自行研制开发的高新产品。采用独特的保温结构和高效保温材料的沥青运输罐，并配有双大功率燃烧器，能对各种沥青进行长距离，大容量的运输工作；整机全部工作装置如沥青泵，完全采用液压系统驱动，性能安全，可靠。整车操作方便，作业速度快，科技含量高，是理想的沥青运输工具。,"
品牌:
美通筑机
类别:
沥青运输设备
型号:
LMT9200GLB
报价:
暂无
"
山东奥邦 LG-40 沥青储存罐,山东奥邦 LG-40 沥青储存罐是山东奥邦生产制造的沥青储存罐。,"
品牌:
山东奥邦
类别:
沥青储存罐
型号:
LG-40
报价:
暂无
"
广通 LRS-6型（导热油型） 沥青乳化设备,广通 LRS-6型（导热油型） 沥青乳化设备是广通生产制造的沥青乳化设备。,"
品牌:
广通
类别:
沥青乳化设备
型号:
LRS-6型（导热油型）
报价:
暂无
"
无锡华通 GLS-12T-25T GLS-（12T-25T）沥青改性设备,无锡华通 GLS-12T-25T GLS-（12T-25T）沥青改性设备是无锡华通生产制造的GLS-（12T-25T）沥青改性设备。,"
品牌:
无锡华通
类别:
沥青改性设备
型号:
GLS-12T-25T
报价:
暂无
"
鑫衢 沥青加热罐 ,沥青加热罐产品主要有加热器、除尘器、引风机、沥青泵、沥青温高显示、水位显示、蒸汽发生器、管道及沥青泵预热系统、压力泄放系统、蒸汽助燃系统、清罐系统、卸罐系统、卸油罐装置自选等组成。所有部件安装于罐体上内形成紧凑的一体型结构。定型产品：YK-30T、YK-50T、YK-60T、YK-80T、YK-100T操作指南。,"
品牌:
鑫衢
类别:
沥青加热设备
型号:
沥青加热罐
报价:
暂无
"
达刚控股 DT8 导热油沥青脱桶设备,我公司研制生产的导热油沥青脱桶设备用于桶装沥青的脱桶与升温，并具有脱水与自动清渣功能。该项技术已达到国际领先水平，获省科委科技一等奖，国家级新产品证书，并被列入国家火炬计划,"
品牌:
达刚控股
类别:
沥青脱桶设备
型号:
DT8
报价:
暂无
"
广通 DLK-3000吨 导热油式沥青储备库,广通 DLK-3000吨 导热油式沥青储备库是广通生产制造的导热油式沥青储备库。,"
品牌:
广通
类别:
沥青导热油设备
型号:
DLK-3000吨
报价:
暂无
"
新筑智装 AR20B 橡胶沥青设备,AR20B橡胶沥青设备沥青和橡胶屑经过精确计f后进入混合搅拌装置、采用拥有自主的连续搅拌和悬浮物下拉技术，使混合料充分均匀混合。搅拌器液压驱动，转速电液比例自动调节。由称最料斗、称量螺旋和上料螺旋组成。上料螺旋器液压驱动，称量螺旋电比例调节，根据橡胶沥青配比自动精确控制配料。,"
品牌:
新筑智装
类别:
沥青生产设备
型号:
AR20B
报价:
暂无
"
达刚控股 SX系列 整车式液态沥青运输车,SX系列整车式液态沥青运输车该车用于液态沥青的长、中、短途运输。采用自动点火柴油燃烧器加热、保温。具有沥青自流卸出、泵压卸出、泵吸装罐、原地输送等功能。该车保温性好，运载量大，适应性强。该液态沥青运输车，获省科技进步等奖，金奖，国家级新产品证书，并列为交通部科技成果推广项目。设备主要性能特点:选用斯太尔系列底盘，发动机为柴油增压中冷发动机。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
SX系列
报价:
暂无
"
飞腾 DZJL-10 电加热沥青罐,DZJL-10电加热沥青罐新型电加热更节能更环保电气控制自动化，自动启停导热油间接加热，不损伤沥青内置高温区“罐中罐”布局，小罐内升温快全方位保温层，保温覆盖无“死角”，减少热量损失。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
DZJL-10
报价:
暂无
"
瑞德 EAGER 乳化沥青生产设备,EAGER乳化沥青生产设备EAGER乳化沥青生产设备系列乳化沥青生产设备由沥青过渡罐、乳化液掺配罐、成品罐、调速沥青泵、调速乳液泵、乳化主机、成品输送泵、电控柜、大底板管道阀门等组成。该设备油水配比方便精确、配套乳化机，具有光滑胶体磨、槽式胶体磨相结合的特点，液体通过强力的冲击剪切后经过研磨，最终形成高质量的沥青乳状液。整套设备设计合理计量准确操作方便，乳化质量好，是目前乳化沥青生产的最佳设备。,"
品牌:
瑞德
类别:
沥青乳化设备
型号:
EAGER
报价:
暂无
"
达刚控股 LGS-15 多功能沥青改性设备,我公司生产的多功能沥青改性设备主要用于生产各种改性沥青，如SBS、EVA、PE改性沥青等，还可生产橡胶改性沥青。该设备由主机、改性剂上料系统、成品料储存罐、导热油加热炉和控制系统组成。主机配有搅拌罐、稀释罐、胶体磨和电子称量装置等部分。沥青改性过程由计算机控制，生产过程全部自动化，动态实时监测显示，并可随时打印或查询生产记录。该设备具有沥青改性质量好、计量准确、操作灵活简便等特点，是高速公路、桥面、机场及城市主干道建设的理想设备。,"
品牌:
达刚控股
类别:
沥青改性设备
型号:
LGS-15
报价:
暂无
"
辽原筑机 沥青加热罐 ,辽原筑机 沥青加热罐 是辽原筑机生产制造的。,"
品牌:
辽原筑机
类别:
沥青加热设备
型号:
沥青加热罐
报价:
暂无
"
美通筑机 DJT6 沥青脱桶装置,DJT6沥青脱桶装置具有节约能源，沥青不挂桶，自动清渣，脱水性好，安全可靠的特点。,"
品牌:
美通筑机
类别:
沥青脱桶设备
型号:
DJT6
报价:
暂无
"
飞腾 DL-1000 导热油加温沥青库,DL-1000导热油加温沥青库由导热油锅炉供热，适用于拌和站配套、大型料场及沥青库集成式管路布局，安装操作方便微机管理系统，可实现仓储、计量、设备监控自动化、智能化，并可实现网络化管理。,"
品牌:
飞腾
类别:
沥青导热油设备
型号:
DL-1000
报价:
暂无
"
飞腾 YSCL-45 燃油、导热油双加温彩色沥青生产罐,YSCL-45燃油、导热油双加温彩色沥青生产罐彩色沥青设备是我公司针对经常流动作业、现场无导热油锅炉的工况设计的一款便移式沥青生产设备。还适用于橡胶粉改性沥青、SBS改性沥青的生产、发育、储存。设备相当于将导热油锅炉与生产设备完美的结合为一体。不仅节约了导热油炉运输成本，还节省导热油炉占用场地。,"
品牌:
飞腾
类别:
沥青生产设备
型号:
YSCL-45
报价:
暂无
"
楚飞 福田前四后八17吨 沥青运输车,楚飞 福田前四后八17吨 沥青运输车是楚飞生产制造的沥青运输车。,"
品牌:
楚飞
类别:
沥青运输设备
型号:
福田前四后八17吨
报价:
暂无
"
山东奥邦 LG-50 沥青储存罐,山东奥邦 LG-50 沥青储存罐是山东奥邦生产制造的沥青储存罐。,"
品牌:
山东奥邦
类别:
沥青储存罐
型号:
LG-50
报价:
暂无
"
天骏机械 JQRY06B 沥青乳化车间,一.设备用途JQRY06B沥青乳化车间是我公司研制的新一代沥青乳化设备，该设备生产的乳化沥青的沥青含量范围广，质量稳定，能够满足各种施工工艺的要求，已广泛应用在高速公路建设和公路养护工程中。二.性能特点该设备所有部件固定在一个底盘上，可方便场地转移和野外作业；。,"
品牌:
天骏机械
类别:
沥青乳化设备
型号:
JQRY06B
报价:
暂无
"
美通筑机 MTR10 改性乳化沥青设备,MTR10改性乳化沥青设备超强防腐能力，配件均选用国内外高端产品。气动阀门采用上海衬氟阀门，回讯器采用意大利进口线圈；沥青泵，成品泵采用青田螺杆泵。乳化剂溶液配制输送系统罐体、管道及泵阀，均采用优质不锈钢制作，耐高温、具很强的耐腐蚀性。配制罐、暂存罐及基质沥青罐，均采用硅酸铝保温材料保温。具备生产改性乳化沥青和普通乳化沥青的能力，一机两用。,"
品牌:
美通筑机
类别:
沥青改性设备
型号:
MTR10
报价:
暂无
"
鑫海路机 燃油（气）热载体炉 QX沥青加热设备,鑫海路机 燃油（气）热载体炉 QX沥青加热设备是鑫海路机生产制造的QX沥青加热设备。,"
品牌:
鑫海路机
类别:
沥青加热设备
型号:
燃油（气）热载体炉
报价:
暂无
"
无锡雪桃 QX.YRL.TD-40 桶装沥青脱桶熔化设备,无锡雪桃 QX.YRL.TD-40 桶装沥青脱桶熔化设备是无锡雪桃生产制造的桶装沥青脱桶熔化设备。,"
品牌:
无锡雪桃
类别:
沥青脱桶设备
型号:
QX.YRL.TD-40
报价:
暂无
"
飞腾 DL-3000 导热油加温沥青库,DL-3000导热油加温沥青库由导热油锅炉供热，适用于拌和站配套、大型料场及沥青库集成式管路布局，安装操作方便微机管理系统，可实现仓储、计量、设备监控自动化、智能化，并可实现网络化管理。,"
品牌:
飞腾
类别:
沥青导热油设备
型号:
DL-3000
报价:
暂无
"
飞腾 YSCL-35 燃油、导热油双加温彩色沥青生产罐,YSCL-35燃油、导热油双加温彩色沥青生产罐彩色沥青设备是我公司针对经常流动作业、现场无导热油锅炉的工况设计的一款便移式沥青生产设备。还适用于橡胶粉改性沥青、SBS改性沥青的生产、发育、储存。设备相当于将导热油锅炉与生产设备完美的结合为一体。不仅节约了导热油炉运输成本，还节省导热油炉占用场地。,"
品牌:
飞腾
类别:
沥青生产设备
型号:
YSCL-35
报价:
暂无
"
达刚控股 DGL9400GLY40 半挂式液态沥青运输车,DGL9400GLY40半挂式液态沥青运输车沥青罐设有加热系统，配备进口自动点火柴油燃烧器，燃烧质量好、加热速度快、保温效果好，并且无污染；。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
DGL9400GLY40
报价:
暂无
"
飞腾 YSXL-50 燃油、导热油双加温沥青搅拌罐,YSXL-50燃油、导热油双加温沥青搅拌罐适用于乳化沥青储存，SBS改性沥青发育，橡胶沥青发育旋桨搅拌器，有效防止添加剂的沉淀、分层离析最低位取油装置，排空沥青罐无残留剩余热利用率更高，更快速，更节能，更均衡纵向通体式底座，加大了罐体的强度和抗变形能力。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
YSXL-50
报价:
暂无
"
稳泰筑机 乳化沥青设备 ,乳化沥青设备采用整体式结构设计，全部设备安装在一个整体底盘上，现场基本不需要安装，设备安装、迁移方便快捷。可以生产普通乳化沥青、改性乳化沥青、高渗透乳化沥青和高铁专用乳化沥青，适用范围广。沥青输送泵、乳液输送泵电机由变频调速控制，油水比控制精度准确稳定。控制系统使用操作简单方便。,"
品牌:
稳泰筑机
类别:
沥青乳化设备
型号:
乳化沥青设备
报价:
暂无
"
鑫衢 GX系列沥青改性沥青设备 ,GX系列沥青改性沥青设备改性沥青设备用于改性沥青，由主机、改性剂上料系统、成品料罐、导热油回热炉和微机控制系统组成。主机配有搅拌罐、稀释罐、胶体磨及电子称量装置等组成。全生产过程由计算机自动程序控制。该沥青改性设备具有质量可靠、性能稳定、计量准确、操作方便等优点，是公路建设中不可缺少的新型设备。主要特点胶体磨动、定刀盘导流槽径专门设计、大幅度提高橡胶粉改性沥青流量。,"
品牌:
鑫衢
类别:
沥青改性设备
型号:
GX系列沥青改性沥青设备
报价:
暂无
"
英达 AR640-TRK 双级配料仓运料车,英达 AR640-TRK 双级配料仓运料车是英达生产制造的双级配料仓运料车。,"
品牌:
英达
类别:
沥青加热设备
型号:
AR640-TRK
报价:
暂无
"
飞腾 YDST-5 沥青脱桶设备,YDST-5沥青脱桶设备本设备采用自动弹簧门密闭箱体结构，装桶方式为航吊吊装上桶，液压推进器顶推滑动进桶，以设备自带柴油燃烧器为供热源。,"
品牌:
飞腾
类别:
沥青脱桶设备
型号:
YDST-5
报价:
暂无
"
飞腾 YSCL-25 燃油、导热油双加温彩色沥青生产罐,YSCL-25燃油、导热油双加温彩色沥青生产罐彩色沥青设备是我公司针对经常流动作业、现场无导热油锅炉的工况设计的一款便移式沥青生产设备。还适用于橡胶粉改性沥青、SBS改性沥青的生产、发育、储存。设备相当于将导热油锅炉与生产设备完美的结合为一体。不仅节约了导热油炉运输成本，还节省导热油炉占用场地。,"
品牌:
飞腾
类别:
沥青生产设备
型号:
YSCL-25
报价:
暂无
"
楚飞 东风天龙前四后八17吨 沥青运输车,楚飞 东风天龙前四后八17吨 沥青运输车是楚飞生产制造的沥青运输车。,"
品牌:
楚飞
类别:
沥青运输设备
型号:
东风天龙前四后八17吨
报价:
暂无
"
飞腾 YSXL-40 燃油、导热油双加温沥青搅拌罐,YSXL-40燃油、导热油双加温沥青搅拌罐适用于乳化沥青储存，SBS改性沥青发育，橡胶沥青发育旋桨搅拌器，有效防止添加剂的沉淀、分层离析最低位取油装置，排空沥青罐无残留剩余热利用率更高，更快速，更节能，更均衡纵向通体式底座，加大了罐体的强度和抗变形能力。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
YSXL-40
报价:
暂无
"
玛连尼 EMULPACK 乳化沥青设备,EMULPACK乳化沥青设备eTANK能够对油品提供高性能的存储方案，它的经济性和灵活性能适应不同的操作工地。,"
品牌:
玛连尼
类别:
沥青乳化设备
型号:
EMULPACK
报价:
暂无
"
美通重机 MTG10 改性沥青设备,采用主流成熟的高速剪切胶体磨法，改性剂采用螺旋变频调速上料，称重传感器计量；沥青采用泵计量与称重传感器两种计量方式；沥青升温采用大容量热交换器，能适应不同地域的环境温度，集装箱式结构设计，安装移动更为方便；电气元件选用西门子、施耐德品牌，提高了设备的可靠性。,"
品牌:
美通重机
类别:
沥青改性设备
型号:
MTG10
报价:
暂无
"
昌世 RLY系列 沥青运输加热罐（半挂）,RLY系列沥青运输加热罐（半挂）产品简介:该罐可进行公路沥青运输（产品分上牌和不上牌两种），可作为活动的沥青加热供应站使用，也可与碎石封存机、沥青混合料拌和机配套使用。该罐性能有以运输为主，以加热为辅者，也有以加热为主，以运输为辅者，也有两者兼顾者。其性能可根据用户的需要进行特制。产品特点：。,"
品牌:
昌世
类别:
沥青加热设备
型号:
RLY系列
报价:
暂无
"
广通 LQT-4吨燃煤装置式 沥青脱桶融化设备（油缸推进式）,广通 LQT-4吨燃煤装置式 沥青脱桶融化设备（油缸推进式）是广通生产制造的沥青脱桶融化设备（油缸推进式）。,"
品牌:
广通
类别:
沥青脱桶设备
型号:
LQT-4吨燃煤装置式
报价:
暂无
"
飞腾 YSCL-15 燃油、导热油双加温彩色沥青生产罐,YSCL-15燃油、导热油双加温彩色沥青生产罐彩色沥青设备是我公司针对经常流动作业、现场无导热油锅炉的工况设计的一款便移式沥青生产设备。还适用于橡胶粉改性沥青、SBS改性沥青的生产、发育、储存。设备相当于将导热油锅炉与生产设备完美的结合为一体。不仅节约了导热油炉运输成本，还节省导热油炉占用场地。,"
品牌:
飞腾
类别:
沥青生产设备
型号:
YSCL-15
报价:
暂无
"
达刚控股 DGL9401GLY35 半挂式液态沥青运输车,DGL9401GLY35半挂式液态沥青运输车沥青罐设有加热系统，配备进口自动点火柴油燃烧器，燃烧质量好、加热速度快、保温效果好，并且无污染；。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
DGL9401GLY35
报价:
暂无
"
飞腾 YSXL-30 燃油、导热油双加温沥青搅拌罐,YSXL-30燃油、导热油双加温沥青搅拌罐适用于乳化沥青储存，SBS改性沥青发育，橡胶沥青发育旋桨搅拌器，有效防止添加剂的沉淀、分层离析最低位取油装置，排空沥青罐无残留剩余热利用率更高，更快速，更节能，更均衡纵向通体式底座，加大了罐体的强度和抗变形能力。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
YSXL-30
报价:
暂无
"
鑫海路机 RHS-6 移动式普通乳化沥青设备,鑫海路机 RHS-6 移动式普通乳化沥青设备是鑫海路机生产制造的移动式普通乳化沥青设备。,"
品牌:
鑫海路机
类别:
沥青乳化设备
型号:
RHS-6
报价:
暂无
"
广通 SBS 改性沥青生产设备（高配型）,广通 SBS 改性沥青生产设备（高配型）是广通生产制造的改性沥青生产设备（高配型）。,"
品牌:
广通
类别:
沥青改性设备
型号:
SBS
报价:
暂无
"
无锡雪桃 块装沥青投料罐 ,块装沥青投料罐经过公司多年来不断研究与改进，室内环保型沥青混凝土搅拌站已成功问世。这种搅拌设备完全颠覆了传统沥青混凝土搅拌站的概念，它可以几乎与外界隔绝粉尘、噪音及气味，对周围环境的影响很小，适用于城乡结合部，工业园区等地方。目前，该设备已在南京，杭州等地成功试用，效果良好，并且已通过国家权威机构的检测。,"
品牌:
无锡雪桃
类别:
沥青加热设备
型号:
块装沥青投料罐
报价:
暂无
"
恒云科技 DJT-20 沥青脱桶设备,恒云科技 DJT-20 沥青脱桶设备是恒云科技生产制造的沥青脱桶设备。,"
品牌:
恒云科技
类别:
沥青脱桶设备
型号:
DJT-20
报价:
暂无
"
楚飞 东风145(7.5吨) 平头沥青运输车,楚飞 东风145(7.5吨) 平头沥青运输车是楚飞生产制造的平头沥青运输车。,"
品牌:
楚飞
类别:
沥青运输设备
型号:
东风145(7.5吨)
报价:
暂无
"
飞腾 YSXL-20 燃油、导热油双加温沥青搅拌罐,YSXL-20燃油、导热油双加温沥青搅拌罐适用于乳化沥青储存，SBS改性沥青发育，橡胶沥青发育旋桨搅拌器，有效防止添加剂的沉淀、分层离析最低位取油装置，排空沥青罐无残留剩余热利用率更高，更快速，更节能，更均衡纵向通体式底座，加大了罐体的强度和抗变形能力。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
YSXL-20
报价:
暂无
"
大连凯联 -美国VSS 改性乳化沥青设备 ,VSS可以提供各种规格的客户要求的乳化/改性沥青设备，可以以批量式、连续式或半连续式的方式生产乳化沥青。所有设备都可以生产SBR和SBS改性乳化沥青。,"
品牌:
大连凯联
类别:
沥青乳化设备
型号:
-美国VSS 改性乳化沥青设备
报价:
暂无
"
源流长 GXJ20T型 移动式沥青改性设备,GXJ20T型移动式沥青改性设备GXJ20型改性沥青设备是一种新型的改性沥青设备。增加了板式加热器，整套沥青管道的阀门控制都采用气动控制，自动化程度高，操作简便。生产改性沥青稳定性强，是一种可靠的改性沥青生产设备。,"
品牌:
源流长
类别:
沥青改性设备
型号:
GXJ20T型
报价:
暂无
"
辽筑 LQB10 (10t/h) 保温沥青泵,沥青保温齿轮油泵：外形美观、噪音小、跑台性能好、传动效率高，容易形成油膜，提高了接触疲劳强度和弯曲强度，防止齿面点蚀和轮齿折断。泵体侧边设置夹层，导热油使沥青始终处于泵吸以上温度。动态密封处采用高温耐磨损填料，保证了沥青不致外泄，该泵是沥青厂（站）沥青输送、罐装、喷洒的理想设备，也可供其它高粘度介质使用。,"
品牌:
辽筑
类别:
沥青加热设备
型号:
LQB10 (10t/h)
报价:
暂无
"
美通重机 DJT4Y 沥青脱桶设备,随着公路建设迅速发展，沥青需求量的增加，桶装沥青以运输方便、易储存等特点得到广泛应用，特别是高等级公路采用的高性能进口沥青大多数为桶装形式，这就需要熔化速度快、脱桶干净、又能防止沥青老化的沥青脱桶装置。,"
品牌:
美通重机
类别:
沥青脱桶设备
型号:
DJT4Y
报价:
暂无
"
达刚控股 DGL9350GLY30 半挂式液态沥青运输车,DGL9350GLY30半挂式液态沥青运输车沥青罐设有加热系统，配备进口自动点火柴油燃烧器，燃烧质量好、加热速度快、保温效果好，并且无污染；。,"
品牌:
达刚控股
类别:
沥青运输设备
型号:
DGL9350GLY30
报价:
暂无
"
飞腾 FYZSL-60 方型燃油、导热油双加温沥青罐,FYZSL-60方型燃油、导热油双加温沥青罐具备《YZSL燃油、导热油双加温沥青储存罐》的所有优点方型设计在限定空间获得最大有效容积，节约运输成本及现场占用场地控制室与罐体“浑然一体”，外观整洁，美观，防雨防盗。集装箱尺寸一体化设计，方便装箱出口，。,"
品牌:
飞腾
类别:
沥青储存罐
型号:
FYZSL-60
报价:
暂无
"
道维施 DM-005V 乳化沥青/改性沥青实验室组合设备,DM-005V乳化沥青/改性沥青实验室组合设备DALWORTH乳化沥青/改性沥青实验室组合设备采用与DALWORTH现场生产设备相同的生产工艺及结构，为现场生产出高性能的乳化沥青、改性沥青提供了强有力的实验室配方保障。,"
品牌:
道维施
类别:
沥青乳化设备
型号:
DM-005V
报价:
暂无
"
欧亚机械 改性沥青设备 ,改性沥青设备一机多用，可以生产橡胶、改性、乳化多种沥青，电脑控制，操作简便，计量准确，工艺先进。,"
品牌:
欧亚机械
类别:
沥青改性设备
型号:
改性沥青设备
报价:
暂无
"
飞腾 YK-100 快热节能沥青储存加温罐,YK-100快热节能沥青储存加温罐YK系列快热节能燃煤直热式沥青加温储存罐是我公司创建初期的主打产品，问世十几年来其以快热、节能、高效的优点畅销全国十几个省市的公路建设和养护单位，赢得了用户的一致高度评价和赞誉。,"
品牌:
飞腾
类别:
沥青加热设备
型号:
YK-100
报价:
暂无
"
