名称,介绍,详情
徐工 YT32G1 云梯消防车,徐工 YT32G1 云梯消防车是徐工生产制造的云梯消防车。,"
品牌:
徐工
类别:
消防车
型号:
YT32G1
报价:
暂无
"
中联重科 ZLF5341JXFJP25 举高喷射消防车,中联重科25米举高喷射消防车（以下简称高喷车）是一种先进的消防高空灭火装备，主要用于城镇、工矿企业高层建筑以及石油、化工、油罐、仓库等高大建筑物的火灾扑救。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5341JXFJP25
报价:
暂无
"
徐工 YT32G2 云梯消防车,徐工 YT32G2 云梯消防车是徐工生产制造的云梯消防车。,"
品牌:
徐工
类别:
消防车
型号:
YT32G2
报价:
暂无
"
中联重科 ZLF5411JXFJP50 举高喷射消防车,中联重科ZLF5411JXFJP50举高喷射消防车拥有世界**大灭火作业半径，作业高度50米，作业半径44米。能有效解决易爆、易辐射、高热等火灾现场常规消防车和消防员无法接近火场的问题，特别适合油罐、厂房、仓库、石油、化工等火灾的扑救。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5411JXFJP50
报价:
暂无
"
徐工 YT53G1 云梯消防车,徐工 YT53G1 云梯消防车是徐工生产制造的云梯消防车。,"
品牌:
徐工
类别:
消防车
型号:
YT53G1
报价:
暂无
"
中联重科 ZLF5340JXFJP18 举高喷射消防车,中联重科18米举高喷射消防车（以下简称高喷车）是一种消防高空灭火装备，主要用于城镇、工矿企业高层建筑以及石油、化工、油罐、仓库等高大建筑物的火灾扑救。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5340JXFJP18
报价:
暂无
"
徐工 YT60K1 云梯消防车,徐工 YT60K1 云梯消防车是徐工生产制造的云梯消防车。,"
品牌:
徐工
类别:
消防车
型号:
YT60K1
报价:
暂无
"
中联重科 ZLF5340JXFJP32 举高喷射消防车,中联重科32米举高喷射消防车是一种先进的消防高空灭火装备，主要用于城镇、工矿企业高层建筑以及石油、化工、油罐、仓库等高大建筑物的火灾扑救， 该车选用重汽HOWO专用底盘，装备希尔RSD100型消防泵，整车外形美观、设计科学、匹配合理。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5340JXFJP32
报价:
暂无
"
徐工 JP35G1 举高喷射消防车,徐工 JP35G1 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP35G1
报价:
暂无
"
中联重科 ZLF5520JXFJP72 举高喷射消防车,中联重科72米举高喷射消防车（以下简称高喷车）是一种高端消防高空灭火装备，主要用于城镇、工矿企业高层建筑以及石油、化工、油罐、仓库等高大建筑物的火灾扑救。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5520JXFJP72
报价:
暂无
"
徐工 JP42G1 举高喷射消防车,徐工 JP42G1 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP42G1
报价:
暂无
"
中联重科 ZLJ5150JXFYT25型多功能云梯 消防车,ZLJ5150JXFYT25型多功能云梯消防车ZLJ5150JXFYT25型多功能云梯消防车消防车产品简介：中联牌ZLJ5150JXFYT25型云梯消防车是我公司在已有举高类消防车辆产品基础上，结合消防作战的实际需求，通过对原有云梯消防车改进提升后研制开发的集高低空救援、灭火、照明功能于一体的新型消防车。它特别适用于中高层工业与民用建筑的灭火及救援，也可用于市政、电力、园林等单位的高空作业或喷洒作业以及影视公司的高空摄影作业。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5150JXFYT25型多功能云梯
报价:
暂无
"
徐工 JP51G1 举高喷射消防车,徐工 JP51G1 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP51G1
报价:
暂无
"
中联重科 ZLF5503JXFDG70 登高平台消防车,"中联重科DG70型登高平台消防车，结合国际上消防车的先进理念和消防实战经验创新设计而成，具备强大的高空救援和消防灭火能力，整车性能优越，快速高效，操作性、安全性及智能化控制处于国内领先水平。

      臂架采用六节伸缩主臂+两节伸缩曲臂+飞臂的组合式结构，曲臂和拖链管线侧置，结构紧凑、外形美观；装备了先进、智能的整车控制系统，可实现工作斗自动调平、支腿自动展开调平和回收、整车状态实时监控等智能控制；装备了高效的B类泡沫和水路系统，采用集成式控制面板，具有流量大、压力损失小、操作方便快捷、灭火效率高等特点；21项安全保护措施做到全方位防护，保证车辆安全可靠。","
品牌:
中联重科
类别:
消防车
型号:
ZLF5503JXFDG70
报价:
暂无
"
徐工 JP62T5 举高喷射消防车,徐工 JP62T5 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP62T5
报价:
暂无
"
中联重科 ZLJ5290JXFYT25型多功能云梯 消防车,ZLJ5290JXFYT25型多功能云梯消防车ZLJ5290JXFYT25型多功能云梯消防车消防车产品简介：中联牌ZLJ5290JXFYT25型云梯消防车是我公司在已有举高类消防车辆产品基础上，结合消防作战的实际需求，通过对原有云梯消防车改进提升后研制开发的集高低空救援、灭火、照明功能于一体的新型消防车。它特别适用于中高层工业与民用建筑的灭火及救援，也可用于市政、电力、园林等单位的高空作业或喷洒作业以及影视公司的高空摄影作业。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5290JXFYT25型多功能云梯
报价:
暂无
"
徐工 DG34G2HE 登高平台消防车,徐工 DG34G2HE 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG34G2HE
报价:
暂无
"
中联重科 ZLJ5321JXFYT32型多功能云梯 消防车,ZLJ5321JXFYT32型多功能云梯消防车ZLJ5321JXFYT32型多功能云梯消防车消防车产品简介：该车以美国当今最流行的多功能云梯消防车为原形，结合国内用户的视觉和驾驶习惯，用引进德国奔驰技术的北奔底盘代替了美国专用消防车底盘，不仅保留了美国同类车型的全部作战指标优势，更符合国情实际，必将成为我国公安消防部队的主流举高消防车。主要性能及特点：安全高效的高空救援功能：被困者能沿梯架通道逃生;也可用工作斗将被困者转。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5321JXFYT32型多功能云梯
报价:
暂无
"
徐工 DG34G3 登高平台消防车,徐工 DG34G3 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG34G3
报价:
暂无
"
中联重科 ZLJ5320JXFYT25型多功能云梯 消防车,ZLJ5320JXFYT25型多功能云梯消防车ZLJ5320JXFYT25型多功能云梯消防车消防车产品简介：中联牌ZLJ5320JXFYT25型多功能云梯消防车消防车借鉴了美国云梯式高喷消防车，综合欧洲、北美、中国的消防标准，结合中国国情，采纳众多消防队的建议，总结实战经验，秉承安全、高效、实用、可靠的设计理念开发的实战性很强的新型云梯消防车。车辆除了具有云梯车救援功能以外，还有超强的灭火性能，做到一车多用。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5320JXFYT25型多功能云梯
报价:
暂无
"
徐工 DG54K5 登高平台消防车,徐工 DG54K5 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG54K5
报价:
暂无
"
中联重科 ZLJ5300JXFYT32型多功能云 消防车,ZLJ5300JXFYT32型多功能云消防车ZLJ5300JXFYT32型多功能云消防车梯消防车产品简介：中联牌ZLJ5300JXFYT32型云梯消防车是我公司在已有举高类消防车辆产品基础上，结合消防作战的实际需求，通过对原有云梯消防车改进提升后研制开发的集高低空救援、灭火、照明功能于一体的新型消防车。它特别适用于中高层工业与民用建筑的灭火及救援，也可用于市政、电力、园林等单位的高空作业或喷洒作业以及影视公司的高空摄影作业。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5300JXFYT32型多功能云
报价:
暂无
"
徐工 DG56K1 登高平台消防车,徐工 DG56K1 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG56K1
报价:
暂无
"
中联重科 ZLJ5300JXFYT53型多功能云梯 消防车,ZLJ5300JXFYT53型多功能云梯消防车ZLJ5300JXFYT53型多功能云梯消防车消防车产品简介：该车造型以车头外轮廓方形截面为主基调，车身侧面、车尾转角处均呈圆弧形设计，自然过渡。方形车身造型与车头协调一致，外形美观、新颖、大方。动力储备大，承载能力强，加速性能好，行驶机动灵活，安全敏捷;大容量器材箱让各类器材能分类集中存放，器材取用方便，标识清楚;达到了综合集成实战使用消防作业的多项功能要求。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5300JXFYT53型多功能云梯
报价:
暂无
"
徐工 DG72M1 登高平台消防车,DG72M1采用奔驰Actros5548E5国五底盘，是集水罐车、高喷车、泡沫车、登高车四种功能于一身的主战车辆，具有操作简便、动作灵活、安全可靠、实用性强等特点。广泛适用于城镇、矿山、油田及工厂等中高层建筑的消防和救援工作，是扑灭中高层建筑火灾、救护遇险人员、抢救财产的首选装备。,"
品牌:
徐工
类别:
消防车
型号:
DG72M1
报价:
暂无
"
中联重科 ZLJ5320JXFYT32型多功能云梯 消防车,ZLJ5320JXFYT32型多功能云梯消防车ZLJ5320JXFYT32型多功能云梯消防车消防车产品简介：。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5320JXFYT32型多功能云梯
报价:
暂无
"
徐工 DG54K3 登高平台消防车,DG54K3登高平台消防车集高喷车、登高车功能于一身的主战车辆，广泛适用于城镇、矿山、油田及工厂等中高层建筑的消防和救援工作，是扑灭中高层建筑火灾、救护遇险人员、抢救财产的首选装备。,"
品牌:
徐工
类别:
消防车
型号:
DG54K3
报价:
暂无
"
中联重科 ZLJ5330JXFYT30型多功能云梯 消防车,ZLJ5330JXFYT30型多功能云梯消防车ZLJ5330JXFYT30型多功能云梯消防车消防车产品简介：该车以美国当今最流行的多功能云梯消防车为原形，结合国内用户的视觉和驾驶习惯，用欧洲通用底盘代替了美国专用消防车底盘，不仅保留了美国同类车型的全部作战指标优势，更符合国情实际，必将成为我国公安消防部队的主流举高消防车。主要性能及特点：。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5330JXFYT30型多功能云梯
报价:
暂无
"
徐工 DG54G1 登高平台消防车,DG54G1登高平台消防车集水罐车、高喷车、泡沫车、登高车功能于一身的主战车辆，广泛适用于城镇、矿山、油田及工厂等中高层建筑的消防和救援工作，该车采用瑞典沃尔沃FM540 8×4底盘，上车采用伸缩臂加飞臂结构形式，全液压驱动，转台360°连续回转，下车采用“H”型双级支腿，整车基于PLC及CAN总线的分布式控制技术，实现上下车姿态动态监控、人机交互界面显示等功能，并设有齐全的安全保护装置，使操作更安全、简单、高效、平稳。两组伸缩臂加飞臂的有效配合，具有优越的高空跨障能力，比直臂式消防车具有更广的作业范围，整车布局紧凑，消防性能强大，具有快速高效、救援能力突出、灭火能力强等特点。,"
品牌:
徐工
类别:
消防车
型号:
DG54G1
报价:
暂无
"
中联重科 ZLJ5220JXFDG32登高平台 消防车,ZLJ5220JXFDG32登高平台消防车ZLJ5220JXFDG32登高平台消防车消防车产品简介：ZLJ5220JXFDG32登高平台消防车消防车基于中联重科创新性的设计理念研发，代表着世界领先设计水平。主要性能及特点：。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5220JXFDG32登高平台
报价:
暂无
"
徐工 DG45G1 登高平台消防车,DG45G1登高平台消防车是集水罐车、高喷车、泡沫车、登高车功能于一身的主战车辆，广泛适用于城镇、矿山、油田及工厂等中高层建筑的消防和救援工作，是扑灭中高层建筑火灾、救护遇险人员、抢救财产的首选装备。,"
品牌:
徐工
类别:
消防车
型号:
DG45G1
报价:
暂无
"
中联重科 ZLJ5301JXFJP32型举高喷射 消防车,ZLJ5301JXFJP32型举高喷射消防车ZLJ5301JXFJP32型举高喷射消防车消防车产品简介：ZLJ5301JXFJP32是在总结以往消防车设计经验基础上，采纳众多消防队的建议，秉承高效、实用、可靠的设计理念推出新型高喷消防车。车辆集普通泡沫车、普通水罐车、高喷车的功能于一身，具有动力强劲、操作方便、作战速度快、射程远、流量大、对操作人员技能要求不高等特点。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5301JXFJP32型举高喷射
报价:
暂无
"
徐工 DG32K3 登高平台消防车,DG32K3采用曼TGM18.290国五底盘，以高空救援为主，消防灭火功能为辅的新一代紧凑型消防主战车辆，快速高效、激动灵活、救援能力强。,"
品牌:
徐工
类别:
消防车
型号:
DG32K3
报价:
暂无
"
中联重科 ZLJ5251JXFJP25型举高喷射 消防车,ZLJ5251JXFJP25型举高喷射消防车ZLJ5251JXFJP25型举高喷射消防车消防车产品简介：中联ZLJ5251JXFJP25是在总结以往消防车设计经验基础上，采纳众多消防队的建议，秉承高效、实用、可靠的设计理念推出的2011款新型高喷消防车。车辆集普通泡沫车、普通水罐车、高喷车的功能于一身，具有动力强劲、操作方便、作战速度快、射程远、流量大、对操作人员技能要求不高等特点。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5251JXFJP25型举高喷射
报价:
暂无
"
徐工 DG32K3 登高平台消防车,DG32K3采用曼TGM18.290国五底盘，以高空救援为主，消防灭火功能为辅的新一代紧凑型消防主战车辆，快速高效、激动灵活、救援能力强。,"
品牌:
徐工
类别:
消防车
型号:
DG32K3
报价:
暂无
"
中联重科 ZLJ5304JXFJP32型举高喷射 消防车,ZLJ5304JXFJP32型举高喷射消防车ZLJ5251JXFJP25型举高喷射消防车产品简介：中联ZLJ5251JXFJP25是在总结以往消防车设计经验基础上，采纳众多消防队的建议，秉承高效、实用、可靠的设计理念推出的2011款新型高喷消防车。车辆集普通泡沫车、普通水罐车、高喷车的功能于一身，具有动力强劲、操作方便、作战速度快、射程远、流量大、对操作人员技能要求不高等特点。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5304JXFJP32型举高喷射
报价:
暂无
"
徐工 DG32K2 登高平台消防车,DG32K2采用重汽汕德卡ZZ5206N501GE1国五底盘，以高空救援为主，消防灭火功能为辅的新一代紧凑型消防主战车辆，快速高效、机动灵活、救援能力强。,"
品牌:
徐工
类别:
消防车
型号:
DG32K2
报价:
暂无
"
中联重科 ZLJ5300JXFJP25型举高喷射 消防车,ZLJ5300JXFJP25型举高喷射消防车ZLJ5300JXFJP25型举高喷射消防车消防车产品简介：中联牌ZLJ5300JXFJP25型高喷消防车是我公司利用自身技术优势，综合应用新技术、新工艺、新材料自主研发的新型主战消防车。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5300JXFJP25型举高喷射
报价:
暂无
"
徐工 DG22C2 登高平台消防车,DG22C2采用东风天锦DFL1160BX1V4 x 2国五底盘，全液压驱动，消防系统的水管固定在伸缩臂的右侧，随伸缩臂伸缩，双缸前支变幅，H型支腿，可实现360°全回转作业，安全保护装置齐全。,"
品牌:
徐工
类别:
消防车
型号:
DG22C2
报价:
暂无
"
中联重科 ZLJ5303JXFJP32型举高喷射 消防车,ZLJ5303JXFJP32型举高喷射消防车ZLJ5303JXFJP32型举高喷射消防车消防车产品简介：ZLJ5303JXFJP32举高喷射消防车采用德国原装进口奔驰底盘，加装美国大力公司PSP1500消防泵、美国AKRON公司3578消防炮、液压系统、臂架系统、气路系统、电器系统等部件改装而成。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5303JXFJP32型举高喷射
报价:
暂无
"
徐工 XZJ5031ZXXA4(1.5T) 车厢可卸式垃圾车,XZJ5031ZXXA45T车厢可卸式垃圾车徐工牌拉臂装置符合行业标准，标准化程度高，通用性好;采用电气液联合控制技术，系统采用PLC控制，简化了电路，减少了故障率；控制按钮及操纵杆采用人性化设计，操作顺畅、灵活；采用电控及手控双控方式，驾驶室内电控操纵，改善操作人员工作环境，降低操作强度，且不受天气影响；室外采用应急手柄手动操作，在电（气）控系统出现故障时不影响正常工作；。,"
品牌:
徐工
类别:
消防车
型号:
XZJ5031ZXXA4(1.5T)
报价:
暂无
"
中联重科 ZLJ5300JXFJP32型举高喷射 消防车,中联重科 ZLJ5300JXFJP32型举高喷射 消防车是中联重科生产制造的消防车。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5300JXFJP32型举高喷射
报价:
暂无
"
徐工 YT32 云梯消防车,徐工 YT32 云梯消防车是徐工生产制造的云梯消防车。,"
品牌:
徐工
类别:
消防车
型号:
YT32
报价:
暂无
"
中联重科 ZLJ5311JXFJP16型举高喷射 消防车,ZLJ5311JXFJP16型举高喷射消防车ZLJ5311JXFJP16型举高喷射消防车消防车产品简介:ZLJ5311JXFJP16举高喷射消防车是我公司利用自身技术优势，综合应用新技术、新工艺、新材料自主研发的新型主战消防车。该车产品是采用折叠式臂架，全方位回转，各机构性能均由液压驱动，操作简便灵活，消防实战灭火作业时展开迅速，运作平稳，安全可靠。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5311JXFJP16型举高喷射
报价:
暂无
"
徐工 JP20 举高喷射消防车,徐工 JP20 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP20
报价:
暂无
"
中联重科 ZLJ5300JXFJP16型举高喷射 消防车,ZLJ5300JXFJP16型举高喷射消防车ZLJ5300JXFJP16型举高喷射消防车消防车产品简介：主要性能及特点：可靠性高：底盘、取力器、水泵、水炮、臂架操作系统用电器、液压、气路元件全部采用国际知名品牌，确保了车辆的作业可靠性。稳定性好：在增加后支腿地面支撑的同时，将前轮胎做成了辅助支撑，减少了高喷作业时的整车晃动。自动限幅系统控制着臂架的最大作业范围，确保无倾翻危险。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5300JXFJP16型举高喷射
报价:
暂无
"
徐工 JP32B 举高喷射消防车,徐工 JP32B 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP32B
报价:
暂无
"
中联重科 ZLJ5291JXFJP16型举高喷射 消防车,ZLJ5291JXFJP16型举高喷射消防车ZLJ5291JXFJP16型举高喷射消防车消防车产品简介：ZLJ5291JXFJP16型举高喷射消防车消防车是我公司利用自身技术优势，综合应用新技术、新工艺、新材料自主研发的新型主战消防车。该车选用德国奔驰3344型底盘，装备美国大力PSP1500车用消防泵，整车外形美观、设计科学、匹配合理。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5291JXFJP16型举高喷射
报价:
暂无
"
徐工 JP60 举高喷射消防车,徐工 JP60 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP60
报价:
暂无
"
中联重科 ZLJ5290JXFJP16型举高喷射 消防车,ZLJ5290JXFJP16型举高喷射消防车ZLJ5290JXFJP16型举高喷射消防车消防车产品简介：ZLJ5290JXFJP16型举高喷射消防车消防车是我公司利用自身技术优势，综合应用新技术、新工艺、新材料自主研发的新型主战消防车。该车选用中国重汽斯达-斯太尔ZZ1256M4646C型类底盘，装备陕西航天动力高科CB12/60-TB型车用消防泵，整车外形美观、设计科学、匹配合理。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5290JXFJP16型举高喷射
报价:
暂无
"
徐工 JP72 举高喷射消防车,徐工 JP72 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP72
报价:
暂无
"
中联重科 ZLJ5191JXFJP25型举高喷射 消防车,ZLJ5191JXFJP25型举高喷射消防车ZLJ5191JXFJP25型举高喷射消防车消防车产品简介：ZLJ5191JXFJP25举高喷射消防车是扑救各类火灾，尤其是高层建筑火灾的重要消防装备。配置中国重汽HOWO底盘，配备美国大力PSP1500型车用消防泵，具有强大的灭火能力，可以向外提供压力水，也可以接受其他消防车提供的压力水进行高喷作业。主要性能及特点：。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5191JXFJP25型举高喷射
报价:
暂无
"
徐工 JP80 举高喷射消防车,徐工 JP80 举高喷射消防车是徐工生产制造的举高喷射消防车。,"
品牌:
徐工
类别:
消防车
型号:
JP80
报价:
暂无
"
中联重科 ZLJ5120GXFAP32城市主战 消防车,ZLJ5120GXFAP32城市主战消防车ZLJ5120GXFAP32型A类泡沫消防车产品简介：。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5120GXFAP32城市主战
报价:
暂无
"
徐工 PM140 泡沫消防车,徐工 PM140 泡沫消防车是徐工生产制造的泡沫消防车。,"
品牌:
徐工
类别:
消防车
型号:
PM140
报价:
暂无
"
中联重科 ZLJ5150GXFAP42城市主战 消防车,"ZLJ5150GXFAP42城市主战消防车主要性能及特点：配备CAFS系统。与传统消防车相比，具有效能高、用水少、环保等优点，主要用于扑救A类火灾，也可扑救B类火灾，还可进行防火保护。水带中流动的压缩空气泡沫是传统水带重量的1/3～1/5,降低了消防员劳动强度，节省体力以利于持久作战。动力储备大，灭火剂装载量大，乘员人数多。","
品牌:
中联重科
类别:
消防车
型号:
ZLJ5150GXFAP42城市主战
报价:
暂无
"
徐工 JY230 抢险救援消防车,徐工 JY230 抢险救援消防车是徐工生产制造的抢险救援消防车。,"
品牌:
徐工
类别:
消防车
型号:
JY230
报价:
暂无
"
中联重科 ZLJ5170GXFAP45城市主战 消防车,ZLJ5170GXFAP45城市主战消防车ZLJ5170GXFAP45型A类泡沫消防车产品简介：该车选用中国一汽集团CA1160P19K2L3E型城市消防专用类底盘、装备进口全自动压缩空气A类泡沫系统改装而成。整车外形美观、设计科学、匹配合理。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5170GXFAP45城市主战
报价:
暂无
"
徐工 SG210 水罐消防车,徐工 SG210 水罐消防车是徐工生产制造的水罐消防车。,"
品牌:
徐工
类别:
消防车
型号:
SG210
报价:
暂无
"
中联重科 ZLJ5160GXFAP44城市主战 消防车,ZLJ5160GXFAP44城市主战消防车ZLJ5160GXFAP44型城市主战消防车产品简介：该车选用原装德国MANTGM12804×2BB型类底盘、装备进口全自动压缩空气A类泡沫系统改装而成。整车外形美观、设计科学、匹配合理。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5160GXFAP44城市主战
报价:
暂无
"
徐工 AP50 A类泡沫消防车,徐工 AP50 A类泡沫消防车是徐工生产制造的A类泡沫消防车。,"
品牌:
徐工
类别:
消防车
型号:
AP50
报价:
暂无
"
中联重科 ZLJ5140TXFZM75型照明 消防车,ZLJ5140TXFZM75型照明消防车ZLJ5140TXFZM75型照明消防车消防车产品简介：主要性能及特点：独特外观设计号：ZL20113033145X、ZL201130331453：打破国内常规消防车设计理念，一体化式造型，独有外观结构和装饰技术。发电功率强大：发电机额定功率75KW，是目前国内发电功率最大的照明消防车。除本车用电设备使用外，可对局部断电地区或野外无电地区实施供电。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5140TXFZM75型照明
报价:
暂无
"
徐工 DG22C 登高平台消防车,徐工 DG22C 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG22C
报价:
暂无
"
中联重科 ZLJ5130TXFJY98抢险救援 消防车,ZLJ5130TXFJY98抢险救援消防车ZLJ5130TXFJY98型抢险救援消防车产品简介：主要性能及特点：车辆选用庆铃汽车股份有限公司生产的QL1150WMFR型类底盘，经改制成双排驾驶室，乘坐救援人员多。整车为一体式结构，外形协调、美观。底盘承载富余量大，经久耐用，爬坡能力强，加速快。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5130TXFJY98抢险救援
报价:
暂无
"
徐工 DG24C 登高平台消防车,徐工 DG24C 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG24C
报价:
暂无
"
中联重科 ZLJ5120TXFJY98抢险救援 消防车,ZLJ5120TXFJY98抢险救援消防车ZLJ5120TXFJY98型抢险救援消防车产品简介：。,"
品牌:
中联重科
类别:
消防车
型号:
ZLJ5120TXFJY98抢险救援
报价:
暂无
"
徐工 DG32 登高平台消防车,徐工 DG32 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG32
报价:
暂无
"
中联重科 GP120 干粉泡沫联用消防车,中联重科干粉泡沫联用消防车，结合国内外先进设计理念与消防实战需求创新设计而成，整车具备多项安全保护措施，技术与性能参数处于国内先进水平，该车不仅可用于扑救可燃和易燃液体、可燃气体、带电设备、石化油库类火灾，亦可用于扑救工业与民用建筑A类火灾，是城市消防救援与石油化工消防救援的主力车型。,"
品牌:
中联重科
类别:
消防车
型号:
GP120
报价:
暂无
"
徐工 DG32B 登高平台消防车,徐工 DG32B 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG32B
报价:
暂无
"
中联重科 GF60 干粉消防车,中联牌多功能制氮灭火消防车，结合国内外气体及干粉消防车的实际作战需求设计而成，是集氮气制取、气体灭火、粉剂喷射灭火及三相射流功能为一体的特种消防车，车辆还具备可持续大流量氮气制取和高低压对外供给等功能。,"
品牌:
中联重科
类别:
消防车
型号:
GF60
报价:
暂无
"
徐工 DG34C 登高平台消防车,徐工 DG34C 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG34C
报价:
暂无
"
中联重科 ZLF5231TXFZX100 自装卸式消防车,"中联重科自装卸式消防车，通过搭载不同的救援模块，满足各类救援快速反应的实际需求，能够第一时间将各类救援器材送达救援现场，提高救援效率。整车由底盘、厢体、拉臂钩系统、固定装置、电气系统和液压系统等构成。采用汕德卡6x4二 类底盘改装,拉臂钩系统与底盘大梁系统可靠固定，厢内安装高强度铝合金搭接骨架,便于根据实际需求调整。","
品牌:
中联重科
类别:
消防车
型号:
ZLF5231TXFZX100
报价:
暂无
"
徐工 DG42C 登高平台消防车,徐工 DG42C 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG42C
报价:
暂无
"
中联重科 ZLF5432GXFGY230 供液消防车,中联牌GY230-6型供液消防车，整车机动灵活，整车载液量大，装备供液（向其他灭火装备输送泡沫液）与吸液（迅速补给自带供液罐）两套独立的螺旋转子泵供吸系统，可向灭火装配远距离不间断输送泡沫原液，是城市应急救援消防队与企业专职消防单位必备首选灭火后勤保障利器。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5432GXFGY230
报价:
暂无
"
徐工 DG53C 登高平台消防车,徐工 DG53C 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG53C
报价:
暂无
"
中联重科 ZLF5030GXFPW0.65 水雾消防车,水雾消防车采用4x4皮卡底盘改装，配有铝合金车厢，装备进口细水雾灭火装置及水箱，该车结合国内外消防车的先进理念和消防实战创新设计而成，是集灭火、救援等功能于一体的多功能消防车，具备强大的灭火功能和综合救援能力，广泛应用于火灾、地震、抗洪、救援等应急场景。,"
品牌:
中联重科
类别:
消防车
型号:
ZLF5030GXFPW0.65
报价:
暂无
"
徐工 DG54C 登高平台消防车,徐工 DG54C 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG54C
报价:
暂无
"
中联重科 SD22 双向行驶主战消防车,中联牌SD22双向行驶主战消防车是专门为桥梁、隧道等应急救援场合定制开发的一款新品，该车动力强劲，结构紧凑，可双向驾驶，机动灵活;产品功能丰富，集灭火，排烟，发电，照明，牵引，侦察等多种功能于一体，为隧道等恶劣环境救援提供专业的设备保障。车辆各功能模块布置合理，贴合实战要求，救援率高，是消防队处理隧道等灾害事故最高效的救援装备。,"
品牌:
中联重科
类别:
消防车
型号:
SD22
报价:
暂无
"
徐工 DG88K1 登高平台消防车,徐工 DG88K1 登高平台消防车是徐工生产制造的登高平台消防车。,"
品牌:
徐工
类别:
消防车
型号:
DG88K1
报价:
暂无
"
