名称,介绍,详情
联合卡车 4×2中长途运输牵引车 ,4×2中长途运输牵引车4×2中长途运输牵引车，在确保承载能力前提下实现了整体轻量化。譬如设计时通过有限元软件进行CAE分析，根据各部位的受力情况设计成复杂的变厚度、变截面的结构，在保证有足够强度的前提下最大限度的削减不必要的局部厚度，从而大大减轻整车结构重量。而铝合金壳变速器、高强度单层纵梁车架、前后少片簧悬架等一大批轻质材料的使用对轻量化的贡献也功不可没，加上相对应的轻量化挂车或上装，整车自重降低非常可观。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
联合卡车
"
中国重汽 豪沃MAX 8x4 载货车,"豪沃MAX系列载货车搭载MC系列发动机,突破50%热效率，全球柴油机新标杆，最低油耗转速覆盖整个工作转速区域。匹配由中国重汽自主研发的HWS-AMT16智能换挡，超快响应，高速空档滑行模式自动切入推出。","
排量(L):

发动机型号:
MC13H.50-61/WP13.480E62
整车重量(t):

最大输出功率(kw):

"
大运 CGC4253 N4XB 天然气牵引车,CGC4253N4XBN8E系列牵引车CGC4253N4XB，采用了6×2的驱动形式，配备了潍柴WP10/WP12系列气体发动机，并同时装备了法士特变速箱及汉德车桥，整车匹配国内一流，还可享受欧式驾豪华驾驶室。◎全新欧式驾驶室。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
黑豹汽车 1035系列 厢式运输车,1035系列厢式运输车厢式车又称厢式运输车，具有防雨、防尘、防损坏、防污染、防丢失、运输安全可靠、不污染环境和便于管理等特点。,"
排量(L):

发动机型号:
4L18CF 4A1-68C43
整车重量(t):

最大输出功率(kw):

"
东沃 DND4250WB32 牵引车,DND4250WB32牵引车安全性车顶天舱口紧急状态下的安全通道，从容应对突发事件。全视角反光镜设计合理的组合反光镜，确保驾驶员全视角无盲区，同时可选装电动加热后视镜，有效提高恶劣天气的行驶安全。典雅布局仪表盘仪表盘布局合理，大幅提高行驶的安全性。控制器和开关触手可及，高亮度、高对比度5英寸大尺寸显示屏读取信息快速轻松。舒适性高顶双卧&标准单卧。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
东沃
"
大运 风景CGC1161D4UAB（4x2） 运输车,风景CGC1161D4UAB（4x2）运输车驾乘舒适大空间豪华驾驶室，空间大，卧铺宽，驾乘舒适；半环绕，流线型，欧式环形仪表台，大方美观，操作触手可及。强劲动力经济省油装备玉柴集团六缸发动机，可靠性高，低排放，省油，经济，噪声低，动力强劲。可靠的安全性动力转向，排气制动，四回路保护阀，断气刹，操纵舒适，驾乘安全。,"
排量(L):

发动机型号:

整车重量(t):
16
最大输出功率(kw):

"
广汽日野 SS2PLUA-HSZ 牵引车,SS2PLUA-HSZ牵引车全新照明系统立体前大灯与独立雾灯以及保险杠融为一体，适度降低投射高度。前大灯照明光线更集中。照明效果更佳，大幅提升车与行人辨识性。确保夜间行车安全并减少行车疲劳。制动系统紧急刹车时，ABS防抱死刹车系统作用的方向盘仍可继续转动以控制车辆行进方向，避免轮胎打滑。选装的前盘碟刹，散热快、重量轻，高负载时耐高温性能好，制动效果稳定。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
广汽日野
"
江淮汽车 帅铃K系 载货车,帅铃K系载货车动力更强油耗更低强劲动力轻松应对各种挑战潍柴WP3发动机排量0L，最大130匹马力，加速、装载能力强；低转速大扭矩，起步、爬坡能力强。超强动力拉货更轻松，胜任各种重载工况及山区路况。经济油耗释放燃料能量极限传动系统优化匹配，有效降低传动效率，硅油风扇有效降能量损失，燃油消耗比同类产品降低5-10%，树立节油轻卡新标杆。,"
排量(L):
2.8/3
发动机型号:
HFC4DA1-2C/WP3Q124E401
整车重量(t):

最大输出功率(kw):

"
大连叉车 QE20 蓄电池牵引车(2吨),大连叉车 QE20 蓄电池牵引车(2吨)是大连叉车生产制造的动力方式为蓄电池牵引车(2吨)，QE20的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大连叉车
"
青岛解放 虎V 轻卡（蓝牌）,全新设计的虎V驾驶室，简洁清新，符合大众审美观；动力转向、离合器助力，驾驶轻松；全铆接、200mm车架，同类最强，最先进；CA498E3-12发动机，经济可靠，不挑油、易维护；按照准中卡标准设计的大轻卡产品，延续解放高可靠性的传统。,"
排量(L):

发动机型号:
大柴CA498E3-12
整车重量(t):

最大输出功率(kw):

"
星马汽车 HN4250NGA43C8M6 H9旗舰版LNG牵引车,"汉马H7融合了国际高端重卡的车身设计手段和生产制造工艺，驾驶室加宽、后围外凸，室内空间更大、卧铺更宽,仪表板采用整体注塑和吸覆工艺，集成空调控制器、点烟器、烟灰缸、手刹、杯托、出风口、电源插座，所有操纵元件集中环绕驾驶员，布局更加合理，操控更加方便。","
牵引总质量(kg):
39120
发动机:
CM6T28.430 60
动力方式:

品牌:
星马汽车
"
徐工 XGA5250CCYD6NB G5系列6×2国六燃油载货车,徐工 XGA5250CCYD6NB G5系列6×2国六燃油载货车是徐工生产制造的最大马力为G5系列6×2国六燃油载货车，XGA5250CCYD6NB的排量(L)为。,"
排量(L):

发动机型号:
YCS06270-60
整车重量(t):

最大输出功率(kw):

"
三一重工 HQC42513S1S13F 新英才395危化版牵引车,"HQC42513S1S13F新英才395危化版牵引车标配EBS、ESC、 胎压监测、爆胎防护、前置排
气、火花熄灭器、危险警示灯、双预警，安全配置多,用车、行车更安全。","
牵引总质量(kg):
49000
发动机:

动力方式:

品牌:
三一重工
"
中国重汽 豪沃TX 4x2 豪华版载货车,"原装曼技术四点悬浮平地板驾驶室,安全舒适更进一步; 高顶双卧+大容量储物盒，打造超大空间，豪华气囊真皮座椅，多项调节，久坐不累;多功能方向盘、车载蓝牙,娱乐功能齐全。","
排量(L):

发动机型号:
WP4.6NQ220E61/MC07.25-60/MC07.29-60
整车重量(t):

最大输出功率(kw):

"
徐工 XGA4250D6WC G9系列6×4国六燃油牵引车,徐工 XGA4250D6WC G9系列6×4国六燃油牵引车是徐工生产制造的动力方式为G9系列6×4国六燃油牵引车，XGA4250D6WC的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:
WP13.550E62
动力方式:

品牌:
徐工
"
黑豹汽车 1027系列 厢式运输车,1027系列厢式运输车厢式车又称厢式运输车，具有防雨、防尘、防损坏、防污染、防丢失、运输安全可靠、不污染环境和便于管理等特点。,"
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):

"
华菱汽车 HN4180D20C8BEV 换电版码头牵引车,华菱汽车 HN4180D20C8BEV 换电版码头牵引车是华菱汽车生产制造的动力方式为电动换电版码头牵引车，HN4180D20C8BEV的牵引总质量(kg)为9500。,"
牵引总质量(kg):
9500
发动机:

动力方式:
电动
品牌:
华菱汽车
"
大运 风景CGC1161D4TAB（4x2） 运输车,风景CGC1161D4TAB（4x2）运输车驾乘舒适大空间豪华驾驶室，空间大，卧铺宽，驾乘舒适；半环绕，流线型，欧式环形仪表台，大方美观，操作触手可及。强劲动力经济省油装备玉柴集团六缸发动机，可靠性高，低排放，省油，经济，噪声低，动力强劲。可靠的安全性动力转向，排气制动，四回路保护阀，断气刹，操纵舒适，驾乘安全。,"
排量(L):

发动机型号:

整车重量(t):
16
最大输出功率(kw):

"
中国重汽 豪沃MAX 6x4 牵引车,"全新豪沃MAX,作中国重汽专门为年轻用户打造的一款顶格潮卡，除了在外观、动力、节油、安全方面.具备MAX实力外，在智能化配置上同样是有备而来。","
牵引总质量(kg):

发动机:
WP12.460E62/WP13.480E62/WP13.510E62/WP13.5550E62
动力方式:

品牌:
中国重汽
"
江淮汽车 帅铃W系 载货车,帅铃W系载货车黄金传动系尽享引高效节油江淮专为威斯达量身打造的各大总成系统匹配，搭载先进北美迈斯福动力和百年康明斯双优动力组合，以国际技术打造独一无的“黄金传动系”，至臻效能最佳匹配动力更充沛，操控更顺畅，节油更高效，引擎黄金效能，畅行天下无忧。,"
排量(L):

发动机型号:
ISDe160 40/JND412D165-42
整车重量(t):

最大输出功率(kw):

"
戈德霍夫 F110e 飞机牵引车,F110e到F110最大的区别是创新的电致动器。与树立了新标准伟大和无排放的权力真正替代。电力驱动技术确保功率60kW与95kN的牵引力永久的原始动力。,"
牵引总质量(kg):
14300
发动机:

动力方式:

品牌:
戈德霍夫
"
青岛解放 虎V 轻卡,全新设计的虎V驾驶室，简洁清新，符合大众审美观；动力转向、离合器助力，驾驶轻松；全铆接、200mm车架，同类最强，最先进；云内YN38PE-1发动机，经济可靠，满足复杂环境需要；按照准中卡标准设计的大轻卡产品，延续解放高可靠性的传统。,"
排量(L):

发动机型号:
云内YN38PE-1
整车重量(t):

最大输出功率(kw):

"
青岛解放 途威 6×4 牵引车（轻量化）,"途威6×4一汽锡柴330大马力发动机，动力强劲，整车匹配合理，省油耐用。整车轻量化设计，采用铝合金变速箱、铝合金组合式储气筒、少片簧，真空胎，有效降低自重。高强度钢圈,真空胎，耐磨，适合高速。采用865等宽车架结构，280截面，保证承载能力同时降低自重。","
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
徐工 AMSE121 汉驰巨能星物流车,宁德时代89.12kW·h磷酸铁锂电池，轻量化设计，高压互锁，主动断电，高压部件全方位防护，IP68级防水，保障用车安全，集成式电池液冷技术，任何工况下确保电池使用温度，延长电池寿命，提升充电效率，35min可实现SOC 20%-80%快充。,"
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):

"
大运 CGC4181 N42A 天然气牵引车,CGC4181N42AN8E系列牵引车CGC4181N42A，采用了4×2的驱动形式，配备了潍柴WP10系列气体发动机，并同时装备了法士特变速箱及汉德车桥，整车匹配国内一流，还可享受欧式驾豪华驾驶室。◎全新欧式驾驶室。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
中国重汽 豪沃TX 6x2 豪华版载货车,"原装曼技术四点悬浮平地板驾驶室,安全舒适更进一步;高顶双卧+大容量储物盒，下卧铺860mm,打造超大空间，豪华气囊真皮座椅，多项调节，久坐不累;多功能方向盘、车载蓝牙，娱乐功能齐全。","
排量(L):

发动机型号:
MC07.29-60/MC07H.33-60
整车重量(t):

最大输出功率(kw):

"
东沃 DND4250WB34 牵引车,东沃 DND4250WB34 牵引车是东沃生产制造的动力方式为牵引车，DND4250WB34的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
东沃
"
黑豹汽车 1025系列 厢式运输车,1025系列厢式运输车厢式车又称厢式运输车，具有防雨、防尘、防损坏、防污染、防丢失、运输安全可靠、不污染环境和便于管理等特点。,"
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):

"
广汽日野 SS2PLUA-DUZ 牵引车,SS2PLUA-DUZ牵引车全新照明系统立体前大灯与独立雾灯以及保险杠融为一体，适度降低投射高度。前大灯照明光线更集中。照明效果更佳，大幅提升车与行人辨识性。确保夜间行车安全并减少行车疲劳。制动系统紧急刹车时，ABS防抱死刹车系统作用的方向盘仍可继续转动以控制车辆行进方向，避免轮胎打滑。选装的前盘碟刹，散热快、重量轻，高负载时耐高温性能好，制动效果稳定。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
广汽日野
"
大运 运途CGC1161D4UAB 运输车,运途CGC1161D4UAB运输车驾乘舒适大空间豪华驾驶室，空间大，卧铺宽，驾乘舒适；半环绕，流线型，欧式环形仪表台，大方美观，操作触手可及。强劲动力经济省油装备玉柴集团六缸发动机，可靠性高，低排放，省油，经济，噪声低，动力强劲。可靠的安全性动力转向，排气制动，四回路保护阀，断气刹，操纵舒适，驾乘安全。,"
排量(L):

发动机型号:
YC4D120-41/YC4D130-45
整车重量(t):

最大输出功率(kw):

"
星马汽车 HN4255NGH43C8M6 H7牵引车,"汉马H7融合了国际高端重卡的车身设计手段和生产制造工艺，驾驶室加宽、后围外凸，室内空间更大、卧铺更宽,仪表板采用整体注塑和吸覆工艺，集成空调控制器、点烟器、烟灰缸、手刹、杯托、出风口、电源插座，所有操纵元件集中环绕驾驶员，布局更加合理，操控更加方便。","
牵引总质量(kg):
40000
发动机:
CM6T28.430 60
动力方式:

品牌:
星马汽车
"
江淮汽车 帅铃H系 载货车,帅铃H系载货车高效动力超搞笑涡轮增压，升功率最高超过43KW；最大扭矩360NM，具备极强的爬坡和加速能力；超低温冷启动能力，适用于高寒、高热、高海拔地区。经济节油喷油、进气、后处理系统集成控制，提升节油性能；2万公里保养间隙，为同类产品2-4倍，省心省钱；可靠耐久，正常行驶无大修里程超过50万公里，出勤率高。,"
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):

"
三一重工 HQC42503S1S13F1 新英雄565超强版牵引车,HQC42503S1S13F1新英雄565超强版牵引车超强承载，舒适，高可靠、高通过性的特点。,"
牵引总质量(kg):
120000
发动机:

动力方式:

品牌:
三一重工
"
青岛解放 虎V4x2 载货车(经济版),虎V4x2载货车经济版令采用大柴498发动机产品，优化动力传动系统匹配，在未大幅度降低整车的使用性能的前提下，降低了产品价格满足标载用户购车的需求。标配加强型249后桥，标准版相同的车架、悬挂系统，真正做到了质优价廉，满足用户偶尔超载需求。,"
排量(L):

发动机型号:
大柴CA498E3一10
整车重量(t):
4.495
最大输出功率(kw):

"
徐工 XGA4259D6WC G9系列6×4国六燃油危化品牵引车,徐工 XGA4259D6WC G9系列6×4国六燃油危化品牵引车是徐工生产制造的动力方式为G9系列6×4国六燃油危化品牵引车，XGA4259D6WC的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:
WP13.510E62
动力方式:

品牌:
徐工
"
徐工 XGA1086BEVXA 8吨纯电动栏板车,徐工 XGA1086BEVXA 8吨纯电动栏板车是徐工生产制造的最大马力为140马力以下8吨纯电动栏板车，XGA1086BEVXA的排量(L)为。,"
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):
60
"
华菱汽车 HN4180H20D2BEV 282kWh换电版 M5新能源华菱牵引车,华菱汽车 HN4180H20D2BEV 282kWh换电版 M5新能源华菱牵引车是华菱汽车生产制造的动力方式为282kWh换电版 M5新能源华菱牵引车，HN4180H20D2BEV的牵引总质量(kg)为9000。,"
牵引总质量(kg):
9000
发动机:

动力方式:

品牌:
华菱汽车
"
中国重汽 豪沃NX 4x2 轻奢版载货车,中国重汽 豪沃NX 4x2 轻奢版载货车是中国重汽生产制造的最大马力为轻奢版载货车，豪沃NX 4x2的排量(L)为。,"
排量(L):

发动机型号:
WP4.6NQ220E61/MC07.25-60/MC07.27-60/MC07.29-60
整车重量(t):

最大输出功率(kw):

"
中国重汽 豪沃 TH7  6x4 牵引车,"豪沃TH7牵引车是中国重汽全新打造的又一款公路运输旗舰车型，匹配MC及WP系列节能超强发动机、超感自由换挡,超级动力链总成、全方位轿乘化高端配置，再次定义物流运输""效益之道""。","
牵引总质量(kg):

发动机:
WP10.5H430E62/WP10.5H460E62/MC13.54-61/MC13H.57-61
动力方式:

品牌:
中国重汽
"
黑豹汽车 1025系列 普通载货汽车,1025系列普通载货汽车动力更强劲采用名牌发动机，传输扭矩大，性能稳定、节能环保；5+1全同步变速箱，膜片式离合器摩擦更均匀；扭矩大、爬坡能力强。经济更省油对城镇、乡村巷道进行了数万公里的路况测试，符合用户的多样化需求。整车匹配合理，轴距适中，易启动，油耗低；与同类竞品相比百公里节油5-2L。承载力更强。,"
排量(L):

发动机型号:
3L16CF
整车重量(t):

最大输出功率(kw):

"
戈德霍夫 E620 飞机牵引车,此飞机牵引车为四轮驱动、在摩擦系数为0.57、倾斜坡度为1%的条件下，各车轴能承受同样的重量，在飞机推迟起飞时，发动机也能保持运转。,"
牵引总质量(kg):
25000
发动机:

动力方式:

品牌:
戈德霍夫
"
大运 运途CGC3030HBB34D 运输车,运途CGC3030HBB34D运输车驾乘舒适大空间豪华驾驶室，空间大，卧铺宽，驾乘舒适；半环绕，流线型，欧式环形仪表台，大方美观，操作触手可及。强劲动力经济省油装备玉柴集团六缸发动机，可靠性高，低排放，省油，经济，噪声低，动力强劲。可靠的安全性动力转向，排气制动，四回路保护阀，断气刹，操纵舒适，驾乘安全。,"
排量(L):

发动机型号:
YC4FA90-40
整车重量(t):
1.995
最大输出功率(kw):

"
青岛解放 J6M 6x2 牵引车,J6M6x2J6L半浮平顶排半驾驶室带天窗、侧窗美观、大方，技术领先，驾乘安全舒适；道依茨2012发动机，扭矩大，排量适中，油耗低，可靠性高；6800车箱长度，满足法规，承载空间最大；全金属保险杠，安全可靠。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
青岛解放 虎V4x2 加强版载货车,虎V4x2加强版载货车标配6档变速箱、大速比后桥，低速大扭矩，在不牺牲高速节油性能的前提下，满足用户爬坡需求。标配四回路阀气制动、断气刹、排气制动，加大制动蹄片，加大储气筒，预留淋水器空间，有效降低了制动系统的热衰退性，满足用户下坡频繁制动需求。加强型车架，216mm双层大梁行业内最强，加强型钢板弹簧，1068前后桥，满足用户超载需求。,"
排量(L):

发动机型号:
大柴CA498E3-12
整车重量(t):
8.005
最大输出功率(kw):

"
大运 CGC4255D4YCA(N9) 牵引车,大运 CGC4255D4YCA(N9) 牵引车是大运生产制造的动力方式为牵引车，CGC4255D4YCA(N9)的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
徐工 XGA5042XXYBEV 4.5吨纯电动厢式货车,徐工 XGA5042XXYBEV 4.5吨纯电动厢式货车是徐工生产制造的最大马力为140马力以下4.5吨纯电动厢式货车，XGA5042XXYBEV的排量(L)为。,"
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):
64
"
东沃 DND4250WC34 牵引车,东沃 DND4250WC34 牵引车是东沃生产制造的动力方式为牵引车，DND4250WC34的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
东沃
"
中国重汽 豪沃NX 6x2 轻奢版载货车,驶室前后气囊减震、气囊航空座椅、驾驶室电动举升、中控[ 门锁、220V-1000W逆变电源、日间行车灯等高端配置一应俱全。,"
排量(L):

发动机型号:
MC07.25-60/MC07.27-60/MC07.29-60/MC07H.33-60/MC07H
整车重量(t):

最大输出功率(kw):

"
广汽日野 SS2PLUA-DSZ 牵引车,SS2PLUA-DSZ牵引车全新照明系统立体前大灯与独立雾灯以及保险杠融为一体，适度降低投射高度。前大灯照明光线更集中。照明效果更佳，大幅提升车与行人辨识性。确保夜间行车安全并减少行车疲劳。制动系统紧急刹车时，ABS防抱死刹车系统作用的方向盘仍可继续转动以控制车辆行进方向，避免轮胎打滑。选装的前盘碟刹，散热快、重量轻，高负载时耐高温性能好，制动效果稳定。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
广汽日野
"
黑豹汽车 1027系列 普通载货汽车,1027系列普通载货汽车1027系列普通载货汽车是首款可选装空调的柴油小卡，开辟了柴油微小卡载货汽车的新航标。时尚新微货车身外观线条流畅，整车比例和谐，前脸采用两条大弧度曲线，与凤眼前照灯、笑口微启的保险杠通气孔相呼应，勾勒出憨厚笑脸的神态。车门防撞梁设计，钣金加厚，可有效抵御来自侧面的碰撞。隐藏式流水槽，整车流畅外形，减少行车阻力，提高燃油经济性。,"
排量(L):

发动机型号:
4L18CF 4A1-68C43
整车重量(t):

最大输出功率(kw):

"
星马汽车 HN4250NGX43C8M6 H7牵引车,"汉马H7融合了国际高端重卡的车身设计手段和生产制造工艺，驾驶室加宽、后围外凸，室内空间更大、卧铺更宽,仪表板采用整体注塑和吸覆工艺，集成空调控制器、点烟器、烟灰缸、手刹、杯托、出风口、电源插座，所有操纵元件集中环绕驾驶员，布局更加合理，操控更加方便。","
牵引总质量(kg):
40000
发动机:
CM6T28.430 60
动力方式:

品牌:
星马汽车
"
大运 DYX5312 仓栅式载货车,"DYX5312仓栅式载货车驱动形式8x4,搭载了潍柴WP10功率为290的EGR发动机，雷霆万钧蓄势待发，法士特变速箱与153双前桥、435中后桥更保障运转的顺畅性，坚固稳定的车架，以一流品牌迈向世界，欧式驾驶舱与多处人性化设计，将驾驶变为享受的过程。◎欧式驾驶室：。","
排量(L):

发动机型号:
WP10.290E32
整车重量(t):
11.5
最大输出功率(kw):

"
三一重工 HQC42503S1S13F 新英雄565干线版牵引车,HQC42503S1S13F新英雄565干线版牵引车高效、节油、舒适、安全的特点。,"
牵引总质量(kg):
42000
发动机:

动力方式:

品牌:
三一重工
"
青岛解放 虎V4×2 大柴CA4DC2—1 2E3厢式车,虎V4×2大柴CA4DC212E3厢式车5170mm长度货箱厢式车，行业内同类车型最长货箱。标配导流罩，有效降低风阻，提升了整车动力经济性能。,"
排量(L):

发动机型号:
大柴CA4DC2—1 2E3
整车重量(t):
8.28
最大输出功率(kw):

"
徐工 XGA4250N6WC G9系列6×4国六LNG牵引车,徐工 XGA4250N6WC G9系列6×4国六LNG牵引车是徐工生产制造的动力方式为LNGG9系列6×4国六LNG牵引车，XGA4250N6WC的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:
WP13NG430E61WP13NG460E61
动力方式:
LNG
品牌:
徐工
"
徐工 G5N 4*2 载货车,徐工 G5N 4*2 载货车是徐工生产制造的最大马力为载货车，G5N 4*2的排量(L)为。,"
排量(L):

发动机型号:
WP4.6NQ22OE61A
整车重量(t):

最大输出功率(kw):

"
华菱汽车 HN4250B39C4M6 M5牵引车,华菱汽车 HN4250B39C4M6 M5牵引车是华菱汽车生产制造的动力方式为M5牵引车，HN4250B39C4M6的牵引总质量(kg)为40000。,"
牵引总质量(kg):
40000
发动机:
HM09.390 60
动力方式:

品牌:
华菱汽车
"
中国重汽 汕德卡G7 8x4 载货车,"中国重汽集团G7系列载货车在传承了汕德卡的高经济、高可靠、高安全、高舒适、高智能化的同时匹配重汽自主变速箱，适应各种复杂路况的同时节能节油,全车轻量化设计，智能化配置，全马力覆盖，动力强劲，安全可靠。","
排量(L):

发动机型号:
MC11H.49-61/MC13H.51-61
整车重量(t):

最大输出功率(kw):

"
中国重汽 豪沃TH7 6x4 燃气牵引车,"豪沃TH7燃气牵引|车是中国重汽全新打造的又一款公路运输旗舰车型，匹配MT系列国六燃气发动机、超感自由换挡、超级动力链总成、全方位轿乘化高端配置，再次定义物流运输'效益之道""。","
牵引总质量(kg):

发动机:
MT13.46-60
动力方式:

品牌:
中国重汽
"
黑豹汽车 1027汽油系列 普通载货汽车,1027汽油系列普通载货汽车时尚新微货车身外观线条流畅，整车比例和谐，前脸采用两条大弧度曲线，与凤眼前照灯、笑口微启的保险杠通气孔相呼应，勾勒出憨厚笑脸的神态。车门防撞梁设计，钣金加厚，可有效抵御来自侧面的碰撞。隐藏式流水槽，整车流畅外形，减少行车阻力，提高燃油经济性。双排货箱长达2520mm，同类车型中货箱尺寸最长。辊压式货箱，强度大、美观实用。轿车化品质。,"
排量(L):

发动机型号:
HH465Q/P-A
整车重量(t):

最大输出功率(kw):

"
青岛解放 J6M 6×2 牵引车（轻量化型）,J6M6×22011款J6M半浮高顶驾驶室：大方美观，内部空间大，空气座椅，乘坐舒适，全钢结构，安全性高，风阻系数小。根据用户需求优化动力匹配，适应多工况使用条件。国内先进的CA6DL系列发动机，动力范围：310-330马力，可靠性高，动力强劲，节油环保。车架采用高强度合金钢，5000吨压力机一次冲压成型，强度高，高承载，鞍座低，增加车辆行驶稳定性。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
青岛解放
"
大运 DYX1312 载货车,大运N8E系列载货车DYX1312，采用了8×4的驱动形式，配备了潍柴WP10系列发动机，并同时装备了法士特变速箱及汉德车桥，整车匹配国内一流，还可享受欧式驾豪华驾驶室。◎全新欧式驾驶室。,"
排量(L):

发动机型号:
WP10.290E32
整车重量(t):
9.4
最大输出功率(kw):

"
大运 CGC4252 牵引车,CGC4252牵引车◎欧式驾驶室欧式大空间驾驶室，人性舒适。全金属骨架，鸟巢式结构，并采用国内重卡首创特有吸能保险杠，四点悬浮设计，使得车身可承受50%以上的冲击力，安全性高，舒适性好。◎法士特变速箱搭载了陕西法士特引进的美国伊顿技术制造的重型汽车变速器。新颖先进的设计，换挡更轻便灵活，可靠性更稳更强。◎精粹车桥。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
大运
"
青岛解放 虎V4×2 载货车（标载版）,虎V4×2载货车（标载版）虎v单排标准版主销车型。标配排气制动、转向助力、离合助力，天窗，驾乘舒适性、安全性好。车身首家采用重卡工艺、全钢模具制造，超出碰撞法规标准30％竞品仅与法规持平，整车更安全。200mrTl变截面车架纵梁，795mnl宽车架，承载能力强。横向稳定性强，远优于同类车型。,"
排量(L):

发动机型号:
大柴CA498E3—1 0
整车重量(t):
4.255
最大输出功率(kw):

"
东沃 DND4250WC32 牵引车,东沃 DND4250WC32 牵引车是东沃生产制造的动力方式为牵引车，DND4250WC32的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:

动力方式:

品牌:
东沃
"
徐工 NXG5310CCY4 载货车,NXG5310CCY4载货车徐工载货车、厢式车、仓栅车以轿车化内饰造型和结构优化驾驶环境，尽享舒适、愉快的驾驶感受。整个内饰从视野到操控再到休息乃至储物处处体现着人机工程的魅力。徐工载货车、厢式车和仓栅车结合市场特点，以标准化、系列化、模块化原则设计开发。该系列产品可靠耐久、经济实惠，在国内外市场一直享有良好的声誉。徐工汽车以舒适、可靠、经济、环保的产品特点，受到广大用户的青睐。,"
排量(L):

发动机型号:
WP10.300E40
整车重量(t):
11.3
最大输出功率(kw):

"
星马汽车 HN4250NGH46C8M6 H7牵引车,"汉马H7融合了国际高端重卡的车身设计手段和生产制造工艺，驾驶室加宽、后围外凸，室内空间更大、卧铺更宽,仪表板采用整体注塑和吸覆工艺，集成空调控制器、点烟器、烟灰缸、手刹、杯托、出风口、电源插座，所有操纵元件集中环绕驾驶员，布局更加合理，操控更加方便。","
牵引总质量(kg):
39420
发动机:
WP13NG460E61
动力方式:

品牌:
星马汽车
"
中国重汽 汕德卡G5 6x2 载货车,"中国重汽集团G5系列载货车在传承了汕德卡的高经济、高可靠、高安全、高舒适、高智能化的同时匹配重汽自主变速箱，适应各种复杂路况的同时节能节油,全车轻量化设计，智能化配置，全马力覆盖，动力强劲，安全可靠。","
排量(L):

发动机型号:

整车重量(t):

最大输出功率(kw):

"
三一重工 HQC42503S1S09F 新英才395倒短版牵引车,HQC42503S1S09F新英才395倒短版牵引车超低购车成本回本周期更短，有序分层燃烧、双涡流混合、高爆压低摩擦、电控精准降耗、热管理等5项节油技术，工况适应性强，倒短运输场景全覆盖。,"
牵引总质量(kg):
49000
发动机:

动力方式:

品牌:
三一重工
"
黑豹汽车 1030系列 普通载货汽车,1030系列普通载货汽车时尚新微货车身外观线条流畅，整车比例和谐。车门防撞梁设计，钣金加厚，可有效抵御来自侧面的碰撞。隐藏式流水槽，整车流畅外形，减少行车阻力，提高燃油经济性。双排货箱长达3000mm，同类车型中货箱尺寸最长。辊压式货箱，强度大、美观实用。轿车化品质轿车化车门内护板，内藏式门立柱，彰显档次，车门可90度开启。,"
排量(L):

发动机型号:
4L22CF 4B1-82C43
整车重量(t):

最大输出功率(kw):

"
徐工 XGA4250D6WC G7系列6×4国六燃油牵引车,徐工 XGA4250D6WC G7系列6×4国六燃油牵引车是徐工生产制造的动力方式为G7系列6×4国六燃油牵引车，XGA4250D6WC的牵引总质量(kg)为。,"
牵引总质量(kg):

发动机:
WP10.5H430E62/WP12.460E62
动力方式:

品牌:
徐工
"
大运 CGC1254 039B/CGC1201WD3AB 载货车,CGC1254039B/CGC1201WD3AB大运N6系列载货车CGC1254039B/CGC1201WD3AB，采用了6×2的驱动形式，配备了顶级动力、精粹车桥和名优变速箱，整车匹配国内一流，还可享受欧式驾豪华驾驶室。◎造型出众。,"
排量(L):

发动机型号:

整车重量(t):
8.65
最大输出功率(kw):

"
