名称,介绍,详情
程力 箱长3.75米~4.1米 大运冷藏车,大运1835单排、1995排半豪华驾驶室，中德合资云内发动机142马力，万里杨6档变速箱。可以上蓝牌进市区,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长3.75米~4.1米
"
楚飞 福田前四后八（30立方） 化工液体运输车,楚飞 福田前四后八（30立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
福田前四后八（30立方）
报价:
暂无
"
东风 东风小三轴 运油车,东风小三轴运油车产品说明国内先进技术，整车自重轻，采用计算机优化设计，罐体结构合理，受力均匀，罐体各受力部件达到等强度。,"
品牌:
东风
类别:
油罐车
型号:
东风小三轴
报价:
暂无
"
东风 BJ5109XLC-FC 冷藏车,BJ5109XLC-FC冷藏车冷藏车是用来运输冷冻或保鲜的货物的封闭式厢式运输车，是装有制冷机组的制冷装置和聚氨酯隔热厢的冷藏专用运输汽车，常用于运输冷冻食品（冷冻车），奶制品（奶品运输车）、蔬菜水果（鲜货运输车）、疫苗药品（疫苗运输车）等。,"
动力方式:

品牌:
东风
类别:
冷藏车
型号:
BJ5109XLC-FC
"
凌宇汽车 CLY9408GRYP 42方不锈钢半挂车（易燃液体运输车）,CLY9408GRYP 易燃液体运输车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYP
报价:
暂无
"
凌宇汽车 CLY9405GYYC2 42.5方运油半挂车,CLY9405GYYC2 42.5方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9405GYYC2
报价:
暂无
"
楚飞 东风牌EQ5060XLC9BDDAC型（2.99吨） 冷藏车,楚飞 东风牌EQ5060XLC9BDDAC型（2.99吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风牌EQ5060XLC9BDDAC型（2.99吨）
"
楚飞 解放前四后八（30立方） 化工液体运输车,楚飞 解放前四后八（30立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
解放前四后八（30立方）
报价:
暂无
"
东正 东风EQ1080加油车 ,东正 东风EQ1080加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风EQ1080加油车
报价:
暂无
"
程力 箱长3.7米~4米 江淮帅铃冷藏车,江淮帅铃驾驶室，可以根据运输路程来选单排或排半驾驶室（排半比单排多个卧铺），豪华配置，多种动力，江淮5档变速箱。可以上蓝牌进市区,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长3.7米~4米
"
凌宇汽车 CLY9405GRYB1 42方不锈钢半挂车（易燃液体运输车）,CLY9405GRYB1 易燃液体运输车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GRYB1
报价:
暂无
"
湖北合力 东风平头运油车 ,湖北合力 东风平头运油车 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风平头运油车
报价:
暂无
"
楚飞 江淮牌HFC5040XLCKZ型冷藏车 ,楚飞 江淮牌HFC5040XLCKZ型冷藏车 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
江淮牌HFC5040XLCKZ型冷藏车
"
楚飞 福田前四后八（12立方） 化工液体运输车,楚飞 福田前四后八（12立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
福田前四后八（12立方）
报价:
暂无
"
楚飞 解放后双桥（22.5立方） 运油车,楚飞 解放后双桥（22.5立方） 运油车是楚飞生产制造的运油车。,"
品牌:
楚飞
类别:
油罐车
型号:
解放后双桥（22.5立方）
报价:
暂无
"
程力 箱长3.1米~4.1米 江淮康铃冷藏车,江淮康铃系列冷藏车，三款驾驶室，三款配置，两款发动机：五菱汽油发动机87马力、江淮柴油发动机117马力，江淮5档变速箱。江淮康铃单轮冷藏车相比竟品，康铃配置高、价格低，蓝牌市内专用车型,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长3.1米~4.1米
"
凌宇汽车 CLY9405GRYB 42方不锈钢半挂车（易燃液体运输车）,CLY9405GRYB 易燃液体运输车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GRYB
报价:
暂无
"
楚胜 东风多利卡加油车 ,楚胜 东风多利卡加油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
东风多利卡加油车
报价:
暂无
"
楚飞 江淮牌HFC5048XLCP71K1C2型冷藏车 ,楚飞 江淮牌HFC5048XLCP71K1C2型冷藏车 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
江淮牌HFC5048XLCP71K1C2型冷藏车
"
楚飞 解放单桥（12立方） 化工液体运输车,楚飞 解放单桥（12立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
解放单桥（12立方）
报价:
暂无
"
东风 东风153 油罐运输车,东风153油罐运输车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风153
报价:
暂无
"
程力 箱长3.2米~4米 福田康瑞冷藏车,福田时代系列，康瑞驾驶室，柴、汽油两种发动机，5档变速箱。蓝牌车型,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长3.2米~4米
"
凌宇汽车 CLY9405GRYA 42方不锈钢半挂车（易燃液体运输车）,CLY9405GRYA 42方不锈钢半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9405GRYA
报价:
暂无
"
凌宇汽车 CLY9405GYYC 42.5方运油半挂车,CLY9405GYYC 42.5方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9405GYYC
报价:
暂无
"
楚飞 跃进牌NJ5041XLCDBFT5型冷藏车 ,楚飞 跃进牌NJ5041XLCDBFT5型冷藏车 是楚飞生产制造的动力方式为。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
跃进牌NJ5041XLCDBFT5型冷藏车
"
楚飞 解放单桥（12立方） 化工液体运输车,楚飞 解放单桥（12立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
解放单桥（12立方）
报价:
暂无
"
东正 解放单桥加油车 ,东正 解放单桥加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
解放单桥加油车
报价:
暂无
"
程力 箱长2.68米~2.98米 长安冷藏车,长安小型冷藏车，汽油发动机，5档变速箱。适合超市，菜市场运输。蓝牌市内专用车型,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长2.68米~2.98米
"
凌宇汽车 CLY9408GRYP 42方不锈钢半挂车（易燃液体运输车）,CLY9408GRYP 易燃液体运输车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材质选用国内品牌厂家生产的板材，材料耐腐蚀性更优，强度更高。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYP
报价:
暂无
"
湖北合力 东风天龙单桥运油车 ,湖北合力 东风天龙单桥运油车 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风天龙单桥运油车
报价:
暂无
"
楚飞 跃进牌NJ5042XLCDBFT4型（1.48吨） 冷藏车,楚飞 跃进牌NJ5042XLCDBFT4型（1.48吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
跃进牌NJ5042XLCDBFT4型（1.48吨）
"
楚飞 重汽单桥（12立方） 化工液体运输车,楚飞 重汽单桥（12立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
重汽单桥（12立方）
报价:
暂无
"
楚飞 国四东风多利卡（9.45立方/国四） 加油车,楚飞 国四东风多利卡（9.45立方/国四） 加油车是楚飞生产制造的加油车。,"
品牌:
楚飞
类别:
油罐车
型号:
国四东风多利卡（9.45立方/国四）
报价:
暂无
"
程力 箱长2.6米~2.9米 福田驭菱冷藏车,福田时代系列，驭菱驾驶室，汽油发动机，5档变速箱。最畅销的蓝牌小型冷藏车,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
箱长2.6米~2.9米
"
凌宇汽车 CLY9401GRYS1 44方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYS1 44方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYS1
报价:
暂无
"
楚胜 福田奥铃蓝牌加油车 ,楚胜 福田奥铃蓝牌加油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
福田奥铃蓝牌加油车
报价:
暂无
"
楚飞 福田牌BJ5069XLC-FB型（2.9吨） 冷藏车,楚飞 福田牌BJ5069XLC-FB型（2.9吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田牌BJ5069XLC-FB型（2.9吨）
"
楚飞 东风天锦（13.5立方） 化工液体运输车,楚飞 东风天锦（13.5立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风天锦（13.5立方）
报价:
暂无
"
东风 东风153 加油车,东风153加油车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风153
报价:
暂无
"
程力 重汽王牌 （油气两用）冷藏车,重汽王牌底盘，油气混合发动机，V22绵阳112马力，5档变速箱。可以上蓝牌,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
重汽王牌
"
凌宇汽车 CLY9408GRYH 44方铝合金保温半挂车（易燃液体运输车）,CLY9408GRYH 44方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYH
报价:
暂无
"
凌宇汽车 CLY9405GYYA 42.5方运油半挂车,CLY9405GYYA 42.5方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9405GYYA
报价:
暂无
"
楚飞 福田牌BJ5079XLC-BA型(2.9吨） 冷藏车,楚飞 福田牌BJ5079XLC-BA型(2.9吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田牌BJ5079XLC-BA型(2.9吨）
"
楚飞 福田（13.5立方） 化工液体运输车,楚飞 福田（13.5立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
福田（13.5立方）
报价:
暂无
"
东正 解放单桥加油车 ,东正 解放单桥加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
解放单桥加油车
报价:
暂无
"
程力 南京依维柯 冷藏车,南京依维柯V35型得意Turbo Daily系列，原装索菲姆SOFIM8140.43S5国五发动机，95kw、130超大马力，2.8排量，手动五档变速箱，动力十足。前悬挂系统采用双横臂扭杆弹簧独立悬挂，后桥采用2吨钢板弹簧系统使之驾驶舒适性与载货性能兼备。28000mm超长轴距，原装驾驶空调，原装助力转向，商务性能十足！上蓝牌，环保达标市区畅行！,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
南京依维柯
"
凌宇汽车 CLY9401GRYM 44方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYM 44方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYM
报价:
暂无
"
湖北合力 东风天龙后双桥运油车 ,湖北合力 东风天龙后双桥运油车 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风天龙后双桥运油车
报价:
暂无
"
楚飞 福田牌BJ5089XLC-FB型（3.99吨） 冷藏车,楚飞 福田牌BJ5089XLC-FB型（3.99吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田牌BJ5089XLC-FB型（3.99吨）
"
楚飞 解放单桥(15立方) 化工液体运输车,楚飞 解放单桥(15立方) 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
解放单桥(15立方)
报价:
暂无
"
楚飞 东风153（11立方） 加油车,楚飞 东风153（11立方） 加油车是楚飞生产制造的加油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风153（11立方）
报价:
暂无
"
程力 厦门金龙 面包冷藏车,"采用厦门金龙金旅海狮原装底盘，有单排2人座和双排5人座车型可选，V22绵阳发动机110马力，驾驶室空调，方向助力，带储物箱，茶杯架，5档变速箱，前独立悬挂，后变截面枞置板簧悬挂，免维护电池，ABS+EBD,液压助力。上蓝牌，环保达标市区畅行！","
动力方式:

品牌:
程力
类别:
冷藏车
型号:
厦门金龙
"
凌宇汽车 CLY9401GRYT 44方铝合金保温半挂车（易燃液体运输车）,CLY9401GRYT 44方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYT
报价:
暂无
"
楚胜 福田奥铃加油车 ,楚胜 福田奥铃加油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
福田奥铃加油车
报价:
暂无
"
楚飞 跃进牌NJ5080XLCDCFT4型（4.38吨） 冷藏车,楚飞 跃进牌NJ5080XLCDCFT4型（4.38吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
跃进牌NJ5080XLCDCFT4型（4.38吨）
"
楚飞 东风天锦（12立方） 化工液体运输车,楚飞 东风天锦（12立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风天锦（12立方）
报价:
暂无
"
东风 东风145 加油车,东风145加油车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风145
报价:
暂无
"
程力 金杯 面包冷藏车,秉承“品质先，方敢天下先”的品牌理念，华晨金杯冷藏车，V20绵阳汽油发动机110马力，5档手动变速箱，有空调，有电动门窗，油刹，有ABS，上蓝牌、国五时代环保达标车型、城市不限行！,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
金杯
"
凌宇汽车 CLY9401GRYS1 42方铝合金保温半挂车(易燃液体运输车),CLY9401GRYS1 42方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYS1
报价:
暂无
"
凌宇汽车 CLY9407GYY5 42.5方运油半挂车,CLY9407GYY5 42.5方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9407GYY5
报价:
暂无
"
楚飞 跃进牌NJ5100XLCDDJT型（5.8吨） 冷藏车,楚飞 跃进牌NJ5100XLCDDJT型（5.8吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
跃进牌NJ5100XLCDDJT型（5.8吨）
"
楚飞 福田（15立方） 化工液体运输车,楚飞 福田（15立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
福田（15立方）
报价:
暂无
"
东正 东风EQ1168加油车 ,东正 东风EQ1168加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风EQ1168加油车
报价:
暂无
"
程力 福田图雅诺 冷藏车,福田图雅诺面包冷藏车，商务豪华驾驶室，福田五十铃柴油发动机110马力，康明斯柴油发动机150马力，6档变速箱，前麦弗逊式独立悬架，钢板弹簧3吨后桥，有方向助力，有ABS+EBD，有中控门锁，电动门窗，有遥控钥匙，后视镜电动调节，后视镜加热，有空调，油刹。,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
福田图雅诺
"
凌宇汽车 CLY9408GRYH 42方铝合金保温半挂车(易燃液体运输车),CLY9408GRYH 42方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9408GRYH
报价:
暂无
"
湖北合力 东风天龙后双桥加油车 ,湖北合力 东风天龙后双桥加油车 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风天龙后双桥加油车
报价:
暂无
"
楚飞 跃进牌NJ5121XLCZHDDWZ型(6.5吨） 冷藏车,楚飞 跃进牌NJ5121XLCZHDDWZ型(6.5吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
跃进牌NJ5121XLCZHDDWZ型(6.5吨）
"
楚飞 东风天龙后双桥（15立方） 化工液体运输车,楚飞 东风天龙后双桥（15立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风天龙后双桥（15立方）
报价:
暂无
"
楚飞 东风多利卡（9.45立方） 加油车,楚飞 东风多利卡（9.45立方） 加油车是楚飞生产制造的加油车。,"
品牌:
楚飞
类别:
油罐车
型号:
东风多利卡（9.45立方）
报价:
暂无
"
程力 福田G7 面包冷藏车,福田G7商务面包冷藏车，福田汽油发动机130马力，5档手动变速箱，双横臂扭杆弹簧独立悬挂，后桥2吨钢板弹簧，有空调，有中控门锁，油刹，有ABS。单排2人座货箱长度2.9米，双排5人座货箱长度1.68米。上蓝牌、国五时代环保达标车型、城市不限行！药品冷藏车首选车型,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
福田G7
"
凌宇汽车 CLY9401GRYM 42方铝合金保温半挂车(易燃液体运输车),CLY9401GRYM 42方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYM
报价:
暂无
"
楚胜 福瑞卡蓝牌加油车 ,楚胜 福瑞卡蓝牌加油车 是楚胜生产制造的。,"
品牌:
楚胜
类别:
油罐车
型号:
福瑞卡蓝牌加油车
报价:
暂无
"
楚飞 东风牌DFL5100XLCBX7A型(4.99吨） 冷藏车,楚飞 东风牌DFL5100XLCBX7A型(4.99吨） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
东风牌DFL5100XLCBX7A型(4.99吨）
"
楚飞 东风天锦小三轴(15立方） 化工液体运输车,楚飞 东风天锦小三轴(15立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风天锦小三轴(15立方）
报价:
暂无
"
东风 东风EQ5161 加油车,东风EQ5161加油车产品说明油罐车：专用性能特点：碳钢结构或不锈钢罐体，可内忖滚塑或玻璃钢板。,"
品牌:
东风
类别:
油罐车
型号:
东风EQ5161
报价:
暂无
"
程力 东风小康 面包冷藏车,东风小康面包冷藏车，国五排放标准，汽油，准乘人数: 2人或2+3人，重庆小康发动机110马力，手动五档，185R14LT真空胎 ，驾驶室带空调，带动转，电动玻璃。上蓝牌，环保达标市区畅行！,"
动力方式:

品牌:
程力
类别:
冷藏车
型号:
东风小康
"
凌宇汽车 CLY9401GRYT 42方铝合金保温半挂车(易燃液体运输车),CLY9401GRYT 42方铝合金保温半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYT
报价:
暂无
"
凌宇汽车 CLY9407GYY3 42.5方运油半挂车,CLY9407GYY3 42.5方运油半挂车　罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。罐体材料采用国产优质铝合金板材。特别是与国内铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
油罐车
型号:
CLY9407GYY3
报价:
暂无
"
楚飞 福田牌BJ5163XLC-A1型（6.8米） 冷藏车,楚飞 福田牌BJ5163XLC-A1型（6.8米） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田牌BJ5163XLC-A1型（6.8米）
"
楚飞 东风前四后八(10立方） 化工液体运输车,楚飞 东风前四后八(10立方） 化工液体运输车是楚飞生产制造的化工液体运输车。,"
品牌:
楚飞
类别:
化工液体运输车
型号:
东风前四后八(10立方）
报价:
暂无
"
东正 东风天锦加油车 ,东正 东风天锦加油车 是东正生产制造的。,"
品牌:
东正
类别:
油罐车
型号:
东风天锦加油车
报价:
暂无
"
楚飞 福田牌BJ5149XLC-XA型（6.6米） 冷藏车,楚飞 福田牌BJ5149XLC-XA型（6.6米） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田牌BJ5149XLC-XA型（6.6米）
"
凌宇汽车 CLY9401GRYS1 39.8方铝合金保温半挂车(易燃液体运输车),CLY9401GRYS1 39.8方铝合金保温半挂车罐体外形借鉴欧、美设计风格，美观大方；多项，保证了产品的优越性能。在有限元分析的基础上设计的罐体，折边蝶形防波结构，能够承受更大的冲击，有效提高罐体强度。　罐体材料采用国产优质铝合金板材。特别是与国内品牌铝合金厂家合作开发的特殊型号铝合金板材可用于制造铝合金保温罐车、承压罐车，用于部分运输温度较高的介质以及设计要求等级更高的介质（如甲醇等）。,"
品牌:
凌宇汽车
类别:
化工液体运输车
型号:
CLY9401GRYS1
报价:
暂无
"
湖北合力 东风天龙小三轴运油车 ,湖北合力 东风天龙小三轴运油车 是湖北合力生产制造的。,"
品牌:
湖北合力
类别:
油罐车
型号:
东风天龙小三轴运油车
报价:
暂无
"
楚飞 福田牌BJ5109XLC-FA型（6.0米） 冷藏车,楚飞 福田牌BJ5109XLC-FA型（6.0米） 冷藏车是楚飞生产制造的动力方式为冷藏车。,"
动力方式:

品牌:
楚飞
类别:
冷藏车
型号:
福田牌BJ5109XLC-FA型（6.0米）
"
