名称,介绍,详情
北方交通 ZDY4200L(A) 近水平千米定向钻机,ZDY4200L(A)近水平千米定向钻机由主机和附带泥浆系统两部分构成，使主机宽度降至1.35米，主机具有回转支撑结构，方位调整灵活方便，锁定可靠；该机配有高精度测斜系统，主要用于煤矿井下定向长距离定向钻孔的施工，是中小煤矿瓦斯治理、水害防治的首选精品。,"
品牌:
北方交通
类别:
水平定向钻
型号:
ZDY4200L(A)
报价:
暂无
"
卡萨阁蓝地 B125 KRC 液压抓斗,卡萨阁蓝地 B125 KRC 液压抓斗是卡萨阁蓝地生产制造的液压抓斗。,"
品牌:
卡萨阁蓝地
类别:
连续墙抓斗
型号:
B125 KRC
报价:
暂无
"
上工机械 D128 (1:3/1:1) 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D128 (1:3/1:1)
"
恒天九五 JVY800A 压桩机,JVY800A压桩机JVY系列液压静力压桩机拥有多项国家，是一种新颖的环保型建筑施工设备，具有无污染、无噪声、无震动、压桩速度快、成桩质量高等显著特点，代表未来桩工机械的发展方向。JVY系列液压静力压桩机有10多个品种，压桩机从60吨-1200吨。采用品质优良的材料与元器件，独特的液压管路设计与加工方法，保证了液压系统的清洁与高可靠性，在源头上保证了产品的高品质。秉承“一切为了客户”的服务理念，提供个性化设计，为客户提供最佳解决方案。。,"
动力方式:

品牌:
恒天九五
类别:
压桩机
型号:
JVY800A
"
中联重科 ZDH138 一体式潜孔钻机,ZDH138一体式潜孔钻孔径范围115-138mm，回转头最大工作扭矩3000N. m，最大爬坡能力30°。,"
动力方式:

品牌:
中联重科
类别:
潜孔钻机
型号:
ZDH138
"
恒天九五 JZB90 长螺旋钻机,JZB90长螺旋钻机-能够一次成孔，就地灌注成桩，并能完成放置钢筋笼的操作，由此具有成桩效率高、质量好、成本低的特点。-整机结构比较简单，现场就位灵活、快捷。操作容易、维修方便。-适用于粘性土，粉土，填土等各种土质，能在有缩径的软土、流沙层、沙卵石层、有地下水等复杂地质条件下成桩。可以施工成孔灌注桩、高压注浆桩、超流态混凝土桩、CFG复合桩和扩底桩等多种施工工法和施工工艺。,"
动力方式:

品牌:
恒天九五
类别:
长螺旋钻孔机
型号:
JZB90
"
恒天九五 JVR180D 旋挖钻机,JVR180D旋挖钻机具有完全自主知识产权，拥有多项发明，精心设计，高端配置，拥有高性价比、高效率、高可靠性、安全、节能环保的特点。CAT329D加强型底盘，采用重型液压可伸缩式履带，具有超强稳定性，机动性好，适合在受限区域作业。CAT原配发动机，动力强劲，性能卓越，足以满足各种工况要求；欧Ⅲ排放标准、三合一冷却方式，更高效、更节油、更环保。,"
最大钻孔直径(m):
1.8
最大钻孔深度(m):
60
设备总重量(kg):
60000
发动机额定功率(kW):
187
"
德威土行孙 DDW-180 水平定向钻,DDW-180水平定向钻该定向钻机为橡胶履带底盘，体积小，移动灵活。给进、回拖为马达-链条机构，动力头回转采用双马达驱动，配有机载泥浆泵240L/min和开放式控制室。本钻机适应于市区及郊区小管道穿越的施工。,"
品牌:
德威土行孙
类别:
水平定向钻
型号:
DDW-180
报价:
暂无
"
泰信机械 KS45T贝壳斗 ,贝壳斗KS45T是泰 信机械精心打造的挖机附属装置，其工作装置可以借用旋挖钻机设备进行抓土作业，挖取圆坑，是泰信机械研发团队针对各种施工工况下进行性能匹配、稳定性综合分析后进行专业化设计的成果，本工作装置采用液压动力，具有强劲动力、操作灵活、可靠性与稳定性高的特点。配备泰信专业设计抓斗，单斗容量最大可达1立方米，大大提高作业效率。本设备也可用于简易成槽，成槽宽度为1200mm 。,"
品牌:
泰信机械
类别:
连续墙抓斗
型号:
KS45T贝壳斗
报价:
暂无
"
永安 DZJ-90 零启动系列振动锤,DZJ-90零启动系列振动锤我公司生产的各种型号振动锤是引进国外先进技术，根据我国国情而设计的新型产品，其性能指标得到同类产品的国际先进水平。具有灌入力强、沉桩质量好、坚固耐用、故障少、使用维修方便、电源适应强、躁声低等特点；与桩架配套后，可沉混凝土灌注桩、混凝土扩底桩、石灰桩、砂桩、碎石桩；配上夹桩器后，可沉拔混凝土预制桩和各类钢桩。它是公路、桥梁、机场、建筑等基础施工的理想设备。,"
动力方式:

品牌:
永安
类别:
打桩锤
型号:
DZJ-90
"
新天和 ZYC900B 液压静力压桩机,ZYC900B液压静力压桩机预制桩的静压施工是利用静压力将预制桩平稳地压入地基的一种新型环保桩基础施工法。到八十年代随着压桩机械的发展和环保意识的增强逐步得到推广。目前静力压桩施工法已经在国内桩基础施工中普遍采用，并且除预制桩使用静力压桩外，H型钢桩和其它的异型钢桩也普遍采用了静力压桩施工法。工作原理：先利用液压静力夹持预制桩或H桩及其他异型刚桩，然后将被夹持的桩通过液压静力压入地基。,"
动力方式:

品牌:
新天和
类别:
压桩机
型号:
ZYC900B
"
山河智能 SWDB250 高架式潜孔钻机,SWDB250高架式潜孔钻机采用高架式结构，辅助四点液压支腿调平，增强了钻机的适应能力与工作稳定性，缩短了接卸钻杆等辅助作业时间，提升了工作效率，该系列产品广泛适用于建筑工程、露天采矿、石灰石和骨料开采、交通及国防建设等工程。,"
动力方式:

品牌:
山河智能
类别:
潜孔钻机
型号:
SWDB250
"
方圆 JZB120 步履式桩机,JZB120步履式桩机立柱采用三点支撑方式立柱和两个斜撑形成三个支撑点，通过斜撑调整机构旋转丝杠来调整斜撑的伸缩，从而调节立柱的前后及左右角度，确保了桩机在制桩过程中的垂直度。独有的立柱与平台“十”字轴连接方式。,"
动力方式:

品牌:
方圆
类别:
长螺旋钻孔机
型号:
JZB120
"
富岛机械 FD525 旋挖钻机,FD525旋挖钻机采用了折叠式桅杆结构，结构简单精致，耐用性好，节省成本并使维修更方便。采用上导向架结构，保证了钻杆与地面的垂直度，施工更加方便，提高了施工效率，增加了安全性。动力头采用了独创的结构，节约成本，且不易损伤，便于维修。,"
最大钻孔直径(m):

最大钻孔深度(m):
30
设备总重量(kg):

发动机额定功率(kW):

"
华力重工 HL530A 水平定向钻,华力重工 HL530A 水平定向钻是华力重工生产制造的水平定向钻。,"
品牌:
华力重工
类别:
水平定向钻
型号:
HL530A
报价:
暂无
"
泰信机械 KH400机械式 连续墙抓斗,KH400机械式连续墙抓斗性能特点常规型地下连续墙施工作业成槽设备，其工作装置可以借用履带吊设备进行作业，实现了“一机多能”的国际化理念，具有强劲动力、可靠性与稳定性高的特点。工作装置为纯机械结构，结构简单，操作简易，易于维护。配备平汉专业设计抓斗，单斗容量最大可达7立方米，大大提高作业效率。本设备成槽宽度为400-800mm，最大成槽深度可达60米，是常规地下施工成槽设备的理想选择。,"
品牌:
泰信机械
类别:
连续墙抓斗
型号:
KH400机械式
报价:
暂无
"
上工机械 D100-13  1:5 1:2 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D100-13  1:5 1:2
"
方圆 FYJB220-40 多用途桩架,FYJB220-40多用途桩架立柱标准高度44m，可根据实际工程钻孔深度的需要进行组合，将立柱安装成不同的施工高度。立柱采用三点支撑方式，根据施工工法的不同需求，立柱采用油缸进行前后微调和垂直度显示装置，找桩位准确快捷，有效提高施工效率（如图一）。斜撑首次采用液压油缸调整，调整方便、安全可靠（如图）。,"
动力方式:

品牌:
方圆
类别:
压桩机
型号:
FYJB220-40
"
宏大钻孔 HD680液压 潜孔钻机,HD680液压潜孔钻机HD680液压潜孔钻机潜孔钻机是一种多用途内燃驱动的履带式液压自行式钻机，它装有大功率柴油发动机，强大的液压动力使您在大孔径钻凿和超深孔钻进中得心应手。HD680钻机广泛适用于露天开采，道路修建，水电站坝基预裂爆破，挖沟，下水道钻凿中的水平孔，阶梯孔，横向孔的凿岩工序。,"
动力方式:

品牌:
宏大钻孔
类别:
潜孔钻机
型号:
HD680液压
"
上工机械 DRA110/90Ⅰ 多功能套管螺旋钻机,"DRA系列多功能套管螺旋钻机是上工机械在吸收国内外先进技术和经验的基础上， 创新研发的一项拥有自主知识产权的新型钻机产品。
DRA系列多功能套管螺旋钻机主要由可分离式的双动力头和电气控制系统构成，配 置套管螺旋钻杆及潜孔锤等组合钻具，可进行多功能、多用途施工，特别是能在卵 石漂石层及坚硬岩层等复杂地层完成高效率钻孔。具有成桩孔径、孔壁形状规整， 质量好，垂直精度高，施工无泥浆污染等特点，是一种环保型的桩工机械新产品， 符合国家节能减排绿色施工的政策要求，具有良好的经济社会效益和广阔的市场推 广前景。","
动力方式:

品牌:
上工机械
类别:
长螺旋钻孔机
型号:
DRA110/90Ⅰ
"
三力机械 SLR260 旋挖钻机,SLR260旋挖钻机SLR系列旋挖钻机主要由：底盘、驾驶室、行走机构、变幅机构、动力头、桅杆机构、卷扬系统、钻具系统、液压系统及电气系统等结构组成。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
72
设备总重量(kg):
70000
发动机额定功率(kW):
210
"
中海恒通 HT-42LB 非开挖定向钻机,2012新款HT-42LB钻机新增特点>>钻机回转和推进动作速度都可实现无极调节，任意组合，根据钻孔条件需要，两操作手柄可任意停在合适的速度位置。夹持器接卸杆动作开关也集中在座椅扶手上，控制非常轻便，这样钻机操作手，两手不离扶手就可完成钻机推进、回转、接卸杆动作。,"
品牌:
中海恒通
类别:
水平定向钻
型号:
HT-42LB
报价:
暂无
"
永安 DZJ-60 标准频率系列振动锤,DZJ-60标准频率系列振动锤我公司生产的各种型号振动锤是引进国外先进技术，根据我国国情而设计的新型产品，其性能指标得到同类产品的国际先进水平。具有灌入力强、沉桩质量好、坚固耐用、故障少、使用维修方便、电源适应强、躁声低等特点；与桩架配套后，可沉混凝土灌注桩、混凝土扩底桩、石灰桩、砂桩、碎石桩；配上夹桩器后，可沉拔混凝土预制桩和各类钢桩。它是公路、桥梁、机场、建筑等基础施工的理想设备。,"
动力方式:

品牌:
永安
类别:
打桩锤
型号:
DZJ-60
"
山河智能 ZYJ160B 液压静力压桩机,山河智能 ZYJ160B 液压静力压桩机是山河智能生产制造的动力方式为液压静力压桩机。,"
动力方式:

品牌:
山河智能
类别:
压桩机
型号:
ZYJ160B
"
高时 QQZ-65-90D 汽动缸驱潜孔钻,高时 QQZ-65-90D 汽动缸驱潜孔钻是高时生产制造的动力方式为汽动缸驱潜孔钻。,"
动力方式:

品牌:
高时
类别:
潜孔钻机
型号:
QQZ-65-90D
"
富岛机械 FDH320 长螺旋钻孔机,FDH320长螺旋钻孔机动力头：液压动力头扭矩大，质量轻，转速高低可调。整机稳定性高，解决了钻机工作易出现的卡钻、卸土难等问题。卷扬机：液压卷扬提升力大，提升力大小可调。控制系统：采用先导液压手柄控制，操作灵活，动作平稳。一机多用：通过更换工作装置，可快捷实现一机多用。,"
动力方式:

品牌:
富岛机械
类别:
长螺旋钻孔机
型号:
FDH320
"
中车 TR308H 旋挖钻机,中车 TR308H 旋挖钻机是中车生产制造的扭矩(kN•m)为旋挖钻机，TR308H的最大钻孔直径(m)为。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):

发动机额定功率(kW):

"
德航重工 DH400/600-L 水平定向钻,DH400/600-L水平定向钻旋转、推拉、行走采用闭式节能回路先进控制技术，节能20%以上、同时效率大大提高；标配驾驶室、冷暖空调，各种仪表布局及操纵系统符合人机工程学要求，操作灵活舒适、便捷高效；康明斯大功率发动机系统，动力强劲、功率储备充足，可满足钻机在不同工况条件下的施工；动力头采用柱塞马达驱动，稳定性好；旋转冷却装置为国家产品，经久耐用。,"
品牌:
德航重工
类别:
水平定向钻
型号:
DH400/600-L
报价:
暂无
"
上工机械 D80-23  1:2 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D80-23  1:2 1:1
"
恒天九五 JVY1000A 压桩机,JVY1000A压桩机JVY系列液压静力压桩机拥有多项国家，是一种新颖的环保型建筑施工设备，具有无污染、无噪声、无震动、压桩速度快、成桩质量高等显著特点，代表未来桩工机械的发展方向。JVY系列液压静力压桩机有10多个品种，压桩机从60吨-1200吨。采用品质优良的材料与元器件，独特的液压管路设计与加工方法，保证了液压系统的清洁与高可靠性，在源头上保证了产品的高品质。秉承“一切为了客户”的服务理念，提供个性化设计，为客户提供最佳解决方案。。,"
动力方式:

品牌:
恒天九五
类别:
压桩机
型号:
JVY1000A
"
志高 ZGY-100 气液联动潜孔钻,ZGY-100气液联动潜孔钻该型号结构简单、操作方便、价格低廉、节约能源，同时还具有钻凿垂直及水平爆破孔的功能，特别是整机可拆性好，因此搬迁运输极为方便。,"
动力方式:

品牌:
志高
类别:
潜孔钻机
型号:
ZGY-100
"
三力机械 CFGD35 大扭矩长螺旋钻机,三力机械 CFGD35 大扭矩长螺旋钻机是三力机械生产制造的动力方式为大扭矩长螺旋钻机。,"
动力方式:

品牌:
三力机械
类别:
长螺旋钻孔机
型号:
CFGD35
"
泰信机械 KR50A 模块式全液压旋挖钻机,KR50A旋挖钻机先进的全液压旋挖钻机，动作灵活、油耗低;与天津大学数控与液压技术研究所合作研制的高性能液压系统和控制系统，实现钻机的高效施工和实时监控;通过欧盟CE认证，严格按照欧盟安全标准EN16228设计;高安全质量优化分布，稳定性更性，施工更安全;成熟的整机运输设计，提高运输施工效率，节省运输成本。,"
最大钻孔直径(m):
1.2
最大钻孔深度(m):
16/20/24
设备总重量(kg):
25000
发动机额定功率(kW):
124
"
徐工 XZ13600 水平定向钻机,XZ13600水平定向钻机具有数字式显示系统，旋转扭矩、推拉力等施工主参数直接显示，克服传统钻机使用压力表需要换算的缺点，操作简单。,"
品牌:
徐工
类别:
水平定向钻
型号:
XZ13600
报价:
暂无
"
永安 DZJ-45 标准频率系列振动锤,DZJ-45标准频率系列振动锤我公司生产的各种型号振动锤是引进国外先进技术，根据我国国情而设计的新型产品，其性能指标得到同类产品的国际先进水平。具有灌入力强、沉桩质量好、坚固耐用、故障少、使用维修方便、电源适应强、躁声低等特点；与桩架配套后，可沉混凝土灌注桩、混凝土扩底桩、石灰桩、砂桩、碎石桩；配上夹桩器后，可沉拔混凝土预制桩和各类钢桩。它是公路、桥梁、机场、建筑等基础施工的理想设备。,"
动力方式:

品牌:
永安
类别:
打桩锤
型号:
DZJ-45
"
新天和 ZYC800B-B 液压静力压桩机,ZYC800B-B液压静力压桩机预制桩的静压施工是利用静压力将预制桩平稳地压入地基的一种新型环保桩基础施工法。到八十年代随着压桩机械的发展和环保意识的增强逐步得到推广。目前静力压桩施工法已经在国内桩基础施工中普遍采用，并且除预制桩使用静力压桩外，H型钢桩和其它的异型钢桩也普遍采用了静力压桩施工法。工作原理：先利用液压静力夹持预制桩或H桩及其他异型刚桩，然后将被夹持的桩通过液压静力压入地基。,"
动力方式:

品牌:
新天和
类别:
压桩机
型号:
ZYC800B-B
"
勤牛 QN150 切削钻机,QN150切削钻机QN150切削钻机（7米）切削钻机主要用于露天地质勘探钻孔及各种开山作业时需要填埋炸药的工程孔，适用于坚固系数f≤8的各种岩层。,"
动力方式:

品牌:
勤牛
类别:
潜孔钻机
型号:
QN150
"
土力机械 SF-70 长螺旋钻孔机,"SF-70长螺旋钻孔机变幅范围大，可整机放倒，折叠，降低运输高度和长度并且节省了转场时的拆装时间；3，桅杆上装有垂直度检测仪，可以检测和现实桅杆的倾斜度,并可通过钻机的微动系统调整桅杆的垂直度;4，动力头带有高速甩土功能，可用于粘土卸土时使用；。","
动力方式:

品牌:
土力机械
类别:
长螺旋钻孔机
型号:
SF-70
"
迪万伦 DR305H 国四旋挖钻机,"迪万伦全新推出符合国四排放标准的专业旋挖钻机,适用于高铁、高速路桥、房屋建设、市政工程、轨道交通等多样化施工场景下的基础作业。","
最大钻孔直径(m):
2.5
最大钻孔深度(m):
摩阻杆94/机锁杆61
设备总重量(kg):
100000
发动机额定功率(kW):
294
"
钻通 ZT-25CDF型 非开挖铺管钻机,ZT-25CDF型非开挖铺管钻机ZT-25CDF型非开挖铺管钻机定向钻进铺管钻机回转系统采用无级调速，闭式液压系统，回转泵采用美国sauer泵，可靠性高，回转马达采用美国sauer大扭矩单马达。给进系统采用马达链条高、低两速给进，提高钻进效率，意大利液控多路换向阀稳定性好。动力头设有浮动装置，可减少对钻杆丝扣的损伤。带自动装卸钻杆和液压地锚装置，自动化程度高，配有带空调的驾驶室，操纵方便、舒适。开式操纵台，采用电液控制，方便司钻操作。整机视野开阔。安全方面，配有紧急停车按钮。配备照明、警示灯、提醒喇叭。。,"
品牌:
钻通
类别:
水平定向钻
型号:
ZT-25CDF型
报价:
暂无
"
上工机械 D70-22  1:2 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D70-22  1:2 1:1
"
山河智能 ZYJ200B 液压静力压桩机,山河智能 ZYJ200B 液压静力压桩机是山河智能生产制造的动力方式为液压静力压桩机。,"
动力方式:

品牌:
山河智能
类别:
压桩机
型号:
ZYJ200B
"
中联重科 ZDH115-2 一体式潜孔钻机,ZDH115-2一体式潜孔钻机机动灵活，履带行走附着力强，调平装置越野性好，适应各种复杂地貌。,"
动力方式:

品牌:
中联重科
类别:
潜孔钻机
型号:
ZDH115-2
"
海州 JZL60 电动履带桩机,JZL60电动履带桩机移动灵活就位方便，电器液压全部采用集中控制，操作方便。桩架设计合理，结实耐用。安全，稳定，施工效率高。可选配多种工作装置，完成不同的桩基要求，应用范围广。可根据用户不同要求设计更改，满足施工要求。,"
动力方式:
电动
品牌:
海州
类别:
长螺旋钻孔机
型号:
JZL60
"
奥盛特 OTR200D 旋挖钻机,OTR200D旋挖钻机中等口径桩基础工程施工的高效成孔设备，适用于城市高层建筑、铁路、公路等桩基础工程施工。可靠的卡特彼勒原装旋挖钻机专用底盘系统：采用先进的可伸缩式履带底盘结构，合理的整机配置，使整机具有稳定可靠的工作平台。,"
最大钻孔直径(m):
1.8
最大钻孔深度(m):
60
设备总重量(kg):
63000
发动机额定功率(kW):
187
"
北方交通 ZDY3500L（A） 模块化千米定向钻机,ZDY3500L（A）模块化千米定向钻机，充分考虑了我国煤矿现有的实际井下条件，采用了模块化整体式结构，在保留整体式钻机结构优点基础上，进行大部件模块装配，使得钻机可以整体下井，也可以解体分部下井，方式灵活。该钻机部装设计合理，装拆方便，具备整体式钻机的全部优良性能，是井下瓦斯抽采、探放水钻孔、地质勘探及各类工程施工钻孔的理想选择。,"
品牌:
北方交通
类别:
水平定向钻
型号:
ZDY3500L（A）
报价:
暂无
"
上工机械 D62-22  1:2 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D62-22  1:2 1:1
"
恒天九五 JVY80A 压桩机,JVY80A压桩机JVY系列液压静力压桩机拥有多项国家，是一种新颖的环保型建筑施工设备，具有无污染、无噪声、无震动、压桩速度快、成桩质量高等显著特点，代表未来桩工机械的发展方向。JVY系列液压静力压桩机有10多个品种，压桩机从60吨-1200吨。采用品质优良的材料与元器件，独特的液压管路设计与加工方法，保证了液压系统的清洁与高可靠性，在源头上保证了产品的高品质。秉承“一切为了客户”的服务理念，提供个性化设计，为客户提供最佳解决方案。。,"
动力方式:

品牌:
恒天九五
类别:
压桩机
型号:
JVY80A
"
山河智能 SWDF138 分体式潜孔钻机,SWDF138分体式潜孔钻机主要应用在中小型矿山爆破孔的穿凿，可根据实际需求搭配各种型号空压机使用。带驾驶室、冷暖空调，具备自动接卸杆功能，改善了操作工人的作业环境，减轻了劳动强度，提高了作业效率。使用高速除尘马达，风机转速高，除尘效果好，满足国家环保要求。,"
动力方式:

品牌:
山河智能
类别:
潜孔钻机
型号:
SWDF138
"
恒天九五 JZL90 长螺旋钻机,JZL90长螺旋钻机-能够一次成孔，就地灌注成桩，并能完成放置钢筋笼的操作，由此具有成桩效率高、质量好、成本低的特点。-整机结构比较简单，现场就位灵活、快捷。操作容易、维修方便。-适用于粘性土，粉土，填土等各种土质，能在有缩径的软土、流沙层、沙卵石层、有地下水等复杂地质条件下成桩。可以施工成孔灌注桩、高压注浆桩、超流态混凝土桩、CFG复合桩和扩底桩等多种施工工法和施工工艺。,"
动力方式:

品牌:
恒天九五
类别:
长螺旋钻孔机
型号:
JZL90
"
卡萨阁蓝地 C850HT H50 全液压旋挖钻机,卡萨阁蓝地 C850HT H50 全液压旋挖钻机是卡萨阁蓝地生产制造的扭矩(kN•m)为360以上(大型)全液压旋挖钻机，C850HT H50的最大钻孔直径(m)为3。,"
最大钻孔直径(m):
3
最大钻孔深度(m):
87
设备总重量(kg):
125000
发动机额定功率(kW):
480
"
德威土行孙 DDW-230 水平定向钻,DDW-230水平定向钻该定向钻机为自行式橡胶履带底盘，移动灵活。给进、回拖为马达-链条机构，动力头回转采用双马达驱动，扭矩大，配有机载泥浆泵250L/min和开放式控制室。本钻机适应于市区及郊区管道穿越的施工。,"
品牌:
德威土行孙
类别:
水平定向钻
型号:
DDW-230
报价:
暂无
"
上工机械 D46-32/33  1:3 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D46-32/33  1:3 1:1
"
新天和 ZYC800B 液压静力压桩机,ZYC800B液压静力压桩机预制桩的静压施工是利用静压力将预制桩平稳地压入地基的一种新型环保桩基础施工法。到八十年代随着压桩机械的发展和环保意识的增强逐步得到推广。目前静力压桩施工法已经在国内桩基础施工中普遍采用，并且除预制桩使用静力压桩外，H型钢桩和其它的异型钢桩也普遍采用了静力压桩施工法。工作原理：先利用液压静力夹持预制桩或H桩及其他异型刚桩，然后将被夹持的桩通过液压静力压入地基。,"
动力方式:

品牌:
新天和
类别:
压桩机
型号:
ZYC800B
"
宏大钻孔 HD452D电动 潜孔钻机,宏大钻孔 HD452D电动 潜孔钻机是宏大钻孔生产制造的动力方式为潜孔钻机。,"
动力方式:

品牌:
宏大钻孔
类别:
潜孔钻机
型号:
HD452D电动
"
方圆 JZB90 步履式桩机,JZB90步履式桩机立柱采用三点支撑方式立柱和两个斜撑形成三个支撑点，通过斜撑调整机构旋转丝杠来调整斜撑的伸缩，从而调节立柱的前后及左右角度，确保了桩机在制桩过程中的垂直度。独有的立柱与平台“十”字轴连接方式。,"
动力方式:

品牌:
方圆
类别:
长螺旋钻孔机
型号:
JZB90
"
柳工 SD30A 多功能钻机,SD30A多功能钻机采用全新一代专用底盘：发动机功率299kw、采用欧Ⅲ排放，高功率，高耐久性，重量大、重心低，施工稳定性大幅提升，为钻机提供稳定可靠的动力保证。,"
最大钻孔直径(m):

最大钻孔深度(m):

设备总重量(kg):
86000
发动机额定功率(kW):
299
"
华力重工 HL515B 水平定向钻,华力重工 HL515B 水平定向钻是华力重工生产制造的水平定向钻。,"
品牌:
华力重工
类别:
水平定向钻
型号:
HL515B
报价:
暂无
"
上工机械 D36-32/33  1:3 1:1 筒式柴油打桩锤,"D系列筒式柴油打桩锤强劲有力、打击能量大、油耗低、故障率低、持续施工作业时间长，可选配双燃油泵系统、开式和半开式悬挂装置或新型浮动式桩帽，满足各种施工作业要求。
上工机械系列桩锤适用于各种桩型(混凝土桩、预制桩、钢管桩、钢板桩等)，广泛运用于跨海大桥、海上石油钻井平台、海上风电场、深水港码头和海上人工岛围海等大型工程项目建设。","
动力方式:
柴油锤
品牌:
上工机械
类别:
打桩锤
型号:
D36-32/33  1:3 1:1
"
山河智能 ZYJ260B-Ⅱ 液压静力压桩机,山河智能 ZYJ260B-Ⅱ 液压静力压桩机是山河智能生产制造的动力方式为液压静力压桩机。,"
动力方式:

品牌:
山河智能
类别:
压桩机
型号:
ZYJ260B-Ⅱ
"
志高 ZGYX-451 一体式露天潜孔钻车,ZGYX-451一体式露天潜孔钻车一体式钻车，配载138SCY15中风压空压机，加装干式集尘装置，玉柴柴油机。,"
动力方式:

品牌:
志高
类别:
潜孔钻机
型号:
ZGYX-451
"
富岛机械 FDH260 长螺旋钻孔机,FDH260长螺旋钻孔机动力头：液压动力头扭矩大，质量轻，转速高低可调。整机稳定性高，解决了钻机工作易出现的卡钻、卸土难等问题。卷扬机：液压卷扬提升力大，提升力大小可调。控制系统：采用先导液压手柄控制，操作灵活，动作平稳。一机多用：通过更换工作装置，可快捷实现一机多用。,"
动力方式:

品牌:
富岛机械
类别:
长螺旋钻孔机
型号:
FDH260
"
鑫国重机 XGR180型 旋挖钻机,XGR180型旋挖钻机大三角结构：立柱采用大三角支撑结构，稳定性能好。通过斜撑油缸的伸缩，立柱能自行竖起、放倒并能调整垂直度，可以迅速实现工作状态和运输状态之间的转换。动力头：动力头采用意大利布雷维尼双速减速机，可实现大扭矩钻孔和高速抛土。主副卷扬机：主、副卷扬采用德国力士乐液压马达和减速机，主卷扬卷筒采用国际先进的折线绳槽，不乱绳，延长钢丝绳使用寿命。液压系统：。,"
最大钻孔直径(m):
2
最大钻孔深度(m):
65
设备总重量(kg):
63000
发动机额定功率(kW):
220
"
中海恒通 HT-42L 非开挖定向钻机,2012新款HT-42L钻机新增特点>>2012新款钻机增设动力分配箱，增加液压动力源，钻孔参数与功率更加匹配，提高作业效率和功率利用。2012新款钻机的回转、推进、接卸杆主动作集中先导操纵，操纵简便，驾驶视野宽阔。2012新款钻机回转、推进动作全面提速。,"
品牌:
中海恒通
类别:
水平定向钻
型号:
HT-42L
报价:
暂无
"
