名称,介绍,详情
梅狮 CDD1.2AK/1.5AK 三级门架宽支腿全电动堆垛车,梅狮 CDD1.2AK/1.5AK 三级门架宽支腿全电动堆垛车是梅狮生产制造的三级门架宽支腿全电动堆垛车。,"
品牌:
梅狮
类别:
堆垛机
型号:
CDD1.2AK/1.5AK
报价:
暂无
"
江淮重工 CPD20J 电动叉车,江淮重工 CPD20J 电动叉车是江淮重工生产制造的电动叉车。,"
品牌:
江淮重工
类别:
电动叉车
型号:
CPD20J
报价:
暂无
"
福大 FDM 890 平衡重式叉车,福大 FDM 890 平衡重式叉车是福大生产制造的平衡重式叉车。,"
品牌:
福大
类别:
内燃叉车
型号:
FDM 890
报价:
暂无
"
梅狮 CBD2.0AC 全电动三箱交流电托盘搬运车,梅狮 CBD2.0AC 全电动三箱交流电托盘搬运车是梅狮生产制造的动力方式为电动全电动三箱交流电托盘搬运车。,"
动力方式:
电动
品牌:
梅狮
类别:
搬运车
型号:
CBD2.0AC
"
杭叉 CDD16-ABC1S-B 1.6吨基本型托盘堆垛车,A系列基本型托盘车是杭叉针对仓储物流应用全新开发的新一代产品，采用交流驱动控制技术，性能先进，操作舒适，安全可靠，使用维护成本低，是仓库、超市、车间内装卸和搬运托盘化货物的理想工具。,"
品牌:
杭叉
类别:
堆垛机
型号:
CDD16-ABC1S-B
报价:
暂无
"
徐工 鲲鹏系列XCB35-PWJ2-G 电动平衡重叉车,宽视野门架设计，前方视线良好，提升作业安全性，前轮双电机驱动，独立控制，脱困能力强，行驶速度20Km/h，满载爬坡度20%。,"
品牌:
徐工
类别:
电动叉车
型号:
鲲鹏系列XCB35-PWJ2-G
报价:
暂无
"
东方红 CPC40 4吨内燃平衡重式叉车,CPC404吨内燃平衡重式叉车流畅的大圆弧流线曲面造型，整机外观优雅大气，并有效增强了整车的通过性。操作系统设计为带同步器的双杆操纵，操作柔和平稳。采用东方红LR105系列柴油机，该柴油机具有广泛的地域适应性，油料消耗低，可靠性高。大幅度增强了叉车的牵引力、爬坡力和起升速度，提高了叉车的工作效率，且启动迅速，低温启动性好。,"
品牌:
东方红
类别:
内燃叉车
型号:
CPC40
报价:
暂无
"
奥津 NPG(NPS)型 手动搬动车,NPGNPS型手动搬动车镀锌车油缸采用防漏设计，车架、手把、油缸等裸露在外部的零件全部经过镀锌处理，配置1．不锈钢轴承，耐磨尼龙轮，抗腐能力强2．不锈钢车除轮子、密封件以外所有零部件都采用不锈钢材料制造3．适用于冷库及洁净度要求比较高的场合，如肉类加工、奶制品加工、食品加工行业等4．不锈钢车除轮子、密封件以外所有零部件都采用不锈钢材料制造。,"
动力方式:

品牌:
奥津
类别:
搬运车
型号:
NPG(NPS)型
"
诺力 CL1529I/1534I(FFL) 全电动堆高车,诺力 CL1529I/1534I(FFL) 全电动堆高车是诺力生产制造的全电动堆高车。,"
品牌:
诺力
类别:
堆垛机
型号:
CL1529I/1534I(FFL)
报价:
暂无
"
永恒力 ETV C16/C20 电动前移式叉车C系列,ETVC16/C20高性能门架高性能门架永恒力门架空间布局合理，适合高架作业，具有极高的安全性。面向载荷方向视野开阔整体式侧移（选配）举升高度较高，底盘距离地面最低可精确定位的门架倾斜装置优质部件确保长使用寿命处于最高举升高度时仍有足够残余荷载举升高度高达7400mm集成式软管布局，可提供辅助液压功能（无软管绞盘）人体工学设计驾驶室。,"
品牌:
永恒力
类别:
电动叉车
型号:
ETV C16/C20
报价:
暂无
"
海麟重工 HL 30 双燃汽(石油/液化汽),海麟重工 HL 30 双燃汽(石油/液化汽)是海麟重工生产制造的双燃汽(石油/液化汽)。,"
品牌:
海麟重工
类别:
内燃叉车
型号:
HL 30
报价:
暂无
"
杭叉 BD20-C1 固定平台搬运车,整车造型独特、布置紧凑，采用流行的简约风格设计，美观大方。采用成熟的电动车专用转向桥、驱动桥改制，经济轻巧，承载能力大。,"
动力方式:

品牌:
杭叉
类别:
搬运车
型号:
BD20-C1
"
合力叉车 1.6吨 三级门架窄腿电动堆垛车,合力叉车 1.6吨 三级门架窄腿电动堆垛车是合力叉车生产制造的三级门架窄腿电动堆垛车。,"
品牌:
合力叉车
类别:
堆垛机
型号:
1.6吨
报价:
暂无
"
西林 CPD10AC/CPD10BC/CPD10BZ 电动平衡重式叉车,西林 CPD10AC/CPD10BC/CPD10BZ 电动平衡重式叉车是西林生产制造的电动平衡重式叉车。,"
品牌:
西林
类别:
电动叉车
型号:
CPD10AC/CPD10BC/CPD10BZ
报价:
暂无
"
安徽合叉 2～3.5石油液化气叉车 ,安徽合叉 2～3.5石油液化气叉车 是安徽合叉生产制造的。,"
品牌:
安徽合叉
类别:
内燃叉车
型号:
2～3.5石油液化气叉车
报价:
暂无
"
合力叉车 BD20FB 2吨防爆蓄电池搬运车,"2吨防爆蓄电池搬运车采用进口交流电控，智能保护、安全稳定，大屏幕智能液晶仪表，人性化界面显示，适用于石油、化工、医药、油漆、造纸等危险场所作业，适用于爆炸性气体环境为IIA-IIC,温度组别为T1~ T4的1区、2区环境下作业。","
动力方式:
电动
品牌:
合力叉车
类别:
搬运车
型号:
BD20FB
"
虎力 PZ型 手动液压堆高车,PZ型手动液压堆高车•结构科学合理，操作轻巧灵活•适用于各类模具的搬运等场合•轻便灵巧，省力高效•符合欧洲EN1757-1：2001标准。,"
品牌:
虎力
类别:
堆垛机
型号:
PZ型
报价:
暂无
"
现代重工 HBR14(07) 电瓶叉车,"HBR1407电瓶叉车强劲的动力及出众的性能运动平稳,高效率作业,人机工程学设计,HBR14/15/18/20/2507系列产品满足您的需求。颇具艺术感设计的液压系统新的大容量液压系统操作时反应速度灵敏，而且噪音极低的主控阀不仅提高了效率，也增强了耐久性。很小的转弯半径紧凑的结构设计，在窄通道操作情况下，保证了高效率的工作和大的空间利用率。卓越的爬坡能力。","
品牌:
现代重工
类别:
电动叉车
型号:
HBR14(07)
报价:
暂无
"
英轩重工 G38 内燃平衡重叉车,"整机简洁可靠,操作简单舒适，维护保养方面，可配备多种配套，可满足大多数工况使用。","
品牌:
英轩重工
类别:
内燃叉车
型号:
G38
报价:
暂无
"
柳工 CLG2020L-WA 电动搬运车,CLG2020L-WA电动搬运车采用CURTIS 交流控制器，可靠耐用。免工具拆卸电瓶盖板，宽敞手把设计。,"
动力方式:
电动
品牌:
柳工
类别:
搬运车
型号:
CLG2020L-WA
"
西林 NC系列 手动堆垛车,西林 NC系列 手动堆垛车是西林生产制造的手动堆垛车。,"
品牌:
西林
类别:
堆垛机
型号:
NC系列
报价:
暂无
"
三菱 FB16-20NT|FB NT1.6~2.0吨 三轮电动叉车,三菱 FB16-20NT|FB NT1.6~2.0吨 三轮电动叉车是三菱生产制造的三轮电动叉车。,"
品牌:
三菱
类别:
电动叉车
型号:
FB16-20NT|FB NT1.6~2.0吨
报价:
暂无
"
海斯特 H3.5-5.0DX 内燃叉车,H5-0DX内燃叉车低转速，大扭矩，燃油经济性好；MONOTROLTM单一踏板控制前进、后退、加速，提高工作效率约30%；车架采用有限元设计，具有良好的耐久性和负载平衡性；驾驶室安装在四个橡胶避震垫上，隔绝噪音，缓冲震动；仅仅只有门架上4个润滑点和转向桥上8个润滑点。所有维修点都很容易接近。,"
品牌:
海斯特
类别:
内燃叉车
型号:
H3.5-5.0DX
报价:
暂无
"
龙工 ESB-T 全电动平衡重式堆高车（经济款）,ESB-T全电动平衡重式堆高车（经济款）操作手柄设置紧急反向开关，大大提升行驶过程中的安全性。双门架采用复合门架（叉车槽钢和H型钢组合），坚固安全。油缸采用高精密耐磨珩磨管，进口密封件，油缸整体方便拆卸和维修。采用交流驱动系统。速度快，承载能力强，极大提高工作效率货叉采用标准叉车货叉设计，自由可调可适用于各种标准或非标托盘。,"
动力方式:
电动
品牌:
龙工
类别:
搬运车
型号:
ESB-T
"
杭叉 CDD14-ABC1S-B 1.4吨基本型托盘堆垛车,A系列基本型托盘车是杭叉针对仓储物流应用全新开发的新一代产品，采用交流驱动控制技术，性能先进，操作舒适，安全可靠，使用维护成本低，是仓库、超市、车间内装卸和搬运托盘化货物的理想工具。,"
品牌:
杭叉
类别:
堆垛机
型号:
CDD14-ABC1S-B
报价:
暂无
"
迪万伦 B40X-5 电动平衡重式叉车,B40X-5电动平衡重式叉车主要特点-优化的操纵舱，尤其是FCU（前座舱单元），提供了一流的驾驶和操纵舒适水平。-将A.C.T.主动控制技术融入到全AC驱动和液压）系统中，从而实现完美的平稳控制。,"
品牌:
迪万伦
类别:
电动叉车
型号:
B40X-5
报价:
暂无
"
威盛 CPCD120B 叉车,CPCD120B叉车CPCD120B叉车内燃平衡重式叉车采用大功率柴油机，具有良好的性能；变矩器，动力换挡变速箱，驱动桥，手制动系统采用专业厂家成熟产品；行车制动系统主要部件与东风EQ140通用，牵引性能优良；全液压转向，实现转向轻便，降低驾驶员劳动强度；整体车架坚固耐用；宽敞的驾驶室，宽式野门架。使驾驶员有良好的视野，提高作业效率。可以替代国外同吨位叉车。广泛应用于机场、港口、码头、车站、仓库等场所进行装卸、堆垛和短途运输.。,"
品牌:
威盛
类别:
内燃叉车
型号:
CPCD120B
报价:
暂无
"
诺力 WP-LPT22 电动搬运车,诺力 WP-LPT22 电动搬运车是诺力生产制造的动力方式为电动电动搬运车。,"
动力方式:
电动
品牌:
诺力
类别:
搬运车
型号:
WP-LPT22
"
诺力 CLB 系列 全电动堆高车,诺力 CLB 系列 全电动堆高车是诺力生产制造的全电动堆高车。,"
品牌:
诺力
类别:
堆垛机
型号:
CLB 系列
报价:
暂无
"
大连叉车 CPD10HB 蓄电池叉车(交流1吨),大连叉车 CPD10HB 蓄电池叉车(交流1吨)是大连叉车生产制造的蓄电池叉车(交流1吨)。,"
品牌:
大连叉车
类别:
电动叉车
型号:
CPD10HB
报价:
暂无
"
三一重工 SCP460V5 平衡重式叉车,三一平衡重式叉车既适用于大吨位货物的装卸作业，又能承担重要设备的辅助维修、拆卸和安装任务;如搭配特殊属具还可用于钢材、石料、混凝土、圆木、集装箱等物料的装卸作业。,"
品牌:
三一重工
类别:
内燃叉车
型号:
SCP460V5
报价:
暂无
"
西林 BFC6/BFC6-II 电子秤搬运车,西林 BFC6/BFC6-II 电子秤搬运车是西林生产制造的动力方式为电动电子秤搬运车。,"
动力方式:
电动
品牌:
西林
类别:
搬运车
型号:
BFC6/BFC6-II
"
合力叉车 1.2吨 窄腿电动堆垛车,合力叉车 1.2吨 窄腿电动堆垛车是合力叉车生产制造的窄腿电动堆垛车。,"
品牌:
合力叉车
类别:
堆垛机
型号:
1.2吨
报价:
暂无
"
英轩重工 GE30 电动叉车,该产品搭载国际知名品牌的磷酸铁锂电芯，标配电池加热功能，控制平衡精准、性能优良，电池可靠、终身免维护，可快速充电，随时随用。,"
品牌:
英轩重工
类别:
电动叉车
型号:
GE30
报价:
暂无
"
威肯 2吨机械、液力 内燃平衡重式叉车,2吨机械、液力内燃平衡重式叉车威肯内燃叉车选用国外知名品牌柴油机作为强大动力保证。变速传动系统采用高可靠机械变速或液力变速系统。外型结构采用箱体式车架结构，采用新型宽野门架，液压助力转向轻便灵活。整体铸造式驱动桥和板翅式冷却器。整车操作舒适，安全可靠。,"
品牌:
威肯
类别:
内燃叉车
型号:
2吨机械、液力
报价:
暂无
"
海斯特 P1.8 AC 步行式托盘车,P1.8AC本产品具有结构坚固、动力强劲和可靠性强的特性，能够满足您节约成本的需求。根据应用需要，为叉车选择相应的配置，包括选择合适的承载能力、电机以及电池。采用带有整体货叉的耐用型框架结构，因而叉车具有高度的刚性能够装卸较重的负荷。MOSFET高频控制器提供了极佳的牵引力、液压性能以及加速控制能力。这将为您提供卓越的性能、工作效率和能源利用率。标准配置防溜坡装置，能够控制行走速度并防止出现滑坡现象。重要组件易于接触，从而可以加快维修速度。机载诊断显示器，可以对保养需求进行早期报警。。,"
动力方式:

品牌:
海斯特
类别:
搬运车
型号:
P1.8 AC
"
虎力 SU型 手动液压堆高车,SU型手动液压堆高车•设计合理新颖，操作灵活•带有安全装置，防止非正常快速下落•符合欧洲EN1757-4标准。,"
品牌:
虎力
类别:
堆垛机
型号:
SU型
报价:
暂无
"
台励福 FBT15/18 电动叉车,FBT15/18电动叉车三轮电动堆高机兼具自走式堆高机快速灵活的机动特性，回转半径比一般堆高机更小，在窄小的仓储巷道间可以回旋自如。,"
品牌:
台励福
类别:
电动叉车
型号:
FBT15/18
报价:
暂无
"
依格曼 ECPCD25A/ECPC25A 内燃平衡重叉车,依格曼 ECPCD25A/ECPC25A 内燃平衡重叉车是依格曼生产制造的内燃平衡重叉车。,"
品牌:
依格曼
类别:
内燃叉车
型号:
ECPCD25A/ECPC25A
报价:
暂无
"
比亚迪 P20JW-01 2.0T步行式托盘搬运车,P20JW-01 2.0T步行式托盘搬运车采用步行式操作，开放式骨架与造型，操作起来灵动自如，方便快捷，车身宽度只有0.5m，是随车搬运的理想用车。,"
动力方式:

品牌:
比亚迪
类别:
搬运车
型号:
P20JW-01
"
西林 SDJ系列 手动堆垛车,西林 SDJ系列 手动堆垛车是西林生产制造的手动堆垛车。,"
品牌:
西林
类别:
堆垛机
型号:
SDJ系列
报价:
暂无
"
梅狮 CPD10SA 迷你型全电动平衡重座式叉车,梅狮 CPD10SA 迷你型全电动平衡重座式叉车是梅狮生产制造的迷你型全电动平衡重座式叉车。,"
品牌:
梅狮
类别:
电动叉车
型号:
CPD10SA
报价:
暂无
"
杭叉 CPCD85-XRG77 X系列8.5吨内燃叉车,X系列是杭叉采用先进技术在原有产品基础上，自主开发的全新系列内燃平衡重式叉车，通过对外观造型、节能环保、舒适性、安全性、可靠性的全面升级，成为满足您全方位需求的高性能叉车。,"
品牌:
杭叉
类别:
内燃叉车
型号:
CPCD85-XRG77
报价:
暂无
"
虎力 5T重型 手动液压搬运车,5T重型手动液压搬运车•8毫米优质钢板精心打造•高品质的重载型油缸和钢制车轮，可靠耐用•适用于缺乏叉车或叉车无法进入的场合。,"
动力方式:

品牌:
虎力
类别:
搬运车
型号:
5T重型
"
杭叉 CDD12-ABC1S-B 1.2吨基本型托盘堆垛车,A系列基本型托盘车是杭叉针对仓储物流应用全新开发的新一代产品，采用交流驱动控制技术，性能先进，操作舒适，安全可靠，使用维护成本低，是仓库、超市、车间内装卸和搬运托盘化货物的理想工具。,"
品牌:
杭叉
类别:
堆垛机
型号:
CDD12-ABC1S-B
报价:
暂无
"
杭叉 A系列2.0吨 气体、粉尘防爆蓄电池叉车,防爆标志Exde(ib)mbsⅡBT4 Gb/Ex tD(ibD)mbD A21 IP65 T130℃，能够应用在1区、2区、21区、22区单独或并存的危险场所，采用隔爆型、本安型、浇封型、增安型等多种防爆措施，整机防爆处理简洁、安全可靠，操作更加舒适、方便，外形美观。,"
品牌:
杭叉
类别:
电动叉车
型号:
A系列2.0吨
报价:
暂无
"
合力叉车 重型叉车G系列轻型15-16t (经济型配置)内燃平衡重式叉车,重型叉车系列 G系列轻型15-16t (经济型配置)内燃平衡重式叉车选用锡柴CA6DF3-16GAG3U-HL10发动机，该发动机采用电控单体泵+涡轮增压中冷的技术路线，符合国四阶段排放标准，该机具有结构紧凑、动力输出平稳、 强劲等优点。,"
品牌:
合力叉车
类别:
内燃叉车
型号:
重型叉车G系列轻型15-16t
报价:
暂无
"
梅狮 纸筒型 手动搬运车,梅狮 纸筒型 手动搬运车是梅狮生产制造的动力方式为手动搬运车。,"
动力方式:

品牌:
梅狮
类别:
搬运车
型号:
纸筒型
"
诺力 CL系列 全电动堆高车,诺力 CL系列 全电动堆高车是诺力生产制造的全电动堆高车。,"
品牌:
诺力
类别:
堆垛机
型号:
CL系列
报价:
暂无
"
比亚迪 CPD50 5吨平衡重式叉车,CPD50 5吨平衡重式叉车一改传统叉车笨重的外型设计，讲究车体线条的呼应与统一，注重整车视觉享受，流线型造型，打造有格调的轮廓，彰显富有张力的独特个性。,"
品牌:
比亚迪
类别:
电动叉车
型号:
CPD50
报价:
暂无
"
大连叉车 CPCD60 平衡重式内燃叉车(5-7吨),大连叉车 CPCD60 平衡重式内燃叉车(5-7吨)是大连叉车生产制造的平衡重式内燃叉车(5-7吨)。,"
品牌:
大连叉车
类别:
内燃叉车
型号:
CPCD60
报价:
暂无
"
奥津 NPV型 手动搬动车,NPV型手动搬动车1．8毫米优质钢板精心打造2．高品质的重载型油缸和钢制车轮，可靠耐用3．适用于缺乏叉车或叉车无法进入的场合。,"
动力方式:

品牌:
奥津
类别:
搬运车
型号:
NPV型
"
合力叉车 1.2吨 平衡重式电动堆垛车,合力叉车 1.2吨 平衡重式电动堆垛车是合力叉车生产制造的平衡重式电动堆垛车。,"
品牌:
合力叉车
类别:
堆垛机
型号:
1.2吨
报价:
暂无
"
合力叉车 H3系列1-1.8吨 蓄电池平衡重式叉车,四支点H3系列1-1.8吨蓄电池平衡重式叉车驾驶员视野增加，操作舒适性提升，维修及安全性提升，高效节能。,"
品牌:
合力叉车
类别:
电动叉车
型号:
H3系列1-1.8吨
报价:
暂无
"
柳工 F7035M 两驱越野叉车,柳工 F7030/035M 两驱越野叉车是一款强悍可靠的专门针对非平整路面所设计的越野型叉车。 具有高通过性、高稳定性、高效可靠三大特点。主要运用于林地、果园、建筑工地等野外工况。,"
品牌:
柳工
类别:
内燃叉车
型号:
F7035M
报价:
暂无
"
杭叉 BD10-C1 固定平台搬运车,整车造型独特、布置紧凑，采用流行的简约风格设计，美观大方，采用成熟的电动车专用转向桥、驱动桥改制，经济轻巧，承载能力大。,"
动力方式:

品牌:
杭叉
类别:
搬运车
型号:
BD10-C1
"
虎力 LT型 手动液压堆高车,"LT型手动液压堆高车•高品质油缸,选用进口密封圈,密封性能好,安全省力•符合欧洲EN1757-1:2001标准。","
品牌:
虎力
类别:
堆垛机
型号:
LT型
报价:
暂无
"
龙工 CTD20J 仓储叉车,CTD20J仓储叉车低重心设计，稳定性佳；独特的转向机构，操作更加灵活、稳定可靠；低电压保护系统，延长电瓶的使用寿命；采用德国进口门架和进口电机；交流电机，无需更换碳刷，具有良好的坡道起动性能。,"
品牌:
龙工
类别:
电动叉车
型号:
CTD20J
报价:
暂无
"
龙工 LG50D（T）III 内燃叉车,LG50D（T）III内燃叉车整车外形沿用龙工叉车统一的脸谱造型，外观新颖、整车线型简洁流畅、赏心悦目；采用国际领先人机工程和CAE技术，加大了操作空间，驾驶员更加舒适，有效提高作业效率和安全；机罩开启角度加大到80°，维修更方便；机罩锁开启轻便灵活，气弹簧自锁功能，保证维护的安全性；整车标配智能换挡系统，防止档起步，提高变速箱寿命，大大减轻驾驶室的劳动强度；。,"
品牌:
龙工
类别:
内燃叉车
型号:
LG50D（T）III
报价:
暂无
"
合力叉车 2吨 步行式电动托盘搬运车,"2吨步行式电动托盘搬运车整车结构紧凑,转弯半径小，适用于狭窄的货运电梯空间，起升电限位功能，当货叉升至顶部时，系统自动关闭上行电路，安全性高，能耗低,使用年限长。","
动力方式:
电动
品牌:
合力叉车
类别:
搬运车
型号:
2吨
"
西林 SDJA500/SDJA1000/SDJA1500 手动堆垛车,西林 SDJA500/SDJA1000/SDJA1500 手动堆垛车是西林生产制造的手动堆垛车。,"
品牌:
西林
类别:
堆垛机
型号:
SDJA500/SDJA1000/SDJA1500
报价:
暂无
"
三菱物捷仕 FBS10/15/20/25 侧叉式前移式电瓶叉车,FBS10/15/20/25侧叉式前移式电瓶叉车适用场合：适用于家居业、建筑、钢材业等需要进行大型或长型物料搬运的工况。产品特点：采用AC交流动力系统，侧叉式设计，使操作人员可以轻松进行超长超大物料的出入库搬运。,"
品牌:
三菱物捷仕
类别:
电动叉车
型号:
FBS10/15/20/25
报价:
暂无
"
丰田 60-5FD80 内燃平衡重式叉车,丰田 60-5FD80 内燃平衡重式叉车是丰田生产制造的内燃平衡重式叉车。,"
品牌:
丰田
类别:
内燃叉车
型号:
60-5FD80
报价:
暂无
"
柳工 CLG2025L-WA/N 电动搬运车,无论是货车装卸还是短程搬运作业，CLG2016/20/25L-WA/N系列电动搬运车都是您的最佳选择。 车身前部尺寸极小的电动搬运车16L-WA/N是专为在狭窄区域装卸搬运作业而设计的搬运工具。,"
动力方式:
电动
品牌:
柳工
类别:
搬运车
型号:
CLG2025L-WA/N
"
杭叉 CDD20-ABC1S 2.0吨基本型托盘堆垛车,A系列基本型托盘车是杭叉针对仓储物流应用全新开发的新一代产品，采用交流驱动控制技术，性能先进，操作舒适，安全可靠，使用维护成本低，是仓库、超市、车间内装卸和搬运托盘化货物的理想工具。,"
品牌:
杭叉
类别:
堆垛机
型号:
CDD20-ABC1S
报价:
暂无
"
柳工 CLGA型5.0T 电动平衡重式叉车,安全性高，具有紧急断电开关，在操作失控时可轻松切断 所有电源，避免紧急事故，低电压自动保护，延长电瓶寿命，强壮的护顶架设计，作业更安全，起升过载保护，液压系统防爆设计，即使 油管爆裂，门架也不会快速下降，提高安全性，再生制动，斜坡防滑，保证驾驶安全。,"
品牌:
柳工
类别:
电动叉车
型号:
CLGA型5.0T
报价:
暂无
"
中联重科 FL30 内燃平衡重式叉车,"自制门架车架，机械臂高精度焊接，更结实耐用,前后桥采用整体铸造，可靠性高，转向桥采用圆锥滚子轴承，承载能力，使用寿命显著提高。","
品牌:
中联重科
类别:
内燃叉车
型号:
FL30
报价:
暂无
"
龙工 ESB1 全电动平衡重式堆高车（高配）,ESB1全电动平衡重式堆高车（高配）操作手柄设置紧急反向开关，大大提升行驶过程中的安全性。系统中加装安全防爆阀，可以在液压软管失效情况下使货物不会快速下落，确保操作人员人身安全。采用由大容量的牵引电池蓄电池以及立式驱动轮（或电子转向驱动轮）构成的驱动系统。进口电控系统反应灵敏，操作自如，可靠性高，具有再生制动、反制制动及无级调速等功能。,"
动力方式:
电动
品牌:
龙工
类别:
搬运车
型号:
ESB1
"
诺力 EHS 0809/EHS-T 0809 半电动堆高车,诺力 EHS 0809/EHS-T 0809 半电动堆高车是诺力生产制造的半电动堆高车。,"
品牌:
诺力
类别:
堆垛机
型号:
EHS 0809/EHS-T 0809
报价:
暂无
"
丰田 3FB7.9 电瓶平衡重式叉车,丰田 3FB7.9 电瓶平衡重式叉车是丰田生产制造的电瓶平衡重式叉车。,"
品牌:
丰田
类别:
电动叉车
型号:
3FB7.9
报价:
暂无
"
厦工众力兴 XG575-DT5H 内燃平衡重式叉车,XG575-DT5H内燃平衡重式叉车采用低转速、大扭矩的发动机，动力强劲、起动加速特性好采用高低进气，有效降低发动机进气阻力，并设置沙漠预滤器过滤，大大提高发动机在粉尘大的工况下工作的使用寿命采用石材车专用驱动桥，抗过载冲击能力强，传动平稳，工作可靠性高，故障率低采用石材车专用转向桥，耐冲击能力强，更加适应石材市场的恶劣工况整车纵向稳定性好，坑纵向倾翻能力更强。,"
品牌:
厦工众力兴
类别:
内燃叉车
型号:
XG575-DT5H
报价:
暂无
"
诺力 WP-LPT20 电动搬运车,诺力 WP-LPT20 电动搬运车是诺力生产制造的动力方式为电动电动搬运车。,"
动力方式:
电动
品牌:
诺力
类别:
搬运车
型号:
WP-LPT20
"
虎力 ＰＳ型 手动液压堆高车,"ＰＳ型手动液压堆高车•结构科学合理,操作轻巧灵活•门架采用优质冷拉无缝钢管,经多道镀铬处理,耐用不生锈。","
品牌:
虎力
类别:
堆垛机
型号:
ＰＳ型
报价:
暂无
"
海斯特 H1.5TX 电动平衡重式叉车,H5TX电动平衡重式叉车MONOTROLTM单一踏板控制前进、后退、加速，提高工作效率约30%；发动机尾气排放达到Tier2（欧2号）标准；采用全隔离式动力链设计，将发动机和传动系统与车架、驱动轴完全隔离，发动机的振动不会传输到门架、车架及驾驶室，有效防止发动机工作时的振动传递到门架、车体和驾驶室，降低了门架的振动，保护了货叉上的货物。同时由于降低了作业时的振动及噪音，大大减轻了驾驶员的疲劳程度；超宽门架，具有卓越的驾驶员向前视野，提高安全性能；功能强劲的控制面板，方面驾驶员监控叉车运行状况；发动机机油更换间隔长，达到500工作小时，降低叉车维护费用。。,"
品牌:
海斯特
类别:
电动叉车
型号:
H1.5TX
报价:
暂无
"
宝骊 1-1.8吨 内燃叉车,宝骊 1-1.8吨 内燃叉车是宝骊生产制造的内燃叉车。,"
品牌:
宝骊
类别:
内燃叉车
型号:
1-1.8吨
报价:
暂无
"
西林 WA 搬运车,西林 WA 搬运车是西林生产制造的动力方式为搬运车。,"
动力方式:

品牌:
西林
类别:
搬运车
型号:
WA
"
西林 SDJSA500/SDJSA1000 手动堆垛车,西林 SDJSA500/SDJSA1000 手动堆垛车是西林生产制造的手动堆垛车。,"
品牌:
西林
类别:
堆垛机
型号:
SDJSA500/SDJSA1000
报价:
暂无
"
厦工众力兴 XG520T-A5 仓储叉车,XG520T-A5仓储叉车无论是运输、存放，亦或是在搬运平台上作业。厦工E系列仓储系列产品提供绝对丰富与可靠的选择。厦工致力于减少人工与维护设备开支，并提高运作效率。轻松进出双面空托盘依据双面托盘针对性设计的，一体成型整体式锰钢货叉。不用通过增加导向轮轻松进出双面空托盘，提高工作效率。蓄电池侧拉结构。,"
品牌:
厦工众力兴
类别:
电动叉车
型号:
XG520T-A5
报价:
暂无
"
三菱 Grendia EX FG 55N 内燃平衡重式叉车,三菱 Grendia EX FG 55N 内燃平衡重式叉车是三菱生产制造的内燃平衡重式叉车。,"
品牌:
三菱
类别:
内燃叉车
型号:
Grendia EX FG 55N
报价:
暂无
"
虎力 纸筒型 货物搬运车,纸筒型货物搬运车•适用于造纸、包装印刷、纺织等需要搬运圆柱型货物的行业。,"
动力方式:

品牌:
虎力
类别:
搬运车
型号:
纸筒型
"
杭叉 CDD16-ABC1S 1.6吨基本型托盘堆垛车,A系列基本型托盘车是杭叉针对仓储物流应用全新开发的新一代产品，采用交流驱动控制技术，性能先进，操作舒适，安全可靠，使用维护成本低，是仓库、超市、车间内装卸和搬运托盘化货物的理想工具。,"
品牌:
杭叉
类别:
堆垛机
型号:
CDD16-ABC1S
报价:
暂无
"
恒叉 EF418 三支点双驱蓄电池平衡重式叉车,恒叉 EF418 三支点双驱蓄电池平衡重式叉车是恒叉生产制造的三支点双驱蓄电池平衡重式叉车。,"
品牌:
恒叉
类别:
电动叉车
型号:
EF418
报价:
暂无
"
华南重工 HNF350C 集装箱重箱叉车,华南重工 HNF350C 集装箱重箱叉车是华南重工生产制造的集装箱重箱叉车。,"
品牌:
华南重工
类别:
内燃叉车
型号:
HNF350C
报价:
暂无
"
梅狮 CBD A型 半电动托盘搬运车,梅狮 CBD A型 半电动托盘搬运车是梅狮生产制造的动力方式为电动半电动托盘搬运车。,"
动力方式:
电动
品牌:
梅狮
类别:
搬运车
型号:
CBD A型
"
诺力 SPM15 半电动堆高车,诺力 SPM15 半电动堆高车是诺力生产制造的半电动堆高车。,"
品牌:
诺力
类别:
堆垛机
型号:
SPM15
报价:
暂无
"
中联重科 FE16H 三支点蓄电池叉车,"FE16H三支点蓄电池叉车采用全交流驱动系统，进口湿式制动器,三级全自由门架采用前双大缸设计，大大增加驾驶视野。完全按人机工程设计的集成式操作手柄，集起升、下降、前倾、后倾、侧移以及急停开关、喇叭、灯光控制等各种控制按钮于一体,单手即可完成所有操作，极大提高了操作效率。","
品牌:
中联重科
类别:
电动叉车
型号:
FE16H
报价:
暂无
"
江淮重工 CPCD40H 内燃叉车,江淮重工 CPCD40H 内燃叉车是江淮重工生产制造的内燃叉车。,"
品牌:
江淮重工
类别:
内燃叉车
型号:
CPCD40H
报价:
暂无
"
奥津 NPF型 手动搬动车,"NPF型手动搬动车除了标准型车的所有性能外,还有以下特点：1．独特的双层密封设计,可靠耐用2．快速起升,两个压程货叉就能接触到托盘底部，与标准型相比可以节省您半的时间3．人体工学设计的塑胶手柄，舒适省力4．独特的整体冲压成型甲壳虫型货叉，不仅强度比普通货叉提高25%，而且外形更优美。","
动力方式:

品牌:
奥津
类别:
搬运车
型号:
NPF型
"
