名称,介绍,详情
柳工 CLG6213E 双钢轮压路机,CLG6213E双钢轮压路机具有柳工无冲击激振器，柔性起停振，避免甩块激振器起停振的冲击，杜绝偏心块断裂的风险，有效延长振动轴承和偏心轴使用寿命，确保振动系统高可靠。,"
工作质量（kg）:
13000
振动频率（Hz）:
50/67;45/50
发动机型号:

额定功率（KW）:
119
"
山工机械 SEM520 单钢轮压路机,SEM520单钢轮压路机采用卡特彼勒的豆荚型振动系统，卡特彼勒设计的双排四独立模块散热系统，稳定可靠，故障三级警示系统，优化设计的驾驶室，操作更加安全舒适。,"
工作质量（kg）:
20000
振动频率（Hz）:
30/28
发动机型号:

额定功率（KW）:
129
"
徐工 XD83 双钢轮压路机,XD83双钢轮压路机操纵台可左右旋转35度，提高驾驶舒适性，配有速频管理系统，指导用户压实作业。,"
工作质量（kg）:
8500
振动频率（Hz）:
45/55
发动机型号:

额定功率（KW）:
86
"
戴纳派克 Dynapac CA702PD 单钢轮压路机,DynapacCA702PDDynapacCA702D是阿特拉斯科普柯最重的土壤压实机。该机器专门用于在泥土、碎石和大多数类型的土壤和黏土上进行重大型压实作业。典型应用包括水坝、机场、港口和重要铁路和公路项目。功能和特点防滑系统易于维护。,"
工作质量（kg）:
26950
振动频率（Hz）:
28/30
发动机型号:
Cummins QSB 6.7, IIIA/T3
额定功率（KW）:
164 kW (220 hp) at 2200 rpm
"
宝马格 BW 203 ADO-4 CC 国四振荡压路机,宝马格 BW 203 ADO-4 CC 国四振荡压路机是宝马格生产制造的驱动方式为液压式国四振荡压路机，BW 203 ADO-4 CC的工作质量（kg）为12600。,"
工作质量（kg）:
12600
振动频率（Hz）:
40/50
发动机型号:
Deutz 道依茨  TCD 36 L4
额定功率（KW）:
95
"
厦工 XG612H 全液压单钢轮压路机,XG612H全液压单钢轮压路机驾驶舒适宽敞的驾驶室，隔热减震性能优异，视野良好。驱动、振动、转向采用液压传动系统，操纵轻便、灵活、可靠。座椅可上下前后调节，仪表盘可以前后摆  动，驾驶者可调整出最舒适的驾驶位置，可选配空调。,"
工作质量（kg）:
12000
振动频率（Hz）:
30
发动机型号:
6BT5.A9
额定功率（KW）:
112
"
戴纳派克 Dynapac CC1200 双钢轮压路机,DynapacCC1200Dynapac的铰接式紧凑型双轮压路机系列（CC1100、CC1200和CC1300）适合在尺寸和噪音控制最为严格的城市街道上执行压实作业。该系列压路机工作重量为2400千克至3900千克，有两种机型：一种配有双钢制振动钢轮，另一种配有一个振动钢轮和四个静压橡胶轮胎。所有型号均采用了改进设计，并配备一台静音效果更佳的新发动机。,"
工作质量（kg）:
2600
振动频率（Hz）:
58
发动机型号:
Kubota D1703-M, T4i
额定功率（KW）:
26 kW (35 hp) at 2800 rpm
"
宜迅 8.0TB 单钢轮压路机,宜迅 8.0TB 单钢轮压路机是宜迅生产制造的驱动方式为液压式单钢轮压路机，8.0TB的工作质量（kg）为8000。,"
工作质量（kg）:
8000
振动频率（Hz）:
45
发动机型号:
YN33GBZ
额定功率（KW）:

"
洛阳路通 LTC3F 双钢轮振动压路机,LTC系列机械驱动振动压路机，适用于市政道路、公路维护，同时适用于沟槽基础、建筑施工、管道回填、体育场地等狭窄路面的压实作业。,"
工作质量（kg）:
3000
振动频率（Hz）:
50
发动机型号:
ZN390B
额定功率（KW）:
26.5
"
山东临工 RS6220H 全液压单驱单钢轮压路机,RS6220H压路机是由山东临工工程机械有限公司自主研发的一款高效节能重型全液压单驱单钢轮振动式压路机，整车采用全新外观设计，硬朗大气、动感有力；配置大功率发动机，动力强劲；采用国际知名品牌行走马达，起停平稳，驱动力强，爬坡能力强。压实性能、驱动性能、操纵性能、可靠性、维护保养等方面都处于行业*水平，是公路、矿山、堤坝、机场、港口、工业场及建筑基础工程不可缺少的压实设备。,"
工作质量（kg）:
22000
振动频率（Hz）:

发动机型号:

额定功率（KW）:
140
"
国机洛建 YZC10GS 双钢轮振动压路机,YZC10GS双钢轮振动压路机齿轮侧传动行走，液压振动，液压转向，三挡速度，转场方便；设有双方向盘和双座椅，压边视线好；采用东风康明斯发动机，功率储备大，耗油低，尾气排放达标，起动性能好；前后轮面电控洒水。,"
工作质量（kg）:
12000
振动频率（Hz）:
50
发动机型号:

额定功率（KW）:
60
"
龙工 LG514B2 机械驱动单钢轮振动压路机,LG514B2机械驱动单钢轮振动压路机1，配知名品牌增压水冷发动机，功率储备细数大，低功耗，低噪音。2，单频双幅开式液压振动系统，知名品牌液压元件。3，知名品牌变速箱，三档前进，档后退，专用加强型驱动桥，具有强大的施工，转场效率和爬坡能力。4，具有手刹和脚刹两套制动系统。5，大视野驾驶室，可选配空调，可调角度方向盘，设置音响，悬浮座椅，电子故障报警，操作手柄按人机最佳工程学设计。,"
工作质量（kg）:
14000
振动频率（Hz）:
28
发动机型号:
潍柴
额定功率（KW）:
92
"
骏马 YZC6/YZDC6 双钢轮振动/振动振荡压路机,YZC6/YZDC6双钢轮振动/振动振荡压路机适用范围适用于城市道路、城际及县乡公路、水利工程、体育和其它工业场地等一般路面沥青面层的压实和修补；振动振荡机更适用于桥面等不宜采用振动压实场地的沥青面层压实和修补。,"
工作质量（kg）:
6000 / 6100
振动频率（Hz）:
46
发动机型号:
4L68
额定功率（KW）:
40
"
科泰重工 KS125S 单钢轮压路机（单驱）,"KS125S单钢轮压路机（单驱）萨奥驱动、振动系统，性能稳定，安全可靠 SAUER driving and vibration system brings the stability and reliability.进口振动轴承、“三防”电器插接件,质量上乘，品质值得信赖。","
工作质量（kg）:
12000
振动频率（Hz）:
30/34
发动机型号:

额定功率（KW）:
105
"
科泰重工 KD06 双钢轮压路机,科泰重工 KD06 双钢轮压路机是科泰重工生产制造的驱动方式为双钢轮压路机，KD06的工作质量（kg）为6000。,"
工作质量（kg）:
6000
振动频率（Hz）:
46
发动机型号:
常柴
额定功率（KW）:
62
"
国机重工常林 YZ12H 全液压压路机,YZ12H全液压压路机6BT9东风康明斯发动机，功率强劲；驱动方式采用液压单驱，前进、后退一档，机动性好，爬坡能力强；采用铰接式车架，全液压转向，整机机动、灵活；开式液压振动；采用钢轮振动，振动特性为单频双幅，激振力大；振动操纵采用电控方式，使操纵轻松、简便、舒适。应用于公路路基、铁路路基、建筑物基础、机场跑道、港口、堤坝等基础的压实作业。,"
工作质量（kg）:
12000
振动频率（Hz）:
32
发动机型号:

额定功率（KW）:

"
厦工 XG6131D-I 双钢轮压路机,XG6131D-I双钢轮压路机行驶速度实现无级调速液压驱动系统由一个电比例伺服双向变量柱塞泵和两个定量柱塞马达等组成的闭式回路。操纵电比例控制手柄，压路机可实现无级变速前进、倒退的功能。,"
工作质量（kg）:
13000
振动频率（Hz）:
50
发动机型号:
4BTAA3.9-C130
额定功率（KW）:
97
"
国机洛建 GYS122 全液压单钢轮振动压路机,国机洛建 GYS122 全液压单钢轮振动压路机是国机洛建生产制造的驱动方式为液压式全液压单钢轮振动压路机，GYS122的工作质量（kg）为12000。,"
工作质量（kg）:
12000
振动频率（Hz）:
30/36
发动机型号:
6BT5.9
额定功率（KW）:
110
"
路得威 RWYL301C 遥控式压路机,RWYL301C遥控式压路机　可以休息着工作，大大解放工作人员。,"
工作质量（kg）:
870
振动频率（Hz）:
60
发动机型号:
186F
额定功率（KW）:

"
路得威 RWYL91 单钢轮压路机,RWYL91单钢轮压路机采用Yanmar发动机，光面钢轮可包覆凸块，以增加压实效果，采用进口Poclain变量泵，驱动机器变速行走。,"
工作质量（kg）:
3500
振动频率（Hz）:
41
发动机型号:
Yanmar
额定功率（KW）:
35
"
酒井 SW330-1型 振动压路机,SW330-1型振动压路机工作效率高67HZ（4000vpm）的振动频率能够在最理想的压缩间距下取得高效率的压缩效果。采用SAKAI独有的振动轴方向旋转技术（交叉安装），取得干净的表面清理效果在驾驶员座位上就能看到磙的边缘，是工作更加精确。出色的爬坡能力。由于其侧沿高度，外侧伸出结构的独特特点，它的工作范围很广泛。由于采用塑料喷水箱，避免了喷嘴堵塞腐蚀。操纵简便舒适。,"
工作质量（kg）:
3000
振动频率（Hz）:
66.7
发动机型号:
久保田 “D1703”
额定功率（KW）:
26.1
"
洛阳晟路 LSS203 3吨单钢轮压路机,LSS2033吨单钢轮压路机前钢轮液压振动；后双胶轮驱动，抓地爬坡能力强。采用桥变一体变速箱，已有20多年成熟制造技术，多挡位行走能获得理想密实度。前后机身铰接，液压助力转向，多个转场速度，操控省力不累。.配件供应遍及全国。售后服务守时不误工。内置振动计时器，对设备租赁、绩效考核很有帮助。,"
工作质量（kg）:
3000
振动频率（Hz）:
50
发动机型号:

额定功率（KW）:
22
"
徐工 XD103 双钢轮压路机,XD103双钢轮压路机操纵台可左右旋转35度，提高驾驶舒适性，配有速频管理系统，指导用户压实作业。,"
工作质量（kg）:
10000
振动频率（Hz）:
45/55
发动机型号:

额定功率（KW）:
86
"
酒井 SV512D/512T/512TF 振动压路机,SV512D/512T/512TF振动压路机卓越的性能良好的前后重量分配平衡性使牵引性能和爬坡能力非常卓越。世界第一流水平的压路机所产生的最大振幅，可以完成最好的压实效果。有三种基本磙型：光滑面、趾面、光滑面向趾面快速变换的联合磙。选择合适的磙型，设定双频率、双振幅震动系统，可以在范围宽广的各种工作条件下，使SV512压路机高效率地处理不同的材料。,"
工作质量（kg）:

振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
宝马格 BW 203 AD-4 AM CC 国四智能型压路机,BW 203 AD-4 AM CC智能型压路机配有定向激振器，能输出任意方向的振动。在碾压薄沥青层以及容易被钢轮铲起的沥青混合料时，或是在桥面上和靠近建筑物施工时，可输出水平方向的振动。,"
工作质量（kg）:
13400
振动频率（Hz）:
40/50
发动机型号:
Deutz 道依茨  TCD 36 L4
额定功率（KW）:
95
"
鼎盛重工 LSD216H 单钢轮振动压路机,LSD216H单钢轮振动压路机本系列是重型全液压振动压路机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
16000
振动频率（Hz）:
28/35
发动机型号:
Cummins6CTA8.3
额定功率（KW）:
160
"
戴纳派克 Dynapac CC1200C 双钢轮压路机,DynapacCC1200CDynapac的铰接式紧凑型双轮压路机复合系列（CC1100C、CC1200C和CC1300C）设计适合在尺寸和噪音控制最为严格的城市街道上执行压实作业。该系列压路机工作重量为2400千克至3900千克，有两种机型：一种配有双钢制振动钢轮，另一种配有一个振动钢轮和四个静压橡胶轮胎。所有型号均采用了改进设计，并配备一台静音效果更佳的新发动机。,"
工作质量（kg）:
2430
振动频率（Hz）:
58
发动机型号:
Kubota D1703-M, T4i
额定功率（KW）:
26 kW (35 hp) at 2800 rpm
"
骏马 JM622A 单钢轮振动压路机,JM622A单钢轮振动压路机性能特点：Mainfeatures电液控制机械驱动，三档行驶速度；液压振动，电控起振；液压转向，操作轻便铰接车架，转向灵活；整机流线型设计，造型美观；后机罩可大角度翻起，维护方便具有超强的压实性能；双幅振动，适用于不同阶段的压实作业；具有大小振动延时转换功能，转换平稳采用两箱合一电液控制变速箱，维护保养成本低，换挡灵活，操作轻便舒适。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/32
发动机型号:
D6114ZG6B
额定功率（KW）:
132
"
洛阳路通 LTC3E 双钢轮压路机,LTC 系列机械驱动振动压路机，适用于市政道路、公路维护，同时适用于宽1.1米以上沟槽基础、建筑施工、管道回填、体育场地等狭窄路面的雅诗作业。,"
工作质量（kg）:

振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
徐工 XS265 全液压单钢轮压路机,XS265全液压单钢轮压路机配备上柴增压中冷发动机，功率储备大，油耗低、噪音小。,"
工作质量（kg）:
26000
振动频率（Hz）:
27/32
发动机型号:

额定功率（KW）:
147
"
国机洛建 LDS212 双钢轮振动压路机,LDS212双钢轮振动压路机齿轮侧传动行走，液压振动，液压转向，三挡速度，转场方便；设有双方向盘和双座椅，压边视线好；采用东风康明斯发动机，功率储备大，耗油低，尾气排放达标，起动性能好；前后轮面电控洒水。,"
工作质量（kg）:
12000
振动频率（Hz）:
50
发动机型号:

额定功率（KW）:
60
"
柳工 6116EG4 国四单钢轮压路机,6116EG4单钢轮压路机采用缸内优化燃烧技术，增加排气后处理系统，使发动机排放污染物符合非道路国四法规限值要求。,"
工作质量（kg）:
16000
振动频率（Hz）:
30
发动机型号:

额定功率（KW）:
118
"
骏马 YZC12J 双钢轮振动压路机,YZC12J双钢轮振动压路机性能特点：Mainfeatures机械驱动，三档速度；液压振动（振动机），前轮液压振荡或振动（振动振荡机），电控起振；液压转向，操作轻便振荡与振动功能通过电控延时转换，轻松方便（振动振荡机）铰接车架，转向灵活；双方向盘操控，压边控制性好前后两套独立电控压力喷洒水系统，防腐洒水箱和系统驾驶室可大角度翻起，维护方便。,"
工作质量（kg）:
12000
振动频率（Hz）:
42
发动机型号:
Cummins 4BT3.9-C100
额定功率（KW）:
75
"
悍马 HC 228i 国四单钢轮压路机,悍马全液压单钢轮HC系列， 装备了强劲的 154 kW 国四排放发动机以及 HAMMTRONIC 智能压实控制系统，可广泛应用于土壤稳定、土方工程以及 CTB 大厚度水稳层等不同材料的压实施工。因其优异的压实质量、直观安全的操作以及简单的维护保养备受机手喜爱。更高性价比、更低的油耗和维护保养成本使得用户收益颇多。,"
工作质量（kg）:
22160
振动频率（Hz）:
27/30
发动机型号:
康明斯 B5.9CS4 210C
额定功率（KW）:
154
"
科泰重工 KD03HD 双钢轮压路机,科泰重工 KD03HD 双钢轮压路机是科泰重工生产制造的驱动方式为液压式双钢轮压路机，KD03HD的工作质量（kg）为3400。,"
工作质量（kg）:
3400
振动频率（Hz）:
50
发动机型号:
常柴(国Ⅲ)
额定功率（KW）:
28.5
"
三一重工 SSR220C-10 22吨全液压双驱单钢轮压路机（节能版）,SSR220C-10双驱全液压单钢轮可用于高等级公路、国道、省道的土方、水稳混泥土、碎石及沙漠等工况压实作业。,"
工作质量（kg）:
22000
振动频率（Hz）:
29/35
发动机型号:
三一道依茨D05S3T7
额定功率（KW）:
155
"
厦工 XG614DH 双钢轮振动压路机,XG614DH双钢轮振动压路机应用ZL201010204617.7等多项技术，首先采用国际上最先进的软件人为优化各种电信号，来控制机器的起步、起振、停振、停车的平稳过渡。不但被压实的路面有良好  的平整度，还大大提高了柴油机、液压元器件的使用寿命。,"
工作质量（kg）:
14000
振动频率（Hz）:
50/67
发动机型号:
QSB4.5-C160
额定功率（KW）:
118
"
洛阳路通 LTD740H 高原型全液压双驱振动压路机,采用国外先进技术并采用进口关键零部件生产的全液压振动压路机，该机属超重型振动压路机，具有较大的工作质量和强大的激振力，因而是大面积、高质量、高效能、机械化施工中的最佳压实设备，它适宜于碾压非粘性材料，如砾石、碎石、沙石混合料、砂性土壤等，对底料性材料也有良好的压实效果，本机是高速公路、矿山道路、大型堤坝、重要港口及工业场地等工程中的基础压实的理想设备。,"
工作质量（kg）:
40000
振动频率（Hz）:
27/31
发动机型号:
WP12G375E350
额定功率（KW）:
276
"
路得威 RWYL301 遥控式压路机,RWYL301遥控式压路机可以休息着工作，大大解放工作人员。,"
工作质量（kg）:
848
振动频率（Hz）:
60
发动机型号:
HONDA G×390
额定功率（KW）:

"
山推 SR26H-G 国四单钢轮压路机,SR26H-G是山推最新研发的全新一代大吨位全液压单驱单钢轮振动压路机，其工作更高效、使用更经济、感受更舒适、维保更便利、操作更智能、外观更大气，适用于各种非粘性土壤，如砾石、碎石、砂石混合料及各种混凝土等进行压实，是大型基础工程的理想设备。,"
工作质量（kg）:
26000
振动频率（Hz）:
28/32
发动机型号:
WP4.6N
额定功率（KW）:
147
"
酒井 CR271 振动压路机,CR271振动压路机可使用性很适用于小型作业，人行道、停车场、环形路、步行路、沟渠压展行车路等。,"
工作质量（kg）:

振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
山工机械 SEM522 单钢轮压路机,"SEM522单钢轮压路机高效：配备潍柴WP6国三发动机,可靠省油。数显振动频率表实时监控压实频率,作业效率更高。","
工作质量（kg）:
22000
振动频率（Hz）:
30/28
发动机型号:

额定功率（KW）:
140
"
徐工 XD133 双钢轮压路机,XD133双钢轮压路机操纵台可左右旋转35度，提高驾驶舒适性，配有速频管理系统，指导用户压实作业。,"
工作质量（kg）:
13000
振动频率（Hz）:
45/55
发动机型号:

额定功率（KW）:
119
"
戴纳派克 Dynapac CA250D 单钢轮压路机,DynapacCA250DDynapac的单钢轮土壤压实机专为在严苛应用场合长时间作业而设计。其属于实用机器，适合压实大多数类型的土壤，典型应用场合包括道路施工、机场、港口和工业区。可将所有类型的基础工程和加固工程压实到一定的深度。功能和特点易于维护焊接式车架出色的压实性能。,"
工作质量（kg）:
11200
振动频率（Hz）:
33
发动机型号:
Cummins 4BT 3.9-C
额定功率（KW）:
76 kW (102 hp) at 2200 rpm
"
宝马格 BW 203 AD-4 CC 国四双钢轮振动压路机,BW 203 AD-4 CC双钢轮振动压路机操作简单方便，视野良好，设计先进，安全性能高，多样的选购装置提高了压路机的工作效率。,"
工作质量（kg）:
13200
振动频率（Hz）:
40/50
发动机型号:
Deutz 道依茨 TCD 36 L4
额定功率（KW）:
95
"
厦工 XG610H 全液压单钢轮压路机,XG610H全液压单钢轮压路机驾驶舒适宽敞的驾驶室，隔热减震性能优异，视野良好。驱动、振动、转向采用液压传动系统，操纵轻便、灵活、可靠。座椅可上下前后调节，仪表盘可以前后摆  动，驾驶者可调整出最舒适的驾驶位置，可选配空调。,"
工作质量（kg）:
10600
振动频率（Hz）:
30
发动机型号:
6BT5.A9
额定功率（KW）:
112
"
戴纳派克 Dynapac CC1300 双钢轮压路机,DynapacCC1300Dynapac的铰接式紧凑型双轮压路机复合系列（CC1100C、CC1200C和CC1300C）设计适合在尺寸和噪音控制最为严格的城市街道上执行压实作业。,"
工作质量（kg）:
3900
振动频率（Hz）:
52 Hz (V2203) / 53 Hz (D1803)
发动机型号:
Kubota V2203-M (IIIA)
额定功率（KW）:
33 kW (44 hp )
"
宜迅 6.0TB 单钢轮压路机,宜迅 6.0TB 单钢轮压路机是宜迅生产制造的驱动方式为液压式单钢轮压路机，6.0TB的工作质量（kg）为6000。,"
工作质量（kg）:
6000
振动频率（Hz）:
50
发动机型号:
YD4C50C1
额定功率（KW）:

"
洛阳路通 LTC2020H 全液压双钢轮振动压路机,LTC2020全液压双钢轮振动压路机，适用于市政道路、公路维护、建筑施工、体育场地和其它工业场地等基础和路面压实作业。,"
工作质量（kg）:
2000
振动频率（Hz）:
50
发动机型号:
3TNV76
额定功率（KW）:
18.6
"
山东临工 RS6260H 全液压单驱单钢轮压路机,RS6260H压路机是由山东临工工程机械有限公司自主研发的一款高效节能超重型全液压单驱单钢轮振动式压路机，整车采用全新外观设计，硬朗大气、动感有力；配置大功率发动机，动力强劲；采用国际知名品牌行走马达，起停平稳，驱动力强，爬坡能力强。压实性能、驱动性能、操纵性能、可靠性、维护保养等方面都处于行业*水平，是公路、矿山、堤坝、机场、港口、工业场及建筑基础工程不可缺少的压实设备。,"
工作质量（kg）:
26000
振动频率（Hz）:

发动机型号:

额定功率（KW）:
147
"
国机洛建 LDS206/206VO 双钢轮振动压路机,国机洛建 LDS206/206VO 双钢轮振动压路机是国机洛建生产制造的驱动方式为双钢轮振动压路机，LDS206/206VO的工作质量（kg）为6000。,"
工作质量（kg）:
6000
振动频率（Hz）:
50
发动机型号:

额定功率（KW）:
33.5
"
龙工 LG516B 机械驱动单钢轮振动压路机,LG516B机械驱动单钢轮振动压路机1，配知名品牌增压水冷发动机，功率储备细数大，低功耗，低噪音。2，单频双幅开式液压振动系统，知名品牌液压元件。3，知名品牌变速箱，三档前进，档后退，专用加强型驱动桥，具有强大的施工，转场效率和爬坡能力。4，具有手刹和脚刹两套制动系统。5，大视野驾驶室，可选配空调，可调角度方向盘，设置音响，悬浮座椅，电子故障报警，操作手柄按人机最佳工程学设计。,"
工作质量（kg）:
16000
振动频率（Hz）:
28
发动机型号:
潍柴
额定功率（KW）:
110
"
骏马 YZDC4 双钢轮振动振荡压路机,YZDC4双钢轮振动振荡压路机性能特点：Mainfeatures机械驱动，两档速度；液压振动（振动机），后轮液压振荡或振动（振动振荡机）；电控起振；液压转向，操作轻便振荡与振动功能通过电控延时转换，轻松方便（振动振荡机）铰接车架，转向灵活；整机紧凑，外形美观电控压力喷洒水可选购平板拖车，便于施工转移，节约能源高原型可选配增压柴油机。,"
工作质量（kg）:
4100
振动频率（Hz）:
50
发动机型号:
ZN490Q
额定功率（KW）:
33.5
"
科泰重工 KS145D 单钢轮压路机（双驱）,"KS145D单钢轮压路机（双驱）萨奥驱动、振动系统，性能稳定，安全可靠 SAUER driving and vibration system brings the stability and reliability.进口振动轴承、“三防”电器插接件,质量上乘，品质值得信赖。","
工作质量（kg）:
14000
振动频率（Hz）:
30/34
发动机型号:
潍柴WP6G125E22
额定功率（KW）:
105
"
科泰重工 KD03H 双钢轮压路机,科泰重工 KD03H 双钢轮压路机是科泰重工生产制造的驱动方式为液压式双钢轮压路机，KD03H的工作质量（kg）为3000。,"
工作质量（kg）:
3000
振动频率（Hz）:
50
发动机型号:
常柴(国Ⅲ)
额定功率（KW）:
26.5
"
国机重工常林 YZ14H 全液压压路机,常林YZ14H属于液压单驱动振动压路机，可应用于公路路基、铁路路基、建筑物基础、机场跑道、港口、堤坝等基础的压实作业。,"
工作质量（kg）:
14000
振动频率（Hz）:
31
发动机型号:

额定功率（KW）:

"
路得威 RWYL51TC 双钢轮压路机（推铲压路机）,RWYL51TC双钢轮压路机（推铲压路机）配备推铲机构，具有Yanmar柴油机动力，前轮液压振动等特点。,"
工作质量（kg）:
1700
振动频率（Hz）:
65
发动机型号:
Yanmar
额定功率（KW）:

"
国机洛建 GYS22 单钢轮振动压路机,国机洛建 GYS22 单钢轮振动压路机是国机洛建生产制造的驱动方式为单钢轮振动压路机，GYS22的工作质量（kg）为22000。,"
工作质量（kg）:
22000
振动频率（Hz）:
28/35
发动机型号:
潍柴/上柴
额定功率（KW）:
140/132
"
酒井 SD451 振动压路机,业界施工效率最高坝体碾压设备业界最高效率混凝土坝体碾压设备，在保证高实度的同时，最大碾压深度可达1米。振动性能作为碾压混凝土坝的专用碾压设备，而开发的SD451垂直振动压路机，在RCD，RCC，CGS施工中发挥强大威力。通过钢轮内部的两个偏心振动装置作用，与碾压面只在垂直方向产生振动力，提高更深层处的压实密度。其它特点。,"
工作质量（kg）:
11000
振动频率（Hz）:
43
发动机型号:
五十铃 BB6BG1T
额定功率（KW）:

"
酒井 SV900D/SV900DV 单钢轮振动压路机,SV900D/SV900DV单钢轮振动压路机在后土层压缩中有卓越的表现小时工作量在同级别机器中是最大的，这是由于它有较重的工作重量和最大的振幅。SV900在每个压层中的最大压层厚度为60-90cm（2-3英尺），并且可以快速地达到要求密度。,"
工作质量（kg）:
19000
振动频率（Hz）:

发动机型号:

额定功率（KW）:

"
徐工 XD123 双钢轮压路机,XD123双钢轮压路机操纵台可左右旋转35度，提高驾驶舒适性，配有速频管理系统，指导用户压实作业。,"
工作质量（kg）:
12300
振动频率（Hz）:
45/55
发动机型号:

额定功率（KW）:
119
"
鼎盛重工 LSD218H 单钢轮振动压路机,LSD218H单钢轮振动压路机本系列是重型全液压振动压路机，主要适合于基础层、次基础层及填方的砾石、碎石、砂石混合料，沙性土壤和岩石填方等非粘性材料的压实，是建设高等级公路、铁路、机场、港口、堤坝及大型工业场地的理想压实设备。,"
工作质量（kg）:
18000
振动频率（Hz）:
28/35
发动机型号:
Cummins6CTA8.3
额定功率（KW）:
160
"
宝马格 BW 203 SL-4 CC 国四 双钢轮振动压路机,"大中规模的建筑工程中，用于新的建设维修工作中沥青铺层、磨损层 和防冻保护层的压实，如公路、机场、停车场,特别适合薄层施工，碾压马蹄脂和厚沥青基层施工。","
工作质量（kg）:
13000
振动频率（Hz）:
40/50
发动机型号:
Deutz 道依茨 TCD 36 L4
额定功率（KW）:
95
"
骏马 JM626A 单钢轮振动压路机,JM626A单钢轮振动压路机性能特点：Mainfeatures电液控制机械驱动，三档行驶速度；液压振动，电控起振；液压转向，操作轻便铰接车架，转向灵活；整机流线型设计，造型美观；后机罩可大角度翻起，维护方便具有超强的压实性能；双幅振动，适用于不同阶段的压实作业；具有大小振动延时转换功能，转换平稳采用两箱合一电液控制变速箱，维护保养成本低，换挡灵活，操作轻便舒适。,"
工作质量（kg）:
25530
振动频率（Hz）:
28/32
发动机型号:
SC8D190G2B1
额定功率（KW）:
140
"
戴纳派克 CC1300C VI 国四组合式压路机,第六代戴纳派克CC1300/CC1400 VI/CC1300C VI/CC1400C VI小型沥青压路机能够适应行业内严苛的施I条件，完美适应人行道及修复工作以及道路施工中的修整工作，为您提供坚固、舒适、现代化的机器，带来理想的压实效果。,"
工作质量（kg）:
4600
振动频率（Hz）:
54/49
发动机型号:
久保田  V2403-M-DI  36kW/48.3hp
额定功率（KW）:

"
徐工 XS265H 全液压单钢轮压路机,XS265H全液压单钢轮压路机采用上柴SC7H发动机匹配在最佳油耗工作区作业，综合油耗降低10%；合理匹配的传动系统，实现最佳的压实作业速度，作业效率提升8%。,"
工作质量（kg）:
26000
振动频率（Hz）:
27/32
发动机型号:

额定功率（KW）:
147
"
洛阳路通 LTC2020 全液压双钢轮振动压路机,LTC2020全液压双钢轮振动压路机，适用于市政道路、公路维护、建筑施工、体育场地和其它工业场地等基础和路面压实作业。,"
工作质量（kg）:
2000
振动频率（Hz）:
50
发动机型号:
EV80/403D-11
额定功率（KW）:
12/18.4
"
柳工 6618E 全液压单钢轮压路机,6618E单钢轮压路机采用全液压双驱，前钢轮分配质量更大，压实效率高，无级变速，免去频繁离合换挡，操纵舒适高效。,"
工作质量（kg）:
18300
振动频率（Hz）:
28/33
发动机型号:

额定功率（KW）:
140
"
国机洛建 2Y8X10D 两轮静碾压路机,2Y8X10D两轮静碾压路机2Y8X10D两轮静碾压路机压路机是我厂的老产品，已具有多年的生产历史，并且经过许多年的生产与改进，产品已经成熟，质量稳定可靠，在用户中享有良好的声誉。该机具有整机性能好、作业效率高、使用可靠、维护保养方便、驾驶室安全舒适、操纵方便等优点。,"
工作质量（kg）:
10000
振动频率（Hz）:

发动机型号:
4BT3.9-C80
额定功率（KW）:
60
"
悍马 HC 208i P 国四单钢轮压路机,悍马全液压单钢轮HC系列， 装备了强劲的 154 kW 国四排放发动机以及 HAMMTRONIC 智能压实控制系统，可广泛应用于土壤稳定、土方工程以及 CTB 大厚度水稳层等不同材料的压实施工。多种配置可选，因其优异的压实质量、直观安全的操作以及简单的维护保养备受机手喜爱。超高的性价比、更低的油耗和维护保养成本使得用户收益颇多。,"
工作质量（kg）:
20820
振动频率（Hz）:
27/30
发动机型号:
康明斯 B5.9CS4 210C
额定功率（KW）:
154
"
骏马 YZC4.5H/YZDC4.5H 全液压双钢轮振动/振动振荡压路机,YZC4.5H/YZDC4.5H全液压双钢轮振动/振动振荡压路机适用范围适用于高等级公路和城市道路、城际及县乡公路、水利工程、体育和其它工业场地等一般路面沥青面层的压实和修补；振动振荡机更适用于桥面等不宜采用振动压实场地的沥青面层压实和修补。,"
工作质量（kg）:
4500 / 4600
振动频率（Hz）:
50
发动机型号:
ZN490、4L68
额定功率（KW）:
33.5
"
三一重工 SSR260AC-8HD 单驱单钢轮压路机（加大版）,"SSR260AC-8HD单驱单钢轮压路机（加大版）采用升级新款147kW潍柴发动机，优化油底壳，集滤器，机油容量提升至22L,延长保养周期时间。提高发动机的可靠性。","
工作质量（kg）:
26000
振动频率（Hz）:
27/32
发动机型号:
WP6G200E331
额定功率（KW）:
147
"
