用户名,时间,评论
"
                                Interesting
                                ","
2022-03-23 14:46                            
                            ","
                            「呷哺呷哺」肥牛的困惑？
「经典蔬菜拼盘」「麻酱」「麻辣清汤鸳鸯锅」「精品肥牛」吃呷哺比较稳，坑比较少，中午的选择。
点的套餐，食材都不错，菜也洗的干净。
关于牛肉，肥牛套餐，点了两份套餐，共两份肥牛。肥牛下锅煮熟后，肥和瘦就会分开，这个不确定是什么原因，有懂的同学希望可以赐教。
鸡蛋🥚这个还是煮着吃，那些吃日料的说是无菌蛋的，快把嘴闭上吧。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-03-19 18:42                            
                            ","
                            不知道吃什么火锅的时候，来吃呷哺准没错
每次吃呷哺必点的锅底就是咖喱锅，味道真的很绝，别的火锅店吃不到的味道
我们点的两个单人套餐蛮合适的，两个人吃的很饱
非常喜欢吃牛肉，很嫩，比羊肉卷、牛肉卷好吃
呷哺的麻酱调料比别家的麻酱要醇厚
                            

		                            收起评价


"
"
                                谁谁谁
                                ","
2022-02-25 09:03                            
                            ","
                            和朋友一起来的，点的两个单人套餐，其中我点的「人气甄选牛眼肉套餐」中的牛肉肉质细腻紧实，每一口都是软糯与弹韧，鲜香的味道从舌尖一只蔓延到胃里！ps：他们家与各个银行信用卡的活动有不少，比如每周六的招商抢五折卷一个月一次，周日有兴业、浦发，周三、周六是中信，都非常合适，相比在店内直接下单。
                            

		                            收起评价


"
"
                                出色幽默呱呱豹
                                ","
2022-02-22 13:36                            
                            ","
                            跟朋友一起来吃饭，好吃到不行。环境好，味道佳，服务好，服务员亲切，服务到位，尤其是麻将很好吃，各类牛肉羊肉都很好吃，蔬菜拼牌份量足，种类多。寿喜锅，牛油锅也都很好吃，真是太棒了，以后还会带朋友来吃饭的。
                            

		                            收起评价


"
"
                                Wendy
                                ","
2022-02-21 12:26                            
                            ","
                            我们在楼上上班，午餐基本上在乐汇城商场负一和四楼解决，今天和两个同事商量着吃火锅，点了一个新品酸汤的，口感很好，酸度是在能接受的范围内，而且里边有番茄块🍅，咖喱是一直点的，口味一如既往的好吃。推荐酸汤的。
                            

		                            收起评价


"
"
                                李云晴
                                ","
2022-02-18 20:17                            
                            ","
                            [薄荷]环境：
跟老妹来乐汇城逛街来了，四楼一上来就看见呷哺了，从大学一直吃呷哺所以很是怀念的。呷哺对面开了个火凤翔看着人没有呷哺多哈哈，还是老牌子值得幸赖哈，服务很不错很热情。菜量也比以前大了！双人餐有俩个拼盘真是决绝子啊
                            

		                            收起评价


"
"
                                {觜角丄揚_699
                                ","
2022-02-18 11:31                            
                            ","
小火锅的顶峰，服务号，味道好，主要是酱真的yyds	                        "
"
                                樱桃小玩紫
                                ","
2022-02-07 19:58                            
                            ","
                            乐汇城四楼上有好多的饭店，
想吃火锅了就来呷哺呷哺，
他家的套餐饭量小的女生俩人也够吃，
麻酱调的YYDS，
我觉得是我吃过最好吃的麻酱，
奶茶也很不错，
价格也很性价比高，
上餐品跟快，
就是火锅的那个锅有点潦草了。
                            

		                            收起评价


"
"
                                安妮兔兔哎呦熊
                                ","
2022-02-07 18:41                            
                            ","
                            非常好吃，初中就有了内会就经常来吃，呷哺做的越来越好了，味道也一如既往的美味，环境不再是以前的卖场环境，变得高大上起来，还是喜欢在小锅桌子吃，调料和锅底还可以单独购买带回家自己吃火锅。非常推荐平时一个人想吃火锅的时候来。
                            

		                            收起评价


"
"
                                时光摘走迟开的花
                                ","
2022-02-02 18:30                            
                            ","
环境好，服务好，菜品好！！！
好吃，好吃，好吃。重要的事情说三遍！	                        "
"
                                匿名用户
                                ","
2022-01-30 19:09                            
                            ","
                            预存买套餐还有折，咖喱锅底，酸汤锅底先喝一碗汤，肉类新鲜，蔬菜水灵灵的，茴香小油条香酥可口，小酥肉椒香入味，藤椒味的调味料正，服务小黄姐姐超级耐心，有问必答来来回回都笑嘻嘻的，

[服务铃]服务:
[薄荷]环境:


		                            收起评价


"
"
                                浮云遮
                                ","
2022-01-22 22:02                            
                            ","
                            服务很好 古色古香的 位置也很好找 从侧边的电梯一上去直接就可以看到了 会有服务员在外面领位 里面装修也很不错 是呷哺一贯的风格 里面也很大 顺便一提他们家的麻酱真的是绝绝子 还有茉香奶绿！他们家的茉香奶绿真的是不吃火锅也会单买的地步！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2022-01-14 12:15                            
                            ","
                            我是中午去吃的，服务态度特别的好，然后环境的话，大家也都知道下午的环境都是比较好的，然后看我拍的照片都非常的好看，但是如果一个女生吃的话，量太大了，实在实在实在是吃不完的呀，菜品质量也非常的好，牛肉是带点儿那种金道的，然后蔬菜水果也都是非常新鲜的，锅底也是我最爱的番茄味儿的，反正吃的很饱很饱，太满意了，能抽中大众点评的霸王餐，真的是太幸运了！！！
                            

		                            收起评价


"
"
                                顾醉
                                ","
2022-01-14 11:08                            
                            ","
套餐一个人吃绰绰有余，乐汇城这家店也大，人也不是特别多，各方面服务都不错	                        "
"
                                Mositsoil
                                ","
2022-01-13 19:48                            
                            ","
口味很棒，赠送了菜品，原来的味道，一直没变	                        "
"
                                鼻涕小贩
                                ","
2022-01-12 21:36                            
                            ","
口味:还是原来的配方，还是熟悉的味道。好评
服务:服务挺好的，主动过来加汤好几次。
小建议:菜单可以给座位上留一份，我要多看几眼一定还会再加菜的。	                        "
"
                                尼古拉斯慕容铁蛋
                                ","
2022-01-10 11:59                            
                            ","
                            首先感谢大众点评的免费试，求好运哈哈，周四去到店里的，店里人刚刚好，环境一如既往的好，虽然是单人餐，但是菜量还是很足的，肥牛味道真的可以，两个人去的，沟通后服务员给换了一个麻辣/清水鸳鸯锅，单点一点其他菜完全够两人吃。
                            

		                            收起评价


"
"
                                w052427
                                ","
2022-01-07 20:41                            
                            ","
超级棒，份量也很大，服务也超级棒，推荐咖喱锅，麻酱还是那么好吃😋	                        "
"
                                匿名用户
                                ","
2022-01-07 18:31                            
                            ","
                            [薄荷]环境:
单人的小火锅，环境很不错，环境很优雅。
[服务铃]服务:
小姐姐。小哥哥服务很好。从进门，给上套餐都很贴心。提示小料位置。小哥哥给端的菜品。非常棒！
菜品量很大，感觉2个人也够吃。口味很好，很喜欢，推荐推荐。
                            

		                            收起评价


"
"
                                点小评7198736134
                                ","
2022-01-06 22:27                            
                            ","
                            真的很不错吆，服务特别热情，心里暖暖的，味道一如既往的好，食品分量很足，吃的咖喱味的锅底，特别喜欢吃。环境也很好。很喜欢乐汇城这家，这次是第一次去这儿吃，以前都是去的别的店。点赞，走的时候，小姐姐还特别贴心的给了袋子带饮料，还会再光顾的幺。
                            

		                            收起评价


"
"
                                橘子和猫
                                ","
2022-01-06 21:44                            
                            ","
麻酱还是呷哺的好吃，不接受反驳。服务也很棒！点赞！！	                        "
"
                                我不是半夜我是凌晨
                                ","
2022-01-06 20:33                            
                            ","
                            [薄荷]环境:
环境：单人的话，其实我是希望能有隔间的，吧台上放木板挡上最好，毕竟吧台对社恐的人不太友好，很干净。
菜品：都OK，菜量很大，一个人吃完全够，感觉再加份肉都够两个人吃的。

[服务铃]服务:阿姨人很好，很有耐心，我不大会煮蛋，阿姨还贴心的帮我煮
我有一段时间没吃呷哺了，感觉麻酱好像和之前不一样了。小料台上的调料有一点少。
翡翠柠檬茶很好喝！
                            

		                            收起评价


"
"
                                mariaing
                                ","
2022-01-06 18:54                            
                            ","
                            平时也会偶尔吃呷哺，只是因为觉得菜品种类不够多，一直觉得中规中矩。不过，引用朋友话说，一个工作餐还要求多高啊。

说实话，还是第一次来乐汇的呷哺，但看装修就刷新了我之前的认知。突然觉得好高大上了，因为跟朋友俩人来的，霸王餐是一人餐，就又加了个锅底和菜品。

大家一直都会觉得呷哺的麻将好吃，确实跟普通的有点区别，而且别看东西零零碎碎的不多，最后俩人还剩了不少没吃完，看来真不能眼大肚子小。
                            

		                            收起评价


"
"
                                花食醉
                                ","
2022-01-06 06:22                            
                            ","
                            好不容易中了一次霸王餐，晚上过来体验了。
乐汇城的4楼，大概是刚过完元旦假期的缘故吧，吃饭的人不太多，环境很好。服务员非常热情，验完券菜很快就上来了。
锅底有五六种可选，要了金汤酸菜锅底，不是太辣，但搭配羊肉牛肉真的是绝绝子。
很喜欢这种单人的小火锅，卫生是最大的优点，即便是几个人一起吃饭都可以依个人口味选择，只是他家的大桌不可用小火锅。
菜品：量足，摆盘精细。套餐中有两份都叫金冠原切双层牛胸肉，一份大盘，一份普通盘，肉质软嫩久煮不柴不老。拼盘的内容非常丰富像鱼丸类的都是一种一个，特别适合一个人吃，值得推荐，也值得别家借鉴。
调料：基本都是调配好的，品种不是太多，但都是经典。有他家秘制酱料，还有搭配寿喜锅底料的味增蘸料，还有一种名字没记住，其它蒜末香菜香葱等依个人口味选择。
饮品：茉莉奶茶，清香型，淡淡的茉莉花香，挺好喝。
套餐量挺大的，够两个女生吃，吃不完可以打包带走。
最后特别值得一提的是他家菜品的卫生绝对让人放心。我看到对面的女生吃完剩下的一些菜，收盘时全部会放进汤锅里倒掉，其中有一只生鸡蛋，服务员也打碎倒入锅底中倒掉，因为鸡蛋有完整的外壳，有些饭店会选择拿回去再次使用。
总之，一次非常满意的体验。
                            

		                            收起评价


"
"
                                阿然君
                                ","
2022-01-05 22:22                            
                            ","
                            超级赞的火锅🍲
口味：5到7元的锅底哪里有呀，简直性价比不要太好了吧！我们要的清汤✨✨和番茄锅底
番茄锅底特别浓郁，西红柿也很多，货真价实
素菜拼盘：量大，东西全面
推荐牛肉丸倍筋道。蘸料也很不错，尤其是麻酱香的很！
又是幸福的一天儿
                            

		                            收起评价


"
"
                                黑妞_干饭人
                                ","
2022-01-05 17:44                            
                            ","
                            首先感谢点评粑粑给的机会
呷哺乐汇城店都是多少次的老顾客了
口味不用多说，食材相对新鲜，有问题也会及时处理
服务也很好，本来打算用招商信用卡买单，告知最近无法核销，有没有其他合适的活动，直接给打了88折


		                            收起评价


"
"
                                sjzc007
                                ","
2022-01-04 23:20                            
                            ","
                            有阵子没来呷哺呷哺了，居然出了鸳鸯锅！
上菜时忘了拍照，想起来已经吃完了😅
不过真的很好，单人餐，一个女生肯定吃不完！
那个蔬菜拼盘太丰盛了，居然还有个鸡蛋！原酿我的孤陋寡闻😄
乐汇城的环境很好，服务也佳，


		                            收起评价


"
"
                                匿名用户
                                ","
2022-01-04 16:17                            
                            ","
环境很好 安静 服务也很好食物新鲜
很棒「茉香奶绿」也很不错 okkk	                        "
"
                                电影爱好者甲
                                ","
2022-01-01 13:45                            
                            ","
                            乐汇城通天梯直达，店内灯光控制很安逸，不管是独食还是众餐都是不错的选择，小火锅起家，这次评鉴的是单人餐，🥩肉新鲜底下有冰垫底。蔬菜品牌量大，各种食材搭配合理，自己控制火锅温度一个人慢慢的吃，有自己的奶茶品牌味道很正。蘸料自取麻酱搭配海鲜汁绝配。冬阴功锅底可以尝试。
                            

		                            收起评价


"
"
                                你是哪个小小酥
                                ","
2021-12-31 20:02                            
                            ","
                            [薄荷]环境:
环境卫生都是挺好的，位置就在乐汇城，也比较好找。

[服务铃]服务:
服务也挺好的，比较主动
套餐是店里的69元的套餐，这次试了试新锅底，酸菜的这个，之前没有吃过，上次吃得有半年了，吃的藤椒的那个感觉还好吃，这个感觉个人不是很喜欢，不过还是菌汤番茄锅更经典，食材也新鲜，这个茶饮特别好喝，推荐!
                            

		                            收起评价


"
"
                                月揽衣
                                ","
2021-12-31 13:31                            
                            ","
[薄荷]地址在乐汇城4F 坐电梯上来就可以看到
[服务铃]服务：前台很热心 招待 麻将味道相比于其他的火锅感觉比较好吃一点非常不错 麻辣锅不是很辣建议可以改进一下	                        "
"
                                拉拉
                                ","
2021-12-30 15:18                            
                            ","
                            以前也很喜欢吃这家小火锅
主要是一个人吃 也不回觉得尴尬
很久没来 居然中了一个霸王餐

[薄荷]环境:
环境干净整洁无异味
[服务铃]服务:
服务不错 服务员会主动问你需要什么
套餐分量很足 女士有点吃不完
除了饮品是冷的以外 其他都挺好
                            

		                            收起评价


"
"
                                苹果炝拌桃仁粉
                                ","
2021-12-30 14:16                            
                            ","
                            太棒了，中的免费试套餐，然后又单点了很多菜品
口味：点的咖喱锅还有番茄锅，两个锅底都很好吃，尤其咖喱锅底百吃不厌。重点强调呷哺的麻酱小料，简直一绝，非常好吃。其他菜品也很棒，蔬菜品牌很丰富。
环境：环境很舒适，很有风格，收拾的也干干净净。
服务：服务人员很贴心，上菜也比较及时。
去的乐汇城店，总体感觉很棒，都吃撑了，下次还会来
                            

		                            收起评价


"
"
                                我和我的胃
                                ","
2021-12-30 13:01                            
                            ","
                            很开心了中了大众点评免费试
呷哺呷哺真的好多年没吃过了，中了单人餐首先感觉一个人去吃饭有点尴尬，就叫了男朋友一起，四点去的，店里虽然装修老一些，但是收拾的干干净净
本来觉得也就够一个人吃的，没想到一上桌竟然有这么多，我们俩人最后都吃的很撑
最赞的还是麻酱，真的超级好吃，如果再有芝麻和花生碎就更好了。
锅底要的辣的+清水，7元简直太值了
蔬菜拼也很丰富，这个66的套餐性价比超高
                            

		                            收起评价


"
"
                                茶香A11
                                ","
2021-12-30 12:41                            
                            ","
来呷浦呷浦当然是麻酱单人套餐很实惠， 小锅加热特别快. 食材很新鲜， 奶茶一直都很好喝！	                        "
"
                                筱土豆
                                ","
2021-12-29 20:29                            
                            ","
                            第一次去乐汇城店。最早吃呷哺还是在北京望京楼下。再有有就是去离五棵松最近的店，每一家都不太一样。酱料也不一样。这次中的霸王餐很心喜。专门休了半天去的。还没进店就被领位热情的招呼进来了，人很多我是知道做哪里，就给我带了个位置。点餐直接给了菜单很热情也很耐心。我说了点评团餐，服务员也很麻利，在吃过的呷哺里是最好的一个了。还是保持了和朋友一起吃饭的习惯，开火，等锅开了来点葱花香菜喝汤很舒服。

[薄荷]环境:
很干净整洁：氛围很好。
套餐很丰富
「缤纷鲜蔬拼盘」配菜很多。芋头   鱼豆腐   玉米   冻豆腐  香菇   海带   红萝卜   红薯  白萝卜生菜  金针菇  虾  娃娃菜   生菜   每一样不是很多但是肯定够吃丰富
「芝麻饼」一个也很不错还是那个怀念的味道。

[服务铃]服务:
火锅服务提现在加汤上，这点呷哺服务员做的很到位虽然。有避让妨溅意识，加水的时候会护着。表扬！
                            

		                            收起评价


"
"
                                花花如
                                ","
2021-12-28 13:13                            
                            ","
                            谢谢大众点评给我的霸王餐 加上交行活动30当60在12.24至1.3特别合适 
等于这些画了60就安排的满满当当 持家小能手本手啦
这次吃了毛肚还有鸭肠特别好吃 冲鸭
没有了我之前喜欢吃的冬阴锅底
 这次吃了个新出的酸菜的的汤底也是很好吃的呢
奶茶也不错
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2021-12-27 20:56                            
                            ","
                            呷哺呷哺绝对是吃过最多次的火锅了，没有之一。无论是一个人，还是和别人一起，都很合适。主要还是方便，蘸料和锅底也是一大吸引人的地方，服务也是可以，服务员可以说是有求必应了。菜品上就很大众化了，没有多么特别和出众。套餐是性价比最高的，而且省心，不用费心自己选。
                            

		                            收起评价


"
"
                                咸蛋黄涮豆腐
                                ","
2021-12-27 10:32                            
                            ","
                            呷哺果然是大气，中奖名额都那么多，有幸抽中呷哺的霸王餐，开心开心，因为是两个人抽中的霸王餐，和服务员小姐姐沟通以后换了大桌，正好乐汇城有活动又团了券，两个人点了四个人的量，霸王餐的牛肉很好吃，反正就是一如既往的喜欢，在说一下，服务员小姐姐，小姐姐真的是太热情了，给人感觉更有亲近感，不会因为霸王餐而尴尬，很开心愉快的体验，再次希望呷哺多多搞活动，下一次霸王餐还能抽中我


		                            收起评价


"
"
                                大太阳下好乘凉
                                ","
2021-12-26 21:05                            
                            ","
                            有幸中了霸王餐，一个人来吃火锅着实孤单，但是很自在
「暖春番茄锅底」番茄锅永远的第一选择，口味比以前淡了很多。一份牛胸肉个蔬菜拼盘其实很多了，还好没要面条，第一次尝试小烧饼，外面满满的芝麻，里边是分层的，表皮酥脆还不错哦


		                            收起评价


"
"
                                利爷sir
                                ","
2021-12-25 13:05                            
                            ","
                            啊哈哈～不错不错～味道好极了～
每次火锅都选呷哺，想不到竟然中了霸王餐～更想不到的是夫妻双双都中了霸王餐～哦耶～吃不完兜着走原来从那一刻开始，
一直以来又不贵，还好吃～还免费打包，还免费打包锅底🌚，哈哈～回来还能再吃一顿，酸菜锅底也好吃～
记得如果咨询一定找店长，比如，能不能不坐单人位，能不能………
                            

		                            收起评价


"
"
                                粉红大魔王
                                ","
2021-12-22 19:12                            
                            ","
来呷哺呷哺吃了好多次了，味道一如既往的好吃，肉质鲜嫩，蔬菜新鲜，环境干净整洁，小姐姐态度很好，很温柔，还用了代金券，优惠力度还是不错的，推介呦	                        "
"
                                鱼涮芹菜
                                ","
2021-11-28 00:46                            
                            ","
                            [薄荷]环境：
乐汇城4楼，装修符合呷哺的一般新店风格，古朴又干净。
很久没吃呷哺了，大概有一年，菜价有些小涨，但依然好吃。我永远为呷哺的咖喱锅打call。
肉要点贵一点的就不会散，点套餐会划算些。
[服务铃]服务：
我记得在驴都的呷哺，小料台上是有山楂的，但是这边没有结账离开的时候想要个薄荷糖也没有小小遗憾吧。
                            

		                            收起评价


"
"
                                团子
                                ","
2021-11-19 13:29                            
                            ","
实话说，味道还是记忆中的，服务也还是挺不错的，但是可以我们的饭量比较大，总觉得菜量来说比之前少了	                        "
"
                                浪味仙
                                ","
2021-11-15 09:29                            
                            ","
                            不得不说！呷哺呷哺是真的性价比很高！我还记得以前在呷哺呷哺的时候阴差阳错的点了160块钱的东西，两个人吃到撑了，这样算一下其实两个人点130就够了。一个人也用不了多少钱。真的太划算了。不过我看最近好像呷哺呷哺涨价了


		                            收起评价


"
"
                                董阳
                                ","
2021-10-20 20:46                            
                            ","
火锅里的麻酱还是呷哺的好吃，工作的楼上就有一个去吃也方便。	                        "
"
                                美团用户大红豆
                                ","
2021-10-20 12:44                            
                            ","
经常来吃，呷哺服务一直很热情，五星好评～	                        "
"
                                九月底
                                ","
2021-10-14 18:22                            
                            ","
经常去吃呷浦呷浦 常年的老顾客了 离乐汇城比较近 进去人不错 但是服务员都很忙的样子 都一直在忙 在店里站了很久主动打招呼才有人接待的 味道都非常不错 整体还是挺好的 就是没人接待跟朋友去吃蛮尴尬的	                        "
"
                                八零六五五
                                ","
2021-10-09 16:36                            
                            ","
三个人点了一个双人套餐，又加了两份肉，毕竟都是大老爷们，吃得多也正常，还是原来的味道，不错	                        "
"
                                久伴_794069
                                ","
2021-10-08 20:58                            
                            ","
环境好，服务好，菜品还可以，味道还可以	                        "
"
                                安利石家庄
                                ","
2021-10-07 20:19                            
                            ","
                            环境还是挺不错的，主要他是一个新店儿，呃，我喜欢吃咖喱锅底儿。整体来说还是很好的，平时可以抢招商银行的五折套餐，随时的优惠不是很多，但也还是不错的，这个牛肉的双人套餐看起来不错，吃起来还好，孩子吃了很开心，牛肉品质也挺好的。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2021-09-29 20:58                            
                            ","
                            一直惦记呷哺的脆骨羊肉，今天终于来吃啦～这个菜现在是我知道的，涮锅店独有。以前小肥羊和海底捞都有，现在都没有了。现在呷哺的装修风格都很中式，店面也都重新装修了，很新，用餐环境也挺好的。秘制小料一直都是招牌，非常赞～服务员也都非常热情，有问必答，而且还会推荐优惠套餐～非常棒哦～「脆骨羔羊卷」
                            

		                            收起评价


"
"
                                急躁的鸭梨
                                ","
2021-09-29 12:25                            
                            ","
                            突然想吃火锅又不想走太远，就挑了附近的呷哺，位置在乐汇城四楼很好找，两个人点了个一百二十多的套餐，后面又加了一盘肉，套餐里东西挺齐全的，就是奶茶味道属实一般，其他的味道也是中规中矩，没有特别惊艳，不过麻酱很好吃，搭配面条，有被香到，服务人员态度也都很好，还是蛮推荐的


		                            收起评价


"
"
                                匿名用户
                                ","
2021-09-26 14:13                            
                            ","
                            环境：环境依旧是一如既往的干净卫生为主，进门之后淡淡的原木色风格，右边有点像一个亭子，两张桌子，能拼成一个大桌，适合8-10人左右用餐
味道：每次必点都是一个鸳鸯锅，一个辣的，一个不辣的，但是吃太多了感觉很常规，没有太大的区别，最爱的是他们家的肉肉，还有蔬菜拼盘，还有一个蟹籽包，很正宗，性价比非常高，每次都是必点菜
服务：门口迎宾是少不了的，每次门口额小姐姐都是热情的迎接进来，然后引导入座，再等待点餐，整体来说，价格性价比比较高，环境非常干净，麻酱很稠，非常好吃
                            

		                            收起评价


"
"
                                hallon_ll
                                ","
2021-09-24 19:57                            
                            ","
                            [薄荷]环境：
环境跟其他的呷哺呷哺都一样，但是相对于其他的餐饮环境都要好

[服务铃]服务：
服务特别好，我们点了双人餐要加其他的还会怕我们吃不了，建议少点点，其他家有几个能做到这样的，恨不得你点的越多越好呢
「经典蔬菜拼盘」
                            

		                            收起评价


"
"
                                点小评9856973886
                                ","
2021-09-12 18:50                            
                            ","
菜品口味很好   餐厅服务也很热情。	                        "
"
                                点小评8242636949
                                ","
2021-09-12 18:50                            
                            ","
锅底很实惠，上菜速度很快，服务态度也好	                        "
"
                                【已注销用户】
                                ","
2021-09-01 23:39                            
                            ","
                            整体来说还是很好的，抢了招商银行的天天五折券，随时优惠的不多，但是也聊胜于无。套餐少了很多种这个牛肉的双人餐看起来还不错，吃起来也还不错，孩子吃的也很开心牛肉品质也挺好的。很长时间不来乐汇城了，还是老样子哇！
                            

		                            收起评价


"
"
                                洋洋得意
                                ","
2021-08-23 08:48                            
                            ","
非常优惠的一张优惠券，有活动的时候好像才有	                        "
"
                                点小评4974223673
                                ","
2021-08-22 21:03                            
                            ","
特别好吃，服务态度好，必须给5星好评。！	                        "
"
                                BW
                                ","
2021-08-16 20:14                            
                            ","
吃了好多年呷哺呷哺了，最喜欢的底料是咖喱口味，感觉哪家的火锅店都胜任不了，麻酱也特别好吃，环境也舒适，店员姐姐也非常热情。大力推荐呀～	                        "
"
                                点小评7924355110
                                ","
2021-08-14 20:52                            
                            ","
                            七夕来的人挺多的，环境不错，上菜速度一般吧，咖喱锅是我的最爱，推荐哦！配了个番茄锅也挺不错的，主要是今天也是男朋友的生日，可服务员说没有长寿面，过生日竟然不给长寿面的餐厅我第一次见，都快吃完了连杯水都没给上，服务员是少吗？我们一进来还办了个储值，真是有点后悔啊！希望能改进一下
                            

		                            收起评价


"
"
                                点小评7522713111
                                ","
2021-07-22 13:37                            
                            ","
呷哺呷哺的麻酱没的说，味道真的好，好久不吃就会想。	                        "
"
                                吃遍天下美食游遍天下美景
                                ","
2021-07-12 12:14                            
                            ","
我特别认可这个呷哺呷哺。特别好吃。	                        "
"
                                奥地利的小公主
                                ","
2021-07-07 08:57                            
                            ","
                            本来就想来吃烤肉的，在门口突然看见呷哺呷哺，想起来好久没吃过了，就进来啦，乐汇城的呷哺呷哺比较大，不像勒泰的总是需要等位，这次进来就有位置，可惜电磁炉坏了……不过小姐姐马上给换了新的，还是老样子经济实惠好吃


		                            收起评价


"
"
                                你别逞强阿
                                ","
2021-06-10 00:16                            
                            ","
好久好久没吃呷哺了 是平时想不起吃 但是一吃还是很好吃的那种！每次都是咖喱拼麻辣 没有例外哈哈
麻酱烧饼蘸麻酱 我好爱麻酱！！	                        "
"
                                要瑶瑶
                                ","
2021-06-06 18:01                            
                            ","
                            环境：大众都能接受的环境，干净舒适
菜品：呷哺是我在北京就开始吃，唯一一个不吃会想年的火锅，呷哺家的麻酱绝对是一大特色，我一姐妹一顿饭可以吃四五包
而且价格不高，适合跟闺蜜 跟男朋友去吃，很不错哦。我觉得不比某捞差哈
                            

		                            收起评价


"
"
                                大可不必
                                ","
2021-06-03 18:13                            
                            ","
                            今天又点了我的快乐星球🌍
我能说啥，外卖真的是太香了
我连着跟店里卖都是30大洋两杯
听我的，外卖吧，图二真实价格，太香了
完美的下午茶
连着一星期了，愣是没喝腻，死忠粉就是我了
这两天谁跟在我身边我给谁安利，该收广告费了吧


		                            收起评价


"
"
                                一朵西蓝花
                                ","
2021-05-29 19:54                            
                            ","
                            抢到了工作日呷哺5折券，便来到了乐汇城店。
之前老吃麻辣锅底，这次冒了个险点了个藤椒锅底，果然踩雷！真的难吃，不要点！
咖喱锅依旧棒棒的，黑鱼片不劲道，有点软，之前的巴沙鱼怎么没了？
两个人稍微一点就150了，好在有个50抵100的券。
                            

		                            收起评价


"
"
                                瓜瓜
                                ","
2021-05-23 20:18                            
                            ","
                            今日打卡乐汇城呷哺呷哺，里边的位置比较大 ，大部分都是餐桌 不是旋转的单人桌 ，个人比较喜欢餐桌，不喜欢特别高的单人台 今天是周日 并没有排队 ，带着儿子去的，服务员问儿子多高 如果有1m2小料孩子也需要收费 ，五元一位 ，每次必点咖喱锅，上菜比较快 ，人均30~40就够了
                            

		                            收起评价


"
"
                                Sorry.IreallyneedU
                                ","
2021-05-21 17:56                            
                            ","
                            吃火锅的不二之选，从来没有去过别人家，呷哺呷哺为啥开了这么多家，就因为我，，，，我这样的人太多了唉呀妈呀！这家环境真nice！服务真周到！奈何手机像素不太好，拍的不好见谅啊，我可是还会来的哦，不知道我受不受欢迎
                            

		                            收起评价


"
"
                                偶尔是吃货的牟牟
                                ","
2021-05-20 23:06                            
                            ","
                            本来说真打算去吃九田家烤肉的，朋友几个人都进去店了也没有带位子，只好转了半圈找到了，服务员看来行业经验很差不知道干嘛了，在北京吃烤肉会选择碳火烤，电烤了果断放弃了走了。
呷哺也不错啊，朋友也有会员卡里还有钱哈哈。点了几份肉薄薄的肥牛不易涮时间长会老的 蘸着酱料真好吃，各种菜随便吃下火锅也挺好。味道还不错。最后吃的很干净一点也没浪费


		                            收起评价


"
"
                                羊样杨阳咩
                                ","
2021-05-20 09:55                            
                            ","
                            滴滴滴
打卡呷哺呷哺火锅【乐汇城店】
👣👣👣门店位置在乐汇城四楼
和朋友晚上去吃火锅，拔了牙后好久都没吃火锅了，莫名有些想念，因为也不怎么能吃辣的，我们要的咖喱和番茄口味的，晚上下班来的，店里没啥人
口味还是一如既往地好吃，尤其爱喝番茄口味的汤


		                            收起评价


"
"
                                大笨驴
                                ","
2021-05-15 16:45                            
                            ","
                            喜欢吃呷哺的火锅，这么多年了，实惠好吃，感觉调料还是很专业，各种秘制的吃起来都不错。现在牛羊肉品质挺好也干净，店家推出的优惠活动挺多的，单人或双人套餐菜品比较丰盛很实惠，会员充值比较适合大家，小火锅的龙头企业。服务很好，满意
                            

		                            收起评价


"
"
                                Cherry
                                ","
2021-05-14 18:26                            
                            ","
                            在不知道吃什么的时候，就决定就是你了！呷哺呷哺！
作为走到哪里哪里就有你的店，真的是解决选择困难症的福音，这次来南三条办事，打卡乐汇城这家，错峰时间在门口发现人超级少，而且凭小票100元可以去领游戏币，开心！
我们这次试了一种新的小丸子，流心芝士最好吃😋😋天气热起来了吃火锅真需要勇气，但它家的秘制调料（麻酱）+咖喱锅真的是欲罢不能......
                            

		                            收起评价


"
