用户名,时间,评论
"
                                明忠清幽的小张
                                ","
2020-03-03 13:38                            
                            ","
                            环境一般 服务很差 刚刚坐上去奶茶放到桌子上 然后服务员就直接说“东西放里边” 放里边后 给摊了张纸 刚看见菜单就问吃啥味的 选好口味后什么也没说就走了 全程没说话 点完菜说没有虾滑 锅底上好久都开锅了一盘菜都没上 真是那么多呷哺点服务质量最差的了 再也不来了
                            

		                            收起评价


"
"
                                点小评4767267422
                                ","
2020-01-15 20:06                            
                            ","
这个优惠券以为是70团100的，结果是70团70实在是有点坑人……	                        "
"
                                噔噔吃吃吃
                                ","
2019-12-21 15:02                            
                            ","
                            因为吴京的热搜想去吃一下，吃完：这都是啥玩意？？？

对于这个平价低端小火锅，我可以忍受他环境差、服务差，但是不能忍受他味道不好！

这家的套餐里面都是没有主食和饮料的，需要单点，所以就能看到人手一杯汽水，这倒没什么，主要是，他这个汽水有一种浓郁的水锈的味道！像是没有煮熟的水，我从未喝过如此难喝的汽水。

平价小火锅的灵魂应该是调料！这家的调料是没得灵魂的！就很简单粗暴一包花生酱调和酱也不怎么好吃。

食材也不行，这个肉一看就太没有食欲了。

不是我要求高，实在是这个价位的连锁小火锅我吃过味道更好的，还有免费的好喝的红茶、有灵魂的特调酱料、虽然一般但也能够过得去的肉质、有温度的服务生……这些都是呷哺呷哺没有的。
                            

		                            收起评价


"
"
                                柠檬
                                ","
2019-11-06 11:48                            
                            ","
                            在商场逛街 就索性在商场吃了  位置还比较好找，在商场的7楼，那一层都是吃的，「经典蔬菜拼盘」里面会有白菜板 我也不知道怎么吃，「尚选双层牛胸肉」这个煮过之后特别硬，「优选豆皮」不管到哪里豆皮都是我的必选项「清汤营养锅底」这个锅底里面有金针菇还有玉米，蔬菜双拼里面也有，所以大家点菜单的时候别点重复了，服务员不会提醒，「拉面」这个面也就是买的桂面  菜品感觉好多都不新鲜，用的小料也是按人头的， 你不吃都不行，比其他的呷哺呷哺差多了，服务员只会推销，其他的好像都不会 感觉吃一顿火锅还不如一顿麻辣烫
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2019-11-03 17:10                            
                            ","
                            第二次去西单的呷哺，我感受到了欺骗。被迫消费，服务员一直推销店里140的套餐，美其名曰打九折，白纸打印的一小片纸，，内容为 两份肉一份蔬菜拼盘和一份面（加上锅底酱料实际费用101元），上面未写明每个菜的价格，还着急忙慌的要把菜单拿走。因为服务员一直推荐，男朋友也嫌麻烦就用了推荐套餐，给到单子时惊了，这个套餐包含了一份呷哺自制调料礼盒？为什么点单时没写着，也不说明白，送到桌上和我说这是我的。不仅是我们一单，另一桌也同样很惊讶，还问是送的？服务员居然默认了。请问两个不做饭的人要烧烤酱酸菜鱼调料干吗？过年回家送礼吗？吃完饭逛街也得一直提着！当时就很生气，男朋友一直压制我的火气，他很佛系，人也很多，才没有找店员理论。
店大欺客？为了完成你们的销售任务就这样欺骗消费者？是！ 几十块钱不值得找你们理论，所以就利用消费者心理强制消费！？
以后不会再吃呷哺，也会告知同事朋友你们的劣质行为！

调料礼盒里只有五包，和订单上的还不一样
补充一下：服务员阿姨在隔壁锅前不带口罩打喷嚏还不避着点 这卫生情况 绝了
                            

		                            收起评价


"
"
                                朋朋0421
                                ","
2019-10-27 10:42                            
                            ","
说好的10:30开餐呢 她说不营业	                        "
"
                                我叫小草莓
                                ","
2019-09-30 13:25                            
                            ","
不能吃，就别告诉我有座，满心欢喜去吃，服务员告诉我，俩人直接坐，结果，后面有个四人的，他们就直接把我的地儿抢了，呵呵。再也不会来这家	                        "
"
                                吃货上线了
                                ","
2019-09-26 13:48                            
                            ","
                            吃饭吃的很不舒服，要什么没什么，小料给的那么少，没吃就没了，要了好几次，才给一袋，服务态度还那么差，吃个饭也让人心情不愉快，就像我欠你钱了似的，点了个凉饮料，差不多有二十分钟了，也没给我拿过来，还得我自己过去要，自己要还说服务员给我拿，我也真是醉了！！！不评了，越想越气


		                            收起评价


"
"
                                傻子123
                                ","
2019-09-13 01:04                            
                            ","
                            今天和朋友一起来西单大悦城逛街，听说巴奴开业了，于是想去吃结果呢好需要等位，于是我们又来了呷哺呷哺，进门时候看到人也很多，门口有一位大姐领位，我们问有座位吗也不搭理脸上一点笑容也没有，好像谁欠她钱似的，哎无语了，一会说里面座位了，我们点两个辣锅底料，点几个菜拼盘，吃着吃着从盘子里爬出蟑螂，然后把我们下一跳，这时候有大姐过来给我们换个一些菜，结果说几句对不起，就没事了，我也服了咋这样呢，我真对这样管理人员服了，就这样处理事的，还有卫生就这样给客人们吗，真想告诉你们，如果卫生不到位就别开了，蟑螂满地都是，哎无语


		                            收起评价


"
"
                                我是一只小多福
                                ","
2019-09-08 07:04                            
                            ","
                            和朋友到北京来看故宫，他很想吃火锅，所以刚好我们在西单，就搜到了这家呷哺呷哺。
可能是因为我每次去吃蘸料都是自取，然后到了这家，人不算特别多，上菜比较快，但是竟然需要什么还要和服务员要，我觉得这一点很不可思议。
[环境]环境也是乱哄哄，最后我朋友的评价是天津也有呷哺呷哺，为什么非要到北京来吃这个？
                            

		                            收起评价


"
"
                                里斯本的盖盖
                                ","
2019-09-04 14:20                            
                            ","
小强在桌台游走
环境特别一言难尽，对面台小姐姐的菜盘旁边一直小强在游走。
最后给她退款了。。。
真的蛮恶心，不会再去	                        "
"
                                Mr.Devil
                                ","
2019-08-26 19:21                            
                            ","
服务极差！点个餐等了快20分钟！几个服务员傻戳那不知道等什么呢？	                        "
"
                                XXXX.
                                ","
2019-08-24 17:29                            
                            ","
差评，
[服务]服务态度极差，小料抠搜，
[环境]环境差	                        "
"
                                whitemouselc
                                ","
2019-08-17 15:48                            
                            ","
不干净 服务员用餐时间收快递 还拆开看…多脏啊…	                        "
"
                                匿名用户
                                ","
2019-08-12 23:12                            
                            ","
                            这次的就餐体验非常差。首先说锅底，点了清汤，但是超级咸！我问服务员清汤锅底为什么这么咸，服务员爱搭不理的说了一句：多加点水就不咸了！锅底配的甜玉米，都成了咸玉米！吃了这么多年的呷哺，这是第一次。再说服务，没见到一个有笑模样的服务员，全都丧个脸，最后打包，我说花钱买个塑料袋，一个让我等会儿，一个说没有了。这是我第一次在大众给这么差的评价，真是够了，再也不会去了
                            

		                            收起评价


"
"
                                NeuCaptain
                                ","
2019-08-05 09:32                            
                            ","
给五星的可***吧，这家呷哺偷工减料，辣锅里面的牛油就一丁点，吃着和白水煮一样，我说给我加点底料服务员不同意，人多拥挤上菜慢，吃完感觉自己是个**，再也不会去了	                        "
"
                                逐光静待安年
                                ","
2019-07-23 10:52                            
                            ","
                            很久没吃过呷哺了，印象中呷哺的蔬菜拼盘足够两个女生吃，而且点套餐还送一份主食。结果今天上来一看，这拼盘也太小了，白菜都是帮子，就几根菠菜几根茼蒿，两条海带三条豆皮，几片木耳萝卜，一个鸡蛋一只白虾，量真是不大，也就一个人吃。另外，以前虾滑还不错啊，怎么现在煮出来成虾肠了？？一点也不好吃。呷哺现在这个价格，夹在麻辣烫和火锅之间越走越高，品质却越来越不好，好点的麻辣烫都比这个好吃。
                            

		                            收起评价


"
"
                                happymatty
                                ","
2019-07-12 17:55                            
                            ","
上菜很慢，服务员态度很差，整体就餐服务差评。以后再也不来这家店了。	                        "
"
                                匿名用户
                                ","
2019-06-13 15:48                            
                            ","
上次休息跟闺蜜去的  肉好不新鲜  吃完还拉肚子  肉上来的时候就看着特别不好，肉的颜色  然后我们就吃了没多少   ，吃完还拉肚子  不会再去了	                        "
"
                                霏桐凡响wu
                                ","
2019-06-12 12:43                            
                            ","
                            哦哟，帝都嗯是不得了，出差搜索了下附近吃的，进去坐下开吃，把手机摸出来先“喂”朋友圈，嘿，人家不愿意了，不开心了，等于是你是“大家闺秀”不能随便让别人欣赏，高高在上就不要敞开门做生意，拍个照又不是拍你家秘方，紧张啥子呢？后来我想了想，态度那么差，味道那么不咋个，我当今天吃苍蝇了
                            

		                            收起评价


"
"
                                点小评4620959793
                                ","
2019-05-27 14:43                            
                            ","
是我吃过最难吃的一家，自助调料都没有，服务员态度也差，麻辣锅底一点辣味都没有只有咸味，反应了以后就给我们端了一碗辣椒锅底让我们自己加，蔬菜拼盘里的菜都有黑点了，不会去第二次了	                        "
"
                                匿名用户
                                ","
2019-03-29 18:08                            
                            ","
服务态度极差！要个开发票的单据需要等二十分钟，也是醉了。超级差的店！最垃圾的品牌	                        "
"
                                龙妹儿
                                ","
2019-03-20 20:34                            
                            ","
和姐姐一起去的，晚上快九点，服务员斜眼看我们，还抱怨，服务态度极差，很生气下次不会再去	                        "
"
                                purplesoul_6670
                                ","
2019-03-14 09:59                            
                            ","
                            昨天去的这家店在拼盘底部发现有一条虫子 当时没反应过来拍照 叫了服务员直接就拿走了 因为是我们吃完后发现的 所以也没想着免单什么的 商家反了20元的拼盘钱 回家后真是越想越膈应 谁能想到会吃到虫子啊 白色的一条 我要没有和朋友聊天低头看一眼也就这么过去了 现在真的很懊恼没有拍下照片留证据 我还是想要到有关部门反应 先写在这里 如果有人看到了 我希望你们真是斟酌好再去吃吧
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2019-03-04 07:08                            
                            ","
假日排队的人太多，用餐环境嘈杂，点餐慢，上菜速度慢慢慢。	                        "
"
                                匿名用户
                                ","
2019-03-01 02:46                            
                            ","
                            店贼小，就一圈单人小锅和两个…没错只有两个4人大桌，特意稍微错过饭点去的，万万没想到一点了也还在排队…服务态度感觉不是很好，什么团购券，代金券，学生优惠等等…大概就是你能想到的所有优惠都没有…只因为它是开在大悦城里面的店…就…很莫名其妙…服务员解释的时候感觉很不耐烦，以后不会再去了
                            

		                            收起评价


"
"
                                点小评5891114580
                                ","
2019-02-12 17:18                            
                            ","
服务差到爆炸。服务员对人爱理不理，说了人数两遍她无动于衷。我又大声重复一遍，她很生气地看着我并迟迟不开排队小票。于是我走了。这家也不是第一次去了，服务态度真的辣鸡。一生黑。在此给大家避雷。	                        "
"
                                匿名用户
                                ","
2019-02-10 12:34                            
                            ","
身为呷哺常客 昨天下午竟然见到一个佩戴红色工牌的短发女性员工 嗓门大耷拉着脸～ 最后用抹布砸同事～ 良好的用餐心情 被击碎一地～～	                        "
"
                                点小评3669017383
                                ","
2019-01-08 16:18                            
                            ","
吃个火锅电磁炉开关坏了n次，没有调料，也太抠门了，第一次吃火锅不能自己加调料	                        "
"
                                谦谦真挚的小亮
                                ","
2018-12-23 17:07                            
                            ","
「经典蔬菜拼盘」「精选肥牛」，团购的就该蔬菜不新鲜，还要等待，等的时候看见摄像头跑了一只蟑螂，就这样不愉快的坚持吃下去了！	                        "
"
                                匿名用户
                                ","
2018-12-17 19:15                            
                            ","
                            肥牛都是不新鲜的，让服务员换了三次也没换盘好的，开始说这一批都这样，后来又说我们套餐里就是这种的，让我们加11换好的，后来加了11块钱，端上来的就是新鲜的了，吃了很多次也从来没有过这样的，总之不愉快的用餐
                            

		                            收起评价


"
"
                                点小评4868320001
                                ","
2018-12-17 14:41                            
                            ","
反正看不出来好坏，吃完后跟我朋友全都拉肚子了，而且特别严重	                        "
"
                                资深吃货
                                ","
2018-12-04 21:09                            
                            ","
口味一般，环境不错，价格现在搞活动可以	                        "
"
                                捂着心脏说胃疼_5037
                                ","
2018-11-25 19:23                            
                            ","
                            服务员服务态度极差，酱料不够，跟她们要就跟欠她们似的，真是千呼万唤才换来了另一个服务员给拿的酱料，纸巾没有了，单独跟她要她们没有一个人给拿过来的，后来又点了个中杯可乐然后千叮咛万嘱咐给我们拿纸巾，到最后只给拿了可乐，纸巾就是不给拿，又再次强调了一遍，才给拿过来！
                            

		                            收起评价


"
"
                                小暴脾气呐i
                                ","
2018-11-22 19:37                            
                            ","
不是自助的小料，只能算一般般，还排号了好久。下次再也不会去了。	                        "
"
                                初心
                                ","
2018-09-08 01:44                            
                            ","
中午和朋友去吃的，去的时候人挺多，点了个菌汤锅味道一般，吃的沙茶酱，味道也一般，蔬菜还好	                        "
"
                                陈小沫、
                                ","
2018-08-31 08:07                            
                            ","
                            给差评的原因是我吃了后拉肚子！！！！！
第二天早上根本离不开卫生间了！
而且是真的拉肚子！
保证是吃完呷哺呷哺以后没有在吃任何食物！
不知道为什么会这样！
卫生真的不好，在台子底下见到小强同学！
可能因为大悦城要关门，
服务员们都赶着做卫生。
                            

		                            收起评价


"
"
                                点小评9852768604
                                ","
2018-08-19 19:43                            
                            ","
服务态度太差！！门口领位的服务员就不会好好说话。明明是店内工作的失误，却和顾客争吵不休，一点服务理念都没有。是所有呷哺中最差的一家。 "
"
                                奶酪煎芒果干
                                ","
2018-07-20 17:59                            
                            ","
第二次来西单这家呷哺吃饭了，两次的体验都非常的差，服务员服务态度很一般，重点是来个两次都苍蝇，非常恶心，每次都说给你打个折吧，打折有什么用，卫生安全呢，无语	                        "
"
                                kouzi
                                ","
2018-07-09 14:53                            
                            ","
端上来满满一盘子，底下一层堆起来厚厚的菜，上面薄薄的六片肉！good，好一盘特价牛眼肉啊，垃圾	                        "
"
                                点小评6198649922
                                ","
2018-07-01 16:33                            
                            ","
好久都没有来这里逛街了闻到火锅味看见呷哺了
服务态度不好，一眼望去看不见服务员
[环境]环境可以的
「肥牛套餐拼盘」白菜严重腐烂
体验最不好的一次啦	                        "
"
                                邓超的迷妹
                                ","
2018-06-19 11:12                            
                            ","
一般般吧，不怎么样没有前几年好了	                        "
"
                                雨中央
                                ","
2018-06-16 12:02                            
                            ","
只从在B2卫生间遇到呷哺服务员上完厕所不洗手直接回店里上菜后就对这家店有阴影了 希望呷哺对员工卫生上多做努力吧	                        "
"
                                吃货一枚
                                ","
2018-06-07 22:24                            
                            ","
                            [环境]商场七楼，不知道是我去的太早还是他家生意太差，居然空荡荡的没人，「麻酱」还是以前的味道，
[服务]一个也算是比较热情的大姐招待的我，刚开始问她套餐的牛肉是否给单点的牛肉一样她说是一样的，但是，对面来了一对情侣点的牛肉跟我点的就不是一样的，不知道我点的牛肉怎么那样，全是油，很不好吃，没有牛肉的影子，最后也没吃完，点了一个烧饼，也不忙，大姐居然居然说忙忘了，快吃完了，我给她要才给我上来，差强人意啊！怪不得没生意，旁边的那个小火锅生意就很好，下次不会再去！
                            

		                            收起评价


"
"
                                点小评1941918540
                                ","
2018-06-06 19:58                            
                            ","
垫白菜菜单上没有备注，这一点差评。	                        "
"
                                吃吃日记
                                ","
2018-04-05 11:40                            
                            ","
碰上的服务员真的是态度恶劣，全程黑脸，好像欠她钱似的。有活动也没有提前告知，后来开吃了，看桌上的广告单才知道。味道就是旋转小火锅的味道，非常一般。性价比低。	                        "
"
                                marrywell
                                ","
2018-03-07 11:51                            
                            ","
超级差评的店，店里都没坐满我进来15分钟愣是没人给我点餐。服务员乱七八糟的来个人就说等下。而且这家店的菜品和服务都和别的店不太一样，一度让我怀疑是假的，反正体验太差不会再来	                        "
"
                                小世界，大舞台
                                ","
2018-02-22 20:29                            
                            ","
                            真的是特别差的一次用餐体验，上次和朋友一起去吃饭，去的时候不算晚，7点半，可能服务人员觉得我们去的不是时候，我们2个人要自己选座位，结果服务人员很不高兴的就拒绝了，按照她们的安排坐，当时真的很生气，一想算了，朋友还在也不好说什么，不知道什么原因，服务员点菜给我们漏下一半，当时上了几个盘就说齐了，其实有好几盘都没有上桌，瞬间感觉很没面子，好像舍不得请人家一样，过程中几乎没有人管，我们聊天的时候服务员直接过去问还吃不吃，天呀，真的是太差了，环境也很一般，口味和其他店一样
                            

		                            收起评价


"
"
                                任大皮又开好了
                                ","
2017-12-24 13:07                            
                            ","
一如既往的好吃。

有些小，有些挤，但这都不是重点。

重点是，发号的黄发女士态度恶劣。

此外，排号系统无法接通网络，扫码根本无法查询排号情况，能取消这个虚荣的服务么？	                        "
"
                                啦啦_4037
                                ","
2017-12-15 17:53                            
                            ","
在他家吃饭小心点随时有蟑螂，服务也特别差    真心不想去他们家了	                        "
"
                                最爱银杏飘
                                ","
2017-11-04 21:35                            
                            ","
                            西单大悦城B2，晚上有事耽误了，只好临时找呷哺凑合一顿晚饭。到店已经挺晚了，居然还等了15分钟才进去吃。明明看见有人走了已经有空位了，眼瞅着服务员慢慢悠悠的半天才收拾完。点餐倒是挺快，一共没几样东西，也能漏单，真服了。吃着一半要加袋调料，也等半天，拿袋调料有这么费劲吗？
                            

		                            收起评价


"
"
                                天空色抹茶冰
                                ","
2017-10-27 20:54                            
                            ","
等了一个小时，门口服务员还给脸子，让我们后面的两位先坐桌，完了就不搭理我们了？干嘛啊非要跟你们加吃？什么态度❌❌❌	                        "
"
                                五筒先森T_T
                                ","
2017-10-07 20:49                            
                            ","
环境味道中规中矩，服务不敢恭维，漏单一句道歉都没有，刚刚吃完就开始收东西赶人，人都还没走就急着放下一拨人进来赶人，翻台可以理解，如此服务不会来了再。	                        "
"
                                蛋炒番桃
                                ","
2017-10-07 15:32                            
                            ","
                            心情很好的来吃饭，然后就在套餐里吃出了虫子，还有虫卵，照片为证，跟当班经理说了这件事，按照食品卫生法规定，这种食品卫生事故是要支付价格的十倍，不足一千要一千起赔偿给客户的，我不管这个经理本人多难做，你就是干这个的，他只承诺免单！我不想跟他纠结，但是我要在这里告诉所有消费者，这家店以后不要去，太不卫生，商家还没有社会公德心，法盲！
                            

		                            收起评价


"
"
                                Ccna365
                                ","
2017-10-05 19:55                            
                            ","
根本就没什么服务，什么都要问上好几遍.还不一定能回答.	                        "
"
                                点小评1687157740
                                ","
2017-10-05 14:27                            
                            ","
                            来呷脯呷脯也不是一次两次了，这次真的很失望，服务态度巨差，一脸冷漠，高高在上的样子，让人很不舒服，我只是来吃个饭而已，你只是帮我点餐而已，有必要一脸不情愿的样子么，我看了，不止对我，对每个人都是一副冷漠脸，也是够了，好好的心情都被毁了
                            

		                            收起评价


"
"
                                水母小姐Y_Y
                                ","
2017-09-22 14:32                            
                            ","
                            此店很小，排号严重，好不容易才吃上，后来我旁边座位的人点餐的时候，服务员问她有会员卡吗？可以打折，我就问服务员，为什么我结账的时候没人问我呢？她说优惠这么多，你自己要提前出示，呵呵哒，怪我咯？服务员多问一句话能死？还是说我自己在点餐前要把所有可能性想全？其实没有几块钱的事，但怪在我身上真是无语😶服务员是上帝~
                            

		                            收起评价


"
"
                                分享
                                ","
                                2017-09-08
  更新于2018-04-04 00:27                            
                            ","
                            每次来服务都差到极点！服务员的态度什么玩意儿！再也不用来这里就餐了～都不是一次两次了，好歹也是连锁店，就没有内部监管服务的部门嘛～，西单大悦城店服务太差，有没有部门管管！不是晚一点就不接待了，就是乱叫号！要么就是服务不及时，我们加单了，量～和第一次点餐的量几乎差不多一样～，不给拿调料，我们自己管他们要，居然告诉我们，再要调料领导会不高兴！为了让你们领导高兴，我们就不用吃调料了嘛～我想问问！大家都看看，加单这么多，不让要调料，让人怎么吃！！！
                            

		                            收起评价


"
"
                                yyyyyyyyyyy._8994
                                ","
2017-07-19 22:02                            
                            ","
我也是醉了  服务员连自己家的活动都不了解 说的还理直气壮  虽然说服务行业不好做  都理解  就没说什么   一进门  这口号也是喊的乱七八糟  哎呀我去	                        "
"
                                灬淺淺一笑淡淡吿莂_954
                                ","
2017-06-21 21:38                            
                            ","
服务太差，一直催着客人，跩椅子，还没吃完就催着客人快点，我们要下班了，动静特别大，从来都没去过这么差的店，真的是好无语，以后在也不来了	                        "
"
                                -OSADA-
                                ","
2017-04-20 13:46                            
                            ","
环境较差 有人吸烟 服务态度一般 需要隔空喊话 划重点！千万别点虾滑！！！和鱼滑没有区别！！！煮出来才知道！！！	                        "
"
                                SherryPear
                                ","
2017-04-20 13:43                            
                            ","
竟然酱油调料 而且服务态度不好 经常需要隔空喊话 点了白菜竟然除了两片剩下的都是帮子	                        "
"
                                小胖胖手
                                ","
2017-01-30 21:44                            
                            ","
                            六点十分付款下单 六点半才上菜 锅开了一遍又一遍 还是在我朋友表情上明显不悦反复催单后才麻利儿的上了菜 因为实在不明白只是一份份生的菜端上桌而已为什么需要这么久 而我们看到比我们后来的顾客菜都上来了 也许是我们坐的靠门口咯 所以大家往里坐 有存在感 服务员不经常往外走总是靠里面服务 纸巾要起来都费劲 何况汤勺小料加汤 另外不必关注什么公众号 不会送可乐 没有原因 就是告诉我不送 综上 不咋满意 不会再来
                            

		                            收起评价


"
"
                                *姜豆麻麻*
                                ","
2016-12-03 00:06                            
                            ","
                            呷脯没得说，最爱的火锅之一！但是第一次在西单大悦城店吃，和朋友逛了一小天累了也饿了，就想着吃点东西，首选就是呷脯，经济实惠又便捷！大悦城负二层就有位置很好找，去了看见人挺多的我们就想着排个小桌的号，因为我们三个人  坐小桌便于我们聊天，就管服务人员要号，人家告诉我们说不用拿号  边上等着就行，奇了怪了 我们是不花钱呀还是你们不缺客人呀？让我们边上等着……一看别人也没有要吃完走的意思，我们就坐了台桌，点菜时问服务员有推荐吗？她说没有就不吭声了…我最爱吃粉条就问她有宽粉吗？她说没有然后就和别的服务员讨论了半天 也没给我们个结果，我就以为是没有了就没点，吃了半天发现旁边桌 上了一盘红薯粉，朋友就问她 你不是说没有嘛？怎么人家点就有了？简直被气死……我想说的是再牛逼的全国连锁  如果是这样的服务态度  那么顷刻间倒闭也是理所当然的，大家是去吃饭享受的，不是受气看你脸色的！！！
                            

		                            收起评价


"
"
                                蔚蓝色的梦
                                ","
                                2016-12-01
  更新于2016-12-30 16:43                            
                            ","
                            吃过n久的呷哺，最差服务的一家！
难得参加一次呷哺在飞凡做的活动，听说每单都可以享受不同优惠政策，活动介绍也如此。
到店两个服务员说法不一，又可以分着下单？又试试？已告知很多人已经如此使用，不清楚的情况下就态度好一点，点餐用了一刻钟还是不明白或是装糊涂，又喊门口看门的男的来点。再换个人半小时能点成不？服务员没回复，门口看门的男人很装，扬言就能用两个，我说你店规定还是北京地区规定，没回应还很难听的口气我们就这样。好的，拜拜。

这态度就在家养着多好呵。
既然店面在网络上发布活动就要有活动承担力度，不能就明确规则说的一清二楚。
                            

		                            收起评价


"
"
                                不要让汗水成为泪水
                                ","
2016-10-10 16:32                            
                            ","
                            差评  超差 在西单明珠吃的。服务差 菜品差。穿白衣服的经理 一点服务水准也没有…… 菜都是蔫的 豆皮都是 坏的， 想换个大杯饮料 服务员来一句 已经下单了 下的小杯 价钱不一样， 请问我有说不给你钱吗？
                            

		                            收起评价


"
"
                                小战士_5759
                                ","
2016-09-24 11:30                            
                            ","
昨中午吃完一个小时我和朋友全都拉肚子，回家晚上拉好多次，今直接医院了。毕竟吃过这么多次，怎么这样	                        "
"
                                HGHG6
                                ","
2016-09-20 23:07                            
                            ","
作为老顾客的我，今天又去它家拔草，可是失望至极，点了个套餐，里面的蔬菜发黑，都烂了，所以叫了服务员，他说给我换两片。结果问都没问我，把我套餐里其他的都扔掉了，一点都不为顾客着想，希望服务加强培训！！！	                        "
"
                                请不要半夜出来吓人
                                ","
2016-08-20 19:21                            
                            ","
                            经常来吃呷哺 以前服务还可以 现在服务员换了一批 没以前好 强烈建议门口叫号的服务员换一个服务态度好点的 以前的男孩子服务挺好的 现在换了个大妈 一点服务意识都没有 问她话爱搭不理的 这已经是第二次了 希望以后改正
                            

		                            收起评价


"
"
                                月伢子
                                ","
2016-08-20 11:51                            
                            ","
环境一般，口味还可以，夏天去挺热的。	                        "
"
                                点小评8522412978
                                ","
2016-05-16 20:40                            
                            ","
什么玩意，服务不是一般的差，叫服务员爱答不理，要个餐巾纸还给脸色，菜明显分量不够！冻豆腐都干了还给上！叫穿白衣服的经理还装听不到！怪不得会带出那样的服务员，建议大家不要去西单大悦城去吃。	                        "
"
                                时光恋徒
                                ","
2016-05-08 20:56                            
                            ","
我只想说，两个人吃完抢厕所，拉肚子	                        "
"
                                my8795
                                ","
2016-04-27 21:42                            
                            ","
服务不是一般的差，说话时面向对方是基本的教养	                        "
"
                                BigDad丶
                                ","
2016-04-19 19:23                            
                            ","
服务基本靠吼，最关键的是，他们会催你走，他们会催你走，他们会催你走。重要的事情说三遍。	                        "
"
                                豆噗噗
                                ","
2016-04-11 20:54                            
                            ","
                            服务态度特别差，一共三个锅，服务员收走两个吃完了的锅，还剩一个锅没吃完的时候，突然带了客人过来，我们旁边只有一个空位啊！这还没吃完就赶人走么！吃的时候要调料之类的叫好几声都不理，我也是醉了，从来没吃过这么烂的态度的呷浦呷浦！！！太生气！！！！
                            

		                            收起评价


"
"
                                布鲁
                                ","
2016-03-21 15:11                            
                            ","
现在的虾是咸的，糖蒜也变味了。采购是敌人派来毁呷哺的吗	                        "
"
                                thu_ben
                                ","
2016-03-07 13:40                            
                            ","
吃的和其他呷哺店一样，但服务真的比较差，服务员杨小丹一副爱理不理的样子，需要加水喊了没理，加个乌梅汁也费劲得很…服务员服务水准亟待提高，和其他呷哺店差距明显。	                        "
"
                                shallwe-baby
                                ","
2016-03-07 13:02                            
                            ","
菜品和其他家差不多，但是不知道为什么拿到的冻豆腐巨咸，咸得发苦…喊了半天服务员加水，要么不理，要么哦了一声就不管了…中午这会人也不算多呀。动作都懒洋洋的，没睡醒的样子。服务差评，超差评。给0分！	                        "
"
                                战小巫
                                ","
2016-02-04 11:34                            
                            ","
                            一直吃呷哺呷哺咖喱锅，但是这次在这里吃第一次吃出带好些大片辣椒片的咖喱锅，老公越吃越觉得不对，好多辣椒片，问服务员服务员还特别不耐烦说一直都有辣椒片，还有辣椒段呢……我们吃了好些呷哺的咖喱锅了。。只有这家味儿特别怪，感觉是麻辣锅底没有洗干净就盛放了咖喱锅底……好恶心，服务员和领班的态度也是醉了，知道你们过年人手不够忙不过来 那也不能那么个态度啊 咖喱锅还能吃了么……洗不干净锅就别狡辩……
                            

		                            收起评价


"
"
                                未央jkk
                                ","
2016-02-02 15:28                            
                            ","
还没吃完就一直催我们走说后面还有顾客等态度也不好…呵呵	                        "
"
                                阿宝的店*
                                ","
2016-01-31 18:47                            
                            ","
味道正常，就是服务态度差到爆，不知道是服务员耳朵不好还是怎样，从开始到最后，点完菜后，基本没人搭理你，吃过那么多呷哺，从没见过这种态度的，包括所谓的经理都不搭理人，靠！第一次吃饭吃到想爆粗口！！！	                        "
"
                                QI_209222477
                                ","
2016-01-09 13:08                            
                            ","
管叫号的人能不能按顺序叫号，是不是关系好，就可以提前(　ﾟдﾟ)	                        "
"
                                点小评9360455613
                                ","
2015-12-27 08:42                            
                            ","
排队排了一个多小时也是醉了……	                        "
"
                                楠楠_6589
                                ","
2015-12-16 13:04                            
                            ","
这种连锁店其实口外哪家都一样。但这家店的排号非得分散桌和吧台排，一点也不灵活。明明外面排着那么多人，里面却有空着的位置。真不知道这家店的经理怎么想的。还是说现在其他店也这样了？太死性了。	                        "
"
                                大旺财爱小旺财
                                ","
2015-12-10 12:00                            
                            ","
特别差劲  中间这道 一个个装聋做瞎 刚11点没什么人 服务员多顾客少 但是 就看服务员一个个绷着走来走去  要菜单没人理 点单没人理  饮料没人上  店里是不是拖欠服务员工资了	                        "
"
                                点小评1138789828
                                ","
2015-11-12 14:37                            
                            ","
太慢了，服务态度不好，很不开心	                        "
"
                                杭姑娘
                                ","
2015-11-06 12:05                            
                            ","
服务太差太差了。四十分钟不上菜，而且菜都配好了服务员宁可擦台面下的桌子整理调料箱都不去端，有盘肉掉了一片在地上居然照样把这盘给客人。说人手不够但有人明明就没在干活。各种找借口。	                        "
"
                                Sullivanluvx
                                ","
2015-11-06 11:50                            
                            ","
服务像屎一样！ 二十分钟不上菜，没人管。一催就喊一嗓子不管，***差劲了！服务员崔娜梅就吊一张臭脸，还敢瞪顾客！什么团队这么差劲？员工没有培训么？	                        "
