用户名,时间,评论
"
                                hanbin800
                                ","
2023-10-18 01:16                            
                            ","
在世贸广场的东区5楼，手扶梯上来就能看见，环境整体干净整洁，服务员也是相当的热情，很多年没吃了，价格一如既往的实惠，性价比超高。一人一锅很干净，有特制的调料，味道不错，牛肉量蛮大的，火锅和奶茶很配啦～	                        "
"
                                小肉肉要吃肉
                                ","
2023-10-14 21:32                            
                            ","
                            我是个火锅控……最近迷上了吃呷哺呷哺小火锅，经济实惠肉蔬菜饮料想要的都有了，比外面吃火锅划算很多，这家店生意也不错，之前在合生汇也吃过 合生汇地方没世贸广场的大，世贸店铺大环境也挺干净!一直点的人气羊肉套餐，一个人都吃不了，每次都吃得好撑!以后还来……
                            

		                            收起评价


"
"
                                Maria
                                ","
2023-10-14 20:58                            
                            ","
                            买的这个套餐特别划算，俩个人吃的特别饱，味道特别合适，真的超级划算了，而且服务态度也很棒，环境很好，位置也蛮大挺好找的，肉和海鲜都很新鲜，价格也蛮实惠的，火锅这个炉子也很简单上手，店员姐姐还会帮你看看加汤什么的
                            

		                            收起评价


"
"
                                好白菜都让猪拱了_7662
                                ","
2023-10-14 14:01                            
                            ","
                            来上海看演唱会待了两天，两天都在下雨。下雨天当然要吃顿热乎乎的火锅啦，一个人选呷哺性价比最高了。上午10:00开餐，几乎是顶门去的。看着翻滚的小火锅配上碗热气腾腾的米饭，真心觉得太赞了！浇灭了所有阴雨天带来的烦闷感。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-10-13 11:29                            
                            ","
                            在世茂广场的东区五楼，我惊喜地发现了一家名叫呷哺呷哺的餐厅。呷哺呷哺，听名字就让人忍不住想去体验一番。餐厅的环境整洁优雅，有着浓郁的现代感，让人眼前一亮。

首先，我尝试了他们的呷哺精选大米龙。肉质鲜嫩，，简直是人间美味。而他们的珍馔牛上脑单人套餐也让人惊喜连连。牛肉口感醇厚，入口即化，搭配上特制的调料，味道美妙无比。

此外，我还尝试了他们的香辣牛油锅底香辣牛油锅底有着浓郁的牛油味道，辣而不燥，

在环境方面，呷哺呷哺同样表现出色。餐厅的装修风格独特，现代中不失温馨，让人感觉宾至如归。同时，餐厅的卫生条件非常出色，桌椅干净整洁，让人吃得放心。

服务方面，呷哺呷哺同样给我留下了深刻的印象。服务员态度热情周到，不仅在点餐时详细介绍菜品特点，还会在适当的时间主动为我们加汤、撤空盘，细致入微的服务让人倍感舒适。

总的来说，我对呷哺呷哺的好感源自于他们精致的菜品、舒适的环境以及优质的服务。尽管价格稍高，但我认为这是一家非常值得推荐的餐厅。因此，强烈推荐给喜欢火锅的朋友们。
                            

		                            收起评价


"
"
                                黑色范特西
                                ","
2023-10-12 16:06                            
                            ","
呷哺呷哺还是那个熟悉的味道，价格实惠，性价比超高！双人套餐很实惠！	                        "
"
                                你喜欢不如我喜欢_78
                                ","
2023-10-10 23:27                            
                            ","
                            感觉来上海必须吃的火锅店，价格很划算，并且一人一锅，很干净，适合一个人慢慢吃。「果蔬拼盘」很大分量，一个人足够了。「大红袍奶茶」奶茶也好喝的，火锅配奶茶绝配，
[薄荷]环境：
环境挺大的。「珍馔牛上脑」牛肉很新鲜
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-10-10 21:52                            
                            ","
小姐妹介绍的店，超级好吃性价比超高，牛肉量大。
服务也很好一遍一遍询问用餐情况好心细，非常舒适的一次用餐。 "
"
                                330098
                                ","
2023-10-10 20:26                            
                            ","
                            开了很多年的火锅连锁店，“呷哺”在闽南语是吃饭的意思，还是第一次进店用餐！一人一个小火锅，干净又卫生。有好几款口味的锅底任选，经典的4款牛肉都点了，都超出我的预期，每款口感都不错，鲜嫩多汁！性价比超高的火锅店，值得一试！


		                            收起评价


"
"
                                匿名用户
                                ","
2023-10-08 23:44                            
                            ","
                            记曾经打卡美食: 
朋友介绍下去的，很喜欢这种一人份小火锅，价格实惠，我们各自点了自己喜欢的套餐。肥羊卷很鲜嫩，配菜分量也很足，它家的面条是北方风味的，有麦香。还有调料也超级入味
地方虽小但干净整洁，服务员清理桌面速度很快，第一次来问了很多问题都很耐心解答，还给我们送了三杯饮料
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-10-06 08:55                            
                            ","
干净卫生，一人一锅，价格实惠，小朋友也都吃完了	                        "
"
                                轶轶宝贝2010
                                ","
2023-10-05 13:46                            
                            ","
                            国庆假期的尾巴家门口南京路溜达一圈，晚饭人很多，这种小火锅适合翻台子吃，不用等太久，一人一锅吃什么点什么也没有去浪费。性价比还是比较高的，上菜速度也很快。相对而言公共通道就比较硬挤一些。好评，下次继续会光顾。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-10-05 13:40                            
                            ","
服务非常好，菜品也很有特色，奶茶推荐大红袍 "
"
                                火箭少年
                                ","
2023-10-04 23:47                            
                            ","
                            又吃火锅了我这个火锅大爱好者，第一次吃甲浦甲浦，确实很实惠还有免费的冰沙，在人民广场这边性价比真的很高，虽然价低食物可还是挺新鲜的哦，
[服务铃]服务:
服务反应很快，随叫随到，点单套餐有些复杂服务员又耐心的解释了好几次。
                            

		                            收起评价


"
"
                                海棠依旧凤
                                ","
2023-10-03 20:29                            
                            ","
                            第一次吃呷哺呷哺火锅，晚饭点稍微等了一下位，说实话口味并没有很惊艳一贯的火锅味，就看食材新不新鲜了，这家还可以没有发现不新鲜的食材。点了135套餐和隔壁桌随意点的142元大差不差，套餐似乎也没有很优惠。调节温度只有三档不太好，要么很沸要么就不怎么沸了，地上不太干净很多汤汁溅到地上都没及时拖掉，也没有围裙，汤汁还会不小心溅衣服上。
                            

		                            收起评价


"
"
                                jacky
                                ","
2023-10-03 18:22                            
                            ","
                            今天带家人逛街，无意中看见这家店，边来吃吃，记得很早的时候就有了，很多年了这牌子一直在，说明性价比高，生意好，随便点了几个菜吃下来都还满意，满好的，大家逛街的时候可以来看看，这边交通也方便，周围吃的还有很多。
                            

		                            收起评价


"
"
                                依依
                                ","
2023-10-03 10:37                            
                            ","
上海世贸广场的这家火锅店超好吃！服务态度也很好！真的强烈安利！！！冲冲冲！	                        "
"
                                看热闹不嫌事儿大
                                ","
2023-10-01 17:39                            
                            ","
想吃涮羊肉好几天了，没想到南京东路有小火锅～很棒	                        "
"
                                浮世
                                ","
                                2023-10-01
  更新于2023-10-03 15:31                            
                            ","
和朋友都很喜欢吃 套餐量很足 上菜速度也很快 三个人吃的很饱 感觉下次点一个三人套餐就够了 不用额外加菜了	                        "
"
                                杨某人
                                ","
2023-10-01 15:18                            
                            ","
                            呷浦呷浦好多年没有去吃了，和小伙伴逛南京路，饿了，搜大众点评果断选择这家，在世茂楼上。
[服务铃]服务：阿姨态度都很好，单人套餐量也很多，刚好我有畅吃卡，还可以有优惠，阿姨也很耐心的告诉我怎么使用更划算，开心。总体来说他们家性价比还是很高的，下次还会光顾，小伙伴说他家麻酱很好吃
                            

		                            收起评价


"
"
                                虚真
                                ","
2023-09-30 16:23                            
                            ","
                            放假前和同事吃个小火锅，很多年没呷哺呷哺了，来到这里，看到小招上有活动，可惜周三的对折券抢完了，只好用九折现金券，也不错。两个锅底，牛羊肉上脑，蟹肉棒，小酥肉，黑鱼片，还有蔬菜拼盘。食材都很新鲜，满满一桌只要200，还是很划算的。
                            

		                            收起评价


"
"
                                寒冷落
                                ","
2023-09-28 14:34                            
                            ","
服务非常周到，菜品也一如既往的好吃，值得再来！	                        "
"
                                毅仁优美的小红
                                ","
2023-09-28 14:21                            
                            ","
服务很好 菜品很新鲜！下次还来～	                        "
"
                                优美美好哝哝蝉
                                ","
2023-09-28 14:17                            
                            ","
味道很好服务态度也很不错！！卫生很干净！下次还来 "
"
                                度假酒店家
                                ","
2023-09-27 19:11                            
                            ","
小火锅很适合单人用餐，味道菜品也很足	                        "
"
                                elva4ever
                                ","
2023-09-27 16:56                            
                            ","
                            南京路步行街是很久没去了，和朋友小聚，想随便找个地方吃个小火锅，就搜到了这家。之前一直在龙阳路那家店吃的，没想到这里也有，去的比较早，没有排队。还是老样子选了套餐，还有红茶，价格实惠，和朋友一人一锅干干净净。
                            

		                            收起评价


"
"
                                大_派派
                                ","
2023-09-27 12:14                            
                            ","
                            差不多开门的时候去的，店很亮堂，服务员也挺热情的领到座位。然后扫码点单，基本上都是套餐吧，五六七十多还带杯奶茶，感觉可以。选了咖喱锅，最后煮面条的时候特别好吃，涮肉好像一般。肉的量还挺大的，菜的拼盘看着挺好，就不能细看，菜边边感觉没有洗干净。总体而且可以啦，下次会再来。
                            

		                            收起评价


"
"
                                真美真挚的小费
                                ","
2023-09-26 18:36                            
                            ","
So tasty!so tasty!so tasty!好吃	                        "
"
                                中暑的阿宅
                                ","
2023-09-25 18:57                            
                            ","
📍呷哺呷哺小火锅
很久没吃了，菜品很丰富，「高原羊肉卷」「珍馔牛上脑」一个人吃正好	                        "
"
                                匿名用户
                                ","
2023-09-25 17:46                            
                            ","
                            门店在世贸广场东区L5，扶梯上来就可以看到，紧挨着桂满陇。感觉这家店铺比其他几家门店大，而且布置的非常别致，无论吧台座还是沙发座都干净整洁明亮，还有免费的刨冰和柠檬水，上菜速度也很快。值得一提的是，门口的服务小妹的态度非常热情，感受很不错。
                            

		                            收起评价


"
"
                                哎哟蛙蛙吖
                                ","
2023-09-25 02:28                            
                            ","
                            很多年没吃呷哺呷哺了
答应了**官方账号来支持台湾同胞国货品牌，那就必须来打个卡，哈哈哈哈哈哈哈
呷哺呷哺感觉整体升级了，服务业很热情，饮料也不是以前的雪碧可乐美年达了
还有拉面还是很好吃，以后还会常来
                            

		                            收起评价


"
"
                                小妹0512
                                ","
2023-09-24 18:07                            
                            ","
第一次来 本来想吃海底捞 结要等很久 
转辗来了这边 超级棒 超乎想象 菜品很丰富 服务很热情	                        "
"
                                tina_whale
                                ","
2023-09-24 13:09                            
                            ","
排队很快 上菜很快 肉很新鲜 味道不错 很适合一个人吃	                        "
"
                                螃蟹蒸芝士粉
                                ","
2023-09-24 13:03                            
                            ","
呷浦呷浦「高原羊肉卷」「珍馔牛上脑」「呷哺精选大米龙」都很好吃 服务态度也很好 "
"
                                wan233
                                ","
2023-09-24 13:00                            
                            ","
味道不错，菜品也很丰富，服务态度好，还会继续来吃。	                        "
"
                                孔妙卿
                                ","
2023-09-24 00:12                            
                            ","
                            应该是直接出站就能进商场的，我没找到。从外面绕进去的。店面在商场里面很好找，工作日堂食的人不多。上菜速度很快，现在还有免费的冰沙，自取。调料区也很干净，工作日午市53块钱的小套餐吃起来刚刚好，里面还含一杯奶茶。
                            

		                            收起评价


"
"
                                lovebrent
                                ","
2023-09-23 20:38                            
                            ","
                            大概十年前吃过的小火锅
新装修之后再来一次试试 性价比非常高

[服务铃]服务：人很多 可能也管不太到 但是上菜速度还是蛮快的

[薄荷]环境：新装修 所以还不错

点了他们家的三人套餐 有三个锅底 肉和菜都很多 他们家的奶茶也不错 和凑凑应该是一家的 好评！
                            

		                            收起评价


"
"
                                Panpan小蝴蝶
                                ","
2023-09-21 15:10                            
                            ","
                            午市和同事一起来尝试，点了一个双人餐135，肉有两盆，量也比较足，蔬菜拼盘略小气，双人餐里面的品种至少俩人一人一块吧，鱼豆腐就一块，玉米一个，俩人都不好分，饮料很大杯，我点了奶茶，比较清淡。我点的麻辣锅，不太辣，味道不错。自助蘸料，自取。服务人员很热情，服务周到
                            

		                            收起评价


"
"
                                莀莀
                                ","
2023-09-20 23:55                            
                            ","
                            快乐的证据不能丢失，不得不说本人真的很爱吃各种火锅，包括这家我也经常吃，但近两年很少能看到这家店，食材也不错，创新也很好，性价比也可以，当个工作餐也很哇塞，解馋又解饱，这个小方块很有新意，总之吃的开心🥳


		                            收起评价


"
"
                                jnychj
                                ","
2023-09-19 11:44                            
                            ","
连着吃了两天，锅底选择挺多的。套餐价格合理还有奶茶。很适合工作日中午来吃吃。	                        "
"
                                damiao1130
                                ","
2023-09-17 16:30                            
                            ","
老牌小火锅餐厅，中午套餐听划算的，内容挺多的，吃的非常饱。大红袍珍珠奶茶真的不错喝。火锅搭配奶茶是绝配哦中午去几乎不排队。一个人去吃也可以，真的不错，推荐推荐	                        "
"
                                AQIYA_777
                                ","
2023-09-14 02:24                            
                            ","
牛上脑是真的不错，搭配呷哺花生酱是真的好吃，还非常的实惠，大红袍奶茶招牌也非常的好喝	                        "
"
                                Miya
                                ","
2023-09-11 13:41                            
                            ","
                            周末约朋友 
不知道吃啥  
朋友说呷哺呷哺吧，确实听名字就很有回忆感 
记得在南翔住的时候楼下就有一家经常光顾呢
性价比也高 环境也好  我是很喜欢单人小锅的火锅
两个人吃的饱饱的  人均消费100左右
环境也好  服务也好 会经常光顾滴
                            

		                            收起评价


"
"
                                白樱酒
                                ","
2023-09-07 21:00                            
                            ","
便宜了许多，火锅好吃，下次还来	                        "
"
                                苏伟小哥
                                ","
2023-09-06 23:14                            
                            ","
逛街累了饿了，来这里吃了个快餐火锅，很实惠也很干净，最实惠超值的火锅，点个赞	                        "
"
                                “库洛洛
                                ","
2023-09-06 21:26                            
                            ","
                            性价比高的老牌子火锅店了 等了不是很久就进了 这次点了套餐很划算 两个人各点一份套餐很方便 荤素搭配都有了 食材都很新鲜 牛肉羊肉味道很好 菜品量足 味道很不错 服务很热情周到 环境还算整洁 用餐体验很不错 下次还会再来


		                            收起评价


"
"
                                垃圾王子
                                ","
2023-09-06 11:06                            
                            ","
                            去上海玩在这家店吃的小火锅还办的年卡，店里服务很好，办了你那卡后套餐打折周一也打折，套餐下来才五十多很划算，送了一百多的劵，四个人才花了一百多，老牌子的火锅味道一如既往的好，虽然价格贵了但肉的品质很好。
                            

		                            收起评价


"
"
                                潜龙腾渊
                                ","
2023-09-05 09:25                            
                            ","
                            呷哺小火锅的性价比还可以，吃点牛肉羊肉。这里有配奶茶，还有一些新鲜蔬菜和肉。是那种一人一份的小火锅。世贸广场是位于人民广场地区，内部电梯是黑色为主，由于楼层高所以只能看到本层的商铺。感觉内部结构是三角形，店铺的总量不是太多，走在里面感觉还算明亮。
                            

		                            收起评价


"
"
                                2009我来了
                                ","
2023-09-04 22:14                            
                            ","
                            交通便利，四通八达，周围商业林立，作为一个开了好几十年还在的老牌小火锅，能够层出不穷出新，是很不容易的，里面有很多套餐新品，非常实在，一份能吃饱，而且又卫生，比大锅干净多了对于有洁癖的宝子来说，还会在去的。
                            

		                            收起评价


"
"
                                sylvia27
                                ","
2023-09-02 15:25                            
                            ","
服务超级热情！有问必答的，而且很耐心！
东西很多，品种多，材料还是不错的！
评价火锅首选！	                        "
"
                                wl_kitty
                                ","
2023-09-02 12:54                            
                            ","
                            来附近办事，小朋友想吃火锅，果断选择这家，不用排队，味道一如既往的好。食材新鲜，量也可以。最爱喝他家的大红袍，只是每次喝好会睡不着，茶味太香浓。夏天免费的冰沙也是小朋友的最爱，这边有水蜜桃和菠萝两种口味，菠萝有点类似小时候的菠萝渣渣。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-09-01 17:20                            
                            ","
三个人一起来吃了午饭，直接在小程序下单了三人餐又加了一些菜，味道都是蛮不错的，还是几年前吃的味道，没有变。现在店里有各种各样的奶茶都可以选，挺不错的。	                        "
"
                                JYF_7484
                                ","
2023-09-01 10:06                            
                            ","
一直都喜欢呷哺，下班早去南京路买东西，顺便吃点，一如既往的不错，装修的也很干净，整体环境很不错，饭点的时候也没排队，服务也很好。	                        "
"
                                7ily
                                ","
2023-09-01 09:42                            
                            ","
                            在等位的时候看见了边上有奶茶铺，正好在搞活动26元2杯，和小伙伴们一起分一分。
「盐柠凤梨茉莉」酸酸甜甜很解渴，好喝🏻我自己一杯，带了一杯回家给妈咪尝鲜。
「云朵蜜桃茉莉」小伙伴一个喝完了，一个好像不太喜欢，最后走的时候一整杯就丢在了桌上，可能是不合口味吧。
                            

		                            收起评价


"
"
                                ZWY
                                ","
2023-08-31 10:27                            
                            ","
番茄锅yyds！火锅店中这家番茄锅最浓郁最好吃	                        "
"
                                icey
                                ","
2023-08-30 19:59                            
                            ","
环境非常棒，店员都非常热情，小火锅吃的也很好，下次还来 "
"
                                匿名用户
                                ","
2023-08-30 18:11                            
                            ","
                            呷哺呷哺菜单大升级，「果蔬拼盘」「甄选上品牛肉套餐」「大红袍奶茶」「呷哺精选大米龙」「什锦鲜蔬大拼盘」「珍珠奶绿」「经典毛血旺拼盘」推荐精选大米龙，不知道吃什么的时候，就来呷哺涮小火锅，人均70左右吃到撑，茶米茶茶味很浓，最喜欢大红袍
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-08-30 15:30                            
                            ","
                            呷哺呷哺菜单全面升级✌🏻️锅底能喝汤太绝了 一说起火锅🔥，第一个就能想起来呷哺呷哺，这家店是第一次来，装修不错。呷哺呷哺把每个细节都做到了极致，真的很贴心 这次来他家，菜单和套餐全都全面升级啦，很推荐。最喜欢茶米茶，太好喝了。
                            

		                            收起评价


"
"
                                不吃香菜
                                ","
2023-08-30 12:53                            
                            ","
                            第三次来呷哺呷哺了
都是跟同一个人一起来的
真的很喜欢火锅 觉得这种小锅蛮方便的
个人觉得呷哺呷哺一直蛮好吃的
但是这家店似乎吃饭的时候遭遇了一些公关问题
一直有顾客反映问题 经理一直来处理......
单纯论味道我是喜欢的不过还是更喜欢五角场那家店
这家店要从世贸广场旁边的扶梯上去位置在商场东区比较隐蔽别跑空了


		                            收起评价


"
"
                                糖浆炸冬虫夏草
                                ","
2023-08-29 16:43                            
                            ","
老顾客了，东西味道不错干净卫生，环境优雅	                        "
"
                                掌心杨泽啊
                                ","
2023-08-29 01:26                            
                            ","
一般般吧，跟在北方吃的味道还是有区别的，没办法  只接受麻酱	                        "
"
                                在万佛寺挥舞的茄子
                                ","
2023-08-27 20:34                            
                            ","
味道不错，环境不错，服务也不错	                        "
"
                                匿名用户
                                ","
2023-08-27 20:07                            
                            ","
「呷哺人气草原羔羊肉套餐」「呷哺香辣牛油锅」「珍馔牛上脑」「午餐肉」
「呷哺嫩牛肉炸串」	                        "
"
                                十八东
                                ","
2023-08-27 19:23                            
                            ","
菜品新鲜，环境整洁，服务周到，带家人朋友过来非常合适，还有大盘蔬菜拼盘，值得推荐。	                        "
"
                                ann_97889
                                ","
2023-08-27 19:15                            
                            ","
上菜很快！味道很正！服务很好！菜品干净卫生！肉很新鲜！	                        "
"
                                真挚优美哇呀马
                                ","
2023-08-27 19:12                            
                            ","
环境很好 饭很好吃
上菜速度很快 服务态度很好	                        "
"
                                巧宝_3567
                                ","
2023-08-27 18:44                            
                            ","
服务不错，环境干净，体验好。值得打卡。	                        "
"
                                kk
                                ","
2023-08-27 18:44                            
                            ","
服务很热情！菜品都很新鲜！环境也非常整洁干净！非常推荐大家来！	                        "
"
                                福禄寿
                                ","
2023-08-27 14:50                            
                            ","
太香了太香了！太诱人了，迫不及待开火开动啦！快和朋友们一起来享受吧😘😘	                        "
"
                                干饭人
                                ","
2023-08-27 14:49                            
                            ","
今天是哐哐吃肉星人！宝爱吃！宝想吃！宝吃到！必须大口炫肉才过瘾！好耶！ "
"
                                lovezhubaobao
                                ","
2023-08-27 12:14                            
                            ","
之前都在其它呷浦呷浦呷浦吃，世贸店是第一次，味道也蛮好的，服务人员态度也好	                        "
"
                                匿名用户
                                ","
2023-08-27 08:29                            
                            ","
                            和朋友临时约了吃饭，到了人广这家店，整体装修风格大气简约，半开式厨房可以直观观测到菜品，员工也很讲究效率卫生，即使临近九点多也没有怠慢。
因为是连锁，菜品质量是可以没问题的。蔬菜也很新鲜，小料台的温馨提示口味也给选择困难的人提供了无限的可能性！
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-08-26 23:50                            
                            ","
很棒很划算，偶尔吃一顿还是很不错的！性价比高
真·吃到扶墙出

但是吃多了会腻，因为口味差不多。	                        "
"
                                爱喝拿铁的小雨.
                                ","
                                2023-08-26
  更新于2023-08-30 20:54                            
                            ","
                            周五的小快乐～
由于6点下班，回去太早也没有啥事.
想着逛逛南京路～筹热闹～
本来打算去吃朱光玉火锅🍲排队太长时间了.果断放弃
来到了世贸，很多家都打烊了
想吃湘菜也没有吃上.
看到隔壁的呷哺还营业.吃点吧

[服务铃]服务：
服务的话有点欠缺，小姐姐态度还是很好的

[薄荷]环境：
店面不大，温馨
菜品无功无过吧～
奶茶不是很好喝～
                            

		                            收起评价


"
"
                                芒果Ubear
                                ","
2023-08-26 19:45                            
                            ","
                            其实已经好多年不吃呷哺呷哺了，都快忘记这个牌子了，春节假期带着狗来南京路逛，外面下着小雨，实在没地方去了，就问能不能带宠物就餐，接待人员说不影响其他顾客就可以！
果断选了这家！
味道还是一如既往地好吃，又让我对呷哺呷哺产生了好感！
春节期间店里很忙，但是服务人员的态度还是很好！
体验感很棒的一次就餐！
                            

		                            收起评价


"
"
                                洛儿宝宝517
                                ","
2023-08-26 12:23                            
                            ","
呷哺一直是我火锅的第一首选，实惠好吃，这次在世贸广场吃的，一如既往的好，品控也好，以后还是会首选呷哺呷哺，棒棒哒	                        "
"
                                dpbuding
                                ","
2023-08-26 12:22                            
                            ","
                            环境不错，服务态度好，点了一份三人套餐，大概168还是158，忘记了。三份锅底，一个日式寿喜锅，一个一个印度风味咖喱锅，一个珍鲜菌汤锅，一份蔬菜拼盘，米饭🍚免费续。三杯饮品，一份大红袍珍珠奶茶（冰），2份茉香奶绿（冰）。一个鸡蛋，等等。味道很好，下次还会光顾的。
                            

		                            收起评价


"
"
                                Alice
                                ","
2023-08-25 21:31                            
                            ","
                            经过人广。肚子饿了。想吃一顿性价比高的火锅，就想到了呷哺呷哺。人均百来元的火锅现在真的很少了，比起动不动就人均150到200的价格。呷哺呷哺真的很价廉物美。世茂这家店生意不错，量也够足，很新鲜，过过火锅的瘾是不错的选择。
                            

		                            收起评价


"
"
                                匿名用户
                                ","
2023-08-25 16:25                            
                            ","
                            [薄荷]环境:
在南京路世贸广场东区5楼，扶梯对面，位置很好找。

[服务铃]服务:
工作日中午陆续会坐满，感觉服务人员不太够，不太及时。但态度很好，会帮忙介绍各种搭配和食材。

口味:
一人一锅，好多年的模式。食材比较新鲜，双人套餐量也足够。
                            

		                            收起评价


"
"
                                好吃你就多吃点
                                ","
2023-08-24 23:18                            
                            ","
「呷哺人气草原羔羊肉套餐」「果蔬拼盘」「甄选上品牛肉套餐」「拉面」「高原羊肉卷」
[薄荷]环境：	                        "
"
                                和和呵呵呵呵何
                                ","
2023-08-24 21:25                            
                            ","
                            之前买的芝士虾丸套餐，正好路过准备把套餐吃掉，世贸这家人超级多，好在店也很大，总之有位子
套餐上齐后感觉好少啊，五颗丸子，六片冻豆腐和几片生菜叶子可能把拉面炫完是能吃饱的，但幸福感太低，于是我又另点了两道最后也没吃完

生菜还好是清汤锅涮的，要不这小虫子岂不是要吃肚子去了
                            

		                            收起评价


"
"
                                蒋美玉_128
                                ","
2023-08-24 15:54                            
                            ","
很实惠，儿子想吃小火锅就来吃了	                        "
"
                                美食与美女
                                ","
2023-08-22 12:36                            
                            ","
还好吧
人不算多也不算少
整体还行啊	                        "
"
                                ker7y
                                ","
2023-08-22 11:26                            
                            ","
                            突然想吃火锅，搜了下附近，发现这家店就过来吃了，好久没吃呷哺了，味道倒还和原来差不多，有套餐，性价比蛮高，辣锅，菌菇锅，味道都不错，牛肉，羊肉品质也不错，那个鱼片不推荐，不太好吃，感觉怪怪的，肉串，蔬菜拼盘都不错，奶茶也好喝。
                            

		                            收起评价


"
"
                                嘻嘻
                                ","
2023-08-21 19:42                            
                            ","
呷哺火锅白家华负一楼 价格实惠菜品丰富 一人一锅 火锅底很便宜 装修风格挺大气 份量多 推荐蔬菜拼盘 呷哺麻酱 大红袍奶茶都是招牌 体验不错 一家人吃的满意 下次再来	                        "
"
                                我生气了
                                ","
2023-08-20 23:09                            
                            ","
                            呷哺呷哺好多年没有吃了，这次重新装修后感觉升级了，价格肯定也高了，三人点了套餐又加了几盘肉。东西中规中矩，要求不能太高了吃饱为主，服务员不停推荐套卡，喋喋不休的就买了一张，送了饮料，调料台自助的，还有冰沙，因为买了卡，我还会再来的


		                            收起评价


"
"
                                jiajia_靈
                                ","
2023-08-20 20:11                            
                            ","
                            带家里两位老人去人广兜逛逛，中午就餐就选择在世贸广场5楼的呷浦呷浦，点了168套餐，里面有「高原羊肉卷」「果蔬拼盘」「珍馔牛上脑」「黑鱼片」「蛋饺」「午餐肉」等等，性价超级高，三个人吃的饱饱的，点套餐还送奶茶。
                            

		                            收起评价


"
"
                                阿宏同学
                                ","
                                2023-08-19
  更新于2023-08-21 22:17                            
                            ","
                            超级喜欢呷哺呷哺，已经不止一次来啦，从北京到深圳，再到上海，只要吃火锅，都来呷哺呷哺，朋友小聚的绝佳场所。
今天和好友点了个家庭分享锅，里面还含有一个儿童餐，里面的蛋饺、午餐肉、火锅面都非常好吃，再搭配地道的麻酱，真的香。
然后人气羔羊肉烫大概10秒钟就可以吃了，软嫩鲜香，蘸上芝麻酱，满口留香。最后烫了点绿色蔬菜，结束午餐的战斗，下次还会再来的！
                            

		                            收起评价


"
用户名,时间,评论
"
                                毛雪红_5754
                                ","
2023-08-19 19:38                            
                            ","
呷哺吃过好多次了，意外打翻一碗调料，撒得一地都是，给店铺伙伴添麻烦了，辛苦你们喽！谢谢！	                        "
"
                                April424
                                ","
2023-08-19 18:35                            
                            ","
空间很大，很喜欢世贸广场的这一家，推荐大家尝试，服务和质量都不错	                        "
"
                                池嘉欣
                                ","
2023-08-19 18:34                            
                            ","
食材新鲜，吃得出来的味道和品质，服务态度很好，有应必求，推荐哦	                        "
"
                                鲜嫩多汁的小馒头
                                ","
2023-08-19 18:33                            
                            ","
口味很不错，很实惠，价格亲民，很适合和朋友一起聚餐 "
"
                                光阴荏苒
                                ","
2023-08-19 18:29                            
                            ","
很适合周末家庭出去聚餐，各种口味都有，干净卫生，食材新鲜，服务不错	                        "
"
                                水水更安全
                                ","
2023-08-19 18:22                            
                            ","
点了咖喱锅和菌汤锅，都好吃，服务态度很好，推荐尝试一下！	                        "
"
                                mimi_ccha
                                ","
2023-08-19 18:17                            
                            ","
一人一锅，干净卫生，很喜欢这里的服务和布置，带家人一起来吃的，推荐推荐	                        "
"
                                敏敏~Amy！
                                ","
2023-08-19 18:11                            
                            ","
周末生意真的很火爆，带孩子一起来的，好吃不贵	                        "
"
                                匿名用户
                                ","
2023-08-19 12:57                            
                            ","
以前读书的时候一直去光顾了，再次体验感觉整个环境都改变了，不像以前迪美下面开的时候的样子了，味道还行，价格也有所上调了 还是不错的	                        "
"
                                匿名用户
                                ","
2023-08-19 00:14                            
                            ","
                            跟其他呷哺呷哺味道大差不差但是也不错了，牛肉和羊肉味道都不错，配上调料和饭一如既往的好吃，这家店还能自己去加饭，在其他店暂时没见过，服务态度也很好，加汤加的很勤快，吃完了还能去自己打一点冰沙吃，很舒服。
                            

		                            收起评价


"
"
                                林赛
                                ","
2023-08-18 18:29                            
                            ","
感觉饮品和菜品都很有特色，很符合口味，服务态度也不很不错，下次还来推荐哦	                        "
"
                                龙虾干煸黄豆
                                ","
2023-08-18 14:23                            
                            ","
不错，很好吃，服务态度也很好，推荐来	                        "
"
                                在鸡鸣山眺望的炒花菜
                                ","
2023-08-18 14:18                            
                            ","
好吃，吃完了服务态度也很好菜品也很新鲜	                        "
"
                                匿名用户
                                ","
2023-08-18 14:09                            
                            ","
好的
[薄荷]环境：
不错 位置充足 
[服务铃]服务：
服务好 有问必答 服务到位	                        "
"
                                爱吃吃喝喝的月半亻山女
                                ","
2023-08-18 13:42                            
                            ","
超级好吃的一人一锅小火锅

   不知道吃什么时候就可以来吃呷哺呷哺 不用烦恼	                        "
