Ottelia ulvifolia (Planch.) Walp.,Ottelia ulvifolia subsp. lancifolia (A.Rich.) Symoens,/taxon/urn:lsid:ipni.org:names:77152222-1
Ottelia ulvifolia (Planch.) Walp.,Ottelia ulvifolia subsp. ulvifolia ,/taxon/urn:lsid:ipni.org:names:77173456-1
Rhynchosia viscosa DC.,Rhynchosia viscosa var. breviracemosa (Hauman) Verdc.,/taxon/urn:lsid:ipni.org:names:885786-1
Rhynchosia viscosa DC.,Rhynchosia viscosa subsp. violacea (Hiern) Verdc.,/taxon/urn:lsid:ipni.org:names:885788-1
Rhynchosia viscosa DC.,Rhynchosia viscosa subsp. viscosa ,/taxon/urn:lsid:ipni.org:names:77208365-1
Coleus maculosus (Lam.) A.J.Paton,Coleus maculosus subsp. edulis (Vatke) A.J.Paton,/taxon/urn:lsid:ipni.org:names:77201134-1
Coleus maculosus (Lam.) A.J.Paton,Coleus maculosus subsp. lanatus (J.K.Morton) A.J.Paton,/taxon/urn:lsid:ipni.org:names:77201135-1
Coleus maculosus (Lam.) A.J.Paton,Coleus maculosus subsp. maculosus ,/taxon/urn:lsid:ipni.org:names:77169801-1
Kotschya strigosa (Benth.) Dewit & P.A.Duvign.,Kotschya strigosa var. grandiflora Dewit & P.A.Duvign.,/taxon/urn:lsid:ipni.org:names:77250793-1
Kotschya strigosa (Benth.) Dewit & P.A.Duvign.,Kotschya strigosa var. strigosa ,/taxon/urn:lsid:ipni.org:names:77173066-1
Priva meyeri Jaub. & Spach,Priva meyeri var. madagascariensis Moldenke,/taxon/urn:lsid:ipni.org:names:77189428-1
Priva meyeri Jaub. & Spach,Priva meyeri var. meyeri ,/taxon/urn:lsid:ipni.org:names:77169761-1
Eriocaulon mutatum N.E.Br.,Eriocaulon mutatum var. angustisepalum (H.E.Hess) S.M.Phillips,/taxon/urn:lsid:ipni.org:names:992360-1
Eriocaulon mutatum N.E.Br.,Eriocaulon mutatum var. majus S.M.Phillips,/taxon/urn:lsid:ipni.org:names:992361-1
Eriocaulon mutatum N.E.Br.,Eriocaulon mutatum var. mutatum ,/taxon/urn:lsid:ipni.org:names:77169778-1
Brunfelsia grandiflora D.Don,Brunfelsia grandiflora subsp. grandiflora ,/taxon/urn:lsid:ipni.org:names:77228461-1
Brunfelsia grandiflora D.Don,Brunfelsia grandiflora subsp. schultesii Plowman,/taxon/urn:lsid:ipni.org:names:37534-2
Acalypha pubiflora (Klotzsch) Baill.,Acalypha pubiflora subsp. australica Radcl.-Sm.,/taxon/urn:lsid:ipni.org:names:951696-1
Acalypha pubiflora (Klotzsch) Baill.,Acalypha pubiflora subsp. pubiflora ,/taxon/urn:lsid:ipni.org:names:168497-3
Crotalaria aculeata De Wild.,Crotalaria aculeata subsp. aculeata ,/taxon/urn:lsid:ipni.org:names:77223092-1
Crotalaria aculeata De Wild.,Crotalaria aculeata subsp. claessensii (De Wild.) Polhill,/taxon/urn:lsid:ipni.org:names:920816-1
Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii var. elliotii ,/taxon/urn:lsid:ipni.org:names:3296983-4
Bulbophyllum elliotii Rolfe,Bulbophyllum elliotii var. latibracteatum (H.Perrier ex Hermans) Hermans,/taxon/urn:lsid:ipni.org:names:77297701-1
Cerosora argentea (Willd.) Hennequin & H.Schneid.,Cerosora argentea var. argentea ,/taxon/urn:lsid:ipni.org:names:77232287-1
Cerosora argentea (Willd.) Hennequin & H.Schneid.,Cerosora argentea var. aurea (Willd.) Hennequin & H.Schneid.,/taxon/urn:lsid:ipni.org:names:77125558-1
Hypoestes forskaolii (Vahl) R.Br.,Hypoestes forskaolii subsp. forskaolii ,/taxon/urn:lsid:ipni.org:names:77231160-1
Hypoestes forskaolii (Vahl) R.Br.,Hypoestes forskaolii subsp. hildebrandtii (Lindau) I.Darbysh.,/taxon/urn:lsid:ipni.org:names:77109779-1
Blechnum punctulatum Sw.,Blechnum punctulatum var. atherstonei (Pappe & Rawson) Sim,/taxon/urn:lsid:ipni.org:names:77186501-1
Blechnum punctulatum Sw.,Blechnum punctulatum var. intermedium Sim,/taxon/urn:lsid:ipni.org:names:77186491-1
Blechnum punctulatum Sw.,Blechnum punctulatum var. krebsii (Kunze) Sim,/taxon/urn:lsid:ipni.org:names:77186386-1
Blechnum punctulatum Sw.,Blechnum punctulatum var. punctulatum ,/taxon/urn:lsid:ipni.org:names:77233203-1
Sclerocarya birrea (A.Rich.) Hochst.,Sclerocarya birrea subsp. birrea ,/taxon/urn:lsid:ipni.org:names:77225285-1
Sclerocarya birrea (A.Rich.) Hochst.,Sclerocarya birrea subsp. caffra (Sond.) Kokwaro,/taxon/urn:lsid:ipni.org:names:874197-1
Sclerocarya birrea (A.Rich.) Hochst.,Sclerocarya birrea subsp. multifoliolata (Engl.) Kokwaro,/taxon/urn:lsid:ipni.org:names:874198-1
Indigofera praticola Baker f.,Indigofera praticola var. latifructa Schrire,/taxon/urn:lsid:ipni.org:names:77122854-1
Indigofera praticola Baker f.,Indigofera praticola var. praticola ,/taxon/urn:lsid:ipni.org:names:77173010-1
Cyperus pseudokyllingioides Kük.,Cyperus pseudokyllingioides var. africanus Kük.,/taxon/urn:lsid:ipni.org:names:77206988-1
Cyperus pseudokyllingioides Kük.,Cyperus pseudokyllingioides var. pseudokyllingioides ,/taxon/urn:lsid:ipni.org:names:77214309-1
Smithia elliotii Baker f.,Smithia elliotii var. elliotii ,/taxon/urn:lsid:ipni.org:names:77213957-1
Smithia elliotii Baker f.,Smithia elliotii var. sparsestrigosa Verdc.,/taxon/urn:lsid:ipni.org:names:77250200-1
Wahlenbergia abyssinica (Hochst. ex A.Rich.) Thulin,Wahlenbergia abyssinica subsp. abyssinica ,/taxon/urn:lsid:ipni.org:names:77169097-1
Wahlenbergia abyssinica (Hochst. ex A.Rich.) Thulin,Wahlenbergia abyssinica subsp. parvipetala Thulin,/taxon/urn:lsid:ipni.org:names:875591-1
Dracaena reflexa Lam.,Dracaena reflexa var. angustifolia Baker,/taxon/urn:lsid:ipni.org:names:77189099-1
Dracaena reflexa Lam.,Dracaena reflexa var. bakeri (Scott Elliot) H.Perrier,/taxon/urn:lsid:ipni.org:names:77189315-1
Dracaena reflexa Lam.,Dracaena reflexa var. brevituba H.Perrier,/taxon/urn:lsid:ipni.org:names:77189307-1
Dracaena reflexa Lam.,Dracaena reflexa var. condensata H.Perrier,/taxon/urn:lsid:ipni.org:names:77189346-1
Dracaena reflexa Lam.,Dracaena reflexa var. lanceolata H.Perrier,/taxon/urn:lsid:ipni.org:names:77189389-1
Dracaena reflexa Lam.,Dracaena reflexa var. linearifolia Ayres ex Baker,/taxon/urn:lsid:ipni.org:names:77189087-1
Dracaena reflexa Lam.,Dracaena reflexa var. nervosa H.Perrier,/taxon/urn:lsid:ipni.org:names:77189403-1
Dracaena reflexa Lam.,Dracaena reflexa var. occidentalis H.Perrier,/taxon/urn:lsid:ipni.org:names:77189317-1
Dracaena reflexa Lam.,Dracaena reflexa var. parvifolia Thouars ex H.Perrier,/taxon/urn:lsid:ipni.org:names:77189340-1
Dracaena reflexa Lam.,Dracaena reflexa var. reflexa ,/taxon/urn:lsid:ipni.org:names:77170825-1
Dracaena reflexa Lam.,Dracaena reflexa var. salicifolia (Regel) Baker,/taxon/urn:lsid:ipni.org:names:77189014-1
Dracaena reflexa Lam.,Dracaena reflexa var. subcapitata H.Perrier,/taxon/urn:lsid:ipni.org:names:77189391-1
Dracaena reflexa Lam.,Dracaena reflexa var. subelliptica H.Perrier,/taxon/urn:lsid:ipni.org:names:77189393-1
Tephrosia reptans Baker,Tephrosia reptans var. arenicola Brummitt & J.B.Gillett,/taxon/urn:lsid:ipni.org:names:77251813-1
Tephrosia reptans Baker,Tephrosia reptans var. microfoliata (Pires de Lima) Brummitt,/taxon/urn:lsid:ipni.org:names:77251450-1
Tephrosia reptans Baker,Tephrosia reptans var. reptans ,/taxon/urn:lsid:ipni.org:names:77194477-1
Zornia capensis Pers.,Zornia capensis var. capensis ,/taxon/urn:lsid:ipni.org:names:77208436-1
Zornia capensis Pers.,Zornia capensis var. tropica Milne-Redh.,/taxon/urn:lsid:ipni.org:names:77251894-1
Uncaria africana G.Don,Uncaria africana var. africana ,/taxon/urn:lsid:ipni.org:names:77169386-1
Uncaria africana G.Don,Uncaria africana var. madagascariensis (Baill.) Havil.,/taxon/urn:lsid:ipni.org:names:77294363-1
Gymnosporia senegalensis (Lam.) Loes.,Gymnosporia senegalensis var. angustifolia Engl. & Loes.,/taxon/urn:lsid:ipni.org:names:77250477-1
Gymnosporia senegalensis (Lam.) Loes.,Gymnosporia senegalensis subsp. europaea (Boiss.) Rivas Goday & Rivas Mart.,/taxon/urn:lsid:ipni.org:names:77251258-1
Gymnosporia senegalensis (Lam.) Loes.,Gymnosporia senegalensis subsp. orientalis Anon.,/taxon/urn:lsid:ipni.org:names:77251430-1
Gymnosporia senegalensis (Lam.) Loes.,Gymnosporia senegalensis subsp. senegalensis ,/taxon/urn:lsid:ipni.org:names:77230456-1
Cyperus tenuiculmis Boeckeler,Cyperus tenuiculmis var. guineensis (Nelmes) S.S.Hooper,/taxon/urn:lsid:ipni.org:names:879671-1
Cyperus tenuiculmis Boeckeler,Cyperus tenuiculmis var. schweinfurthianus (Boeckeler) S.S.Hooper,/taxon/urn:lsid:ipni.org:names:879672-1
Cyperus tenuiculmis Boeckeler,Cyperus tenuiculmis var. tenuiculmis ,/taxon/urn:lsid:ipni.org:names:77168808-1
Crassula expansa Aiton,Crassula expansa subsp. expansa ,/taxon/urn:lsid:ipni.org:names:77229100-1
Crassula expansa Aiton,Crassula expansa subsp. filicaulis (Haw.) Toelken,/taxon/urn:lsid:ipni.org:names:878747-1
Crassula expansa Aiton,Crassula expansa subsp. fragilis (Baker) Toelken,/taxon/urn:lsid:ipni.org:names:878748-1
Crassula expansa Aiton,Crassula expansa var. longifolia R.Fern.,/taxon/urn:lsid:ipni.org:names:878749-1
Crassula expansa Aiton,Crassula expansa subsp. pyrifolia (Compton) Toelken,/taxon/urn:lsid:ipni.org:names:878751-1
Crassula expansa Aiton,Crassula expansa subsp. stellata N.H.G.Jacobsen & L.Mull.,/taxon/urn:lsid:ipni.org:names:3302580-4
Albizia adianthifolia (Schumach.) W.Wight,Albizia adianthifolia var. adianthifolia ,/taxon/urn:lsid:ipni.org:names:77214094-1
Albizia adianthifolia (Schumach.) W.Wight,Albizia adianthifolia var. intermedia (De Wild. & T.Durand) Villiers,/taxon/urn:lsid:ipni.org:names:955413-1
Linzia glabra Steetz,Linzia glabra var. glabra ,/taxon/urn:lsid:ipni.org:names:77232717-1
Linzia glabra Steetz,Linzia glabra var. laxa Steetz,/taxon/urn:lsid:ipni.org:names:77181853-1
Mostuea brunonis Didr.,Mostuea brunonis var. brunonis ,/taxon/urn:lsid:ipni.org:names:77224086-1
Mostuea brunonis Didr.,Mostuea brunonis var. fusiformis Leeuwenb.,/taxon/urn:lsid:ipni.org:names:77251833-1
Cayaponia africana (Hook.f.) Exell,Cayaponia africana var. africana ,/taxon/urn:lsid:ipni.org:names:77228019-1
Cayaponia africana (Hook.f.) Exell,Cayaponia africana var. madagascariensis Keraudren,/taxon/urn:lsid:ipni.org:names:77249139-1
Cuscuta kilimanjari Oliv.,Cuscuta kilimanjari var. kilimanjari ,/taxon/urn:lsid:ipni.org:names:77173397-1
Cuscuta kilimanjari Oliv.,Cuscuta kilimanjari var. major Verdc.,/taxon/urn:lsid:ipni.org:names:77189128-1
Cuscuta kilimanjari Oliv.,Cuscuta kilimanjari var. rukararana Yunck.,/taxon/urn:lsid:ipni.org:names:77189221-1
Parapolystichum currorii (Mett.) Rouhan,Parapolystichum currorii subsp. currorii ,/taxon/urn:lsid:ipni.org:names:77186299-1
Parapolystichum currorii (Mett.) Rouhan,Parapolystichum currorii subsp. eglandulosum (Tindale) R.C.Moran & Rouhan,/taxon/urn:lsid:ipni.org:names:77149242-1
Isolepis fluitans (L.) R.Br.,Isolepis fluitans var. fluitans ,/taxon/urn:lsid:ipni.org:names:77169229-1
Isolepis fluitans (L.) R.Br.,Isolepis fluitans var. lenticularis (R.Br.) Muasya,/taxon/urn:lsid:ipni.org:names:20007171-1
Isolepis fluitans (L.) R.Br.,Isolepis fluitans var. nervosa (Hochst. ex A.Rich.) Lye,/taxon/urn:lsid:ipni.org:names:980275-1
Marsilea nubica A.Braun,Marsilea nubica var. gymnocarpa (Lepr. ex A.Braun) Launert,/taxon/urn:lsid:ipni.org:names:17521840-1
Marsilea nubica A.Braun,Marsilea nubica var. nubica ,/taxon/urn:lsid:ipni.org:names:77233297-1
Nidorella resedifolia DC.,Nidorella resedifolia subsp. frutescens (Dinter) Merxm.,/taxon/urn:lsid:ipni.org:names:77253558-1
Nidorella resedifolia DC.,Nidorella resedifolia subsp. halophila Lisowski,/taxon/urn:lsid:ipni.org:names:965608-1
Nidorella resedifolia DC.,Nidorella resedifolia subsp. resedifolia ,/taxon/urn:lsid:ipni.org:names:77180139-1
Nidorella resedifolia DC.,Nidorella resedifolia subsp. serpentinicola Wild,/taxon/urn:lsid:ipni.org:names:77253797-1
Maerua triphylla A.Rich.,Maerua triphylla var. calophylla (Gilg) DeWolf,/taxon/urn:lsid:ipni.org:names:77250705-1
Maerua triphylla A.Rich.,Maerua triphylla var. johannis (Volkens & Gilg) DeWolf,/taxon/urn:lsid:ipni.org:names:77250877-1
Maerua triphylla A.Rich.,Maerua triphylla var. pubescens (Klotzsch) DeWolf,/taxon/urn:lsid:ipni.org:names:77250159-1
Maerua triphylla A.Rich.,Maerua triphylla var. triphylla ,/taxon/urn:lsid:ipni.org:names:77224447-1
Vigna parkeri Baker,Vigna parkeri subsp. maranguensis (Taub. ex Engl.) Verdc.,/taxon/urn:lsid:ipni.org:names:77251603-1
Vigna parkeri Baker,Vigna parkeri subsp. parkeri ,/taxon/urn:lsid:ipni.org:names:77208415-1
Asplenium monanthes L.,Asplenium monanthes var. monanthes ,/taxon/urn:lsid:ipni.org:names:77214109-1
Asplenium monanthes L.,Asplenium monanthes var. wagneri (Kuhn) Stolze,/taxon/urn:lsid:ipni.org:names:272780-2
Cyanotis speciosa (L.f.) Hassk.,Cyanotis speciosa subsp. bulbosa Faden,/taxon/urn:lsid:ipni.org:names:77117220-1
Cyanotis speciosa (L.f.) Hassk.,Cyanotis speciosa subsp. speciosa ,/taxon/urn:lsid:ipni.org:names:77168835-1
Dorstenia cuspidata Hochst.,Dorstenia cuspidata var. brinkmaniana Hijman,/taxon/urn:lsid:ipni.org:names:951063-1
Dorstenia cuspidata Hochst.,Dorstenia cuspidata var. cuspidata ,/taxon/urn:lsid:ipni.org:names:77229094-1
Dorstenia cuspidata Hochst.,Dorstenia cuspidata var. humblotiana (Baill.) Leandri,/taxon/urn:lsid:ipni.org:names:77249407-1
Dorstenia cuspidata Hochst.,Dorstenia cuspidata var. preussii (Engl.) Hijman,/taxon/urn:lsid:ipni.org:names:956325-1
Asplenium formosum Willd.,Asplenium formosum var. carolinum (Maxon) C.V.Morton,/taxon/urn:lsid:ipni.org:names:22418-2
Asplenium formosum Willd.,Asplenium formosum var. formosum ,/taxon/urn:lsid:ipni.org:names:77233498-1
Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens var. buchholzii (Loes.) N.Hallé,/taxon/urn:lsid:ipni.org:names:953204-1
Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens var. dummeri N.Hallé,/taxon/urn:lsid:ipni.org:names:980206-1
Apodostigma pallens (Planch. ex Oliv.) R.Wilczek,Apodostigma pallens var. pallens ,/taxon/urn:lsid:ipni.org:names:77228443-1
Gymnosphaera capensis (L.f.) S.Y.Dong,Gymnosphaera capensis subsp. capensis ,/taxon/urn:lsid:ipni.org:names:77233590-1
Gymnosphaera capensis (L.f.) S.Y.Dong,Gymnosphaera capensis subsp. polypodioides (Sw.) S.Y.Dong,/taxon/urn:lsid:ipni.org:names:77187581-1
Brachycorythis pleistophylla Rchb.f.,Brachycorythis pleistophylla var. leopoldii (Kraenzl.) Geerinck,/taxon/urn:lsid:ipni.org:names:920592-1
Brachycorythis pleistophylla Rchb.f.,Brachycorythis pleistophylla var. pleistophylla ,/taxon/urn:lsid:ipni.org:names:77167709-1
Ximenia caffra Sond.,Ximenia caffra var. caffra ,/taxon/urn:lsid:ipni.org:names:77225008-1
Ximenia caffra Sond.,Ximenia caffra var. natalensis Sond.,/taxon/urn:lsid:ipni.org:names:77251526-1
Albizia glaberrima (Schumach. & Thonn.) Benth.,Albizia glaberrima var. glaberrima ,/taxon/urn:lsid:ipni.org:names:77214119-1
Albizia glaberrima (Schumach. & Thonn.) Benth.,Albizia glaberrima var. glabrescens (Oliv.) Brenan,/taxon/urn:lsid:ipni.org:names:77249730-1
Albizia glaberrima (Schumach. & Thonn.) Benth.,Albizia glaberrima var. mpwapwensis Brenan,/taxon/urn:lsid:ipni.org:names:77250093-1
Dalechampia scandens L.,Dalechampia scandens var. cordofana (Hochst. ex Webb) Müll.Arg.,/taxon/urn:lsid:ipni.org:names:77189973-1
Dalechampia scandens L.,Dalechampia scandens var. fallax Müll.Arg.,/taxon/urn:lsid:ipni.org:names:76516-2
Dalechampia scandens L.,Dalechampia scandens var. heterodonta Müll.Arg.,/taxon/urn:lsid:ipni.org:names:76519-2
Dalechampia scandens L.,Dalechampia scandens var. hibiscoides (Kunth) Müll.Arg.,/taxon/urn:lsid:ipni.org:names:76520-2
Dalechampia scandens L.,Dalechampia scandens var. hildebrandtii (Pax) Pax,/taxon/urn:lsid:ipni.org:names:77189871-1
Dalechampia scandens L.,Dalechampia scandens var. kurzii (Hook.f.) Chakrab. & N.P.Balakr.,/taxon/urn:lsid:ipni.org:names:77107821-1
Dalechampia scandens L.,Dalechampia scandens var. mollis (Vahl) Müll.Arg.,/taxon/urn:lsid:ipni.org:names:76521-2
Dalechampia scandens L.,Dalechampia scandens var. natalensis (Müll.Arg.) Pax & K.Hoffm.,/taxon/urn:lsid:ipni.org:names:77189860-1
Dalechampia scandens L.,Dalechampia scandens var. pseudoclematis (Baill.) Pax & K.Hoffm.,/taxon/urn:lsid:ipni.org:names:77189839-1
Dalechampia scandens L.,Dalechampia scandens var. scandens ,/taxon/urn:lsid:ipni.org:names:77168094-1
Elaphoglossum spatulatum (Bory) T.Moore,Elaphoglossum spatulatum var. spatulatum ,/taxon/urn:lsid:ipni.org:names:77233426-1
Elaphoglossum spatulatum (Bory) T.Moore,Elaphoglossum spatulatum var. uluguruense (Reimers) Schelpe,/taxon/urn:lsid:ipni.org:names:77186444-1
Cyperus mundii (Nees) Kunth,Cyperus mundii var. densispiculosus Kük.,/taxon/urn:lsid:ipni.org:names:77107837-1
Cyperus mundii (Nees) Kunth,Cyperus mundii var. mundii ,/taxon/urn:lsid:ipni.org:names:77170103-1
Abutilon grandiflorum G.Don,Abutilon grandiflorum var. grandiflorum ,/taxon/urn:lsid:ipni.org:names:77227763-1
Abutilon grandiflorum G.Don,Abutilon grandiflorum var. iringense Verdc.,/taxon/urn:lsid:ipni.org:names:77103350-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis subsp. afromontana (R.E.Fr.) M.G.Gilbert,/taxon/urn:lsid:ipni.org:names:952298-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis var. australis M.G.Gilbert,/taxon/urn:lsid:ipni.org:names:948928-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis var. ethiopica M.G.Gilbert,/taxon/urn:lsid:ipni.org:names:948929-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis subsp. filisquama (M.G.Gilbert) C.Jeffrey,/taxon/urn:lsid:ipni.org:names:954483-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis subsp. galamensis ,/taxon/urn:lsid:ipni.org:names:77180134-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis var. gibbosa (M.G.Gilbert) C.Jeffrey,/taxon/urn:lsid:ipni.org:names:954485-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis var. lushotoensis (M.G.Gilbert) C.Jeffrey,/taxon/urn:lsid:ipni.org:names:954484-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis subsp. mutomoensis M.G.Gilbert,/taxon/urn:lsid:ipni.org:names:948932-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis subsp. nairobensis M.G.Gilbert,/taxon/urn:lsid:ipni.org:names:948930-1
Vernonia galamensis (Cass.) Less.,Vernonia galamensis var. petitiana (A.Rich.) M.G.Gilbert,/taxon/urn:lsid:ipni.org:names:952297-1
Treculia africana Decne. ex Trécul,Treculia africana var. africana ,/taxon/urn:lsid:ipni.org:names:77226117-1
Treculia africana Decne. ex Trécul,Treculia africana var. ilicifolia (Leandri) C.C.Berg,/taxon/urn:lsid:ipni.org:names:886852-1
Treculia africana Decne. ex Trécul,Treculia africana var. inversa Okafor,/taxon/urn:lsid:ipni.org:names:916686-1
Treculia africana Decne. ex Trécul,Treculia africana var. mollis (Engl.) J.Léonard,/taxon/urn:lsid:ipni.org:names:77251199-1
Treculia africana Decne. ex Trécul,Treculia africana var. sambiranensis (Leandri) C.C.Berg,/taxon/urn:lsid:ipni.org:names:886854-1
Eulophia hians Spreng.,Eulophia hians var. hians ,/taxon/urn:lsid:ipni.org:names:77168294-1
Eulophia hians Spreng.,Eulophia hians var. inaequalis (Schltr.) S.Thomas,/taxon/urn:lsid:ipni.org:names:1004906-1
Eulophia hians Spreng.,Eulophia hians var. nutans (Sond.) S.Thomas,/taxon/urn:lsid:ipni.org:names:1004905-1
Grona hirta (Guill. & Perr.) H.Ohashi & K.Ohashi,Grona hirta var. delicatula (A.Rich.) H.Ohashi & K.Ohashi,/taxon/urn:lsid:ipni.org:names:77201430-1
Grona hirta (Guill. & Perr.) H.Ohashi & K.Ohashi,Grona hirta var. hirta ,/taxon/urn:lsid:ipni.org:names:77223234-1
Pavonia urens Cav.,Pavonia urens var. hanangensis Verdc.,/taxon/urn:lsid:ipni.org:names:77103325-1
Pavonia urens Cav.,Pavonia urens var. irakuensis (Ulbr.) Verdc.,/taxon/urn:lsid:ipni.org:names:77103324-1
Pavonia urens Cav.,Pavonia urens var. urens ,/taxon/urn:lsid:ipni.org:names:77226206-1
Geranium arabicum Forssk.,Geranium arabicum subsp. arabicum ,/taxon/urn:lsid:ipni.org:names:77230404-1
Geranium arabicum Forssk.,Geranium arabicum subsp. latistipulatum (Hochst. ex A.Rich.) Kokwaro,/taxon/urn:lsid:ipni.org:names:77250995-1
Nervilia kotschyi (Rchb.f.) Schltr.,Nervilia kotschyi var. kotschyi ,/taxon/urn:lsid:ipni.org:names:77169700-1
Nervilia kotschyi (Rchb.f.) Schltr.,Nervilia kotschyi var. purpurata (Rchb.f. & Sond.) Börge Pett.,/taxon/urn:lsid:ipni.org:names:956070-1
Andropogon eucomus Nees,Andropogon eucomus subsp. eucomus ,/taxon/urn:lsid:ipni.org:names:77169762-1
Andropogon eucomus Nees,Andropogon eucomus subsp. huillensis (Rendle) Sales,/taxon/urn:lsid:ipni.org:names:20008675-1
Sparrmannia ricinocarpa (Eckl. & Zeyh.) Kuntze,Sparrmannia ricinocarpa var. cinerea Weim.,/taxon/urn:lsid:ipni.org:names:77251937-1
Sparrmannia ricinocarpa (Eckl. & Zeyh.) Kuntze,Sparrmannia ricinocarpa var. macrocarpa (Ulbr.) Weim.,/taxon/urn:lsid:ipni.org:names:77251805-1
Sparrmannia ricinocarpa (Eckl. & Zeyh.) Kuntze,Sparrmannia ricinocarpa subsp. ricinocarpa ,/taxon/urn:lsid:ipni.org:names:77227443-1
Sparrmannia ricinocarpa (Eckl. & Zeyh.) Kuntze,Sparrmannia ricinocarpa subsp. subpalmata (Baker) Capuron,/taxon/urn:lsid:ipni.org:names:77251256-1
Anemia schimperiana C.Presl,Anemia schimperiana subsp. schimperiana ,/taxon/urn:lsid:ipni.org:names:77186209-1
Anemia schimperiana C.Presl,Anemia schimperiana subsp. wightiana (Gardner) Fraser-Jenk.,/taxon/urn:lsid:ipni.org:names:77100151-1
Galium thunbergianum Eckl. & Zeyh.,Galium thunbergianum var. hirsutum (Sond.) Verdc.,/taxon/urn:lsid:ipni.org:names:890339-1
Galium thunbergianum Eckl. & Zeyh.,Galium thunbergianum var. thunbergianum ,/taxon/urn:lsid:ipni.org:names:77168482-1
Ficus polita Vahl,Ficus polita subsp. brevipedunculata C.C.Berg,/taxon/urn:lsid:ipni.org:names:950281-1
Ficus polita Vahl,Ficus polita subsp. polita ,/taxon/urn:lsid:ipni.org:names:77230306-1
Dichapetalum madagascariense Poir.,Dichapetalum madagascariense var. brevistylum Breteler,/taxon/urn:lsid:ipni.org:names:916262-1
Dichapetalum madagascariense Poir.,Dichapetalum madagascariense var. madagascariense ,/taxon/urn:lsid:ipni.org:names:77229503-1
Crotalaria uncinella Lam.,Crotalaria uncinella subsp. elliptica (Roxb.) Polhill,/taxon/urn:lsid:ipni.org:names:885044-1
Crotalaria uncinella Lam.,Crotalaria uncinella subsp. uncinella ,/taxon/urn:lsid:ipni.org:names:77223648-1
Ammannia capitellata (C.Presl) S.A.Graham & Gandhi,Ammannia capitellata subsp. capitellata ,/taxon/urn:lsid:ipni.org:names:77232308-1
Ammannia capitellata (C.Presl) S.A.Graham & Gandhi,Ammannia capitellata subsp. lupembensis (Verdc.) S.A.Graham & Gandhi,/taxon/urn:lsid:ipni.org:names:60465956-2
Curculigo pilosa (Schumach. & Thonn.) Engl.,Curculigo pilosa subsp. major (Baker) Wiland,/taxon/urn:lsid:ipni.org:names:998529-1
Curculigo pilosa (Schumach. & Thonn.) Engl.,Curculigo pilosa subsp. minor (Guinea) Wiland,/taxon/urn:lsid:ipni.org:names:998528-1
Curculigo pilosa (Schumach. & Thonn.) Engl.,Curculigo pilosa subsp. pilosa ,/taxon/urn:lsid:ipni.org:names:77169717-1
Tristemma mauritianum J.F.Gmel.,Tristemma mauritianum var. mauritianum ,/taxon/urn:lsid:ipni.org:names:77232504-1
Tristemma mauritianum J.F.Gmel.,Tristemma mauritianum var. mildbraedii (Gilg) Jacq.-Fél.,/taxon/urn:lsid:ipni.org:names:886774-1
Tristemma mauritianum J.F.Gmel.,Tristemma mauritianum var. rozeiranum Jacq.-Fél.,/taxon/urn:lsid:ipni.org:names:886775-1
Tristemma mauritianum J.F.Gmel.,Tristemma mauritianum var. silvaticum (H.Perrier) Jacq.-Fél.,/taxon/urn:lsid:ipni.org:names:886776-1
Tristemma mauritianum J.F.Gmel.,Tristemma mauritianum var. thomense (Ferreira) Jacq.-Fél.,/taxon/urn:lsid:ipni.org:names:886777-1
Pterocarpus marsupium Roxb.,Pterocarpus marsupium subsp. acuminatus (Prain) Thoth.,/taxon/urn:lsid:ipni.org:names:954203-1
Pterocarpus marsupium Roxb.,Pterocarpus marsupium subsp. marsupium ,/taxon/urn:lsid:ipni.org:names:77213987-1
Abutilon angulatum (Guill. & Perr.) Mast.,Abutilon angulatum var. angulatum ,/taxon/urn:lsid:ipni.org:names:77227834-1
Abutilon angulatum (Guill. & Perr.) Mast.,Abutilon angulatum var. macrophyllum (Hils. & Bojer ex Baill.) Hochr.,/taxon/urn:lsid:ipni.org:names:1101360-2
Vandellia diffusa L.,Vandellia diffusa var. diffusa ,/taxon/urn:lsid:ipni.org:names:77225347-1
Vandellia diffusa L.,Vandellia diffusa var. pedunculata Benth.,/taxon/urn:lsid:ipni.org:names:77252050-1
Pilea rivularis Wedd.,Pilea rivularis var. brevinoda (Lambinon) Lambinon,/taxon/urn:lsid:ipni.org:names:892245-1
Pilea rivularis Wedd.,Pilea rivularis var. rivularis ,/taxon/urn:lsid:ipni.org:names:77226758-1
